BOTTLE,20091102SIOCCHDOSCD
#BOTTLE,20060913RSMASDAW
#EXPOCODE 316N20050821
#FILE with corrected carbon values and latest CFCs
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH,PH_FLAG_W
,,,,,,,,,,,,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM@20,,SW@25,
316N20050821,AAIW,96,1,12,12,2,20050923,1332,-54.6011,-85.9488,5177,813.5,4.1756,34.2594,2,34.2593,2,222.1,2,222.4,2,25.95,2,29.69,2,0.00,2,2.04,2,2.421,2,1.275,2,0.201,2,2.854,2,2182.1,2,2289.4,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,11,11,2,20050923,1326,-54.6004,-85.9487,5175,1062.6,3.3524,34.3439,2,34.3472,2,197.5,2,197.4,2,43.88,2,32.62,2,0.00,2,2.26,2,1.343,2,0.678,2,0.084,2,1.837,2,2214.7,6,2305.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,10,10,2,20050923,1320,-54.5997,-85.9484,5174,1309.7,2.9074,34.4544,2,34.4535,2,169.2,2,170.0,2,62.70,2,34.52,2,0.00,2,2.41,2,0.470,2,0.234,2,0.014,2,0.862,2,-999.0,9,2324.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,9,9,2,20050923,1315,-54.5993,-85.9479,5173,1553.9,2.6152,34.5436,2,34.5456,2,162.6,2,161.7,2,75.90,2,34.67,2,0.00,2,2.41,2,0.285,2,0.127,2,0.003,2,0.475,2,-999.0,9,2339.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,8,8,2,20050923,1309,-54.5987,-85.9477,5171,1795.7,2.4237,34.6056,2,34.6061,2,159.9,2,160.5,2,84.85,2,34.31,2,0.00,2,2.38,2,0.138,2,0.068,2,0.003,2,0.251,2,-999.0,9,2349.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,7,7,2,20050923,1259,-54.5973,-85.9463,5164,2294.4,2.1226,34.6903,2,34.6900,2,172.3,2,172.0,2,92.18,2,32.69,2,0.00,2,2.26,2,0.100,2,0.044,2,0.003,2,0.115,2,-999.0,9,2355.0,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,6,6,2,20050923,1249,-54.5960,-85.9451,5167,2793.4,1.8155,34.7176,2,34.7175,2,180.7,2,181.0,2,100.57,2,32.00,2,0.00,2,2.22,2,0.058,2,0.027,2,0.003,2,0.072,2,-999.0,9,2361.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,5,5,2,20050923,1239,-54.5947,-85.9446,5163,3289.8,1.5165,34.7222,2,34.7220,2,189.0,2,189.3,2,107.94,2,31.85,2,0.00,2,2.20,2,0.036,2,0.014,2,0.003,2,0.048,2,-999.0,9,2363.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,4,4,2,20050923,1229,-54.5934,-85.9441,5154,3786.8,1.1465,34.7176,2,34.7161,2,198.4,2,198.7,2,118.00,2,31.90,2,0.00,2,2.21,2,0.041,2,0.020,2,0.003,2,0.055,2,-999.0,9,2362.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,3,3,2,20050923,1218,-54.5919,-85.9433,5154,4288.5,0.7884,34.7104,2,34.7090,2,205.5,2,205.4,2,129.32,2,32.23,2,0.00,2,2.23,2,0.023,6,0.015,6,0.003,6,0.074,6,-999.0,9,2366.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,2,2,2,20050923,1207,-54.5907,-85.9419,5159,4790.9,0.6712,34.7076,2,34.7060,2,208.3,2,208.7,2,134.28,2,32.33,2,0.00,2,2.23,2,0.032,2,0.014,2,0.003,2,0.174,2,-999.0,9,2365.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,96,1,1,1,2,20050923,1152,-54.5891,-85.9401,5156,5400.7,0.7200,34.7070,2,34.7066,2,210.6,2,209.2,2,135.52,2,32.22,2,0.00,2,2.24,2,0.054,2,0.021,2,0.003,2,0.214,2,-999.0,9,2366.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,24,24,2,20050923,2105,-54.4397,-84.9594,4909,9.8,5.1645,34.1224,2,34.1256,2,304.2,2,304.9,2,4.34,2,19.43,2,0.23,2,1.40,2,4.695,2,2.639,2,0.454,2,5.952,2,2115.6,6,2267.8,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,23,23,2,20050923,2103,-54.4395,-84.9591,4911,33.2,5.1486,34.1222,2,34.1250,2,304.3,2,305.0,2,4.14,2,19.38,2,0.22,2,1.39,2,4.675,2,2.651,2,0.450,2,5.903,2,2116.8,2,2268.0,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,22,22,2,20050923,2101,-54.4392,-84.9587,4913,57.7,5.1476,34.1221,2,34.1224,2,304.3,2,305.2,2,4.34,2,19.43,2,0.22,2,1.39,2,4.678,2,2.662,2,0.457,2,5.897,2,2118.6,2,2269.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,21,21,2,20050923,2100,-54.4391,-84.9586,4914,82.7,5.1263,34.1248,2,34.1263,2,304.4,2,305.0,2,4.34,2,19.45,2,0.21,2,1.39,2,4.683,2,2.640,2,0.452,2,5.914,2,2117.7,2,2268.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,20,20,2,20050923,2058,-54.4389,-84.9584,4916,107.4,5.1241,34.1342,2,34.1381,2,303.7,2,304.3,2,4.54,2,19.67,2,0.18,2,1.43,2,4.686,2,2.648,2,0.455,2,5.796,2,2118.5,2,2270.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,19,19,2,20050923,2056,-54.4387,-84.9581,4917,147.6,5.1076,34.1402,2,34.1430,2,302.9,2,302.9,2,4.74,2,19.79,2,0.19,2,1.44,2,4.685,2,2.625,2,0.458,2,5.650,2,2120.5,2,2269.6,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,18,18,2,20050923,2054,-54.4385,-84.9579,4919,197.4,5.1283,34.1580,2,34.1610,2,297.7,2,298.5,2,5.14,2,20.29,2,0.12,2,1.50,2,4.612,2,2.590,2,0.453,2,5.413,2,2124.1,2,2270.6,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,17,17,2,20050923,2051,-54.4381,-84.9578,4921,296.4,5.2054,34.1810,2,34.1833,2,291.2,2,292.4,2,5.95,2,21.11,2,0.02,2,1.48,2,4.549,2,2.538,2,0.414,2,5.172,2,2127.8,2,2272.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,16,16,2,20050923,2049,-54.4377,-84.9575,4925,395.1,5.2195,34.1978,2,34.1998,2,281.8,2,283.3,2,7.75,2,22.29,2,0.01,2,1.55,2,4.429,2,2.428,2,0.404,2,4.710,2,2136.3,2,2274.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,15,15,2,20050923,2046,-54.4376,-84.9568,4925,495.6,4.9893,34.1885,2,34.1917,2,271.6,2,272.5,2,9.95,2,23.82,2,0.00,2,1.64,2,4.160,2,2.300,2,0.372,2,4.404,2,2145.1,2,2276.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,14,14,2,20050923,2044,-54.4374,-84.9563,4925,594.6,4.7635,34.1996,2,34.2002,2,256.4,2,257.6,2,13.36,2,25.75,2,0.00,2,1.77,2,3.749,2,2.019,2,0.321,2,3.866,2,2156.4,2,2278.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,13,13,2,20050923,2042,-54.4373,-84.9561,4926,692.1,4.4824,34.2268,2,34.2288,2,237.2,2,237.8,2,19.37,2,27.88,2,0.00,2,1.94,2,3.076,2,1.605,2,0.237,2,3.252,2,2171.7,2,2283.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,12,12,2,20050923,2039,-54.4370,-84.9559,4928,790.1,4.1957,34.2547,2,34.2572,2,223.2,2,223.7,2,24.99,2,29.47,2,0.00,2,2.06,2,2.486,2,1.297,2,0.180,2,2.906,2,2185.9,2,2288.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,11,11,2,20050923,2037,-54.4366,-84.9556,4929,889.0,3.8362,34.2885,2,34.2897,2,210.7,2,211.0,2,32.44,2,30.98,2,0.00,2,2.10,2,1.930,2,0.985,2,0.123,2,2.369,2,2198.6,2,2294.0,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,10,10,2,20050923,2034,-54.4363,-84.9556,4931,988.2,3.5345,34.3250,2,34.3272,2,199.7,2,200.2,2,39.89,2,32.25,2,0.00,2,2.21,2,1.419,6,0.695,6,0.079,6,1.868,6,2211.3,2,2301.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,9,9,2,20050923,2030,-54.4357,-84.9552,4933,1188.8,3.0474,34.4136,2,34.4157,2,177.1,2,178.2,2,55.83,2,34.01,2,0.00,2,2.34,2,0.667,2,0.322,2,0.036,2,1.139,2,2237.2,2,2320.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,8,8,2,20050923,2024,-54.4349,-84.9544,4931,1490.3,2.6897,34.5416,2,34.5417,2,149.3,2,149.0,2,79.34,2,35.47,2,0.00,2,2.46,2,0.117,2,0.052,2,0.003,2,0.249,2,2273.0,2,2343.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,7,7,2,20050923,2015,-54.4341,-84.9535,4929,1987.4,2.2180,34.6394,2,34.6397,2,152.0,2,152.1,2,100.12,2,34.83,2,0.00,2,2.40,2,0.011,2,0.011,2,0.003,2,0.029,2,2288.5,2,2367.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,6,6,2,20050923,2006,-54.4333,-84.9530,4927,2482.4,1.9198,34.6732,2,34.6733,2,154.6,2,154.8,2,114.04,2,34.59,2,0.00,2,2.46,2,0.002,2,-0.001,2,0.003,2,-0.001,2,2299.2,2,2383.8,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,5,5,2,20050923,1956,-54.4325,-84.9522,4925,2978.2,1.7725,34.7010,2,34.7016,3,170.7,2,171.1,2,110.36,2,33.17,2,0.00,2,2.34,2,0.015,2,0.003,2,0.003,2,0.024,2,2285.4,2,2375.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,4,4,2,20050923,1947,-54.4320,-84.9508,4925,3479.5,1.4935,34.7197,2,34.7202,3,187.9,2,188.9,2,109.75,2,31.95,2,0.00,2,2.18,2,0.029,2,0.015,2,0.003,2,0.076,2,2268.4,2,2365.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,3,3,2,20050923,1938,-54.4313,-84.9494,4923,3982.6,1.0564,34.7150,2,34.7153,2,198.5,2,199.7,2,121.45,2,31.95,2,0.00,2,2.18,2,0.025,2,0.015,2,0.003,2,0.110,2,2267.6,2,2364.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,2,2,2,20050923,1928,-54.4308,-84.9481,4922,4483.5,0.7107,34.7088,2,34.7086,2,205.9,2,207.4,2,131.96,2,32.14,2,0.00,2,2.21,2,0.035,2,0.012,2,0.003,2,0.180,2,2268.2,2,2366.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,97,1,1,1,2,20050923,1918,-54.4301,-84.9468,0,5001.9,0.6680,34.7069,2,34.7107,3,210.6,2,209.1,2,135.47,2,32.34,2,0.00,2,2.20,2,0.052,2,0.023,2,0.003,2,0.343,2,2269.1,6,2366.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,24,24,2,20050924,410,-54.2886,-83.9289,4866,7.9,5.0972,34.1291,2,34.1304,2,304.4,2,305.2,2,4.70,2,19.57,2,0.19,2,1.41,2,4.643,2,2.583,2,0.466,2,5.837,2,2117.1,2,2268.6,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,23,23,2,20050924,408,-54.2886,-83.9288,0,37.3,5.1002,34.1293,2,34.1304,2,304.6,2,304.8,2,4.69,2,19.52,2,0.19,2,1.41,2,4.619,2,2.594,2,0.463,2,5.745,2,2117.9,2,2269.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,22,22,2,20050924,406,-54.2885,-83.9285,0,77.2,5.0961,34.1306,2,34.1321,2,304.2,2,304.7,2,4.69,2,19.62,2,0.19,2,1.41,2,4.610,2,2.567,2,0.466,2,5.745,2,2117.3,2,2269.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,21,21,2,20050924,403,-54.2886,-83.9283,0,126.7,5.0933,34.1402,2,34.1429,2,300.7,2,301.2,2,4.68,2,19.91,2,0.20,2,1.43,2,4.607,2,2.537,2,0.460,2,5.542,2,2120.9,2,2269.8,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,20,20,2,20050924,401,-54.2885,-83.9282,4833,176.7,5.0964,34.1491,2,34.1544,2,297.6,2,298.8,2,5.08,2,20.15,2,0.09,2,1.44,2,4.591,2,2.511,2,0.459,2,5.489,2,2122.6,2,2271.0,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,19,19,2,20050924,358,-54.2885,-83.9279,0,226.7,5.1181,34.1547,2,34.1570,2,297.8,2,298.3,2,5.07,2,20.17,2,0.13,2,1.44,2,4.579,2,2.531,2,0.445,2,5.509,2,2122.0,2,2268.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,18,18,2,20050924,355,-54.2885,-83.9277,4833,326.1,5.3069,34.2025,2,34.2033,2,282.6,2,284.3,2,7.48,2,21.84,2,0.00,2,1.53,2,4.385,2,2.384,2,0.416,2,4.736,2,2133.4,2,2274.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,17,17,2,20050924,353,-54.2886,-83.9274,0,425.9,5.1263,34.1939,2,34.1945,2,281.0,2,281.6,2,8.27,2,22.66,2,0.00,2,1.58,2,4.245,2,2.383,2,0.396,2,4.682,2,2135.0,2,2274.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,16,16,2,20050924,350,-54.2887,-83.9271,0,525.7,4.9027,34.1896,2,34.1905,2,268.0,2,268.8,2,11.08,2,24.41,2,0.00,2,1.69,2,3.965,2,2.118,2,0.339,2,4.252,2,2146.7,2,2276.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,15,15,2,20050924,347,-54.2887,-83.9270,0,625.2,4.7053,34.2060,2,34.2075,2,250.4,2,251.4,2,15.28,2,26.31,2,0.00,2,1.82,2,3.466,6,1.848,6,0.293,6,3.644,6,2158.7,2,2279.6,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,14,14,2,20050924,344,-54.2888,-83.9267,0,725.1,4.4209,34.2313,2,34.2342,2,234.9,2,234.8,2,20.70,2,28.11,2,0.00,2,1.95,2,2.961,2,1.543,2,0.230,2,3.177,2,2174.7,2,2284.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,13,13,2,20050924,341,-54.2888,-83.9265,0,824.7,4.0527,34.2693,2,34.2705,2,218.9,2,219.1,2,28.13,2,30.02,2,0.00,2,2.07,2,2.318,2,1.198,2,0.175,2,2.562,2,-999.0,9,2290.8,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,12,12,2,20050924,338,-54.2889,-83.9266,5615,924.1,3.7052,34.3017,2,34.3027,2,207.7,2,208.9,2,35.16,2,31.29,2,0.00,2,2.17,2,1.817,2,0.924,2,0.130,2,2.304,2,2204.1,2,2297.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,11,11,2,20050924,334,-54.2889,-83.9264,0,1073.5,3.2632,34.3550,2,34.3546,2,194.1,2,194.9,2,45.63,2,32.62,2,0.00,2,2.28,2,1.323,2,0.640,2,0.076,2,1.774,2,2218.1,2,2307.0,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,10,10,2,20050924,329,-54.2890,-83.9263,4817,1242.2,2.8950,34.4242,2,34.4254,2,181.9,2,183.0,2,56.94,2,33.61,2,0.00,2,2.34,2,0.919,2,0.456,2,0.050,2,1.327,2,-999.0,9,2319.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,9,9,2,20050924,323,-54.2890,-83.9261,0,1487.9,2.6054,34.5265,2,34.5271,2,169.8,2,170.8,2,69.90,2,34.00,2,0.00,2,2.37,2,0.490,2,0.237,2,0.012,2,0.809,2,2251.2,6,2331.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,8,8,2,20050924,315,-54.2888,-83.9251,0,1836.5,2.3466,34.6334,2,34.6324,2,167.7,2,168.0,2,81.46,2,33.26,2,0.00,2,2.32,2,0.205,2,0.094,2,0.003,2,0.397,2,-999.0,9,2346.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,7,7,2,20050924,305,-54.2878,-83.9241,0,2245.4,2.0617,34.6863,2,34.6857,2,168.3,2,168.6,2,95.92,2,32.96,2,0.00,2,2.29,2,0.046,2,0.034,2,0.003,2,0.092,2,-999.0,9,2362.5,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,6,6,4,20050924,253,-54.2867,-83.9240,0,2925.6,1.6807,34.7152,2,34.7146,2,181.1,2,181.3,2,105.72,2,32.18,2,0.00,2,2.24,2,0.032,2,0.016,2,0.003,2,0.054,2,-999.0,9,2367.4,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,5,5,2,20050924,251,-54.2867,-83.9239,0,2952.9,1.6705,34.7162,2,34.7170,3,181.7,2,182.5,2,105.11,2,32.13,2,0.00,2,2.26,2,0.036,2,0.016,2,0.003,2,0.054,2,-999.0,9,2366.4,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,4,4,2,20050924,241,-54.2871,-83.9228,0,3458.7,1.3862,34.7228,2,34.7229,2,193.1,2,194.2,2,109.20,2,31.59,2,0.00,2,2.24,2,0.055,2,0.019,2,0.003,2,0.116,2,-999.0,9,2361.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,3,3,2,20050924,231,-54.2875,-83.9218,4835,3966.2,0.9984,34.7139,2,34.7131,2,200.5,2,201.8,2,120.69,2,31.94,2,0.00,2,2.21,2,0.050,2,0.017,2,0.003,2,0.121,2,-999.0,9,2363.0,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,2,2,2,20050924,222,-54.2882,-83.9205,4826,4478.0,0.7012,34.7083,2,34.7079,2,205.6,2,207.4,2,131.79,2,32.08,2,0.00,2,2.23,2,0.033,2,0.013,2,0.003,2,0.191,2,-999.0,9,2366.8,2,-999.0,9,-999.00,9
316N20050821,AAIW,98,1,1,1,3,20050924,213,-54.2886,-83.9197,0,4933.1,0.6707,34.7007,4,34.7079,4,-999.0,9,208.9,4,133.65,4,32.17,4,0.01,4,2.26,4,0.053,4,0.024,4,0.003,4,0.284,4,-999.0,9,2367.0,4,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,24,24,2,20050924,1112,-54.1685,-82.9277,4837,3.4,5.1627,34.1290,2,34.1293,2,303.6,2,304.0,2,4.55,2,19.45,2,0.21,2,1.42,2,4.804,2,2.607,2,0.419,2,5.917,2,2114.3,6,2269.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,23,23,2,20050924,1109,-54.1679,-82.9274,4838,43.2,5.1626,34.1291,2,34.1279,2,303.6,2,304.0,2,4.55,2,19.50,2,0.21,2,1.41,2,4.751,2,2.588,2,0.419,2,5.774,2,2110.7,2,2269.4,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,22,22,2,20050924,1107,-54.1673,-82.9274,0,77.8,5.1634,34.1292,2,34.1291,2,303.6,2,304.1,2,4.56,2,19.50,2,0.21,2,1.42,2,4.705,2,2.587,2,0.422,2,5.685,2,2112.2,2,2269.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,21,21,2,20050924,1104,-54.1667,-82.9272,4858,112.3,5.1658,34.1292,2,34.1301,2,303.3,2,303.5,2,4.36,2,19.50,2,0.21,2,1.41,2,4.765,2,2.612,2,0.423,2,5.749,2,2108.7,2,2269.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,20,20,2,20050924,1101,-54.1660,-82.9270,4860,161.0,5.1701,34.1334,2,34.1336,2,301.4,2,301.8,2,4.56,2,19.64,2,0.21,2,1.42,2,4.774,6,2.590,6,0.423,6,5.735,6,2112.7,2,2269.8,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,19,19,2,20050924,1059,-54.1654,-82.9269,4870,211.3,5.1211,34.1382,2,34.1361,2,301.9,2,302.7,2,4.77,2,19.75,2,0.20,2,1.42,2,4.720,2,2.568,2,0.421,2,5.623,2,2116.9,2,2270.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,18,18,2,20050924,1056,-54.1648,-82.9266,4856,309.3,5.3621,34.2068,2,34.2077,2,280.6,2,281.9,2,7.35,2,22.02,2,0.00,2,1.54,2,4.518,2,2.388,2,0.378,2,4.660,2,2128.1,2,2274.4,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,17,17,2,20050924,1053,-54.1641,-82.9265,4852,406.5,5.1967,34.1988,2,34.1953,2,280.7,2,282.6,2,8.15,2,22.40,2,0.00,2,1.57,2,4.504,2,2.389,2,0.377,2,4.730,2,2129.7,2,2274.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,16,16,2,20050924,1050,-54.1635,-82.9264,4847,502.1,4.9867,34.1942,2,33.9034,4,270.4,2,271.0,2,10.33,2,23.95,2,0.00,2,1.66,2,4.215,2,2.182,2,0.335,2,4.286,2,2138.4,2,2276.6,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,15,15,2,20050924,1048,-54.1628,-82.9261,4845,600.0,4.7546,34.2045,2,34.2049,2,253.9,2,255.5,2,14.11,2,25.98,2,0.00,2,1.79,2,3.694,2,1.878,2,0.281,2,3.718,2,2151.0,2,2280.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,14,14,2,20050924,1044,-54.1622,-82.9257,4842,694.7,4.5227,34.2224,2,34.2247,2,240.1,2,240.3,2,18.49,2,27.63,2,0.00,2,1.91,2,3.175,2,1.593,2,0.229,2,3.154,2,2162.7,2,2283.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,13,13,2,20050924,1041,-54.1615,-82.9255,4822,792.8,4.2104,34.2528,2,34.2449,3,224.6,2,224.7,2,24.85,2,29.38,2,0.00,2,2.03,2,2.492,2,1.234,2,0.172,2,2.699,2,2182.0,2,2287.4,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,12,12,2,20050924,1039,-54.1609,-82.9253,4843,888.4,3.9247,34.2817,2,34.2814,2,213.4,2,213.3,2,30.84,2,30.45,2,0.00,2,2.13,2,2.031,2,0.987,2,0.138,2,2.289,2,2189.1,2,2293.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,11,11,2,20050924,1036,-54.1603,-82.9249,4820,985.9,3.6166,34.3148,2,34.3161,2,203.9,2,204.0,2,37.42,2,31.63,2,0.00,2,2.20,2,1.581,2,0.768,2,0.101,2,1.903,2,2203.6,2,2300.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,10,10,2,20050924,1031,-54.1592,-82.9245,4808,1183.2,3.0350,34.4014,2,34.4032,2,183.8,2,185.4,2,53.41,2,33.48,2,0.00,2,2.34,2,0.881,2,0.430,2,0.052,2,1.174,2,2227.0,2,2315.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,9,9,2,20050924,1026,-54.1580,-82.9244,4807,1382.5,2.7581,34.4843,2,34.4847,2,169.4,2,170.4,2,65.84,2,34.27,2,0.00,2,2.38,2,0.513,2,0.245,2,0.023,2,0.781,2,2245.4,2,2328.6,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,8,8,2,20050924,1019,-54.1567,-82.9240,4921,1680.5,2.4875,34.5847,2,34.5849,2,161.4,2,161.7,2,79.90,2,34.22,2,0.00,2,2.38,2,0.172,2,0.084,2,0.003,2,0.239,2,2262.7,2,2343.0,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,7,7,2,20050924,1011,-54.1553,-82.9236,5065,2029.5,2.2384,34.6556,2,34.6566,3,164.6,2,164.8,2,89.98,2,33.44,2,0.00,2,2.34,2,0.073,2,0.038,2,0.003,2,0.122,2,2269.9,2,2355.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,6,6,2,20050924,1001,-54.1535,-82.9225,5041,2536.2,1.9363,34.7032,2,34.7017,2,172.6,2,173.3,2,99.07,2,32.51,2,0.00,2,2.27,2,0.043,2,0.017,2,0.003,2,0.060,2,2274.0,2,2364.9,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,5,5,2,20050924,951,-54.1520,-82.9220,5027,3041.8,1.6427,34.7190,2,34.7192,2,183.6,2,184.4,2,104.95,2,31.82,2,0.00,2,2.22,2,0.038,2,0.011,2,0.003,2,0.064,2,2268.8,2,2366.2,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,4,4,2,20050924,941,-54.1503,-82.9221,5005,3552.2,1.3398,34.7216,2,34.7210,2,193.9,2,195.0,2,110.63,2,31.63,2,0.00,2,2.20,2,0.029,2,0.014,2,0.003,2,0.044,2,2261.6,2,2362.3,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,3,3,2,20050924,931,-54.1490,-82.9212,5009,4061.8,0.9287,34.7127,2,34.7125,2,201.4,2,202.8,2,123.25,2,31.87,2,0.00,2,2.22,2,0.029,2,0.013,2,0.003,2,0.121,2,2267.4,2,2365.7,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,2,2,2,20050924,922,-54.1480,-82.9202,4995,4570.0,0.6837,34.7080,2,34.7080,2,206.1,2,207.9,2,131.80,2,32.02,2,0.00,2,2.22,2,0.039,2,0.025,2,0.003,2,0.202,2,2267.9,2,2367.1,2,-999.0,9,-999.00,9
316N20050821,AAIW,99,1,1,1,3,20050924,911,-54.1468,-82.9198,5000,5078.1,0.7074,34.7001,4,34.7080,4,210.0,2,208.9,4,133.65,4,32.10,4,0.02,4,2.29,4,0.045,4,0.027,4,0.003,4,0.293,4,2265.7,6,2367.2,4,-999.0,9,-999.00,9
316N20050821,AAIW,100,1,24,24,2,20050924,1822,-54.0056,-81.9423,0,7.2,5.3567,34.0656,2,34.0691,2,305.9,2,305.0,2,3.94,2,19.21,2,0.23,2,1.44,2,4.757,2,2.619,2,0.419,2,6.097,2,2108.9,2,2264.6,2,-999.0,9,-999.00,9
316N20050821,AAIW,100,1,23,23,2,20050924,1820,-54.0054,-81.9422,0,27.2,5.3553,34.0657,2,34.0683,2,306.1,2,305.1,2,3.75,2,19.30,2,0.24,2,1.39,2,4.741,2,2.641,2,0.416,2,5.976,2,-999.0,9,2264.4,2,-999.0,9,-999.00,9
