EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,DELC14,C14ERR,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,DEG C,TU,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,O/OO,O/OO,,O/OO,,DEG C
  06AQ19860627,627,1,17,2,19861126,0,-72.058,-15.46,435,5,-999,34.318,2,333.3,2,62.06,2,28.95,2,0.09,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.46,2,-1.577
  06AQ19860627,627,6,81,2,19861126,0,-72.058,-15.46,435,22,-999,34.32,2,332.7,0,62.06,0,28.95,0,-999,9,2.03,0,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-93,2,2,-0.47,2,-1.699
  06AQ19860627,627,1,16,2,19861126,0,-72.058,-15.46,435,25,-999,34.32,2,332.6,2,62.06,2,28.96,2,0.08,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.699
  06AQ19860627,627,1,13,2,19861126,0,-72.058,-15.46,435,50,-999,34.322,2,333,2,62.06,2,28.98,2,0.06,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.4,2,-1.745
  06AQ19860627,627,1,11,2,19861126,0,-72.058,-15.46,435,100,-999,34.326,2,328.7,2,62.45,2,29.08,2,0.06,2,2.04,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.4,2,-1.834
  06AQ19860627,627,1,10,2,19861126,0,-72.058,-15.46,435,168,-999,34.354,2,326.4,2,63.04,2,29.18,2,0.06,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.52,2,-1.859
  06AQ19860627,627,1,7,2,19861126,0,-72.058,-15.46,435,200,-999,34.359,2,326.6,2,63.24,2,29.28,2,0.05,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.858
  06AQ19860627,627,1,6,2,19861126,0,-72.058,-15.46,435,236,-999,34.375,2,322.9,2,64.23,2,29.59,2,0.04,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.45,2,-1.857
  06AQ19860627,627,1,4,2,19861126,0,-72.058,-15.46,435,300,-999,34.396,2,319.5,2,65.12,2,29.69,2,0.04,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.37,2,-1.83
  06AQ19860627,627,1,5,2,19861126,0,-72.058,-15.46,435,300,-999,34.396,2,319.8,2,64.72,2,29.68,2,0.05,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.83
  06AQ19860627,627,1,3,2,19861126,0,-72.058,-15.46,435,371,-999,34.419,2,317.8,2,66.8,2,29.93,2,-999,2,2.1,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.41,2,-1.843
  06AQ19860627,627,1,1,2,19861126,0,-72.058,-15.46,435,425,-999,34.428,2,317.5,2,67.17,2,30.12,2,0.04,2,2.09,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.866
  06AQ19860627,627,1,2,2,19861126,0,-72.058,-15.46,435,425,-999,34.428,2,318.3,2,67.09,2,30.1,2,0.03,2,2.1,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.866
  06AQ19860627,627,6,82,2,19861126,0,-72.058,-15.46,435,426,-999,34.428,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-97,2,2,-0.39,2,-1.866
  06AQ19860627,632,1,19,2,19861127,0,-71.207,-11.555,362,2.5,-999,34.392,2,333.6,2,64.52,2,29.04,2,0.1,2,2,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.347
  06AQ19860627,632,1,18,2,19861127,0,-71.207,-11.555,362,7.9,-999,34.392,2,334.3,2,64.33,2,29.04,2,0.1,2,2.01,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.49,2,-1.333
  06AQ19860627,632,1,16,2,19861127,0,-71.207,-11.555,362,23.4,-999,34.394,2,333.5,2,64.43,2,28.94,2,0.09,2,2.01,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.46,2,-1.349
  06AQ19860627,632,1,15,2,19861127,0,-71.207,-11.555,362,37.7,-999,34.403,2,329.9,2,64.52,2,28.97,2,0.06,2,2.01,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.45,2,-1.651
  06AQ19860627,632,1,14,2,19861127,0,-71.207,-11.555,362,103.7,-999,34.403,2,327.2,2,64.42,2,29.49,2,0.04,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.47,2,-1.845
  06AQ19860627,632,1,11,2,19861127,0,-71.207,-11.555,362,169.6,-999,34.406,2,326,2,64.72,2,29.59,2,0.04,2,2.04,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.51,2,-1.867
  06AQ19860627,632,1,10,2,19861127,0,-71.207,-11.555,362,200.8,-999,34.407,2,325.2,2,65.12,2,29.48,2,0.05,2,2.04,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.87
  06AQ19860627,632,1,8,2,19861127,0,-71.207,-11.555,362,227.3,-999,34.409,2,323.8,2,64.92,2,29.48,2,0.05,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.47,2,-1.868
  06AQ19860627,632,1,7,2,19861127,0,-71.207,-11.555,362,298.7,-999,34.414,2,324.2,2,64.92,2,29.58,2,0.05,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.856
  06AQ19860627,632,1,6,2,19861127,0,-71.207,-11.555,362,298.7,-999,34.414,2,324.9,2,64.92,2,29.59,2,0.04,2,2.04,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.858
  06AQ19860627,632,1,5,2,19861127,0,-71.207,-11.555,362,298.8,-999,34.414,2,325.1,2,65.02,2,29.71,2,0.02,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.51,2,-1.858
  06AQ19860627,632,1,4,2,19861127,0,-71.207,-11.555,362,342.7,-999,34.429,2,324,2,65.02,2,29.6,2,0.03,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.875
  06AQ19860627,632,1,3,2,19861127,0,-71.207,-11.555,362,342.9,-999,34.428,2,323.9,2,65.02,2,29.62,2,0.01,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.873
  06AQ19860627,632,1,2,2,19861127,0,-71.207,-11.555,362,343,-999,34.428,2,321.4,2,65.02,2,29.62,2,0.01,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.49,2,-1.874
  06AQ19860627,632,1,1,2,19861127,0,-71.207,-11.555,362,352,-999,34.429,2,324.1,2,64.92,2,29.62,2,0.01,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.873
  06AQ19860627,633,1,24,2,19861128,0,-70.417,-8.267,607,4.3,-999,34.365,2,325,2,64.13,2,29.2,2,0.04,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.48,2,-1.853
  06AQ19860627,633,1,23,2,19861128,0,-70.417,-8.267,607,4.4,-999,34.356,2,323.9,2,64.13,2,29.2,2,0.04,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.853
  06AQ19860627,633,1,22,2,19861128,0,-70.417,-8.267,607,13.7,-999,34.368,2,324.3,2,64.23,2,29.29,2,0.04,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.852
  06AQ19860627,633,1,21,2,19861128,0,-70.417,-8.267,607,24,-999,34.357,2,325.7,2,64.23,2,29.28,2,0.05,2,2.04,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.853
  06AQ19860627,633,6,81,2,19861128,0,-70.417,-8.267,607,24,-999,34.357,2,325.7,0,64.23,0,29.28,0,-999,9,2.04,0,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-92,2,2,-0.47,2,-1.853
  06AQ19860627,633,1,18,2,19861128,0,-70.417,-8.267,607,49.4,-999,34.37,2,324.2,2,64.82,2,29.39,2,0.04,2,2.05,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.46,2,-1.856
  06AQ19860627,633,1,16,2,19861128,0,-70.417,-8.267,607,75,-999,34.381,2,321.8,2,64.82,2,29.49,2,0.04,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.856
  06AQ19860627,633,1,13,2,19861128,0,-70.417,-8.267,607,98.9,-999,34.375,2,321.9,2,64.82,2,29.49,2,0.04,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.47,2,-1.855
  06AQ19860627,633,1,12,2,19861128,0,-70.417,-8.267,607,124.7,-999,34.387,2,321.6,2,64.82,2,29.49,2,0.04,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.852
  06AQ19860627,633,1,11,2,19861128,0,-70.417,-8.267,607,149.5,-999,34.393,2,321.9,2,64.72,2,29.5,2,0.03,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.844
  06AQ19860627,633,1,10,2,19861128,0,-70.417,-8.267,607,170.7,-999,34.388,2,320.6,2,64.72,2,29.5,2,0.03,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.48,2,-1.839
  06AQ19860627,633,1,8,2,19861128,0,-70.417,-8.267,607,200.6,-999,34.399,2,322.1,2,64.92,2,29.5,2,0.03,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.843
  06AQ19860627,633,1,7,2,19861128,0,-70.417,-8.267,607,260.3,-999,34.392,2,323.4,2,64.92,2,29.48,2,0.05,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.5,2,-1.858
  06AQ19860627,633,1,6,2,19861128,0,-70.417,-8.267,607,301.3,-999,34.402,2,322.6,2,64.82,2,29.48,2,0.05,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.851
  06AQ19860627,633,1,4,2,19861128,0,-70.417,-8.267,607,341.2,-999,34.394,2,321.5,2,64.82,2,29.48,2,0.05,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.47,2,-1.85
  06AQ19860627,633,1,3,2,19861128,0,-70.417,-8.267,607,420.6,-999,34.397,2,321.1,2,65.02,2,29.5,2,0.03,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-0.49,2,-1.835
  06AQ19860627,633,1,1,2,19861128,0,-70.417,-8.267,607,502.2,-999,34.415,2,319.5,2,65.22,2,29.5,2,0.03,2,2.08,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.82
  06AQ19860627,633,1,2,2,19861128,0,-70.417,-8.267,607,502.6,-999,34.399,2,320.1,2,65.31,2,29.5,2,0.03,2,2.08,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.824
  06AQ19860627,633,6,82,2,19861128,0,-70.417,-8.267,607,505,-999,34.415,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-96,2,2,-0.53,2,-1.82
  06AQ19860627,636,1,23,2,19861129,0,-69.04,-7.58,1040,5.1,-999,34.365,2,280.7,2,82.51,2,30.34,2,0.09,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.804
  06AQ19860627,636,1,22,2,19861129,0,-69.04,-7.58,1040,19.5,-999,34.366,2,280.7,2,82.21,2,30.34,2,0.09,2,2.04,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.814
  06AQ19860627,636,1,20,2,19861129,0,-69.04,-7.58,1040,19.6,-999,34.372,2,279.7,2,82.31,2,30.34,2,0.09,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.81
  06AQ19860627,636,1,18,2,19861129,0,-69.04,-7.58,1040,50,-999,34.386,2,278.8,2,82.31,2,30.45,2,0.08,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.806
  06AQ19860627,636,1,19,2,19861129,0,-69.04,-7.58,1040,50,-999,34.39,2,278.2,2,82.31,2,30.45,2,0.08,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.807
  06AQ19860627,636,1,16,2,19861129,0,-69.04,-7.58,1040,71.8,-999,34.407,2,275.4,2,82.8,2,30.56,2,0.07,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.724
  06AQ19860627,636,1,17,2,19861129,0,-69.04,-7.58,1040,71.8,-999,34.414,2,275.6,2,82.9,2,30.46,2,0.07,2,2.03,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.726
  06AQ19860627,636,1,15,2,19861129,0,-69.04,-7.58,1040,142.7,-999,34.605,2,223.1,2,93.86,2,32.1,2,0.02,2,2.13,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.057
  06AQ19860627,636,1,13,2,19861129,0,-69.04,-7.58,1040,218.6,-999,34.678,2,204.6,2,101.46,2,32.5,2,0.02,2,2.14,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.718
  06AQ19860627,636,1,10,2,19861129,0,-69.04,-7.58,1040,292.2,-999,34.69,2,202.4,2,104.82,2,32.3,2,0.02,2,2.15,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.807
  06AQ19860627,636,1,11,2,19861129,0,-69.04,-7.58,1040,293.7,-999,34.7,2,202.3,2,104.82,2,32.5,2,0.02,2,2.15,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.808
  06AQ19860627,636,1,8,2,19861129,0,-69.04,-7.58,1040,469.3,-999,34.691,2,204.9,2,110.94,2,32.41,2,0.01,2,2.15,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.637
  06AQ19860627,636,1,9,2,19861129,0,-69.04,-7.58,1040,470.4,-999,34.691,2,205.2,2,110.45,2,32.41,2,0.01,2,2.15,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.637
  06AQ19860627,636,1,7,2,19861129,0,-69.04,-7.58,1040,557.3,-999,34.69,2,206.5,2,112.62,2,32.51,2,0.01,2,2.15,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.567
  06AQ19860627,636,1,6,2,19861129,0,-69.04,-7.58,1040,646.5,-999,34.689,2,206.3,2,114.99,2,32.71,2,0.01,2,2.17,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.517
  06AQ19860627,636,1,5,2,19861129,0,-69.04,-7.58,1040,733.1,-999,34.687,2,207.4,2,115.98,2,32.61,2,0.01,2,2.17,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.449
  06AQ19860627,636,1,4,2,19861129,0,-69.04,-7.58,1040,829.7,-999,34.685,2,208.8,2,118.25,2,32.71,2,0.01,2,2.17,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.383
  06AQ19860627,636,1,3,2,19861129,0,-69.04,-7.58,1040,911.7,-999,34.683,2,209.4,2,119.04,2,32.61,2,0.01,2,2.18,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.332
  06AQ19860627,636,1,1,2,19861129,0,-69.04,-7.58,1040,1029.3,-999,34.689,2,210.5,2,120.62,2,32.81,2,0.01,2,2.18,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.262
  06AQ19860627,636,1,2,2,19861129,0,-69.04,-7.58,1040,1030.2,-999,34.681,2,209.2,2,120.52,2,32.81,2,0.01,2,2.2,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.265
  06AQ19860627,637,1,24,2,19861130,0,-67.532,-3.935,1030,5.1,-999,34.317,2,306.8,2,66.9,2,28.43,2,0.31,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.735
  06AQ19860627,637,1,23,2,19861130,0,-67.532,-3.935,1030,5.2,-999,34.32,2,307.7,2,66.8,2,28.43,2,0.31,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.726
  06AQ19860627,637,1,21,2,19861130,0,-67.532,-3.935,1030,19.3,-999,34.352,2,303.9,2,67.1,2,28.44,2,0.3,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.794
  06AQ19860627,637,1,22,2,19861130,0,-67.532,-3.935,1030,19.3,-999,34.36,2,304.2,2,67,2,28.44,2,0.3,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.794
  06AQ19860627,637,1,20,2,19861130,0,-67.532,-3.935,1030,19.4,-999,34.358,2,303.2,2,67,2,28.44,2,0.3,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.795
  06AQ19860627,637,1,19,2,19861130,0,-67.532,-3.935,1030,54.8,-999,34.37,2,302.5,2,67.1,2,28.54,2,0.3,2,2.02,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.812
  06AQ19860627,637,1,16,2,19861130,0,-67.532,-3.935,1030,102.9,-999,34.441,2,282.3,2,64.82,2,29.59,2,0.24,2,2.09,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.496
  06AQ19860627,637,1,17,2,19861130,0,-67.532,-3.935,1030,102.9,-999,34.447,2,283,2,64.72,2,29.49,2,0.24,2,2.09,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.5
  06AQ19860627,637,1,15,2,19861130,0,-67.532,-3.935,1030,151.8,-999,34.624,2,211.6,2,93.46,2,32.01,2,0.01,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.383
  06AQ19860627,637,1,14,2,19861130,0,-67.532,-3.935,1030,194.8,-999,34.675,2,197.5,2,99.88,2,32.12,2,-999,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.865
  06AQ19860627,637,1,13,2,19861130,0,-67.532,-3.935,1030,194.8,-999,34.685,2,197.9,2,99.88,2,32.21,2,0.01,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.88
  06AQ19860627,637,1,12,2,19861130,0,-67.532,-3.935,1030,240.3,-999,34.685,2,199,2,101.46,2,32.12,2,-999,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.862
  06AQ19860627,637,1,10,2,19861130,0,-67.532,-3.935,1030,284.8,-999,34.703,2,197.9,2,103.53,2,31.82,2,-999,2,2.22,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.864
  06AQ19860627,637,1,11,2,19861130,0,-67.532,-3.935,1030,294.8,-999,34.692,2,198.3,2,103.43,2,32.12,2,-999,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.859
  06AQ19860627,637,1,9,2,19861130,0,-67.532,-3.935,1030,330.5,-999,34.696,2,198,2,105.11,2,32.02,2,-999,2,2.22,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.861
  06AQ19860627,637,1,8,2,19861130,0,-67.532,-3.935,1030,426.5,-999,34.697,2,198.2,2,108.67,2,31.92,2,-999,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.777
  06AQ19860627,637,1,7,2,19861130,0,-67.532,-3.935,1030,522,-999,34.694,2,201.1,2,111.54,2,32.02,2,-999,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.657
  06AQ19860627,637,1,6,2,19861130,0,-67.532,-3.935,1030,616.2,-999,34.692,2,201.7,2,114.1,2,32.22,2,-999,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.569
  06AQ19860627,637,1,5,2,19861130,0,-67.532,-3.935,1030,714.1,-999,34.69,2,202.5,2,116.67,2,32.32,2,-999,2,2.26,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.496
  06AQ19860627,637,1,4,2,19861130,0,-67.532,-3.935,1030,809.8,-999,34.688,2,203,2,118.65,2,32.52,2,-999,2,2.27,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.433
  06AQ19860627,637,1,3,2,19861130,0,-67.532,-3.935,1030,904.1,-999,34.686,2,202.8,2,120.43,2,32.62,2,-999,2,2.27,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.379
  06AQ19860627,637,1,1,2,19861130,0,-67.532,-3.935,1030,1020.7,-999,34.685,2,204,2,122.2,2,32.82,2,-0.01,2,2.29,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.324
  06AQ19860627,637,1,2,2,19861130,0,-67.532,-3.935,1030,1020.7,-999,34.684,2,202.4,2,122.01,2,32.82,2,-999,2,2.29,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.323
  06AQ19860627,638,1,20,2,19861201,0,-66.032,-0.778,1038,5.1,-999,34.003,2,-999,9,76.11,2,29.12,2,0.22,2,2.07,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.617
  06AQ19860627,638,1,19,2,19861201,0,-66.032,-0.778,1038,20.2,-999,34.058,2,-999,9,76.01,2,29.23,2,0.21,2,2.07,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.666
  06AQ19860627,638,1,18,2,19861201,0,-66.032,-0.778,1038,20.3,-999,34.059,2,-999,9,75.71,2,29.23,2,0.21,2,2.07,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.654
  06AQ19860627,638,1,15,2,19861201,0,-66.032,-0.778,1038,69.8,-999,34.362,2,-999,9,68.38,2,28.95,2,0.29,2,2.06,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.802
