BOTTLE,20030828WHPSIOsA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 28, 2003
#original HYD file: s04ihy.txt   Thu Aug 28 13:12:11 2003
#original SUM file: s04isu.txt   Thu Aug 28 13:12:17 2003
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,C14ERR,DELHER,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,UMOL/KG,,/MILLE,PERCNT,DEG C
      320696_3,  S04I,    14,  1,     24,     24,2,19960520,1141,-64.3848,  30.6653, 5087,    461.5,   1.1997,  34.7107,2,  34.7107,2,    196.7,2,    196.9,2,   101.62,2,    31.45,2,     0.00,2,     2.18,2,    0.300,2,    0.158,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.1769
      320696_3,  S04I,    14,  1,     23,     23,2,19960520,1141,-64.3848,  30.6653, 5087,    641.6,   0.9769,  34.7095,2,  34.7089,2,    201.6,2,    201.1,2,   107.85,2,    31.54,2,     0.00,2,     2.18,2,    0.249,2,    0.131,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.9454
      320696_3,  S04I,    14,  1,     22,     22,2,19960520,1141,-64.3848,  30.6653, 5087,    845.4,   0.7657,  34.7017,2,  34.7020,2,    204.7,2,    203.9,2,   113.56,2,    31.84,2,     0.00,2,     2.19,2,    0.215,2,    0.109,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2260.2,2,    574.1,2,   2363.0,6,  -999.0,-999.000,  0.7241
      320696_3,  S04I,    14,  1,     21,     21,2,19960520,1141,-64.3848,  30.6653, 5087,   1047.1,   0.6042,  34.6949,2,  34.6942,2,    206.2,2,    205.8,2,   117.61,2,    32.18,2,     0.00,2,     2.23,2,    0.197,2,    0.112,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.5523
      320696_3,  S04I,    14,  1,     20,     20,2,19960520,1141,-64.3848,  30.6653, 5087,   1250.7,   0.4709,  34.6890,2,  34.6889,2,    206.8,2,    206.2,2,   121.68,2,    32.48,2,     0.00,2,     2.26,2,    0.172,2,    0.091,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4081
      320696_3,  S04I,    14,  1,     19,     19,2,19960520,1141,-64.3848,  30.6653, 5087,   1452.9,   0.3660,  34.6838,2,  34.6844,2,    209.1,2,    208.5,2,   124.64,2,    32.57,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.2918
      320696_3,  S04I,    14,  1,     18,     18,2,19960520,1141,-64.3848,  30.6653, 5087,   1655.1,   0.2748,  34.6793,2,  34.6798,2,    211.4,2,    211.8,2,   126.67,2,    32.62,2,     0.00,2,     2.26,2,    0.142,2,    0.093,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.1886
      320696_3,  S04I,    14,  1,     17,     17,2,19960520,1141,-64.3848,  30.6653, 5087,   1858.4,   0.1890,  34.6763,2,  34.6763,2,    214.2,2,    216.1,2,   127.77,2,    32.62,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.0902
      320696_3,  S04I,    14,  1,     16,     16,2,19960520,1141,-64.3848,  30.6653, 5087,   2060.3,   0.1227,  34.6728,2,  34.6732,2,    217.4,2,    217.9,2,   128.50,2,    32.52,2,     0.00,2,     2.26,2,    0.157,2,    0.084,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.0108
      320696_3,  S04I,    14,  1,     15,     15,2,19960520,1141,-64.3848,  30.6653, 5087,   2262.7,   0.0448,  34.6689,2,  34.6686,2,    221.7,2,    223.3,2,   127.55,2,    32.37,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.0806
      320696_3,  S04I,    14,  1,     14,     14,2,19960520,1141,-64.3848,  30.6653, 5087,   2467.8,  -0.0174,  34.6663,2,  34.6665,2,    225.8,2,    226.2,2,   128.10,2,    32.37,2,     0.00,2,     2.25,2,    0.230,2,    0.129,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.1571
      320696_3,  S04I,    14,  1,     13,     13,2,19960520,1141,-64.3848,  30.6653, 5087,   2667.1,  -0.0758,  34.6637,2,  34.6647,2,    228.8,2,    229.1,2,   127.71,2,    32.22,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2300
      320696_3,  S04I,    14,  1,     12,     12,2,19960520,1141,-64.3848,  30.6653, 5087,   2874.1,  -0.1297,  34.6617,2,  34.6649,4,    232.1,2,    232.4,2,   126.95,2,    32.22,2,     0.00,2,     2.24,2,    0.368,2,    0.175,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2995
      320696_3,  S04I,    14,  1,     11,     11,2,19960520,1141,-64.3848,  30.6653, 5087,   3080.7,  -0.1598,  34.6608,2,  34.6608,2,    233.6,2,    233.3,2,   127.86,2,    32.17,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3464
      320696_3,  S04I,    14,  1,     10,     10,2,19960520,1141,-64.3848,  30.6653, 5087,   3286.2,  -0.1944,  34.6588,2,  34.6584,2,    236.5,2,    237.7,2,   126.17,2,    32.07,2,     0.00,2,     2.22,2,    0.414,2,    0.230,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3980
      320696_3,  S04I,    14,  1,      9,      9,2,19960520,1141,-64.3848,  30.6653, 5087,   3487.9,  -0.2219,  34.6571,2,  34.6570,2,    239.1,2,    239.2,2,   124.29,2,    31.97,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4429
      320696_3,  S04I,    14,  1,     37,     37,2,19960520,1141,-64.3848,  30.6653, 5087,   3689.1,  -0.2409,  34.6563,2,  34.6557,2,    241.6,2,    240.8,2,   124.09,2,    31.96,2,     0.00,2,     2.21,2,    0.685,2,    0.346,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4800
      320696_3,  S04I,    14,  1,      7,      7,2,19960520,1141,-64.3848,  30.6653, 5087,   3891.0,  -0.2577,  34.6553,2,  34.6563,2,    241.1,2,    240.9,2,   127.05,2,    32.01,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5156
      320696_3,  S04I,    14,  1,      6,      6,2,19960520,1141,-64.3848,  30.6653, 5087,   4097.6,  -0.2761,  34.6540,2,  34.6578,4,    242.4,2,    242.6,2,   127.03,2,    32.01,2,     0.00,2,     2.22,2,    0.430,2,    0.248,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5538
      320696_3,  S04I,    14,  1,      5,      5,2,19960520,1141,-64.3848,  30.6653, 5087,   4301.6,  -0.2875,  34.6539,2,  34.6563,3,    243.4,2,    242.9,2,   128.70,2,    32.01,2,     0.00,2,     2.21,2,    0.313,2,    0.182,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5855
      320696_3,  S04I,    14,  1,      4,      4,2,19960520,1141,-64.3848,  30.6653, 5087,   4512.2,  -0.2997,  34.6528,2,  34.6531,2,    245.0,2,    244.6,2,   129.43,2,    31.96,2,     0.00,2,     2.21,2,    0.368,2,    0.208,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.6191
      320696_3,  S04I,    14,  1,      3,      3,2,19960520,1141,-64.3848,  30.6653, 5087,   4718.7,  -0.3059,  34.6521,2,  34.6523,2,    245.6,2,    246.7,2,   130.90,2,    31.96,2,     0.00,2,     2.21,2,    0.382,2,    0.214,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.6471
      320696_3,  S04I,    14,  1,      2,      2,2,19960520,1141,-64.3848,  30.6653, 5087,   4919.0,  -0.3090,  34.6515,2,  34.6517,2,    246.0,2,    245.4,2,   133.51,2,    32.05,2,     0.00,2,     2.22,2,    0.238,2,    0.141,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.6720
      320696_3,  S04I,    14,  1,      1,      1,2,19960520,1141,-64.3848,  30.6653, 5087,   5138.0,  -0.3173,  34.6501,7,  34.6513,2,    245.9,2,    246.4,2,   137.43,2,    32.05,2,     0.00,2,     2.22,2,    0.184,2,    0.121,2,-999.0000,5,  -999.00,5,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.7046
      320696_3,  S04I,    15,  1,     36,     36,2,19960520,1739,-64.7888,  31.3562, 4930,     14.1,  -1.8070,  34.0826,2,  34.0866,2,    432.7,4,    340.9,2,    58.04,2,    27.90,2,     0.21,2,     1.92,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2189.8,2,    459.4,2,   2307.0,6,  -999.0,-999.000, -1.8073
      320696_3,  S04I,    15,  1,     35,     35,2,19960520,1739,-64.7888,  31.3562, 4930,     29.0,  -1.8132,  34.0925,2,  34.0921,2,    428.4,4,    340.6,2,    57.82,2,    27.91,2,     0.21,2,     1.92,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2189.9,2,    460.1,2,   -999.0,9,  -999.0,-999.000, -1.8138
      320696_3,  S04I,    15,  1,     34,     34,2,19960520,1739,-64.7888,  31.3562, 4930,     43.9,  -1.8373,  34.1110,2,  34.1193,2,    421.2,4,    338.1,2,    59.06,2,    28.21,2,     0.20,2,     1.94,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -1.8381
      320696_3,  S04I,    15,  1,     33,     33,2,19960520,1739,-64.7888,  31.3562, 4930,     79.5,   0.7219,  34.5295,2,  34.5294,2,    248.7,4,    212.0,2,    84.31,2,    33.03,2,     0.02,2,     2.27,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.7186
      320696_3,  S04I,    15,  1,     32,     32,2,19960520,1739,-64.7888,  31.3562, 4930,    105.1,   0.6470,  34.5486,2,  34.5553,2,    211.6,3,    212.0,2,    85.00,2,    32.73,2,     0.01,2,     2.25,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.6426
      320696_3,  S04I,    15,  1,     31,     31,2,19960520,1739,-64.7888,  31.3562, 4930,    131.2,   0.8281,  34.5902,2,  34.5798,2,    198.6,2,    208.9,2,    85.13,2,    32.68,2,     0.01,2,     2.28,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.8224
      320696_3,  S04I,    15,  1,     30,     30,2,19960520,1739,-64.7888,  31.3562, 4930,    156.3,   0.9024,  34.6022,2,  34.6024,2,    195.7,2,    203.9,2,    86.92,2,    32.69,2,     0.01,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.8955
      320696_3,  S04I,    15,  1,     29,     29,2,19960520,1739,-64.7888,  31.3562, 4930,    206.4,   1.3732,  34.6675,2,  34.6688,2,    192.1,2,    193.5,2,    92.17,2,    32.49,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3632
      320696_3,  S04I,    15,  1,     28,     28,2,19960520,1739,-64.7888,  31.3562, 4930,    245.8,   1.4302,  34.6861,2,  34.6857,2,    191.8,2,    190.2,2,    93.22,2,    32.09,2,     0.00,2,     2.19,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.4180
      320696_3,  S04I,    15,  1,     27,     27,2,19960520,1739,-64.7888,  31.3562, 4930,    305.9,   1.4456,  34.7029,2,  34.7038,2,    192.4,2,    192.1,2,    94.46,2,    31.80,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.4302
      320696_3,  S04I,    15,  1,     26,     26,2,19960520,1739,-64.7888,  31.3562, 4930,    356.8,   1.4341,  34.7119,2,  34.7121,2,    193.0,2,    193.6,2,    95.51,2,    31.50,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.4161
      320696_3,  S04I,    15,  1,     25,     25,2,19960520,1739,-64.7888,  31.3562, 4930,    407.5,   1.3718,  34.7172,2,  34.7178,2,    194.6,2,    196.9,2,    96.01,2,    31.15,2,     0.00,2,     2.13,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3513
      320696_3,  S04I,    15,  1,     24,     24,2,19960520,1739,-64.7888,  31.3562, 4930,    548.4,   1.2420,  34.7206,2,  34.7205,2,    197.9,2,    199.1,2,   100.54,2,    31.25,2,     0.00,2,     2.13,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.2143
      320696_3,  S04I,    15,  1,     23,     23,2,19960520,1739,-64.7888,  31.3562, 4930,    749.3,   1.0184,  34.7145,2,  34.7152,2,    202.6,2,    202.9,2,   106.19,2,    31.40,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.9806
      320696_3,  S04I,    15,  1,     22,     22,2,19960520,1739,-64.7888,  31.3562, 4930,    952.1,   0.8181,  34.7056,2,  34.7056,2,    207.8,2,    206.9,2,   110.56,2,    31.60,2,     0.00,2,     2.16,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2258.4,2,    565.8,2,   2356.0,6,  -999.0,-999.000,  0.7700
      320696_3,  S04I,    15,  1,     21,     21,2,19960520,1739,-64.7888,  31.3562, 4930,   1151.1,   0.6212,  34.6941,2,  34.6940,2,    210.8,2,    209.8,2,   114.21,2,    31.84,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.5630
      320696_3,  S04I,    15,  1,     20,     20,2,19960520,1739,-64.7888,  31.3562, 4930,   1330.8,   0.4980,  34.6887,2,  34.6899,2,    213.2,2,    209.2,2,   119.71,2,    32.29,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4300
      320696_3,  S04I,    15,  1,     19,     19,2,19960520,1739,-64.7888,  31.3562, 4930,   1371.7,   0.4733,  34.6876,2,  34.6887,2,    213.6,2,    209.6,2,   120.02,2,    32.34,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4030
      320696_3,  S04I,    15,  1,     18,     18,2,19960520,1739,-64.7888,  31.3562, 4930,   1527.4,   0.3469,  34.6792,2,  34.6796,2,    212.6,2,    215.8,2,   119.41,2,    32.24,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.2681
      320696_3,  S04I,    15,  1,     17,     17,2,19960520,1739,-64.7888,  31.3562, 4930,   1740.9,   0.2661,  34.6780,2,  34.6787,2,    213.1,2,    214.5,2,   124.56,2,    32.48,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.1742
      320696_3,  S04I,    15,  1,     16,     16,2,19960520,1739,-64.7888,  31.3562, 4930,   1951.1,   0.1751,  34.6736,2,  34.6730,2,    216.8,2,    217.8,2,   125.24,2,    32.48,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.0701
      320696_3,  S04I,    15,  1,     15,     15,2,19960520,1739,-64.7888,  31.3562, 4930,   2163.5,   0.0990,  34.6709,2,  34.6704,2,    220.8,2,    220.6,2,   125.93,2,    32.53,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.0199
      320696_3,  S04I,    15,  1,     14,     14,2,19960520,1739,-64.7888,  31.3562, 4930,   2372.2,   0.0129,  34.6656,2,  34.6651,2,    227.7,2,    225.9,2,   124.39,2,    32.28,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.1201
      320696_3,  S04I,    15,  1,     13,     13,2,19960520,1739,-64.7888,  31.3562, 4930,   2575.1,  -0.0421,  34.6644,2,  34.6647,2,    229.7,2,    228.2,2,   126.56,2,    32.38,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.1897
      320696_3,  S04I,    15,  1,     12,     12,2,19960520,1739,-64.7888,  31.3562, 4930,   2771.7,  -0.0893,  34.6629,2,  34.6631,2,    229.8,2,    230.4,2,   126.69,2,    32.28,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2516
      320696_3,  S04I,    15,  1,     11,     11,2,19960520,1739,-64.7888,  31.3562, 4930,   2972.4,  -0.1336,  34.6609,2,  34.6612,2,    232.7,2,    232.6,2,   126.64,2,    32.28,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3115
      320696_3,  S04I,    15,  1,     10,     10,2,19960520,1739,-64.7888,  31.3562, 4930,   3175.0,  -0.1718,  34.6585,2,  34.6584,2,    236.6,2,    236.4,2,   123.79,2,    32.03,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3662
      320696_3,  S04I,    15,  1,      9,      9,2,19960520,1739,-64.7888,  31.3562, 4930,   3385.7,  -0.2030,  34.6568,2,  34.6568,2,    238.7,2,    240.5,2,   123.00,2,    31.89,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4152
      320696_3,  S04I,    15,  1,     37,     37,2,19960520,1739,-64.7888,  31.3562, 4930,   3592.2,  -0.2210,  34.6560,2,  34.6559,2,    238.9,2,    240.5,2,   123.13,2,    31.78,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4516
      320696_3,  S04I,    15,  1,      7,      7,2,19960520,1739,-64.7888,  31.3562, 4930,   3803.6,  -0.2410,  34.6540,2,  34.6553,2,    241.3,2,    241.9,2,   124.00,2,    31.93,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4909
      320696_3,  S04I,    15,  1,      6,      6,2,19960520,1739,-64.7888,  31.3562, 4930,   4009.0,  -0.2572,  34.6539,2,  34.6543,2,    242.5,2,    242.6,2,   124.13,2,    31.93,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5266
      320696_3,  S04I,    15,  1,      5,      5,2,19960520,1739,-64.7888,  31.3562, 4930,   4214.3,  -0.2737,  34.6519,2,  34.6525,2,    245.2,2,    244.6,2,   123.89,2,    31.88,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5632
      320696_3,  S04I,    15,  1,      4,      4,2,19960520,1739,-64.7888,  31.3562, 4930,   4418.8,  -0.2841,  34.6522,2,  34.6515,2,    245.3,2,    245.2,2,   124.76,2,    31.88,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5943
      320696_3,  S04I,    15,  1,      3,      3,2,19960520,1739,-64.7888,  31.3562, 4930,   4623.4,  -0.2977,  34.6501,2,  34.6506,2,    246.6,2,    247.5,2,   125.44,2,    31.88,2,     0.00,2,     2.19,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.6290
      320696_3,  S04I,    15,  1,      2,      2,2,19960520,1739,-64.7888,  31.3562, 4930,   4829.7,  -0.3022,  34.6509,2,  34.6513,2,    246.3,2,    246.2,2,   130.59,2,    32.03,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.6556
      320696_3,  S04I,    15,  1,      1,      1,2,19960520,1739,-64.7888,  31.3562, 4930,   4996.5,  -0.3207,  34.6495,2,  34.6510,2,    246.7,2,    246.6,2,   134.07,2,    32.08,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.6919
      320696_3,  S04I,    16,  1,     36,     36,2,19960520,2350,-65.2005,  32.0648, 4633,     16.3,  -1.8481,  34.1434,2,  34.1440,2,    375.2,4,    336.4,2,    57.32,2,    27.58,2,     0.19,2,     1.89,2,    6.345,2,    3.063,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2189.6,2,    453.0,2,   2314.0,6,  -999.0,-999.000, -1.8484
      320696_3,  S04I,    16,  1,     35,     35,2,19960520,2350,-65.2005,  32.0648, 4633,     36.0,  -1.8454,  34.1431,2,  34.1442,2,    368.4,4,    336.8,2,    57.29,2,    27.53,2,     0.19,2,     1.88,2,    6.244,2,    2.978,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2190.5,2,    452.2,2,   -999.0,9,  -999.0,-999.000, -1.8461
      320696_3,  S04I,    16,  1,     34,     34,2,19960520,2350,-65.2005,  32.0648, 4633,     55.7,  -1.8544,  34.1493,2,  34.1707,2,    369.7,4,    329.0,2,    60.35,2,    28.28,2,     0.17,2,     1.94,2,    6.026,2,    2.881,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -1.8554
      320696_3,  S04I,    16,  1,     33,     33,2,19960520,2350,-65.2005,  32.0648, 4633,     81.2,  -0.5024,  34.4460,2,  34.4522,2,    283.4,4,    255.4,2,    76.85,2,    31.57,2,     0.04,2,     2.16,2,    3.493,2,    1.613,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5049
