BOTTLE,20020814WHPOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 14, 2002
#original HYD file: i08shy.txt   Wed Aug 14 15:04:34 2002
#original SUM file: i08ssu.txt   Wed Jun 16 11:13:01 1999
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,LCAT,LCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,CTDRAW,C14ERR,HELIER,DELHER,NEONER,THETA
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,UMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,IPTS-68
     316N145_5,  I08S,     5,  1,     17, 020,2,19941206,1300,-31.3000,  95.0028, 1465,    354.1,  11.2998,  34.9876,1,  34.9870,2,    244.7,1,    242.3,2,     3.64,2,    10.19,2,     0.01,2,     0.85,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2099.4,2,   -999.0,5,   -999.0,9, 3570.7,  -999.0,-999.0000,-999.000,-999.000, 11.2551
     316N145_5,  I08S,     5,  1,     16, 021,2,19941206,1300,-31.3000,  95.0028, 1465,    405.6,  11.0239,  34.9523,1,  34.9512,2,    245.2,1,    241.6,2,     3.68,2,    10.73,2,     0.01,2,     0.88,2,    3.337,2,    1.620,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2101.7,2,   -999.0,5,   2301.1,2, 4083.4,  -999.0,-999.0000,-999.000,-999.000, 10.9734
     316N145_5,  I08S,     5,  1,     15, 022,2,19941206,1300,-31.3000,  95.0028, 1465,    455.2,  10.6425,  34.8929,1,  34.8934,2,    246.7,1,    242.0,2,     4.07,2,    11.64,2,     0.00,2,     0.94,2,    3.369,2,    1.600,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2104.7,2,   -999.0,5,   2320.0,3, 4576.3,  -999.0,-999.0000,-999.000,-999.000, 10.5869
     316N145_5,  I08S,     5,  1,     14, 023,2,19941206,1300,-31.3000,  95.0028, 1465,    504.9,  10.3379,  34.8470,1,  34.8467,2,    246.1,1,    241.4,2,     4.28,2,    12.40,2,     0.00,2,     0.99,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2106.6,2,   -999.0,5,   2297.5,2, 5071.1,  -999.0,-999.0000,-999.000,-999.000, 10.2773
     316N145_5,  I08S,     5,  1,     13, 024,2,19941206,1300,-31.3000,  95.0028, 1465,    605.4,   9.5778,  34.7274,1,  34.7254,2,    240.6,1,    237.4,2,     5.35,2,    15.00,2,     0.00,2,     1.15,2,    2.835,2,    1.389,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2115.0,2,   -999.0,5,   2285.3,2, 6070.4,  -999.0,-999.0000,-999.000,-999.000,  9.5082
     316N145_5,  I08S,     5,  1,     12, 003,2,19941206,1300,-31.3000,  95.0028, 1465,    705.3,   8.8891,  34.6352,1,  34.6335,2,    231.6,1,    226.5,2,     7.59,2,    17.98,2,     0.00,2,     1.33,2,    2.354,2,    1.159,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2124.4,2,   -999.0,5,   2288.1,2, 7064.1,  -999.0,-999.0000,-999.000,-999.000,  8.8112
     316N145_5,  I08S,     5,  1,     11, 026,2,19941206,1300,-31.3000,  95.0028, 1465,    805.6,   7.7187,  34.5303,1,  34.5459,2,    211.3,1,    210.3,2,    12.52,2,    21.16,2,     0.00,2,     1.56,2,    1.559,2,    0.772,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2143.3,2,   -999.0,5,   2276.5,2, 8061.7,  -999.0,-999.0000,-999.000,-999.000,  7.6363
     316N145_5,  I08S,     5,  1,     10, 027,2,19941206,1300,-31.3000,  95.0028, 1465,    905.8,   6.2926,  34.4381,1,  34.4394,2,    199.7,1,    198.7,2,    22.02,2,    25.84,2,     0.00,2,     1.88,2,    0.905,2,    0.470,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2167.9,2,   -999.0,5,   2275.6,2, 9057.8,  -999.0,-999.0000,-999.000,-999.000,  6.2090
     316N145_5,  I08S,     5,  1,      9, 028,2,19941206,1300,-31.3000,  95.0028, 1465,   1006.0,   4.9006,  34.4120,1,  34.4118,2,    189.5,1,    184.8,2,    38.60,2,    29.61,2,     0.00,2,     2.15,2,    0.398,2,    0.189,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2199.7,2,   -999.0,5,   2299.4,2,10054.1,  -999.0,-999.0000,-999.000,-999.000,  4.8177
     316N145_5,  I08S,     5,  1,      8, 029,2,19941206,1300,-31.3000,  95.0028, 1465,   1107.7,   4.3142,  34.4419,1,  34.4418,2,    170.6,1,    169.7,2,    52.13,2,    31.63,2,     0.00,2,     2.31,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2222.9,6,   -999.0,5,   2330.5,2,11064.8,  -999.0,-999.0000,-999.000,-999.000,  4.2269
     316N145_5,  I08S,     5,  1,      6, 031,2,19941206,1300,-31.3000,  95.0028, 1465,   1208.5,   3.8881,  34.4696,1,  34.4699,2,    166.1,1,    162.8,2,    61.32,2,    32.63,2,     0.00,2,     2.39,2,    0.117,2,    0.058,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12067.3,  -999.0,-999.0000,-999.000,-999.000,  3.7959
     316N145_5,  I08S,     5,  1,      7, 030,2,19941206,1300,-31.3000,  95.0028, 1465,   1208.7,   3.8878,  34.4694,1,  34.4697,2,    166.1,1,    163.1,2,    61.11,2,    32.53,2,     0.00,2,     2.39,2,    0.116,2,    0.059,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12069.3,  -999.0,-999.0000,-999.000,-999.000,  3.7956
     316N145_5,  I08S,     5,  1,      5, 032,2,19941206,1300,-31.3000,  95.0028, 1465,   1307.3,   3.6414,  34.5081,1,  34.5076,2,    156.9,1,    155.7,2,    68.78,2,    33.24,2,     0.00,2,     2.42,2,    0.083,2,    0.034,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,13049.5,  -999.0,-999.0000,-999.000,-999.000,  3.5431
     316N145_5,  I08S,     5,  1,      4, 033,2,19941206,1300,-31.3000,  95.0028, 1465,   1461.5,   3.4050,  34.5528,1,  34.5506,2,    150.3,1,    150.1,2,    76.58,2,    33.56,2,     0.00,2,     2.46,2,    0.026,2,    0.016,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14581.2,  -999.0,-999.0000,-999.000,-999.000,  3.2959
     316N145_5,  I08S,     5,  1,      3, 037,2,19941206,1300,-31.3000,  95.0028, 1465,   1461.5,   3.4048,  34.5529,1,  34.5506,2,    150.3,1,    150.0,2,    76.45,2,    33.50,2,     0.00,2,     2.46,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14580.4,  -999.0,-999.0000,-999.000,-999.000,  3.2957
     316N145_5,  I08S,     5,  1,      1, 036,2,19941206,1300,-31.3000,  95.0028, 1465,   1478.1,   3.3817,  34.5578,1,  34.5557,2,    151.5,1,    150.4,2,    76.83,2,    33.99,2,     0.00,2,     2.45,2,    0.028,2,    0.017,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14745.2,  -999.0,-999.0000,-999.000,-999.000,  3.2715
     316N145_5,  I08S,     5,  1,      2, 035,2,19941206,1300,-31.3000,  95.0028, 1465,   1478.4,   3.3817,  34.5574,1,  34.5559,2,    151.5,1,    150.3,2,    77.17,2,    33.60,2,     0.00,2,     2.46,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14748.1,  -999.0,-999.0000,-999.000,-999.000,  3.2715
     316N145_5,  I08S,     6,  1,     24, 037,9,19941206,2317,-32.0083,  95.0138, 4150,     16.1,  18.8856,  35.7359,3,-999.0000,9,    245.9,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,  157.1,  -999.0,-999.0000,-999.000,-999.000, 18.8827
     316N145_5,  I08S,     6,  1,     23, 033,9,19941206,2317,-32.0083,  95.0138, 4150,     60.8,  17.7866,  35.7676,3,-999.0000,9,    251.6,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,  602.3,  -999.0,-999.0000,-999.000,-999.000, 17.7762
     316N145_5,  I08S,     6,  1,     22, 031,9,19941206,2317,-32.0083,  95.0138, 4150,    110.6,  16.2627,  35.6754,3,-999.0000,9,    246.3,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 1097.5,  -999.0,-999.0000,-999.000,-999.000, 16.2449
     316N145_5,  I08S,     6,  1,     21, 030,9,19941206,2317,-32.0083,  95.0138, 4150,    211.3,  14.2143,  35.4777,3,-999.0000,9,    235.6,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 2098.9,  -999.0,-999.0000,-999.000,-999.000, 14.1834
     316N145_5,  I08S,     6,  1,     20, 028,9,19941206,2317,-32.0083,  95.0138, 4150,    311.1,  12.3507,  35.1711,3,-999.0000,9,    233.2,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 3091.6,  -999.0,-999.0000,-999.000,-999.000, 12.3091
     316N145_5,  I08S,     6,  1,     19, 027,9,19941206,2317,-32.0083,  95.0138, 4150,    412.1,  11.3118,  35.0080,3,-999.0000,9,    234.7,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 4096.3,  -999.0,-999.0000,-999.000,-999.000, 11.2596
     316N145_5,  I08S,     6,  1,     18, 003,9,19941206,2317,-32.0083,  95.0138, 4150,    512.9,  10.3552,  34.8460,3,-999.0000,9,    242.5,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 5098.9,  -999.0,-999.0000,-999.000,-999.000, 10.2935
     316N145_5,  I08S,     6,  1,     17, 024,9,19941206,2317,-32.0083,  95.0138, 4150,    613.1,   9.5777,  34.7204,3,-999.0000,9,    239.7,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 6095.5,  -999.0,-999.0000,-999.000,-999.000,  9.5072
     316N145_5,  I08S,     6,  1,     16, 022,9,19941206,2317,-32.0083,  95.0138, 4150,    713.1,   8.7818,  34.6204,3,-999.0000,9,    231.7,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 7089.4,  -999.0,-999.0000,-999.000,-999.000,  8.7036
     316N145_5,  I08S,     6,  1,     15, 021,9,19941206,2317,-32.0083,  95.0138, 4150,    813.6,   7.6530,  34.5176,3,-999.0000,9,    208.3,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 8088.6,  -999.0,-999.0000,-999.000,-999.000,  7.5701
     316N145_5,  I08S,     6,  1,     14, 002,9,19941206,2317,-32.0083,  95.0138, 4150,   1014.0,   4.8080,  34.3887,3,-999.0000,9,    187.8,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,10081.5,  -999.0,-999.0000,-999.000,-999.000,  4.7251
     316N145_5,  I08S,     6,  1,     13, 018,9,19941206,2317,-32.0083,  95.0138, 4150,   1266.1,   3.7118,  34.4865,3,-999.0000,9,    152.7,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12587.5,  -999.0,-999.0000,-999.000,-999.000,  3.6163
     316N145_5,  I08S,     6,  1,     12, 016,9,19941206,2317,-32.0083,  95.0138, 4150,   1518.9,   3.1832,  34.5632,3,-999.0000,9,    150.5,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,15101.1,  -999.0,-999.0000,-999.000,-999.000,  3.0717
     316N145_5,  I08S,     6,  1,     11, 015,9,19941206,2317,-32.0083,  95.0138, 4150,   1821.3,   2.7273,  34.6482,3,-999.0000,9,    155.4,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,18107.6,  -999.0,-999.0000,-999.000,-999.000,  2.5955
     316N145_5,  I08S,     6,  1,     10, 013,9,19941206,2317,-32.0083,  95.0138, 4150,   2017.8,   2.4871,  34.6885,3,-999.0000,9,    163.4,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,20061.6,  -999.0,-999.0000,-999.000,-999.000,  2.3415
     316N145_5,  I08S,     6,  1,      9, 012,9,19941206,2317,-32.0083,  95.0138, 4150,   2221.1,   2.2694,  34.7167,3,-999.0000,9,    172.1,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,22082.6,  -999.0,-999.0000,-999.000,-999.000,  2.1092
     316N145_5,  I08S,     6,  1,      8, 010,9,19941206,2317,-32.0083,  95.0138, 4150,   2423.3,   2.0543,  34.7350,3,-999.0000,9,    181.6,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,24092.3,  -999.0,-999.0000,-999.000,-999.000,  1.8797
     316N145_5,  I08S,     6,  1,      7, 009,9,19941206,2317,-32.0083,  95.0138, 4150,   2628.1,   1.8948,  34.7393,3,-999.0000,9,    182.0,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,26128.8,  -999.0,-999.0000,-999.000,-999.000,  1.7045
     316N145_5,  I08S,     6,  1,      6, 038,9,19941206,2317,-32.0083,  95.0138, 4150,   2830.6,   1.7205,  34.7389,3,-999.0000,9,    190.5,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,28141.5,  -999.0,-999.0000,-999.000,-999.000,  1.5147
     316N145_5,  I08S,     6,  1,      5, 006,9,19941206,2317,-32.0083,  95.0138, 4150,   3019.6,   1.5617,  34.7350,3,-999.0000,9,    192.5,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,30021.2,  -999.0,-999.0000,-999.000,-999.000,  1.3414
     316N145_5,  I08S,     6,  1,      4, 004,9,19941206,2317,-32.0083,  95.0138, 4150,   3222.3,   1.4133,  34.7303,3,-999.0000,9,    189.4,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,32035.8,  -999.0,-999.0000,-999.000,-999.000,  1.1768
     316N145_5,  I08S,     6,  1,      3, 025,9,19941206,2317,-32.0083,  95.0138, 4150,   3431.2,   1.3086,  34.7262,3,-999.0000,9,    195.1,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,34113.1,  -999.0,-999.0000,-999.000,-999.000,  1.0540
     316N145_5,  I08S,     6,  1,      2, 001,9,19941206,2317,-32.0083,  95.0138, 4150,   3588.4,   1.2545,  34.7229,3,-999.0000,9,    191.4,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,35675.3,  -999.0,-999.0000,-999.000,-999.000,  0.9854
     316N145_5,  I08S,     6,  1,      1, 036,9,19941206,2317,-32.0083,  95.0138, 4150,   3716.1,   1.2172,  34.7215,3,-999.0000,9,    192.8,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,36945.0,  -999.0,-999.0000,-999.000,-999.000,  0.9359
     316N145_5,  I08S,     7,  1,     24, 037,2,19941207,0414,-32.0083,  95.0167, 4165,     12.4,  19.2683,  35.8075,1,  35.8086,2,    241.2,1,    235.2,2,     0.41,2,    -0.17,2,     0.00,2,     0.16,2,    2.566,2,    1.352,2, -999.000,5,   1.8090,5,    -1.69,2,   -999.0,9,   -999.0,9,   7.303,3,   2062.8,6,   -999.0,5,   2351.8,2,  169.5,  -999.0,  0.0030,   0.160,   0.031, 19.2661
     316N145_5,  I08S,     7,  1,     23, 033,2,19941207,0414,-32.0083,  95.0167, 4165,     32.1,  18.5605,  35.7825,1,  35.7736,2,    235.5,1,    237.7,2,     0.43,2,    -0.17,2,     0.00,2,     0.17,2,    2.592,6,    1.385,6, -999.000,5,   1.7420,5,    -1.61,2,   -999.0,9,   -999.0,9,   7.094,2,   2064.6,2,   -999.0,5,   -999.0,9,  365.8,  -999.0,  0.0030,   0.170,   0.041, 18.5549
     316N145_5,  I08S,     7,  1,     22, 031,2,19941207,0414,-32.0083,  95.0167, 4165,     57.2,  17.6663,  35.7963,1,  35.7943,2,    246.3,1,    243.9,2,     0.62,2,    -0.05,2,     0.00,2,     0.17,2,    2.424,2,    1.345,2, -999.000,5,   1.7290,5,    -1.35,2,   -999.0,9,   -999.0,9,   7.043,2,   2060.6,2,   -999.0,5,   2356.6,2,  616.0,  -999.0,  0.0030,   0.160,   0.034, 17.6565
     316N145_5,  I08S,     7,  1,     21, 030,2,19941207,0414,-32.0083,  95.0167, 4165,    107.2,  16.1024,  35.6903,1,  35.6954,2,    248.1,1,    248.3,2,     0.63,2,     0.03,2,     0.00,2,     0.20,2,    2.925,2,    1.512,2, -999.000,5,   1.7390,5,    -1.52,2,   -999.0,9,   -999.0,9,   7.174,2,   2063.2,2,   -999.0,5,   2342.9,2, 1112.9,  -999.0,  0.0030,   0.170,   0.023, 16.0853
     316N145_5,  I08S,     7,  1,     20, 028,2,19941207,0414,-32.0083,  95.0167, 4165,    207.3,  13.8685,  35.4249,1,  35.4243,2,    238.6,1,    240.9,2,     0.99,2,     3.52,2,     0.19,2,     0.45,2,    3.192,2,    1.620,2, -999.000,5,   1.7710,5,     1.44,3,   -999.0,9,   -999.0,9,   7.330,2,   2084.0,2,   -999.0,5,   2328.4,2, 2108.8,  -999.0,  0.0030,   0.140,   0.031, 13.8386
     316N145_5,  I08S,     7,  1,     19, 027,2,19941207,0414,-32.0083,  95.0167, 4165,    308.4,  12.2052,  35.1537,1,  35.1543,2,    238.2,1,    239.5,2,     1.85,2,     7.67,2,     0.01,2,     0.68,2,    3.419,2,    1.658,2, -999.000,5,   1.8260,5,    -1.17,2,   -999.0,9,   -999.0,9,   7.572,2,   2097.0,2,   -999.0,5,   2312.4,2, 3114.7,  -999.0,  0.0030,   0.170,   0.044, 12.1643
     316N145_5,  I08S,     7,  1,     18, 003,2,19941207,0414,-32.0083,  95.0167, 4165,    409.0,  10.9688,  34.9476,1,  34.9469,2,    243.7,1,    241.4,2,     3.04,2,    11.07,2,     0.01,2,     0.88,2,    3.363,2,    1.602,2, -999.000,5,   1.7960,5,    -0.94,2,   -999.0,9,   -999.0,9,   7.531,2,   2103.8,2,   -999.0,5,   2305.2,2, 4114.8,  -999.0,  0.0020,   0.160,   0.023, 10.9180
     316N145_5,  I08S,     7,  1,     17, 024,2,19941207,0414,-32.0083,  95.0167, 4165,    508.7,  10.2320,  34.8305,1,  34.8294,2,    246.0,1,    245.3,2,     3.56,2,    12.70,2,     0.00,2,     0.98,2,    3.425,2,    1.631,2, -999.000,5,   1.8610,5,    -0.87,2,   -999.0,9,   -999.0,9,   7.843,2,   2106.6,2,   -999.0,5,   2296.6,2, 5105.8,  -999.0,  0.0030,   0.170,   0.032, 10.1714
     316N145_5,  I08S,     7,  1,     16, 022,2,19941207,0414,-32.0083,  95.0167, 4165,    609.6,   9.5068,  34.7127,1,  34.7131,2,    244.2,1,    239.5,2,     4.90,2,    15.50,2,     0.00,2,     1.14,2,    3.056,2,    1.485,2, -999.000,5,   1.8350,5,    -0.54,2,   -999.0,9,   -999.0,9,   7.764,2,   2114.7,2,   -999.0,5,   2289.9,2, 6109.8,  -999.0,  0.0030,   0.160,   0.030,  9.4371
     316N145_5,  I08S,     7,  1,     15, 021,3,19941207,0414,-32.0083,  95.0167, 4165,    810.6,   7.6574,  34.5221,1,  34.5199,2,    212.8,1,    205.9,2,    13.14,2,    23.62,2,     0.00,2,     1.63,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2149.1,2,   -999.0,5,   2292.9,2, 8108.5,  -999.0,-999.0000,-999.000,-999.000,  7.5747
     316N145_5,  I08S,     7,  1,     14, 002,2,19941207,0414,-32.0083,  95.0167, 4165,   1012.1,   4.7776,  34.3906,1,  34.3912,2,    190.0,1,    191.3,2,    35.31,2,    30.94,2,     0.00,2,     2.13,2,    0.515,2,    0.256,2, -999.000,5,   1.8670,5,     3.92,2,   -999.0,9,   -999.0,9,   8.009,2,   2195.6,2,   -999.0,5,   2307.6,2,10111.3,  -999.0,  0.0020,   0.120,   0.048,  4.6951
     316N145_5,  I08S,     7,  1,     13, 018,2,19941207,0414,-32.0083,  95.0167, 4165,   1212.9,   3.8484,  34.4695,1,  34.4707,2,    165.7,1,    163.1,2,    60.32,2,    34.16,2,     0.00,2,     2.38,2,    0.120,2,    0.069,2, -999.000,5,   1.8280,5,     7.27,2,   -999.0,9,   -999.0,9,   7.875,2,   2238.1,2,   -999.0,5,   -999.0,9,12107.4,  -999.0,  0.0030,   0.170,   0.022,  3.7562
     316N145_5,  I08S,     7,  1,     12, 016,2,19941207,0414,-32.0083,  95.0167, 4165,   1415.9,   3.4066,  34.5411,1,  34.5408,2,    154.4,1,    153.1,2,    73.74,2,    35.03,2,     0.00,2,     2.44,2,    0.035,2,    0.016,2, -999.000,5,   1.9250,5,     9.12,2,   -999.0,9,   -999.0,9,   8.215,3,   2256.2,2,   -999.0,5,   2346.7,2,14126.0,  -999.0,  0.0020,   0.120,   0.026,  3.3014
     316N145_5,  I08S,     7,  1,     11, 015,2,19941207,0414,-32.0083,  95.0167, 4165,   1617.4,   3.0304,  34.5930,1,  34.5938,2,    156.9,1,    160.1,2,    80.30,2,    34.80,2,     0.00,2,     2.42,2,    0.011,2,    0.005,2, -999.000,5,   1.8480,5,    10.46,2,   -999.0,9,   -999.0,9,   7.918,2,   2261.6,6,   -999.0,5,   2347.1,2,16129.3,  -999.0,  0.0030,   0.150,   0.025,  2.9123
