BOTTLE,20030219WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20030219
#original HYD file: p06ehy.txt   Wed Feb 19 09:07:11 2003
#original SUM file: p06esu.txt   Tue Sep 25 12:35:11 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEG_C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU
     316N138_3,  P06E,     3,  1,      7,    107,2,19920504,0822,-32.5013, -71.6677, 5817,   4079.1,   1.7293,-999.0000,9,  34.6857,2,   -999.0,9,    161.2,2,   124.86,2,    34.92,2,     0.01,2,     2.42,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -192.6,2,     0.21,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     6.0,-999.0000,-999.000,-999.000,  1.3951,-999.000
     316N138_3,  P06E,     3,  1,      6,    106,2,19920504,0822,-32.5013, -71.6677, 5817,   4586.0,   1.7368,-999.0000,9,  34.6916,3,   -999.0,9,    162.0,2,   124.69,2,    34.81,2,     0.01,2,     2.43,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -196.3,2,     0.20,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     3.4,-999.0000,-999.000,-999.000,  1.3443,-999.000
     316N138_3,  P06E,     3,  1,      5,    105,2,19920504,0822,-32.5013, -71.6677, 5817,   5110.9,   1.7783,-999.0000,9,  34.6893,2,   -999.0,9,    167.4,4,   124.86,2,    34.70,2,     0.01,2,     2.41,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -198.8,2,     0.21,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     4.4,-999.0000,-999.000,-999.000,  1.3208,-999.000
     316N138_3,  P06E,     3,  1,      4,    104,2,19920504,0822,-32.5013, -71.6677, 5817,   5587.5,   1.8288,-999.0000,9,  34.6910,2,   -999.0,9,    164.2,2,   125.86,2,    34.65,2,     0.00,2,     2.39,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -202.2,2,     0.22,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     2.8,-999.0000,-999.000,-999.000,  1.3088,-999.000
     316N138_3,  P06E,     3,  1,      3,    103,2,19920504,0822,-32.5013, -71.6677, 5817,   5794.6,   1.8533,-999.0000,9,  34.6926,2,   -999.0,9,    165.2,2,   125.86,2,    34.48,2,     0.00,2,     2.41,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -201.5,2,     0.19,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     4.1,-999.0000,-999.000,-999.000,  1.3051,-999.000
     316N138_3,  P06E,     3,  1,      2,    102,2,19920504,0822,-32.5013, -71.6677, 5817,   5884.8,   1.8643,-999.0000,9,  34.6936,2,   -999.0,9,    165.2,2,   125.86,2,    34.47,2,     0.00,2,     2.40,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  1.3036,-999.000
     316N138_3,  P06E,     3,  1,      1,    101,2,19920504,0822,-32.5013, -71.6677, 5817,   5935.7,   1.8705,-999.0000,9,  34.6936,2,   -999.0,9,    165.0,2,   125.70,2,    34.47,2,     0.00,2,     2.42,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -206.0,6,     0.20,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     7.2,-999.0000,-999.000,-999.000,  1.3028,-999.000
     316N138_3,  P06E,     3,  1,     24,    124,2,19920504,0822,-32.5013, -71.6677, 5817,   5935.7,   1.8705,-999.0000,9,  34.6920,2,   -999.0,9,    169.2,4,   126.14,2,    34.44,2,     0.01,2,     2.39,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -201.3,2,     0.26,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     3.1,-999.0000,-999.000,-999.000,  1.3028,-999.000
     316N138_3,  P06E,     4,  1,     10,    126,2,19920504,1734,-32.4983, -71.5017,  118,     21.0,  15.0966,  34.2692,2,  34.2679,2,    191.0,3,    245.5,2,     1.42,2,     4.53,2,     0.24,2,     0.80,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000, 15.0934,-999.000
     316N138_3,  P06E,     4,  1,      9,    108,2,19920504,1734,-32.4983, -71.5017,  118,     31.6,  13.3356,  34.1920,2,  34.1901,2,    173.7,3,    210.2,2,     2.09,2,    10.65,2,     0.21,2,     1.10,2,    2.994,2,    1.482,2,    0.398,2,   1.7880,2,    -1.83,2,   -999.0,9,  -999.00,9,   7.358,2,   2052.1,2,   -999.0,9, -999.00,  -999.0,  0.0040,   0.150,   0.017, 13.3313,   0.003
