BOTTLE,20081218PRINUNIVRMK
# 4/18/05 Initialized README file 
# Data from Kozyr 5/11/04; original CARINA file 
# Ship: Atlantis II 
# Cruise: 31AN119 
# Dates: 4/20 - 6/6/1989  
# EXPOCODE: 31AN19890420 
# Region: Section on ~20W from 47-60N 
# Chief Scientist: P. Brewer 
# 51 stations with ?? place Rosette 
# Hydro: Who - ?; Status - final 
# 	Notes: 	cast and bottle numbers fabricated 
# Nuts/O2: Who - ?; Status - final 
# 	Notes: included NH4 
# TCO2: Who - Goyet; Status - final 
# 	Notes: Values ~15umol/kg low relative to OACES93 and A16Nr2003 
# 	CRM not used 
# TA: Who - Goyet; Status - final 
# 	Notes: Values ~5-10umol/kg high relative to OACES93 and A16Nr2003 
# 	No CRM 
# pCO2: Who - Goyet; Status - final 
# 	Notes: Values low by ~40ppm relative to OACES93 and A16Nr2003 
# 	No pCO2_t given in file 
EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,,UMOL/KG,,DEGC
  31AN19890420,    17,  1,      2,2,19890502, 46.7800, -20.2380, 3925,     10.1,-999.0000,-999.0000,9,    271.9,2,     1.17,2,     4.98,2,     0.15,2,     0.32,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    17,  1,      3,2,19890502, 46.7800, -20.2380, 3925,     20.2,-999.0000,-999.0000,9,    271.9,2,     1.07,2,     5.07,2,     0.15,2,     0.32,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    17,  1,      4,2,19890502, 46.7800, -20.2380, 3925,     30.2,-999.0000,-999.0000,9,    271.4,2,     0.98,2,     5.07,2,     0.15,2,     0.33,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    17,  1,      5,2,19890502, 46.7800, -20.2380, 3925,     40.3,-999.0000,-999.0000,9,    269.7,2,     1.27,2,     5.56,2,     0.18,2,     0.37,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    17,  1,      6,2,19890502, 46.7800, -20.2380, 3925,     50.4,-999.0000,-999.0000,9,    269.3,2,     1.46,2,     5.76,2,     0.19,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    17,  1,      7,2,19890502, 46.7800, -20.2380, 3925,      2.0,  12.4520,  35.6540,2,    272.3,2,     1.17,2,     5.07,2,     0.15,2,     0.32,2,     -999,9,   2087.1,2,    425.0,2,   2351.6,2,  12.4517
  31AN19890420,    17,  1,      8,2,19890502, 46.7800, -20.2380, 3925,     23.2,  12.4520,  35.6550,2,    272.8,2,     1.07,2,     5.07,2,     0.15,2,     0.32,2,     -999,9,   2088.1,2,    426.0,2,   -999.0,9,  12.4489
  31AN19890420,    17,  1,      9,2,19890502, 46.7800, -20.2380, 3925,     42.3,  12.1020,  35.6440,2,    267.1,2,     1.76,2,     6.05,2,     0.21,2,     0.41,2,     -999,9,   2096.2,2,    449.0,2,   2349.7,2,  12.0964
  31AN19890420,    17,  1,     10,2,19890502, 46.7800, -20.2380, 3925,     62.5,  12.0710,  35.6420,2,    266.2,2,     1.95,2,     6.24,2,     0.22,2,     0.41,2,     -999,9,   2098.2,2,    449.0,2,   -999.0,9,  12.0628
  31AN19890420,    17,  1,     11,2,19890502, 46.7800, -20.2380, 3925,     82.6,  12.0480,  35.6400,2,    265.3,2,     2.05,2,     6.34,2,     0.23,2,     0.42,2,     -999,9,   2099.2,2,    452.0,2,   2349.8,2,  12.0372
  31AN19890420,    17,  1,     12,2,19890502, 46.7800, -20.2380, 3925,    102.8,  12.0360,  35.6410,2,    263.2,2,     2.24,2,     6.73,2,     0.23,2,     0.43,2,     -999,9,   2101.3,2,    457.0,2,   2347.8,2,  12.0225
  31AN19890420,    17,  1,     13,2,19890502, 46.7800, -20.2380, 3925,    122.0,  12.0200,  35.6440,2,    259.7,2,     2.54,2,     7.32,2,     0.20,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   2347.8,2,  12.0040
  31AN19890420,    17,  1,     14,2,19890502, 46.7800, -20.2380, 3925,    162.3,  11.9860,  35.6410,2,    257.1,2,     2.83,2,     7.71,2,     0.08,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2350.8,2,  11.9647
  31AN19890420,    17,  1,     15,2,19890502, 46.7800, -20.2380, 3925,    200.6,  11.9490,  35.6350,2,    258.4,2,     2.93,2,     7.80,2,     0.09,2,     0.49,2,     -999,9,   -999.0,9,   -999.0,9,   2348.8,2,  11.9227
  31AN19890420,    17,  1,     16,2,19890502, 46.7800, -20.2380, 3925,    298.5,  11.4760,  35.5520,2,    242.3,2,     4.10,2,    10.34,2,     0.02,2,     0.63,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.4378
  31AN19890420,    17,  1,     17,2,19890502, 46.7800, -20.2380, 3925,    397.4,  10.9780,  35.5020,2,    251.4,2,     4.10,2,    10.63,2,     0.02,2,     0.65,2,     -999,9,   -999.0,9,   -999.0,9,   2341.0,2,  10.9283
  31AN19890420,    17,  1,     18,2,19890502, 46.7800, -20.2380, 3925,    495.3,  10.8030,  35.4800,2,    251.4,2,     4.20,2,    10.73,2,     0.01,2,     0.67,2,     -999,9,   -999.0,9,   -999.0,9,   2341.0,2,  10.7415
  31AN19890420,    17,  1,     19,2,19890502, 46.7800, -20.2380, 3925,      2.0,  12.9060,  35.6600,2,    276.2,2,     0.98,2,     4.68,2,     0.14,2,     0.30,2,     -999,9,   2082.9,2,    417.0,2,   2349.4,2,  12.9057
  31AN19890420,    17,  1,     20,2,19890502, 46.7800, -20.2380, 3925,     23.2,  12.4170,  35.6540,2,    271.4,2,     1.07,2,     5.07,2,     0.16,2,     0.32,2,     -999,9,   2083.1,2,    428.0,2,   2348.6,2,  12.4139
  31AN19890420,    17,  1,     21,2,19890502, 46.7800, -20.2380, 3925,     43.3,  12.2770,  35.6510,2,    265.8,2,     1.76,2,     5.85,2,     0.21,2,     0.39,2,     -999,9,   2090.2,2,    447.0,2,   -999.0,9,  12.2713
  31AN19890420,    17,  1,     22,2,19890502, 46.7800, -20.2380, 3925,     63.5,  12.0770,  35.6400,2,    263.6,2,     2.15,2,     6.44,2,     0.24,2,     0.43,2,     -999,9,   2096.2,2,    458.0,2,   2348.7,2,  12.0687
  31AN19890420,    17,  1,     23,2,19890502, 46.7800, -20.2380, 3925,     82.6,  12.0640,  35.6460,2,    256.6,2,     2.63,2,     7.61,2,     0.19,2,     0.48,2,     -999,9,   2103.3,2,    471.0,2,   -999.0,9,  12.0532
  31AN19890420,    17,  1,     24,2,19890502, 46.7800, -20.2380, 3925,    102.8,  12.0390,  35.6440,2,    257.9,2,     2.63,2,     7.61,2,     0.16,2,     0.48,2,     -999,9,   2100.3,2,    470.0,2,   2346.8,2,  12.0255
  31AN19890420,    17,  1,     25,2,19890502, 46.7800, -20.2380, 3925,    123.0,  12.0260,  35.6430,2,    257.1,2,     2.63,2,     7.71,2,     0.13,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.0099
  31AN19890420,    17,  1,     26,2,19890502, 46.7800, -20.2380, 3925,    163.3,  11.9450,  35.6300,2,    252.7,2,     3.02,2,     8.39,2,     0.06,2,     0.52,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9236
  31AN19890420,    17,  1,     27,2,19890502, 46.7800, -20.2380, 3925,    202.6,  11.8360,  35.6080,2,    244.4,2,     3.32,2,     9.37,2,     0.03,2,     0.58,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.8096
  31AN19890420,    17,  1,     28,2,19890502, 46.7800, -20.2380, 3925,    301.5,  11.6490,  35.5780,2,    244.9,2,     3.71,2,     9.95,2,     0.02,2,     0.60,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.6100
  31AN19890420,    17,  1,     29,2,19890502, 46.7800, -20.2380, 3925,    401.4,  11.0980,  35.5090,2,    245.3,2,     4.20,2,    10.83,2,     0.01,2,     0.67,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.0475
  31AN19890420,    17,  1,     30,2,19890502, 46.7800, -20.2380, 3925,    502.4,  10.8730,  35.4880,2,    251.0,2,     4.00,2,    10.63,2,     0.01,2,     0.66,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  10.8103
  31AN19890420,    18,  1,      1,2,19890503, 46.7600, -20.1550, 4516,   1508.5,   4.5980,  34.9940,2,    241.4,2,    11.02,2,    17.76,2,     0.00,2,     1.15,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   4.4702
  31AN19890420,    18,  1,      2,2,19890503, 46.7600, -20.1550, 4516,   2012.3,   3.7040,  34.9200,2,    273.6,2,    11.51,2,    17.17,2,     0.01,2,     1.13,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   3.5398
  31AN19890420,    18,  1,      3,2,19890503, 46.7600, -20.1550, 4516,      5.0,-999.0000,-999.0000,9,    277.1,2,     0.88,2,     4.68,2,     0.15,2,     0.30,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    18,  1,      4,2,19890503, 46.7600, -20.1550, 4516,     10.1,-999.0000,-999.0000,9,    276.2,2,     0.88,2,     4.78,2,     0.15,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    18,  1,      5,2,19890503, 46.7600, -20.1550, 4516,     15.1,-999.0000,-999.0000,9,    270.1,2,     1.07,2,     5.27,2,     0.17,2,     0.34,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    18,  1,      6,2,19890503, 46.7600, -20.1550, 4516,     20.2,-999.0000,-999.0000,9,    268.4,2,     1.37,2,     5.66,2,     0.20,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    18,  1,      7,2,19890503, 46.7600, -20.1550, 4516,     30.2,-999.0000,-999.0000,9,    266.7,2,     1.85,2,     6.15,2,     0.23,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    18,  1,      8,2,19890503, 46.7600, -20.1550, 4516,     40.3,-999.0000,-999.0000,9,    265.3,2,     1.95,2,     6.24,2,     0.24,2,     0.42,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    18,  1,      9,2,19890503, 46.7600, -20.1550, 4516,      3.0,  12.8630,  35.6590,2,    275.4,2,     0.78,2,     4.49,2,     0.13,2,     0.29,2,     -999,9,   2079.9,2,    420.0,2,   2347.4,2,  12.8626
  31AN19890420,    18,  1,     10,2,19890503, 46.7600, -20.1550, 4516,     23.2,  12.5440,  35.6540,2,    274.9,2,     0.78,2,     4.68,2,     0.14,2,     0.30,2,     -999,9,   2079.0,2,    422.0,2,   2348.6,2,  12.5409
  31AN19890420,    18,  1,     11,2,19890503, 46.7600, -20.1550, 4516,     43.3,  12.2670,  35.6650,2,    265.3,2,     1.85,2,     6.24,2,     0.27,2,     0.42,2,     -999,9,   2090.2,2,    452.0,2,   2348.7,2,  12.2613
  31AN19890420,    18,  1,     12,2,19890503, 46.7600, -20.1550, 4516,     63.5,  12.1470,  35.6520,2,    256.6,2,     2.54,2,     7.41,2,     0.26,2,     0.48,2,     -999,9,   2103.2,2,    470.0,2,   2348.7,2,  12.1386
  31AN19890420,    18,  1,     13,2,19890503, 46.7600, -20.1550, 4516,     82.6,  12.0790,  35.6500,2,    257.5,2,     2.54,2,     7.51,2,     0.17,2,     0.47,2,     -999,9,   2101.3,2,    469.0,2,   2348.8,2,  12.0681
  31AN19890420,    18,  1,     14,2,19890503, 46.7600, -20.1550, 4516,    102.8,  12.0670,  35.6500,2,    257.5,2,     2.63,2,     7.51,2,     0.12,2,     0.47,2,     -999,9,   2099.3,2,    468.0,2,   2345.8,2,  12.0535
  31AN19890420,    18,  1,     15,2,19890503, 46.7600, -20.1550, 4516,    122.0,  12.0290,  35.6440,2,    258.4,2,     2.63,2,     7.61,2,     0.12,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2345.8,2,  12.0130
  31AN19890420,    18,  1,     16,2,19890503, 46.7600, -20.1550, 4516,    160.3,  11.9920,  35.6400,2,    257.9,2,     2.63,2,     7.71,2,     0.07,2,     0.49,2,     -999,9,   -999.0,9,   -999.0,9,   2347.8,2,  11.9710
  31AN19890420,    18,  1,     17,2,19890503, 46.7600, -20.1550, 4516,    198.6,  11.9440,  35.6330,2,    256.2,2,     2.83,2,     7.90,2,     0.06,2,     0.50,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9180
  31AN19890420,    18,  1,     18,2,19890503, 46.7600, -20.1550, 4516,    292.4,  11.8220,  35.6130,2,    254.5,2,     3.02,2,     8.39,2,     0.05,2,     0.53,2,     -999,9,   -999.0,9,   -999.0,9,   2346.8,2,  11.7838
  31AN19890420,    18,  1,     19,2,19890503, 46.7600, -20.1550, 4516,    397.4,  11.0430,  35.5040,2,    248.4,2,     4.00,2,    10.73,2,     0.02,2,     0.67,2,     -999,9,   -999.0,9,   -999.0,9,   2341.0,2,  10.9931
  31AN19890420,    18,  1,     20,2,19890503, 46.7600, -20.1550, 4516,    502.4,  10.8630,  35.4850,2,    251.4,2,     4.00,2,    10.54,2,     0.01,2,     0.67,2,     -999,9,   -999.0,9,   -999.0,9,   2338.0,2,  10.8003
  31AN19890420,    18,  1,     21,2,19890503, 46.7600, -20.1550, 4516,      2.0,  12.6020,  35.6510,2,    276.7,2,     0.78,2,     4.49,2,     0.13,2,     0.28,2,     -999,9,   -999.0,9,   -999.0,9,   2348.5,2,  12.6017
  31AN19890420,    18,  1,     22,2,19890503, 46.7600, -20.1550, 4516,     23.2,  12.5130,  35.6490,2,    274.1,2,     0.88,2,     4.88,2,     0.14,2,     0.30,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.5099
  31AN19890420,    18,  1,     23,2,19890503, 46.7600, -20.1550, 4516,     42.3,  12.0450,  35.6400,2,    262.7,2,     2.34,2,     6.83,2,     0.19,2,     0.44,2,     -999,9,   -999.0,9,   -999.0,9,   2346.8,2,  12.0395
  31AN19890420,    18,  1,     24,2,19890503, 46.7600, -20.1550, 4516,     62.5,  11.9910,  35.6410,2,    256.6,2,     2.93,2,     7.90,2,     0.06,2,     0.49,2,     -999,9,   -999.0,9,   -999.0,9,   2345.8,2,  11.9828
  31AN19890420,    18,  1,     25,2,19890503, 46.7600, -20.1550, 4516,     82.6,  11.9700,  35.6380,2,    257.5,2,     2.83,2,     7.71,2,     0.06,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9592
  31AN19890420,    18,  1,     26,2,19890503, 46.7600, -20.1550, 4516,    101.8,  11.9660,  35.6390,2,    259.2,2,     2.73,2,     7.71,2,     0.07,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2343.8,2,  11.9527
  31AN19890420,    18,  1,     27,2,19890503, 46.7600, -20.1550, 4516,    122.0,  11.9650,  35.6400,2,    258.4,2,     2.73,2,     7.71,2,     0.07,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9491
  31AN19890420,    18,  1,     28,2,19890503, 46.7600, -20.1550, 4516,    162.3,  11.9610,  35.6380,2,    258.8,2,     2.73,2,     7.71,2,     0.08,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2345.8,2,  11.9398
  31AN19890420,    18,  1,     29,2,19890503, 46.7600, -20.1550, 4516,    207.7,  11.9310,  35.6340,2,    257.5,2,     2.83,2,     7.80,2,     0.05,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2345.8,2,  11.9038
  31AN19890420,    18,  1,     30,2,19890503, 46.7600, -20.1550, 4516,    301.5,  11.8930,  35.6310,2,    257.9,2,     2.83,2,     7.90,2,     0.05,2,     0.49,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.8535
  31AN19890420,    18,  1,     31,2,19890503, 46.7600, -20.1550, 4516,    376.2,  11.1700,  35.5180,2,    245.3,2,     4.20,2,    10.73,2,     0.01,2,     0.65,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.1225
  31AN19890420,    18,  1,     32,2,19890503, 46.7600, -20.1550, 4516,    477.1,  10.8720,  35.4860,2,    251.0,2,     4.10,2,    10.63,2,     0.00,2,     0.66,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  10.8125
  31AN19890420,    19,  1,      1,2,19890504, 46.6283, -20.1900, 4513,      3.0,-999.0000,-999.0000,9,    274.1,2,     0.68,2,     4.78,2,     0.14,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    19,  1,      2,2,19890504, 46.6283, -20.1900, 4513,     10.1,-999.0000,-999.0000,9,    274.1,2,     0.68,2,     4.78,2,     0.14,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    19,  1,      3,2,19890504, 46.6283, -20.1900, 4513,     15.1,-999.0000,-999.0000,9,    274.1,2,     0.68,2,     4.78,2,     0.14,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    19,  1,      4,2,19890504, 46.6283, -20.1900, 4513,     20.2,-999.0000,-999.0000,9,    274.1,2,     0.68,2,     4.68,2,     0.14,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    19,  1,      5,2,19890504, 46.6283, -20.1900, 4513,     30.2,-999.0000,-999.0000,9,    274.1,2,     0.68,2,     4.68,2,     0.14,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    19,  1,      6,2,19890504, 46.6283, -20.1900, 4513,     40.3,-999.0000,-999.0000,9,    273.6,2,     0.68,2,     4.88,2,     0.15,2,     0.32,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    19,  1,      7,2,19890504, 46.6283, -20.1900, 4513,      2.0,  12.4950,  35.6420,2,    274.9,2,     0.68,2,     4.68,2,     0.14,2,     0.30,2,     -999,9,   2084.0,2,    426.0,2,   2346.6,2,  12.4947
  31AN19890420,    19,  1,      8,2,19890504, 46.6283, -20.1900, 4513,     24.2,  12.4880,  35.6420,2,    275.4,2,     0.68,2,     4.78,2,     0.14,2,     0.31,2,     -999,9,   2085.0,2,    428.0,2,   2351.6,2,  12.4848
  31AN19890420,    19,  1,      9,2,19890504, 46.6283, -20.1900, 4513,     43.3,  12.4230,  35.6400,2,    273.6,2,     0.78,2,     4.88,2,     0.15,2,     0.32,2,     -999,9,   2085.1,2,    433.0,2,   2353.6,2,  12.4172
  31AN19890420,    19,  1,     10,2,19890504, 46.6283, -20.1900, 4513,     63.5,  12.2760,  35.6370,2,    271.9,2,     0.98,2,     5.46,2,     0.18,2,     0.36,2,     -999,9,   2091.1,2,    443.0,2,   2351.7,2,  12.2676
  31AN19890420,    19,  1,     11,2,19890504, 46.6283, -20.1900, 4513,     83.6,  12.0670,  35.6400,2,    263.6,2,     2.15,2,     6.63,2,     0.24,2,     0.45,2,     -999,9,   2095.2,2,    466.0,2,   -999.0,9,  12.0560
  31AN19890420,    19,  1,     12,2,19890504, 46.6283, -20.1900, 4513,    103.8,  12.0150,  35.6380,2,    261.0,2,     2.34,2,     7.12,2,     0.28,2,     0.49,2,     -999,9,   2102.3,2,    474.0,2,   2348.8,2,  12.0014
  31AN19890420,    19,  1,     13,2,19890504, 46.6283, -20.1900, 4513,    123.0,  11.9830,  35.6380,2,    259.2,2,     2.63,2,     7.61,2,     0.14,2,     0.49,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9669
  31AN19890420,    19,  1,     14,2,19890504, 46.6283, -20.1900, 4513,    163.3,  11.9470,  35.6350,2,    257.5,2,     2.73,2,     7.80,2,     0.07,2,     0.49,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9256
  31AN19890420,    19,  1,     15,2,19890504, 46.6283, -20.1900, 4513,    203.6,  11.9210,  35.6300,2,    257.9,2,     2.73,2,     7.90,2,     0.06,2,     0.50,2,     -999,9,   -999.0,9,   -999.0,9,   2343.8,2,  11.8944
  31AN19890420,    19,  1,     16,2,19890504, 46.6283, -20.1900, 4513,    302.5,  11.7580,  35.6020,2,    252.7,2,     3.12,2,     8.78,2,     0.04,2,     0.55,2,     -999,9,   -999.0,9,   -999.0,9,   2341.8,2,  11.7186
  31AN19890420,    19,  1,     17,2,19890504, 46.6283, -20.1900, 4513,    400.4,  10.9310,  35.4990,2,    252.3,2,     3.90,2,    10.54,2,     0.01,2,     0.66,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  10.8811
  31AN19890420,    19,  1,     18,2,19890504, 46.6283, -20.1900, 4513,    494.3,  10.7240,  35.4640,2,    252.3,2,     4.20,2,    10.83,2,     0.01,2,     0.69,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  10.6629
  31AN19890420,    19,  1,     19,2,19890504, 46.6283, -20.1900, 4513,      2.0,  12.5450,  35.6440,2,    276.2,2,     0.68,2,     4.49,2,     0.14,2,     0.28,2,     -999,9,   2084.0,2,    423.0,2,   2357.6,2,  12.5447
  31AN19890420,    19,  1,     20,2,19890504, 46.6283, -20.1900, 4513,     23.2,  12.4360,  35.6390,2,    274.1,2,     0.78,2,     4.88,2,     0.14,2,     0.30,2,     -999,9,   2086.1,2,    429.0,2,   2355.6,2,  12.4329
  31AN19890420,    19,  1,     21,2,19890504, 46.6283, -20.1900, 4513,     53.4,  12.3170,  35.6390,2,    269.7,2,     1.07,2,     5.46,2,     0.17,2,     0.34,2,     -999,9,   2088.1,2,    443.0,2,   2345.6,2,  12.3099
  31AN19890420,    19,  1,     22,2,19890504, 46.6283, -20.1900, 4513,     78.6,  12.0380,  35.6380,2,    262.7,2,     2.15,2,     6.63,2,     0.24,2,     0.44,2,     -999,9,   2097.2,2,    462.0,2,   2346.8,2,  12.0277
  31AN19890420,    19,  1,     23,2,19890504, 46.6283, -20.1900, 4513,    103.8,  12.0160,  35.6380,2,    261.9,2,     2.24,2,     6.83,2,     0.26,2,     0.45,2,     -999,9,   2102.3,2,    467.0,2,   2344.8,2,  12.0024
  31AN19890420,    19,  1,     24,2,19890504, 46.6283, -20.1900, 4513,    153.2,  11.9530,  35.6350,2,    260.1,2,     2.73,2,     7.80,2,     0.08,2,     0.48,2,     -999,9,   2104.3,2,    479.0,2,   -999.0,9,  11.9330
  31AN19890420,    19,  1,     25,2,19890504, 46.6283, -20.1900, 4513,    202.6,  11.9080,  35.6290,2,    257.9,2,     2.83,2,     8.00,2,     0.04,2,     0.49,2,     -999,9,   2107.3,2,    482.0,2,   2344.8,2,  11.8815
  31AN19890420,    19,  1,     26,2,19890504, 46.6283, -20.1900, 4513,    302.5,  11.8610,  35.6220,2,    260.1,2,     2.83,2,     8.10,2,     0.04,2,     0.50,2,     -999,9,   2108.3,2,    485.0,2,   2342.8,2,  11.8214
  31AN19890420,    19,  1,     27,2,19890504, 46.6283, -20.1900, 4513,    401.4,  10.8930,  35.4910,2,    253.1,2,     4.00,2,    10.54,2,     0.00,2,     0.65,2,     -999,9,   2119.5,2,    532.0,2,   2338.0,2,  10.8431
  31AN19890420,    19,  1,     28,2,19890504, 46.6283, -20.1900, 4513,    600.4,  10.5210,  35.4510,2,    256.6,2,     4.10,2,    10.83,2,     0.00,2,     0.68,2,     -999,9,   2121.6,2,    541.0,2,   -999.0,9,  10.4473
  31AN19890420,    19,  1,     29,2,19890504, 46.6283, -20.1900, 4513,   1044.4,   8.7470,  35.3810,2,    197.8,2,     9.85,2,    17.66,2,     0.00,2,     1.11,2,     -999,9,   2169.2,2,    710.0,2,   2339.6,2,   8.6294
  31AN19890420,    19,  1,     30,2,19890504, 46.6283, -20.1900, 4513,   1544.0,   4.5340,  34.9860,2,    254.9,2,    11.02,2,    17.76,2,     0.00,2,     1.15,2,     -999,9,   2156.7,2,    753.0,2,   2316.2,2,   4.4035
  31AN19890420,    20,  1,      1,2,19890505, 46.6950, -20.1380, 4559,    752.0,  10.5340,  35.4720,2,    257.9,2,     3.80,2,    10.34,2,     0.00,2,     0.64,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  10.4409
  31AN19890420,    20,  1,      2,2,19890505, 46.6950, -20.1380, 4559,   1002.9,   9.1960,  35.3650,2,    203.5,2,     8.78,2,    16.68,2,     0.00,2,     1.05,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   9.0801
  31AN19890420,    20,  1,      3,2,19890505, 46.6950, -20.1380, 4559,   1506.5,   4.7510,  35.0110,2,    251.8,2,    10.83,2,    17.76,2,     0.00,2,     1.14,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   4.6216
  31AN19890420,    20,  1,      4,2,19890505, 46.6950, -20.1380, 4559,   2012.3,   3.7190,  34.9190,2,    273.6,2,    11.12,2,    17.07,2,     0.00,2,     1.12,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   3.5546
  31AN19890420,    20,  1,      5,2,19890505, 46.6950, -20.1380, 4559,      3.0,-999.0000,-999.0000,9,    276.2,2,     0.59,2,     4.49,2,     0.13,2,     0.36,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    20,  1,      6,2,19890505, 46.6950, -20.1380, 4559,     10.1,-999.0000,-999.0000,9,    276.7,2,     0.59,2,     4.59,2,     0.14,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    20,  1,      7,2,19890505, 46.6950, -20.1380, 4559,     15.1,-999.0000,-999.0000,9,    276.7,2,     0.49,2,     4.59,2,     0.14,2,     0.29,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    20,  1,      8,2,19890505, 46.6950, -20.1380, 4559,     20.2,-999.0000,-999.0000,9,    276.2,2,     0.49,2,     4.68,2,     0.15,2,     0.30,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    20,  1,      9,2,19890505, 46.6950, -20.1380, 4559,     30.2,-999.0000,-999.0000,9,    274.1,2,     0.49,2,     4.98,2,     0.15,2,     0.33,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    20,  1,     10,2,19890505, 46.6950, -20.1380, 4559,     40.3,-999.0000,-999.0000,9,    272.3,2,     0.68,2,     5.07,2,     0.16,2,     0.33,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    20,  1,     11,2,19890505, 46.6950, -20.1380, 4559,      2.0,-999.0000,  35.6420,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,   2353.0,2,-999.0000
