BOTTLE,20040112WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Jan. 12, 2004
#original HYD file: s04phy.txt   Mon Jan 12 11:16:38 2004
#original SUM file: s04psu.txt   Mon Aug 13 15:01:03 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEC C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
  90KDIOFFE6_1,  S04P,   684,  1,     10,     10,2,19920223,1054,-66.8945, -71.9983,  432,     46.3,  -1.4635,  33.8814,2,  33.8675,2,    300.9,2,    293.9,2,    74.37,2,    27.10,2,     0.22,2,     1.96,2,    4.334,2,    1.907,3, -999.000,9,   1.9340,2,     1.01,2,   -114.6,2,     0.80,2,   8.557,2,   2181.5,2,    489.5,2,    3.99,     3.6,  0.0050,   0.190,   0.041, -1.4645,-999.000
  90KDIOFFE6_1,  S04P,   684,  1,      9,      9,2,19920223,1054,-66.8945, -71.9983,  432,     71.0,  -1.5844,  33.9580,2,  33.9573,2,    280.8,2,    288.0,2,    77.16,2,    28.27,2,     0.19,2,     2.05,2,    4.316,2,    1.902,3,    0.119,2,   1.9500,2,     1.46,2,   -999.0,5,  -999.00,5,   8.570,2,   2192.1,2,    516.0,2,    3.99,  -999.0,  0.0040,   0.190,   0.053, -1.5859,   0.004
  90KDIOFFE6_1,  S04P,   684,  1,      8,      8,2,19920223,1054,-66.8945, -71.9983,  432,     91.8,  -1.6454,  33.9881,2,  33.9899,2,    292.2,2,    291.3,2,    74.49,2,    28.52,2,     0.09,2,     2.06,2,    4.551,2,    2.038,3,    0.118,2,   1.9060,2,     1.28,2,   -118.6,2,     0.80,2,   8.442,2,   2195.6,2,    516.0,2,    3.99,     3.1,  0.0050,   0.190,   0.031, -1.6473,   0.004
  90KDIOFFE6_1,  S04P,   684,  1,      7,      7,2,19920223,1054,-66.8945, -71.9983,  432,    126.4,  -1.2377,  34.0953,2,  34.0906,2,    270.7,2,    265.7,2,    84.51,2,    29.47,2,     0.02,2,     2.12,2,    3.621,2,    1.583,3,    0.110,2,   1.9600,2,     2.92,2,   -123.9,2,     0.61,2,   8.609,2,   2211.2,2,    547.8,2,    3.99,     3.7,  0.0050,   0.160,   0.051, -1.2408,   0.005
  90KDIOFFE6_1,  S04P,   684,  1,      6,      6,2,19920223,1054,-66.8945, -71.9983,  432,    162.4,  -0.7071,  34.2295,2,  34.2079,3,    251.8,2,    253.5,2,    83.58,2,    30.42,2,     0.01,2,     2.18,2,    3.285,2,    1.431,3,    0.101,2,-999.0000,5,  -999.00,5,   -125.1,2,     0.57,2,-999.000,5,   2221.1,2,    569.7,2,    3.99,     3.3,-999.0000,-999.000,-999.000, -0.7120,   0.004
  90KDIOFFE6_1,  S04P,   684,  1,      5,      5,2,19920223,1054,-66.8945, -71.9983,  432,    202.0,   0.1222,  34.4024,2,  34.3998,2,    217.8,2,    216.3,2,    91.64,2,    31.90,2,     0.01,2,     2.28,2,    1.882,2,    0.794,3,    0.080,2,   1.8480,3,     4.36,2,   -139.7,2,     0.40,2,   8.305,2,   2242.4,2,    617.4,2,    3.99,     3.0,  0.0050,   0.190,   0.033,  0.1146,   0.004
  90KDIOFFE6_1,  S04P,   684,  1,      4,      4,2,19920223,1054,-66.8945, -71.9983,  432,    252.8,   0.7847,  34.5429,2,  34.5445,2,    194.5,2,    191.6,2,    99.72,2,    32.79,2,     0.01,2,     2.34,2,    0.930,6,    0.375,3,    0.042,2,   1.8890,2,     7.12,2,   -147.7,2,     0.31,2,   8.237,2,   2255.4,2,    643.5,2,    3.99,     3.6,  0.0050,   0.190,   0.029,  0.7736,   0.004
  90KDIOFFE6_1,  S04P,   684,  1,      3,      3,2,19920223,1054,-66.8945, -71.9983,  432,    302.8,   1.1355,  34.6304,2,  34.6278,2,    179.9,2,    180.1,2,   103.63,2,    32.88,2,     0.01,2,     2.33,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2264.2,2,    647.4,2,    3.99,  -999.0,-999.0000,-999.000,-999.000,  1.1211,-999.000
  90KDIOFFE6_1,  S04P,   684,  1,      2,      2,2,19920223,1054,-66.8945, -71.9983,  432,    363.0,   1.2564,  34.6676,2,  34.6611,3,    175.1,2,    179.7,2,   107.99,2,    32.38,2,     0.01,2,     2.30,2,    0.272,2,    0.100,3,    0.028,2,   1.8850,2,     8.91,2,   -156.2,2,     0.25,2,   8.147,2,   2261.1,2,    631.9,2,    3.99,     3.6,  0.0040,   0.160,   0.040,  1.2386,   0.004
  90KDIOFFE6_1,  S04P,   684,  1,      1,      1,2,19920223,1054,-66.8945, -71.9983,  432,    417.2,   1.2913,  34.6819,2,  34.6819,2,    171.4,2,    170.6,2,   119.47,2,    32.85,2,     0.03,2,     2.37,2,    0.479,3,    0.073,3,    0.026,2,   1.6690,4,     7.61,3,   -156.0,2,     0.16,2,   7.953,4,   2268.3,2,    663.1,2,    3.99,     4.3,  0.0040,   0.190,   0.036,  1.2706,   0.003
