EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,CHLORA,PHAEO,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,DEG C,UG/KG,UG/KG,/MILLE,,/MILLE,/MILLE,,DEG C
  33MW19930704,  A16N,    75,  1,     20,2,19930826,   0, 57.0200, -19.9842, 1253,    100.0,  10.2080,  35.3250,2,    246.1,2,     2.93,2,    11.72,2,     0.00,2,     0.70,2,    3.610,2,    1.787,2,   2125.1,2,   2326.8,2,    563.3,2,   7.9090,2,    20.00,     0.04,     0.06,     37.2,2,      6.8,     0.96,2,  10.1963
  33MW19930704,  A16N,    75,  1,     21,2,19930826,   0, 57.0200, -19.9842, 1253,     69.8,  10.8600,  35.3770,2,    244.8,2,     1.95,2,     9.77,2,     0.10,2,  -999.00,9,    3.596,2,    1.765,2,   2118.6,2,   2333.0,2,    536.4,2,   7.9250,2,    20.00,     0.13,     0.09,     67.5,2,      3.2,     1.00,2,  10.8515
  33MW19930704,  A16N,    75,  1,     22,2,19930826,   0, 57.0200, -19.9842, 1253,     44.1,  12.3510,  35.2730,2,    261.4,2,     0.00,2,     1.95,2,     0.00,2,     0.00,2, -999.000,9, -999.000,9,   2071.0,2,   2328.9,2,    412.3,2,   8.0260,2,    20.00,     0.44,     0.26,   -999.0,9,   -999.0,     1.59,2,  12.3452
  33MW19930704,  A16N,    75,  1,     23,2,19930826,   0, 57.0200, -19.9842, 1253,     19.5,  13.1770,  35.2640,2,    265.4,2,     0.00,2,     0.98,2,     0.00,2,     0.00,2,    3.416,2,    1.711,2,   2054.9,2,   2329.2,2,    381.3,2,   8.0520,2,    20.00,     0.93,     0.32,   -999.0,9,   -999.0,     1.73,2,  13.1743
  33MW19930704,  A16N,    75,  1,     24,2,19930826,   0, 57.0200, -19.9842, 1253,      2.9,  13.2070,  35.2640,2,    265.8,2,     0.00,2,     0.98,2,     0.00,2,     0.00,2,    3.481,2,    1.776,2,   2055.9,2,   2329.0,2,    380.7,2,   8.0500,2,    20.00,     1.00,     0.30,   -999.0,9,   -999.0,  -999.00,9,  13.2066
  33MW19930704,  A16N,    76,  1,      1,2,19930826,   0, 58.0165, -19.9842, 2492,   1611.1,   3.5050,  34.9180,3,    266.8,2,    13.68,2,    17.59,2,     0.00,2,     1.24,2,    1.705,2,    0.790,2,   2159.0,2,   2310.2,2,    740.5,2,   7.7990,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.3807
  33MW19930704,  A16N,    76,  1,      2,2,19930826,   0, 58.0165, -19.9842, 2492,   1400.1,   3.9840,  34.9440,2,    258.6,2,    12.70,2,    18.57,2,     0.00,2,     1.17,2, -999.000,9, -999.000,9,   2159.2,2,   2310.5,2,    758.2,2,   7.7920,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.8730
  33MW19930704,  A16N,    76,  1,      3,2,19930826,   0, 58.0165, -19.9842, 2492,   1196.1,   4.7190,  34.9790,2,    242.5,2,    11.73,2,    19.54,2,     0.00,2,     1.21,2,    2.215,2,    0.998,2,   2164.5,2,   2311.0,2,    770.8,6,   7.7860,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.6193
  33MW19930704,  A16N,    76,  1,      4,2,19930826,   0, 58.0165, -19.9842, 2492,   1102.0,   5.1240,  35.0090,3,    234.7,2,    11.73,2,    19.54,2,     0.00,2,     1.20,2, -999.000,9, -999.000,9,   2167.3,2,   2312.0,2,    773.7,2,   7.7860,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.0294
  33MW19930704,  A16N,    76,  1,      5,2,19930826,   0, 58.0165, -19.9842, 2492,   1000.2,   5.5870,  35.0260,3,    227.7,2,    11.73,2,    19.54,2,     0.00,2,     1.21,2,    2.291,2,    1.111,2,   2169.2,2,   2314.1,2,    773.7,2,   7.7840,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.4984
  33MW19930704,  A16N,    76,  1,      6,3,19930826,   0, 58.0165, -19.9842, 2492,    898.1,   6.4320,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  33MW19930704,  A16N,    76,  1,      7,2,19930826,   0, 58.0165, -19.9842, 2492,    799.5,   7.2450,  35.1280,2,    225.6,2,     9.77,2,    17.59,2,     0.00,2,     1.13,2, -999.000,9, -999.000,9,   2160.9,2,   2313.5,2,    717.1,2,   7.8140,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.1652
  33MW19930704,  A16N,    76,  1,      8,2,19930826,   0, 58.0165, -19.9842, 2492,    702.0,   7.9340,  35.1950,2,    237.8,2,     7.82,2,    16.61,2,     0.00,2,     1.06,2,    2.687,2,    1.261,2,   2151.6,2,   2319.8,2,    670.2,2,   7.8410,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.8608
  33MW19930704,  A16N,    76,  1,      9,2,19930826,   0, 58.0165, -19.9842, 2492,    648.9,   8.1760,  35.2110,2,    239.1,2,     6.84,2,    15.63,2,     0.00,2,     1.07,2,    3.251,2,    1.546,2,   2148.5,2,   2318.6,2,    656.9,2,   7.8470,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.1074
  33MW19930704,  A16N,    76,  1,     10,2,19930826,   0, 58.0165, -19.9842, 2492,    598.0,   8.2570,  35.1860,2,    246.9,2,     6.84,2,    15.63,2,     0.00,2,     1.09,2, -999.000,9, -999.000,9,   2143.4,2,   2319.0,2,    641.3,2,   7.8590,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.1936
  33MW19930704,  A16N,    76,  1,     11,2,19930826,   0, 58.0165, -19.9842, 2492,    552.2,   8.5790,  35.2130,2,    252.6,2,     5.86,2,    14.66,2,     0.00,2,     1.06,2,    3.659,2,    1.763,2,   2139.0,2,   2322.9,2,    621.6,2,   7.8690,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.5193
  33MW19930704,  A16N,    76,  1,     12,2,19930826,   0, 58.0165, -19.9842, 2492,    497.8,   8.9220,  35.2480,2,    241.3,2,     5.86,2,    15.63,2,     0.00,2,     1.10,2, -999.000,9, -999.000,9,   2141.3,2,   2321.6,2,    626.9,2,   7.8670,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.8671
  33MW19930704,  A16N,    76,  1,     13,2,19930826,   0, 58.0165, -19.9842, 2492,    447.8,   9.0910,  35.2560,2,    246.5,2,     5.86,2,    13.68,2,     0.00,2,     1.00,2,    3.485,2,    1.689,2,   2137.6,2,   -999.0,9,    611.8,2,   7.8780,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.0412
  33MW19930704,  A16N,    76,  1,     14,2,19930826,   0, 58.0165, -19.9842, 2492,    399.0,   9.2010,  35.2550,2,    246.9,2,     5.86,2,    13.68,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9,   2136.8,2,   2322.9,2,    607.6,2,   7.8820,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.1564
  33MW19930704,  A16N,    76,  1,     15,2,19930826,   0, 58.0165, -19.9842, 2492,    350.4,   9.2540,  35.2420,2,    246.5,2,     4.88,2,    13.68,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9,   2137.7,2,   2325.4,2,   -999.0,9,   7.8850,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.2148
  33MW19930704,  A16N,    76,  1,     16,2,19930826,   0, 58.0165, -19.9842, 2492,    298.7,   9.3910,  35.2500,2,    247.0,2,     4.88,2,    13.68,2,     0.00,2,     0.99,2, -999.000,9, -999.000,9,   2134.6,2,   2324.8,2,    603.4,2,   7.8820,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.3574
  33MW19930704,  A16N,    76,  1,     17,2,19930826,   0, 58.0165, -19.9842, 2492,    250.1,   9.4570,  35.2390,2,    245.2,2,     4.89,2,    13.68,2,     0.00,2,     1.01,2,    3.388,2,    1.635,2,   2133.7,2,   2325.3,2,    599.0,6,   7.8910,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.4288
  33MW19930704,  A16N,    76,  1,     18,2,19930826,   0, 58.0165, -19.9842, 2492,    200.8,   9.7120,  35.2570,2,    246.5,2,     3.91,2,    12.70,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9,   2131.2,2,   2328.7,2,    583.0,2,   7.8970,2,    20.00,     0.00,     0.02,   -999.0,9,   -999.0,  -999.00,9,   9.6890
  33MW19930704,  A16N,    76,  1,     19,2,19930826,   0, 58.0165, -19.9842, 2492,    149.4,   9.9530,  35.2760,2,    249.2,2,     3.91,2,    12.70,2,     0.00,2,     0.25,2, -999.000,9, -999.000,9,   2128.4,2,   2327.5,2,    572.9,2,   7.9030,2,    20.00,     0.01,     0.02,   -999.0,9,   -999.0,  -999.00,9,   9.9357
  33MW19930704,  A16N,    76,  1,     20,2,19930826,   0, 58.0165, -19.9842, 2492,     99.4,  10.3800,  35.3420,2,    243.9,2,     2.93,2,    11.72,2,     0.00,2,     0.65,2,    3.561,2,    1.741,2,   2125.9,2,   -999.0,9,    557.6,2,-999.0000,9,  -999.00,     0.01,     0.03,   -999.0,9,   -999.0,  -999.00,9,  10.3682
  33MW19930704,  A16N,    76,  1,     21,2,19930826,   0, 58.0165, -19.9842, 2492,     70.8,  10.9780,  35.3510,2,    246.6,2,     0.98,2,     8.79,2,     0.15,2,     0.50,2, -999.000,9, -999.000,9,   2081.4,3,   2331.9,2,    508.8,2,-999.0000,9,  -999.00,     0.14,     0.10,   -999.0,9,   -999.0,  -999.00,9,  10.9693
  33MW19930704,  A16N,    76,  1,     22,2,19930826,   0, 58.0165, -19.9842, 2492,     43.3,  11.9250,  35.2310,2,    259.2,2,     0.00,2,     3.91,2,     0.17,2,     0.00,2, -999.000,9, -999.000,9,   2081.4,2,   2328.4,2,    439.2,2,   8.0050,2,    20.00,     0.45,     0.26,   -999.0,9,   -999.0,  -999.00,9,  11.9194
  33MW19930704,  A16N,    76,  1,     23,2,19930826,   0, 58.0165, -19.9842, 2492,     19.2,  12.4870,  35.2800,2,    260.6,2,     0.00,2,     2.93,2,     0.00,2,     0.00,2,    3.557,2,    1.747,2,   2073.1,2,   2331.6,2,    413.4,2,   8.0250,2,    20.00,     0.72,     0.23,   -999.0,9,   -999.0,  -999.00,9,  12.4844
  33MW19930704,  A16N,    76,  1,     24,2,19930826,   0, 58.0165, -19.9842, 2492,      3.2,  12.5110,  35.2810,2,    260.6,2,     0.00,2,     1.95,2,     0.12,2,     0.00,2, -999.000,9, -999.000,9,   2070.4,2,   2332.2,2,    411.2,2,   8.0260,2,    20.00,     0.72,     0.32,     66.8,2,      3.4,     1.58,2,  12.5106
  33MW19930704,  A16N,    77,  1,      1,2,19930827,   0, 58.9968, -20.0167, 2803,   2849.1,   2.7800,  34.9710,2,    265.5,2,    15.63,2,    18.56,2,     0.00,2,     1.22,2,    1.789,2,    0.835,2,   2166.2,2,   2317.6,2,    747.2,2,   7.7950,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.5493
  33MW19930704,  A16N,    77,  1,      2,2,19930827,   0, 58.9968, -20.0167, 2803,   2605.3,   3.1350,  34.9660,2,    265.5,2,    13.68,2,    19.54,2,     0.00,2,     1.28,2, -999.000,9, -999.000,9,   2160.8,2,   2315.4,2,    736.3,2,   7.8030,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.9219
  33MW19930704,  A16N,    77,  1,      3,2,19930827,   0, 58.9968, -20.0167, 2803,   2407.4,   3.3570,  34.9510,2,    266.4,2,    11.72,2,    18.56,2,     0.00,2,     1.22,2, -999.000,9, -999.000,9,   2157.7,2,   2313.0,2,    722.3,2,   7.8040,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.1597
  33MW19930704,  A16N,    77,  1,      4,2,19930827,   0, 58.9968, -20.0167, 2803,   2202.8,   3.4600,  34.9270,2,    269.4,2,    11.73,2,    19.54,2,     0.00,2,     1.28,2,    1.509,2,    0.702,2,   2156.1,2,   2307.7,2,    734.4,2,   7.8040,2,    20.00,  -999.00,  -999.00,    -15.4,2,      2.6,     0.99,2,   3.2812
  33MW19930704,  A16N,    77,  1,      5,2,19930827,   0, 58.9968, -20.0167, 2803,   1999.7,   3.4800,  34.9000,2,    273.3,2,    10.75,2,    19.77,2,     0.00,2,     1.30,2, -999.000,9, -999.000,9,   2153.8,2,   2303.5,2,    737.7,2,   7.8020,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.3204
  33MW19930704,  A16N,    77,  1,      6,2,19930827,   0, 58.9968, -20.0167, 2803,   1804.6,   3.5960,  34.8980,2,    271.2,2,     9.77,2,    19.77,2,     0.00,2,     1.30,2, -999.000,9, -999.000,9,   2154.6,2,   2302.7,2,    747.1,2,   7.8010,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.4530
  33MW19930704,  A16N,    77,  1,      7,2,19930827,   0, 58.9968, -20.0167, 2803,   1601.3,   3.8090,  34.9070,2,    265.5,2,     9.77,2,    20.34,2,     0.00,2,     1.33,2,    2.270,2,    1.038,2,   2157.6,2,   2304.3,2,    764.4,2,   7.7940,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.6819
  33MW19930704,  A16N,    77,  1,      8,2,19930827,   0, 58.9968, -20.0167, 2803,   1401.1,   4.2090,  34.9330,2,    253.4,2,     9.77,2,    20.74,2,     0.00,2,     1.36,2,    2.317,2,    1.077,2,   2162.0,2,   2309.4,2,    769.0,2,   7.7850,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.0956
  33MW19930704,  A16N,    77,  1,      9,3,19930827,   0, 58.9968, -20.0167, 2803,   1199.2,   4.9270,  34.9810,3,    239.9,3,     9.77,3,    21.50,3,     0.00,3,     1.41,3, -999.000,9, -999.000,9,   2165.8,3,   2312.5,3,    779.1,3,   7.7810,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.8251
  33MW19930704,  A16N,    77,  1,     10,2,19930827,   0, 58.9968, -20.0167, 2803,   1000.9,   6.2710,  35.0590,2,    238.6,2,     8.79,2,    20.52,2,     0.00,2,     1.35,2, -999.000,9, -999.000,9,   2159.8,2,   2316.3,2,    729.9,2,   7.8080,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   6.1771
  33MW19930704,  A16N,    77,  1,     11,2,19930827,   0, 58.9968, -20.0167, 2803,    900.1,   6.6680,  35.0720,2,    262.5,2,     7.82,2,    18.56,2,     0.00,2,     1.22,2,    3.773,2,    1.822,2,   2147.6,2,   -999.0,9,    726.3,2,   7.8460,2,    20.00,  -999.00,  -999.00,     19.4,2,      2.7,     0.90,2,   6.5815
  33MW19930704,  A16N,    77,  1,     12,2,19930827,   0, 58.9968, -20.0167, 2803,    800.3,   6.8950,  35.0820,2,    267.8,2,     6.84,2,    17.59,2,     0.00,2,     1.15,2, -999.000,9, -999.000,9,   2143.5,2,   2312.5,2,    658.7,2,   7.8460,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   6.8173
  33MW19930704,  A16N,    77,  1,     13,2,19930827,   0, 58.9968, -20.0167, 2803,    700.6,   7.1470,  35.0860,2,    263.4,2,     6.84,2,    16.61,2,     0.00,2,     1.09,2, -999.000,9, -999.000,9,   2143.2,2,   2313.3,2,    658.6,2,   7.8470,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.0781
  33MW19930704,  A16N,    77,  1,     14,2,19930827,   0, 58.9968, -20.0167, 2803,    598.5,   7.3970,  35.0840,2,    260.0,2,     6.84,2,    16.61,2,     0.00,2,     1.09,2,    3.832,2,    1.875,2,   2141.1,2,   2314.1,2,    649.7,2,   7.8510,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.3374
  33MW19930704,  A16N,    77,  1,     15,2,19930827,   0, 58.9968, -20.0167, 2803,    498.7,   7.8090,  35.1430,2,    266.5,2,     5.86,2,    16.61,2,     0.00,2,     1.09,2, -999.000,9, -999.000,9,   2136.4,2,   2314.8,2,    628.1,2,   7.8680,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.7581
  33MW19930704,  A16N,    77,  1,     16,2,19930827,   0, 58.9968, -20.0167, 2803,    399.6,   8.1470,  35.1740,2,    259.1,2,     5.86,2,    15.63,2,     0.00,2,     1.02,2,    3.771,2,    1.863,2,   2138.0,2,   2317.4,2,    627.9,2,   7.8690,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.1055
  33MW19930704,  A16N,    77,  1,     17,2,19930827,   0, 58.9968, -20.0167, 2803,    306.7,   8.5760,  35.2180,2,    253.0,2,     5.86,2,    15.63,2,     0.00,2,     1.02,2,    3.532,2,    1.729,2,   2137.7,2,   2321.0,2,    619.5,2,   7.8730,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.5433
  33MW19930704,  A16N,    77,  1,     18,3,19930827,   0, 58.9968, -20.0167, 2803,    204.4,   8.9970,  35.2380,3,    251.7,3,  -999.00,9,    14.66,3,     0.00,3,     0.96,3, -999.000,9, -999.000,9,   2134.0,3,   2320.7,3,    605.0,3,   7.8830,2,    20.00,     0.01,     0.03,   -999.0,9,   -999.0,  -999.00,9,   8.9747
  33MW19930704,  A16N,    77,  1,     19,2,19930827,   0, 58.9968, -20.0167, 2803,    157.4,   9.1260,  35.2250,2,    251.7,2,     5.86,2,    14.66,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9,   2134.3,2,   2322.2,2,    600.9,2,   7.8850,2,    20.00,     0.01,     0.03,   -999.0,9,   -999.0,  -999.00,9,   9.1087
  33MW19930704,  A16N,    77,  1,     20,2,19930827,   0, 58.9968, -20.0167, 2803,    100.8,   9.4300,  35.2370,2,    245.6,2,     4.89,2,    14.66,2,     0.00,2,     0.96,2,    3.572,2,    1.765,2,   2131.1,2,   2323.2,2,    594.8,2,   7.8900,2,    20.00,     0.01,     0.04,   -999.0,9,   -999.0,  -999.00,9,   9.4187
  33MW19930704,  A16N,    77,  1,     21,2,19930827,   0, 58.9968, -20.0167, 2803,     71.8,   9.7220,  35.2180,2,    250.9,2,     2.93,2,    11.72,2,     0.00,2,     0.77,2, -999.000,9, -999.000,9,   2119.5,2,   2321.8,2,    556.7,2,   7.9130,2,    20.00,     0.16,     0.12,   -999.0,9,   -999.0,  -999.00,9,   9.7138
  33MW19930704,  A16N,    77,  1,     22,2,19930827,   0, 58.9968, -20.0167, 2803,     46.0,  11.1560,  35.1940,2,    265.7,2,     0.98,2,     5.86,2,     0.00,2,     0.38,2, -999.000,9, -999.000,9,   2087.4,2,   2322.8,2,    462.9,2,   7.9830,2,    20.00,     0.91,     0.36,   -999.0,9,   -999.0,  -999.00,9,  11.1503
  33MW19930704,  A16N,    77,  1,     23,2,19930827,   0, 58.9968, -20.0167, 2803,     22.0,  11.2860,  35.1840,2,    267.0,2,     0.00,2,     5.86,2,     0.00,2,     0.38,2, -999.000,9, -999.000,9,   2082.0,2,   2321.3,2,    453.0,2,   7.9910,2,    20.00,     1.11,     0.46,   -999.0,9,   -999.0,  -999.00,9,  11.2833
  33MW19930704,  A16N,    77,  1,     24,2,19930827,   0, 58.9968, -20.0167, 2803,      3.5,  11.2910,  35.1850,2,    268.4,2,     0.00,2,     4.89,2,     0.00,2,     0.32,2,    3.691,2,    1.821,2,   2081.9,2,   2322.5,2,    450.7,2,   7.9930,2,    20.00,     1.13,     0.46,   -999.0,9,   -999.0,     1.50,2,  11.2906
  33MW19930704,  A16N,    78,  1,      1,2,19930827,   0, 60.0225, -20.0018, 2405,   2725.5,   2.7100,  34.9740,2,    271.6,2,    12.70,2,    16.97,2,     0.00,2,     1.20,2,    2.104,2,    0.987,2,   2162.0,2,   2313.6,2,    745.4,2,   7.7980,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.4931
  33MW19930704,  A16N,    78,  1,      2,2,19930827,   0, 60.0225, -20.0018, 2405,   2502.9,   3.1070,  34.9710,2,    265.9,2,    13.68,2,    16.60,2,     0.00,2,     1.18,2,    1.434,2,    0.683,2,   2161.1,2,   2314.5,2,    736.5,2,   7.8020,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.9047
  33MW19930704,  A16N,    78,  1,      3,2,19930827,   0, 60.0225, -20.0018, 2405,   2354.5,   3.2870,  34.9690,2,    266.8,2,    12.70,2,    17.34,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,   2157.7,2,   2312.0,2,    733.1,2,   7.8050,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.0961
  33MW19930704,  A16N,    78,  1,      4,2,19930827,   0, 60.0225, -20.0018, 2405,   2255.9,   3.3770,  34.9570,2,    266.8,2,    11.72,2,    17.13,2,     0.00,2,     1.15,2,    1.349,2,    0.633,2,   2157.2,2,   -999.0,9,    733.7,2,   7.8060,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.1943
  33MW19930704,  A16N,    78,  1,      5,2,19930827,   0, 60.0225, -20.0018, 2405,   2102.1,   3.4910,  34.9380,2,    268.6,2,    10.75,2,    17.29,2,     0.00,2,     1.13,2, -999.000,9, -999.000,9,   2155.5,2,   2308.3,2,    733.0,2,   7.8050,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.3214
  33MW19930704,  A16N,    78,  1,      6,2,19930827,   0, 60.0225, -20.0018, 2405,   1900.9,   3.5220,  34.9090,2,    271.6,2,    10.77,2,    17.13,2,     0.00,2,     1.18,2,    1.906,2,    0.885,2,   2153.7,2,   2305.5,2,    739.3,2,   7.8020,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.3711
  33MW19930704,  A16N,    78,  1,      7,2,19930827,   0, 60.0225, -20.0018, 2405,   1699.8,   3.6160,  34.9010,2,    270.3,2,    10.77,2,    17.34,2,     0.00,2,     1.13,2,    2.134,2,    1.004,2,   2154.0,2,   2303.4,2,    747.9,2,   7.7970,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.4824
  33MW19930704,  A16N,    78,  1,      8,2,19930827,   0, 60.0225, -20.0018, 2405,   1503.7,   3.8000,  34.9150,2,    265.1,2,    10.77,2,    17.45,2,     0.00,2,     1.24,2,    2.247,6,    1.044,6,   2159.2,2,   2306.1,2,    756.2,2,   7.7940,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.6818
  33MW19930704,  A16N,    78,  1,      9,2,19930827,   0, 60.0225, -20.0018, 2405,   1299.5,   4.2110,  34.9410,2,    253.4,2,    10.77,2,    17.98,2,     0.00,2,     1.25,2,    2.091,2,    0.983,2,   2162.3,2,   2305.9,2,    766.7,2,   7.7860,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.1067
  33MW19930704,  A16N,    78,  1,     10,2,19930827,   0, 60.0225, -20.0018, 2405,   1098.3,   4.9700,  35.0020,3,    238.6,2,    10.77,2,    18.66,2,     0.00,2,     1.27,2,    2.299,2,    1.065,2,   2167.5,2,   2306.9,2,    776.2,2,   7.7770,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.8771
  33MW19930704,  A16N,    78,  1,     11,2,19930827,   0, 60.0225, -20.0018, 2405,   1000.5,   5.5100,  35.0300,3,    232.1,2,    10.75,2,    18.98,2,     0.00,2,     1.25,2,    2.326,2,    1.127,2,   2168.3,2,   2314.0,2,    768.8,2,   7.7750,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.4219
  33MW19930704,  A16N,    78,  1,     12,2,19930827,   0, 60.0225, -20.0018, 2405,    802.5,   6.5600,  35.0840,2,    247.8,2,     8.79,3,    17.18,2,     0.00,2,     1.26,2,    3.225,2,    1.558,2,   2154.7,2,   2319.2,2,    702.2,2,   7.8230,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   6.4841
  33MW19930704,  A16N,    78,  1,     13,2,19930827,   0, 60.0225, -20.0018, 2405,    701.1,   6.8590,  35.0950,2,    240.4,2,     8.79,2,    17.50,2,     0.00,2,     1.25,2,    3.076,2,    1.479,2,   2156.8,2,   2316.0,2,    703.4,2,   7.8210,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   6.7916
  33MW19930704,  A16N,    78,  1,     14,2,19930827,   0, 60.0225, -20.0018, 2405,    600.5,   7.0720,  35.0840,2,    251.7,2,     7.82,2,    16.55,2,     0.00,2,     1.20,2,    3.701,6,    1.821,6,   2150.1,2,   2318.8,2,    677.4,2,   7.8370,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.0137
  33MW19930704,  A16N,    78,  1,     15,2,19930827,   0, 60.0225, -20.0018, 2405,    499.8,   7.5440,  35.1170,2,    263.9,2,     5.86,2,    14.97,2,     0.00,2,     1.19,2,    3.834,2,    1.880,2,   2138.5,2,   2314.1,2,    638.6,2,   7.8580,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.4940
  33MW19930704,  A16N,    78,  1,     16,2,19930827,   0, 60.0225, -20.0018, 2405,    403.5,   7.8300,  35.1570,2,    264.7,2,     5.86,3,    15.07,2,     0.00,2,     1.14,2,    3.875,2,    1.907,2,   2137.4,2,   2320.2,2,    626.5,2,   7.8670,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.7890
  33MW19930704,  A16N,    78,  1,     17,2,19930827,   0, 60.0225, -20.0018, 2405,    307.0,   8.0560,  35.1410,2,    257.8,2,     5.86,2,    13.75,2,     0.00,2,     1.14,2,    3.724,2,    1.832,2,   2137.0,2,   2318.3,2,    633.4,2,   7.8630,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.0245
