BOTTLE,20061130WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20061129
#original HYD file: a21hy.txt   Thu Nov 30 10:52:18 2006
#original SUM file: a21su.txt   Thu Nov 30 10:48:33 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,HELIER,TRITER,NEONER,DELHER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,UMOL/KG,,UATM,,NMOL/KG,TU,NMOL/KG,PERCNT
      06MT11_5,    S4,   145,  1,     10,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   1750.4,   0.1687,  34.6744,2,  34.6740,2,   -999.0,9,  0.0776,    220.8,2,   126.53,2,    33.30,2,     0.00,2,     2.32,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      9,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   2008.7,   0.0678,  34.6703,2,  34.6720,2,   -999.0,9, -0.0396,    223.5,2,   128.24,2,    33.37,2,     0.00,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      8,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   2258.8,  -0.0073,  34.6670,2,  34.6670,2,   -999.0,9, -0.1315,    229.4,2,   128.95,2,    33.27,2,     0.00,2,     2.36,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      7,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   2502.8,  -0.0880,  34.6639,2,  34.6650,2,   -999.0,9, -0.2291,    232.3,2,   130.66,2,    33.30,2,     0.00,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      6,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   2754.5,  -0.1445,  34.6616,2,  34.6610,2,   -999.0,9, -0.3043,    234.5,2,   131.87,2,    33.15,2,     0.00,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      5,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   3010.8,  -0.2012,  34.6590,2,  34.6590,2,   -999.0,9, -0.3809,    236.9,2,   132.34,2,    33.18,2,     0.00,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      4,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   3262.2,  -0.2304,  34.6573,2,  34.6570,2,   -999.0,9, -0.4310,    239.0,2,   132.55,2,    32.99,2,     0.00,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      3,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   3514.5,  -0.2559,  34.6558,2,  34.6560,2,   -999.0,9, -0.4785,    241.9,2,   130.75,2,    32.97,2,     0.00,2,     2.32,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      2,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   3712.0,  -0.2741,  34.6549,2,  34.6540,2,   -999.0,9, -0.5145,   -999.0,5,   129.21,2,    32.96,2,     0.00,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   145,  1,      1,   -999,2,19900217,0022,-57.2483,  -8.3450, 3688,   3742.5,  -0.2716,  34.6550,2,  34.6540,2,   -999.0,9, -0.5149,    242.3,2,   129.42,2,    32.85,2,     0.01,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     24,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,      9.0,   1.7331,  33.7453,2,  33.7470,2,   -999.0,9,  1.7327,    339.7,2,    20.55,2,    20.63,2,     0.28,2,     1.48,2,    6.122,2,    2.416,2,    0.211,2,-999.0000,5,  -999.00,5,-999.000,5,   2127.6,2,    674.2,2,-999.0000,   0.008,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     23,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,     54.8,   1.2821,  33.8133,2,  33.8230,2,   -999.0,9,  1.2796,    343.6,2,    30.31,2,    23.51,2,     0.29,2,     1.64,2,    6.387,2,    2.495,2,    0.175,2,-999.0000,9,  -999.00,9,-999.000,9,   2143.4,2,    732.2,2,-999.0000,   0.007,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     22,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    118.1,  -0.6575,  34.0093,2,  34.0140,2,   -999.0,9, -0.6610,    335.4,2,    48.82,2,    28.16,2,     0.18,2,     2.03,2,    5.916,2,    2.572,2,    0.143,2,-999.0000,5,  -999.00,5,-999.000,5,   2176.4,2,    877.5,2,-999.0000,   0.006,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     21,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    201.6,   0.6541,  34.3877,2,  34.3810,2,   -999.0,9,  0.6456,    234.9,2,    77.40,2,    33.51,2,     0.01,2,     2.36,2,    2.572,2,    1.126,2, -999.000,9,   1.8145,2,     4.40,2,   7.942,2,   2231.6,2,   1130.6,2,  0.0036,-999.000,   0.022,   0.200
      06MT11_5,    S4,   146,  1,     20,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    300.3,   1.4802,  34.5480,2,  34.5490,2,   -999.0,9,  1.4651,    193.4,2,    86.66,2,    34.46,2,     0.00,2,     2.41,2,    0.992,2,    0.435,2,    0.024,2,   1.8207,2,     8.70,2,   7.885,2,   2251.4,2,   1198.5,2,  0.0036,   0.004,   0.022,   0.200
      06MT11_5,    S4,   146,  1,     19,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    401.4,   1.6135,  34.6284,2,  34.6260,2,   -999.0,9,  1.5926,    188.6,2,    91.48,2,    33.74,2,     0.00,2,     2.37,2,    0.573,2,    0.251,2,    0.063,6,-999.0000,5,  -999.00,5,-999.000,5,   2254.1,2,   1178.3,2,-999.0000,   0.014,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     18,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    498.7,   1.5907,  34.6613,2,  34.6580,2,   -999.0,9,  1.5644,    190.2,2,    94.28,2,    33.32,2,     0.00,2,     2.32,2,    0.460,2,    0.202,2,    0.054,2,-999.0000,5,  -999.00,5,-999.000,5,   2254.3,2,   1158.0,2,-999.0000,   0.007,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     17,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    596.5,   1.5849,  34.6904,2,  34.6920,2,   -999.0,9,  1.5529,    192.3,2,    96.18,2,    32.64,2,     0.00,2,     2.28,2,    0.313,2,    0.135,2,    0.031,2,-999.0000,9,  -999.00,9,-999.000,9,   2253.6,2,   1122.8,2,-999.0000,   0.003,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     16,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    698.8,   1.4910,  34.7052,2,  34.7050,2,   -999.0,9,  1.4534,    196.4,2,    98.54,2,    32.18,2,     0.00,2,     2.26,2,    0.289,2,    0.130,2,    0.083,2,-999.0000,9,  -999.00,9,-999.000,9,   2253.0,2,   1097.3,2,-999.0000,   0.004,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     15,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,    845.7,   1.3555,  34.7124,2,  34.7110,2,   -999.0,9,  1.3099,    199.9,2,   102.04,2,    32.08,2,     0.00,2,     2.25,2,    0.265,2,    0.111,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2253.8,2,   1090.1,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     14,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   1038.1,   1.0744,  34.7061,2,  34.7050,2,   -999.0,9,  1.0190,    203.8,2,   110.61,2,    32.24,2,     0.00,2,     2.27,2,    0.248,2,    0.104,2,    0.021,2,-999.0000,9,  -999.00,9,-999.000,9,   2254.7,2,   1084.7,2,-999.0000,   0.007,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     13,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   1248.5,   0.7802,  34.6948,2,  34.6960,2,   -999.0,9,  0.7144,    208.2,2,   116.96,2,    32.62,2,     0.00,2,     2.29,2,    0.276,2,    0.117,2,    0.015,2,   1.8355,2,     8.40,2,   8.014,2,   2256.9,2,   1102.8,2,  0.0037,   0.002,   0.022,   0.200
      06MT11_5,    S4,   146,  1,     12,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   1490.5,   0.5495,  34.6852,2,  34.6850,2,   -999.0,9,  0.4707,    210.5,2,   121.72,2,    33.08,2,     0.00,2,     2.31,2,    0.296,2,    0.130,2, -999.000,9,-999.0000,5,  -999.00,5,-999.000,5,   2258.3,2,   1116.8,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     11,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   1741.7,   0.4082,  34.6819,2,  34.6820,2,   -999.0,9,  0.3143,    212.0,2,   126.05,2,    33.28,2,     0.00,2,     2.34,2,    0.316,2,    0.123,2,    0.070,2,-999.0000,9,  -999.00,9,-999.000,9,   2260.4,2,   1123.7,2,-999.0000,   0.006,-999.000,-999.000
      06MT11_5,    S4,   146,  1,     10,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   1998.8,   0.2902,  34.6779,2,  34.6790,2,   -999.0,9,  0.1800,    214.0,2,   129.69,2,    33.49,2,     0.00,2,     2.36,2,    0.213,2,    0.084,2,    0.052,2,-999.0000,5,  -999.00,5,-999.000,5,   2261.6,2,   1132.5,2,-999.0000,   0.004,-999.000,-999.000
      06MT11_5,    S4,   146,  1,      9,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   2246.7,   0.1742,  34.6733,2,  34.6730,2,   -999.0,9,  0.0478,    219.3,2,   130.24,2,    33.20,2,     0.00,2,     2.35,2,    0.210,2,    0.101,2,    0.043,2,-999.0000,9,  -999.00,9,-999.000,9,   2259.9,2,   1113.2,2,-999.0000,   0.003,-999.000,-999.000
      06MT11_5,    S4,   146,  1,      8,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   2501.1,   0.0880,  34.6697,2,  34.6690,2,   -999.0,9, -0.0563,    223.8,2,   131.27,2,    33.41,2,     0.00,2,     2.35,2,    0.232,2,    0.098,2,    0.061,2,   1.8506,2,     6.80,2,   8.069,2,   2258.1,2,   1114.5,2,  0.0037,   0.006,   0.023,   0.200
      06MT11_5,    S4,   146,  1,      7,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   2750.1,  -0.0110,  34.6654,2,  34.6650,2,   -999.0,9, -0.1733,    228.7,2,   131.10,2,    33.21,2,     0.00,2,     2.35,2,    0.218,2,    0.098,2,    0.061,2,   1.8430,2,     5.70,2,   8.107,2,   2252.9,2,   1105.5,2,  0.0048,   0.005,   0.028,   0.200
      06MT11_5,    S4,   146,  1,      6,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   2999.4,  -0.0811,  34.6623,2,  34.6620,2,   -999.0,9, -0.2626,    233.1,2,   131.42,2,    33.15,2,     0.00,2,     2.35,2,    0.223,2,    0.105,2,    0.073,6,   1.8520,2,     5.10,2,   8.073,2,   2251.4,2,   1096.9,2,  0.0037,   0.014,   0.023,   0.200
      06MT11_5,    S4,   146,  1,      5,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   3244.7,  -0.1400,  34.6596,2,  34.6600,2,   -999.0,9, -0.3412,    235.5,2,   131.97,2,    33.17,2,     0.00,2,     2.35,2,    0.245,2,    0.111,2,    0.034,2,   1.8520,2,     5.70,2,   8.096,2,   2252.8,2,   1088.7,2,  0.0037,   0.003,   0.023,   0.200
      06MT11_5,    S4,   146,  1,      4,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   3512.6,  -0.1481,  34.6586,2,  34.6580,2,   -999.0,9, -0.3732,    236.9,2,   132.04,2,    33.07,2,     0.00,2,     2.34,2,    0.279,2,    0.115,2,    0.024,2,   1.8448,2,     5.90,2,   8.039,2,   2254.2,2,   1077.1,2,  0.0037,   0.003,   0.023,   0.200
      06MT11_5,    S4,   146,  1,      3,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   3808.6,  -0.1595,  34.6570,2,  34.6570,2,   -999.0,9, -0.4123,    238.8,2,   131.87,2,    32.96,2,     0.00,2,     2.35,2,    0.264,2,    0.123,2,    0.020,2,-999.0000,5,  -999.00,5,-999.000,5,   2248.9,2,   1078.2,2,-999.0000,   0.005,-999.000,-999.000
      06MT11_5,    S4,   146,  1,      2,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   4067.4,  -0.1465,  34.6567,2,  34.6580,2,   -999.0,9, -0.4249,    239.3,2,   131.70,2,    32.86,2,     0.00,2,     2.34,2,    0.291,2,    0.125,2, -999.000,9,-999.0000,5,  -999.00,5,-999.000,5,   2250.8,2,   1080.8,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   146,  1,      1,   -999,2,19900217,0912,-57.3283,  -6.5900, 4225,   4190.5,  -0.1544,  34.6557,2,  34.6560,2,   -999.0,9, -0.4450,    240.0,2,   130.82,2,    32.97,2,     0.00,2,     2.36,2,    0.283,2,    0.137,2,    0.087,2,   1.8493,2,     4.90,2,   8.088,2,   2251.0,2,   1079.3,2,  0.0037,   0.004,   0.023,   0.200
      06MT11_5,    S4,   147,  1,     24,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,     28.8,   1.2384,  33.9016,2,  33.8970,2,   -999.0,9,  1.2371,    339.1,2,    41.48,2,    21.54,2,     0.23,2,     1.45,2,    5.873,3,    2.667,3, -999.000,9,   1.7560,2,    -2.50,2,   7.780,2,   2144.9,2,    700.6,2,  0.0035,-999.000,   0.022,   0.200
      06MT11_5,    S4,   147,  1,     23,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,     63.9,   1.1564,  33.9079,2,  33.9050,2,   -999.0,9,  1.1535,    338.7,2,    42.10,2,    21.72,2,     0.23,2,     1.45,2,    5.941,2,    2.415,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     22,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    146.9,  -1.3881,  34.4131,2,  34.3460,2,   -999.0,9, -1.3916,    309.7,2,    80.10,2,    29.43,2,     0.14,2,     2.15,2,    4.975,2,    2.104,2,    0.165,2,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,   0.006,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     21,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    215.6,  -0.5023,  34.5548,2,  34.4920,2,   -999.0,9, -0.5093,    276.2,2,    89.05,2,    31.16,2,     0.03,2,     2.17,2,    3.542,2,    1.560,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     20,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    319.3,   0.3419,  34.6522,2,  34.6430,2,   -999.0,9,  0.3288,    216.7,2,   109.59,2,    33.12,2,     0.01,2,     2.30,2,    0.958,2,    0.422,2,    0.080,2,-999.0000,5,  -999.00,5,-999.000,5,   -999.0,5,   -999.0,5,-999.0000,   0.004,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     19,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    406.9,   0.3990,  34.6755,2,  34.6740,2,   -999.0,9,  0.3818,    206.5,2,   117.55,2,    33.64,2,     0.01,2,     2.33,2,    0.412,2,    0.188,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     18,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    493.1,   0.3957,  34.6788,2,  34.6800,2,   -999.0,9,  0.3745,    204.6,2,   120.29,2,    33.81,2,     0.01,2,     2.34,2,    0.281,2,    0.132,2,    0.084,2,   1.8328,2,     7.30,2,   7.967,2,   -999.0,5,   -999.0,5,  0.0037,   0.006,   0.022,   0.200
      06MT11_5,    S4,   147,  1,     17,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    611.9,   0.3601,  34.6811,2,  34.6820,2,   -999.0,9,  0.3333,    198.7,2,   125.39,2,    34.41,2,     0.01,2,     2.38,2,    0.158,2,    0.071,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     16,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    704.2,   0.3194,  34.6805,2,  34.6820,2,   -999.0,9,  0.2883,    200.9,2,   127.52,2,    34.43,2,     0.01,2,     2.38,2,    0.129,2,    0.069,2,    0.083,6,   1.8417,2,     7.60,2,   7.997,2,   -999.0,5,   -999.0,5,  0.0037,   0.011,   0.022,   0.200
      06MT11_5,    S4,   147,  1,     15,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,    854.0,   0.2574,  34.6790,2,  34.6800,2,   -999.0,9,  0.2189,    203.7,2,   128.65,2,    34.40,2,     0.01,2,     2.37,2,    0.129,2,    0.056,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     14,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   1054.6,   0.1483,  34.6748,2,  34.6740,2,   -999.0,9,  0.0998,    213.3,2,   128.79,2,    33.88,2,     0.01,2,     2.34,2,    0.160,2,    0.070,2,    0.040,2,   1.8448,2,     7.50,3,   8.019,2,   -999.0,5,   -999.0,5,  0.0037,   0.003,   0.022,   0.200
      06MT11_5,    S4,   147,  1,     13,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   1254.3,   0.0692,  34.6715,2,  34.6720,2,   -999.0,9,  0.0102,    215.5,2,   130.42,2,    33.90,2,     0.00,2,     2.35,2,    0.132,2,    0.049,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     12,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   1511.9,  -0.0247,  34.6677,2,  34.6680,2,   -999.0,9, -0.0980,    223.8,2,   128.80,2,    33.47,2,     0.00,2,     2.32,2,    0.187,2,    0.080,2, -999.000,9,   1.8520,2,     7.30,2,   8.046,2,   -999.0,5,   -999.0,5,  0.0037,-999.000,   0.023,   0.200
      06MT11_5,    S4,   147,  1,     11,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   1757.2,  -0.0956,  34.6652,2,  34.6660,2,   -999.0,9, -0.1835,    227.1,2,   129.69,2,    33.62,2,     0.00,2,     2.33,2,    0.139,2,    0.057,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,     10,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   2010.3,  -0.1827,  34.6617,2,  34.6620,2,   -999.0,9, -0.2862,    233.2,2,   129.07,2,    33.41,2,     0.00,2,     2.33,2,    0.156,2,    0.070,2, -999.000,9,-999.0000,5,  -999.00,5,-999.000,5,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,      9,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   2257.7,  -0.2131,  34.6604,2,  34.6610,2,   -999.0,9, -0.3335,    236.0,2,   127.95,2,    33.34,2,     0.00,2,     2.32,2,    0.183,2,    0.086,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,      8,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   2508.0,  -0.2640,  34.6580,2,  34.6600,2,   -999.0,9, -0.4021,    238.7,2,   127.09,2,    33.14,2,     0.00,2,     2.30,2,    0.240,2,    0.118,2,    0.039,2,   1.8555,2,     6.50,2,   8.079,2,   -999.0,5,   -999.0,5,  0.0037,   0.003,   0.023,   0.200
      06MT11_5,    S4,   147,  1,      7,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   2759.7,  -0.3112,  34.6563,2,  34.6560,2,   -999.0,9, -0.4679,    241.8,2,   127.72,2,    33.11,2,     0.00,2,     2.30,2,    0.262,2,    0.119,2,    0.051,2,   1.8560,2,     5.10,2,   8.089,2,   -999.0,5,   -999.0,5,  0.0037,   0.004,   0.023,   0.200
      06MT11_5,    S4,   147,  1,      6,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   3014.9,  -0.3353,  34.6546,2,-999.0000,5,   -999.0,9, -0.5123,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,      5,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   3259.9,  -0.3839,  34.6536,2,  34.6540,2,   -999.0,9, -0.5805,    245.9,2,   126.11,2,    32.90,2,     0.00,2,     2.29,2,    0.270,2,    0.127,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   147,  1,      4,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   3518.3,  -0.4310,  34.6506,2,  34.6500,2,   -999.0,9, -0.6493,    249.0,2,   122.52,2,    32.82,2,     0.00,2,     2.28,2,    0.401,2,    0.185,2,    0.078,2,   1.8587,2,     4.50,2,   8.121,2,   -999.0,5,   -999.0,5,  0.0037,   0.006,   0.023,   0.200
      06MT11_5,    S4,   147,  1,      3,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   3767.2,  -0.4359,  34.6492,2,  34.6500,2,   -999.0,9, -0.6770,    251.0,2,   121.67,2,    32.71,2,     0.00,2,     2.28,2,    0.441,2,    0.197,2,    0.093,2,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,   0.005,-999.000,-999.000
      06MT11_5,    S4,   147,  1,      2,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   4013.6,  -0.4577,  34.6474,2,  34.6470,2,   -999.0,9, -0.7217,    252.9,2,   120.57,2,    32.86,2,     0.00,2,     2.28,2,    0.511,2,    0.235,2,    0.077,2,   1.8600,2,     4.80,2,   8.142,2,   -999.0,5,   -999.0,5,  0.0037,   0.004,   0.023,   0.200
      06MT11_5,    S4,   147,  1,      1,   -999,2,19900217,1708,-57.8183,  -4.8583, 4142,   4141.9,  -0.4529,  34.6475,2,  34.6470,2,   -999.0,9, -0.7297,    253.2,2,   120.21,2,    32.87,2,     0.00,2,     2.28,2,    0.532,2,    0.241,2,    0.117,2,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,   0.007,-999.000,-999.000
      06MT11_5,    S4,   148,  1,     24,   -999,2,19900218,0414,-58.1500,  -3.1033, 4321,      6.6,   1.3403,  33.7206,2,  33.7230,2,   -999.0,9,  1.3400,    340.9,2,    19.42,2,    18.93,2,     0.25,2,     1.28,2,    5.998,2,    2.490,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2123.0,2,    635.3,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   148,  1,     23,   -999,2,19900218,0414,-58.1500,  -3.1033, 4321,     44.6,   0.9755,  33.9776,2,  33.9780,2,   -999.0,9,  0.9736,    338.7,2,    54.25,2,    23.18,2,     0.30,2,     1.61,2,    5.945,2,    2.515,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2162.6,2,    751.6,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   148,  1,     22,   -999,2,19900218,0414,-58.1500,  -3.1033, 4321,     96.1,  -0.9144,  34.2744,2,  34.2830,2,   -999.0,9, -0.9171,    296.2,2,    79.01,2,    30.32,2,     0.13,2,     2.14,2,    4.442,2,    1.974,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2214.7,2,   1001.7,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   148,  1,     21,   -999,2,19900218,0414,-58.1500,  -3.1033, 4321,    193.8,   0.4623,  34.5483,2,  34.5510,2,   -999.0,9,  0.4545,    227.2,2,    91.87,2,    32.75,2,     0.04,2,     2.26,2,    1.836,2,    0.811,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2243.6,2,   1118.8,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,    S4,   148,  1,     20,   -999,2,19900218,0414,-58.1500,  -3.1033, 4321,    297.1,   1.1452,  34.6629,2,  34.6590,2,   -999.0,9,  1.1311,    202.3,2,    97.76,2,    32.68,2,     0.03,2,     2.26,2,    0.649,2,    0.302,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2253.2,2,   1120.9,2,-999.0000,-999.000,-999.000,-999.000
