BOTTLE,20030319WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: March 19, 2003
#original HYD file: a08hy.txt   Wed Mar 19 10:27:03 2003
#original SUM file: a08su.txt   Fri Feb 12 12:52:56 1999
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,CTDRAW,HELIER,DELHER,NEONER,NEONER_FLAG_W,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,NMOL/KG,UMOL/KG,,PPM@EQ,,,NMOL/KG,PERCNT,NMOL/KG,,ITS-90,TU
      06MT28_1,   A08,   230,  2,   3300,    313,2,19940421,0638,-11.3333,  -8.0003, 4552,   2349.4,   2.9941,  34.9171,2,-999.0000,9,    221.2,2,    32.40,2,    21.03,2,    0.002,2,   -0.001,2,    0.006,2,    0.013,2, -999.000,9,   1.8220,2,     3.67,2,   7.922,   -999.0,9,   -999.0,9,   2350,  0.0070,   0.250,   0.026,2,  2.8090,-999.000
      06MT28_1,   A08,   230,  2,   3297,    312,2,19940421,0638,-11.3333,  -8.0003, 4552,   2600.3,   2.8072,  34.9094,2,-999.0000,9,    221.7,2,    35.96,2,    21.10,2,    0.001,2,    0.002,2,    0.007,2,    0.011,2,    0.046,2,   1.8430,2,     3.70,2,   8.014,   -999.0,9,   -999.0,9,   2600,  0.0070,   0.240,   0.025,2,  2.6011,   0.036
      06MT28_1,   A08,   230,  2,   3287,    311,2,19940421,0638,-11.3333,  -8.0003, 4552,   2851.3,   2.6388,  34.9006,2,-999.0000,9,    221.6,2,    39.23,2,    21.36,2,    0.001,2,    0.004,3,    0.012,2,    0.007,2, -999.000,9,   1.8260,2,     4.06,2,   7.935,   -999.0,9,   -999.0,9,   2850,  0.0070,   0.250,   0.026,2,  2.4111,-999.000
      06MT28_1,   A08,   230,  2,   3357,    310,2,19940421,0638,-11.3333,  -8.0003, 4552,   3101.0,   2.5245,  34.8948,2,  34.8849,3,    220.9,2,    42.11,2,    21.44,2,    0.004,2,   -0.001,2,    0.009,2,    0.008,2,    0.013,2,   1.8400,2,     4.01,2,   7.967,   -999.0,9,   -999.0,9,   3099,  0.0070,   0.240,   0.025,2,  2.2738,   0.007
      06MT28_1,   A08,   230,  2,   3358,    309,2,19940421,0638,-11.3333,  -8.0003, 4552,   3353.0,   2.4456,  34.8909,2,-999.0000,9,    220.9,2,    43.96,2,    21.51,2,    0.005,2,    0.002,2,    0.002,2,    0.009,2, -999.000,9,   1.8320,2,     3.56,2,   7.990,   -999.0,9,   -999.0,9,   3350,  0.0070,   0.250,   0.026,2,  2.1704,-999.000
      06MT28_1,   A08,   230,  2,   3356,    308,2,19940421,0638,-11.3333,  -8.0003, 4552,   3602.4,   2.4035,  34.8887,2,-999.0000,9,    220.8,2,    45.14,2,    21.58,2,    0.005,2,    0.002,2,    0.002,2,    0.010,2,   -1.039,4,   1.8370,2,     4.33,2,   7.996,   -999.0,9,   -999.0,9,   3599,  0.0070,   0.240,   0.025,2,  2.1024,   0.909
      06MT28_1,   A08,   230,  2,   3355,    307,2,19940421,0638,-11.3333,  -8.0003, 4552,   3853.6,   2.3883,  34.8869,2,-999.0000,9,    220.0,2,    45.56,2,    21.46,2,    0.005,2,    0.002,2,    0.013,2,    0.017,2, -999.000,9,   1.8370,2,     3.78,2,   8.008,   -999.0,9,   -999.0,9,   3849,  0.0070,   0.250,   0.026,2,  2.0599,-999.000
      06MT28_1,   A08,   230,  2,   3354,    306,2,19940421,0638,-11.3333,  -8.0003, 4552,   4104.8,   2.4021,  34.8857,2,  34.8851,2,    219.7,2,    45.89,2,    21.44,2,    0.006,2,    0.002,2,    0.011,2,    0.017,2,    0.735,4,   1.8400,2,     3.43,2,   8.009,   -999.0,9,   -999.0,9,   4100,  0.0070,   0.240,   0.025,2,  2.0446,   0.994
      06MT28_1,   A08,   230,  2,   3353,    305,2,19940421,0638,-11.3333,  -8.0003, 4552,   4354.5,   2.4281,  34.8857,2,-999.0000,9,    219.0,2,    46.03,2,    21.42,2,    0.007,2,    0.002,2,    0.008,2,    0.018,2, -999.000,9,   1.7790,4,     3.81,2,   7.696,   -999.0,9,   -999.0,9,   4349,  0.0070,   0.250,   0.025,4,  2.0405,-999.000
      06MT28_1,   A08,   230,  2,   3352,    304,2,19940421,0638,-11.3333,  -8.0003, 4552,   4466.9,   2.4399,  34.8857,2,-999.0000,9,    218.9,2,    45.96,2,    21.50,2,    0.006,2,    0.001,2,    0.008,2,    0.018,2,    0.005,2,   1.7530,4,     4.01,2,   7.643,   -999.0,9,   -999.0,9,   4462,  0.0060,   0.240,   0.024,4,  2.0385,   0.003
      06MT28_1,   A08,   230,  2,   3351,    303,2,19940421,0638,-11.3333,  -8.0003, 4552,   4539.8,   2.4467,  34.8856,2,-999.0000,9,    219.2,2,    45.90,2,    21.54,2,    0.006,2,    0.002,2,    0.010,2,    0.018,2, -999.000,9,   1.8380,6,     3.52,6,   8.003,   -999.0,9,   -999.0,9,   4534,  0.0070,   0.250,   0.026,6,  2.0363,-999.000
      06MT28_1,   A08,   230,  2,   3350,    301,2,19940421,0638,-11.3333,  -8.0003, 4552,   4570.0,   2.4498,  34.8847,2,  34.8863,2,    218.2,2,    46.08,2,    21.45,2,    0.007,2,    0.004,2,    0.002,2,    0.017,2,    0.007,2,   1.8420,6,     3.44,6,   7.982,   -999.0,9,   -999.0,9,   4565,  0.0070,   0.250,   0.026,6,  2.0356,   0.003
      06MT28_1,   A08,   230,  2,   3349,    302,2,19940421,0638,-11.3333,  -8.0003, 4552,   4570.1,   2.4498,  34.8859,2,  34.8843,2,    218.3,2,    46.18,2,    21.40,2,    0.007,2,    0.001,2,    0.010,2,    0.017,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4565,-999.0000,-999.000,-999.000,9,  2.0356,-999.000
      06MT28_1,   A08,   231,  1,   3348,    220,2,19940421,1243,-11.3338,  -7.5002, 4465,     11.0,  26.1022,  36.7442,2,-999.0000,9,    195.5,2,     0.96,2,     0.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,     10,-999.0000,-999.000,-999.000,9, 26.0998,-999.000
      06MT28_1,   A08,   231,  1,   3346,    219,2,19940421,1243,-11.3338,  -7.5002, 4465,     40.5,  26.0221,  36.7433,2,  35.4815,4,     91.6,2,    12.96,2,    25.93,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,     40,-999.0000,-999.000,-999.000,9, 26.0130,-999.000
      06MT28_1,   A08,   231,  1,   3345,    218,2,19940421,1243,-11.3338,  -7.5002, 4465,     60.4,  22.3763,  36.4963,2,  36.4541,4,    220.0,2,     0.96,2,     0.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,     60,-999.0000,-999.000,-999.000,9, 22.3641,-999.000
      06MT28_1,   A08,   231,  1,   3344,    217,2,19940421,1243,-11.3338,  -7.5002, 4465,     79.7,  19.9933,  36.2428,2,-999.0000,9,    196.0,2,     1.44,2,     2.68,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,     79,-999.0000,-999.000,-999.000,9, 19.9785,-999.000
      06MT28_1,   A08,   231,  1,   3343,    216,2,19940421,1243,-11.3338,  -7.5002, 4465,    120.1,  15.9936,  35.6890,2,-999.0000,9,    120.8,2,     4.50,2,    15.91,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    120,-999.0000,-999.000,-999.000,9, 15.9745,-999.000
      06MT28_1,   A08,   231,  1,   3342,    215,2,19940421,1243,-11.3338,  -7.5002, 4465,    180.0,  12.2286,  35.1953,2,-999.0000,9,     62.5,2,     9.48,2,    27.19,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    180,-999.0000,-999.000,-999.000,9, 12.2048,-999.000
      06MT28_1,   A08,   231,  1,   3341,    214,2,19940421,1243,-11.3338,  -7.5002, 4465,    249.7,  10.5899,  34.9964,2,-999.0000,9,     64.4,2,    11.96,2,    29.77,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    249,-999.0000,-999.000,-999.000,9, 10.5598,-999.000
      06MT28_1,   A08,   231,  1,   3340,    213,2,19940421,1243,-11.3338,  -7.5002, 4465,    350.2,   9.0915,  34.8284,2,-999.0000,9,   -999.0,9,    15.21,2,    33.67,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    350,-999.0000,-999.000,-999.000,9,  9.0529,-999.000
      06MT28_1,   A08,   231,  1,   3339,    212,2,19940421,1243,-11.3338,  -7.5002, 4465,    450.2,   7.9438,  34.7149,2,  34.7179,2,   -999.0,9,    18.36,2,    36.81,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    450,-999.0000,-999.000,-999.000,9,  7.8978,-999.000
      06MT28_1,   A08,   231,  1,   3336,    210,2,19940421,1243,-11.3338,  -7.5002, 4465,    500.4,   7.3569,  34.6606,2,-999.0000,9,   -999.0,9,    19.88,2,    37.37,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    500,-999.0000,-999.000,-999.000,9,  7.3080,-999.000
      06MT28_1,   A08,   231,  1,   3335,    211,2,19940421,1243,-11.3338,  -7.5002, 4465,    500.4,   7.3569,  34.6606,2,-999.0000,9,   -999.0,9,    19.78,2,    37.28,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    500,-999.0000,-999.000,-999.000,9,  7.3080,-999.000
      06MT28_1,   A08,   231,  1,   3322,    209,2,19940421,1243,-11.3338,  -7.5002, 4465,    556.8,   6.7086,  34.6043,2,  34.6083,2,     68.2,2,    21.69,2,    37.50,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    557,-999.0000,-999.000,-999.000,9,  6.6567,-999.000
      06MT28_1,   A08,   231,  1,   3393,    207,2,19940421,1243,-11.3338,  -7.5002, 4465,    650.5,   5.9606,  34.5478,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    651,-999.0000,-999.000,-999.000,9,  5.9032,-999.000
      06MT28_1,   A08,   231,  1,   3392,    208,2,19940421,1243,-11.3338,  -7.5002, 4465,    651.4,   5.9605,  34.5464,2,-999.0000,9,     82.9,2,    24.35,2,    37.53,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    652,-999.0000,-999.000,-999.000,9,  5.9030,-999.000
      06MT28_1,   A08,   231,  2,   3347,    324,2,19940421,1442,-11.3340,  -7.5000, 4450,     15.1,  26.1935,  36.7536,2,  36.7528,2,    195.5,2,     0.96,2,     0.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,     12,-999.0000,-999.000,-999.000,9, 26.1901,-999.000
      06MT28_1,   A08,   231,  2,   3337,    323,2,19940421,1442,-11.3340,  -7.5000, 4450,    496.5,   7.4607,  34.6755,2,-999.0000,9,     59.4,2,    19.79,2,    37.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    500,-999.0000,-999.000,-999.000,9,  7.4117,-999.000
      06MT28_1,   A08,   231,  2,   3394,    322,2,19940421,1442,-11.3340,  -7.5000, 4450,    595.3,   6.3144,  34.5793,2,  34.5763,2,     78.0,2,    23.02,2,    37.35,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    599,-999.0000,-999.000,-999.000,9,  6.2605,-999.000
      06MT28_1,   A08,   231,  2,   3391,    321,2,19940421,1442,-11.3340,  -7.5000, 4450,    697.5,   5.2835,  34.5112,2,-999.0000,9,    102.0,2,    27.21,2,    36.66,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    701,-999.0000,-999.000,-999.000,9,  5.2254,-999.000
      06MT28_1,   A08,   231,  2,   3390,    320,2,19940421,1442,-11.3340,  -7.5000, 4450,    845.3,   4.4633,  34.5089,2,-999.0000,9,    130.6,2,    31.58,2,    34.63,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    850,-999.0000,-999.000,-999.000,9,  4.3973,-999.000
      06MT28_1,   A08,   231,  2,   3389,    319,2,19940421,1442,-11.3340,  -7.5000, 4450,    994.8,   4.0858,  34.5881,2,  34.5861,2,    147.9,2,    32.89,2,    32.22,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    999,-999.0000,-999.000,-999.000,9,  4.0098,-999.000
      06MT28_1,   A08,   231,  2,   3388,    318,2,19940421,1442,-11.3340,  -7.5000, 4450,   1181.6,   3.9651,  34.7129,2,-999.0000,9,    165.0,2,    30.57,2,    29.14,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1186,-999.0000,-999.000,-999.000,9,  3.8740,-999.000
      06MT28_1,   A08,   231,  2,   3387,    317,2,19940421,1442,-11.3340,  -7.5000, 4450,   1395.9,   3.8015,  34.8359,2,-999.0000,9,    189.1,2,    27.12,2,    25.31,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1400,-999.0000,-999.000,-999.000,9,  3.6931,-999.000
      06MT28_1,   A08,   231,  2,   3386,    316,2,19940421,1442,-11.3340,  -7.5000, 4450,   1596.5,   3.6688,  34.8970,2,  34.8989,2,    204.4,2,    25.28,2,    23.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1600,-999.0000,-999.000,-999.000,9,  3.5439,-999.000
      06MT28_1,   A08,   231,  2,   3385,    315,2,19940421,1442,-11.3340,  -7.5000, 4450,   1796.4,   3.4949,  34.9203,2,-999.0000,9,    213.3,2,    25.83,2,    21.94,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1799,-999.0000,-999.000,-999.000,9,  3.3540,-999.000
      06MT28_1,   A08,   231,  2,   3384,    314,2,19940421,1442,-11.3340,  -7.5000, 4450,   1998.0,   3.3277,  34.9255,2,  34.9240,2,    219.1,2,    27.04,2,    21.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2000,-999.0000,-999.000,-999.000,9,  3.1705,-999.000
      06MT28_1,   A08,   231,  2,   3383,    313,2,19940421,1442,-11.3340,  -7.5000, 4450,   2247.8,   3.1136,  34.9222,2,-999.0000,9,    221.2,2,    30.61,2,    21.23,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2249,-999.0000,-999.000,-999.000,9,  2.9362,-999.000
      06MT28_1,   A08,   231,  2,   3382,    312,2,19940421,1442,-11.3340,  -7.5000, 4450,   2498.2,   2.8908,  34.9126,2,-999.0000,9,    222.1,2,    34.75,2,    21.30,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2499,-999.0000,-999.000,-999.000,9,  2.6931,-999.000
      06MT28_1,   A08,   231,  2,   3381,    311,2,19940421,1442,-11.3340,  -7.5000, 4450,   2749.2,   2.6993,  34.9012,2,-999.0000,9,    223.0,2,    38.58,2,    21.56,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2749,-999.0000,-999.000,-999.000,9,  2.4806,-999.000
      06MT28_1,   A08,   231,  2,   3380,    310,2,19940421,1442,-11.3340,  -7.5000, 4450,   3000.2,   2.5741,  34.8958,2,  34.8966,2,    222.1,2,    41.76,2,    21.63,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2999,-999.0000,-999.000,-999.000,9,  2.3327,-999.000
      06MT28_1,   A08,   231,  2,   3379,    309,2,19940421,1442,-11.3340,  -7.5000, 4450,   3252.3,   2.4928,  34.8937,2,-999.0000,9,    220.7,2,    43.60,2,    21.70,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   3250,-999.0000,-999.000,-999.000,9,  2.2271,-999.000
      06MT28_1,   A08,   231,  2,   3378,    308,2,19940421,1442,-11.3340,  -7.5000, 4450,   3501.9,   2.4277,  34.8907,2,-999.0000,9,    220.3,2,    45.25,2,    21.78,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   3499,-999.0000,-999.000,-999.000,9,  2.1369,-999.000
      06MT28_1,   A08,   231,  2,   3377,    307,2,19940421,1442,-11.3340,  -7.5000, 4450,   3750.6,   2.3968,  34.8889,2,-999.0000,9,    220.4,2,    45.95,2,    21.75,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   3747,-999.0000,-999.000,-999.000,9,  2.0797,-999.000
      06MT28_1,   A08,   231,  2,   3376,    306,2,19940421,1442,-11.3340,  -7.5000, 4450,   4004.3,   2.3848,  34.8866,2,  34.8860,2,    220.1,2,    46.66,2,    21.82,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4000,-999.0000,-999.000,-999.000,9,  2.0394,-999.000
      06MT28_1,   A08,   231,  2,   3375,    305,2,19940421,1442,-11.3340,  -7.5000, 4450,   4253.5,   2.4015,  34.8855,2,-999.0000,9,    219.8,2,    46.80,2,    21.80,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4249,-999.0000,-999.000,-999.000,9,  2.0266,-999.000
      06MT28_1,   A08,   231,  2,   3374,    304,2,19940421,1442,-11.3340,  -7.5000, 4450,   4393.8,   2.4186,  34.8859,2,-999.0000,9,    220.1,2,    46.68,2,    21.79,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4389,-999.0000,-999.000,-999.000,9,  2.0266,-999.000
      06MT28_1,   A08,   231,  2,   3373,    303,2,19940421,1442,-11.3340,  -7.5000, 4450,   4463.6,   2.4273,  34.8859,2,-999.0000,9,    219.5,2,    46.85,2,    21.88,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4459,-999.0000,-999.000,-999.000,9,  2.0267,-999.000
      06MT28_1,   A08,   231,  2,   3372,    301,2,19940421,1442,-11.3340,  -7.5000, 4450,   4494.3,   2.4316,  34.8847,2,  34.8865,2,    219.8,2,    46.75,2,    21.78,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4490,-999.0000,-999.000,-999.000,9,  2.0271,-999.000
      06MT28_1,   A08,   231,  2,   3360,    302,2,19940421,1442,-11.3340,  -7.5000, 4450,   4494.5,   2.4318,  34.8856,2,  34.8861,2,    219.9,2,    46.85,2,    21.83,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4490,-999.0000,-999.000,-999.000,9,  2.0273,-999.000
      06MT28_1,   A08,   232,  1,   3427,    216,2,19940421,1952,-11.3332,  -6.9998, 4300,     10.2,  26.7075,  36.3955,2,  36.4067,4,    192.4,2,     0.96,2,     0.00,2,    1.550,2,    0.920,2,    0.058,4,    1.770,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2035.4,2,    475.5,6,     10,-999.0000,-999.000,-999.000,9, 26.7052,-999.000
      06MT28_1,   A08,   232,  1,   3426,    215,2,19940421,1952,-11.3332,  -6.9998, 4300,     30.3,  26.6918,  36.4775,2,-999.0000,9,    192.6,2,     0.96,2,     0.00,2,    1.538,2,    0.922,2,    0.052,4,    1.754,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2037.7,2,    481.0,2,     30,-999.0000,-999.000,-999.000,9, 26.6849,-999.000
      06MT28_1,   A08,   232,  1,   3425,    214,2,19940421,1952,-11.3332,  -6.9998, 4300,     49.5,  24.6290,  36.6414,2,-999.0000,9,    189.7,2,     0.77,2,     0.00,2,    1.789,2,    1.023,2,    0.069,4,    1.546,2, -999.000,9,   1.7710,2,    -0.89,2,   7.005,   2065.5,2,    510.6,2,     50,  0.0070,   0.250,   0.023,2, 24.6183,-999.000
      06MT28_1,   A08,   232,  1,   3424,    213,2,19940421,1952,-11.3332,  -6.9998, 4300,     69.2,  22.1096,  36.4611,2,-999.0000,9,    219.4,2,     0.86,2,     0.00,2,    1.953,2,    1.104,2,    0.057,4,    1.154,2, -999.000,9,   1.6370,3,    -0.94,2,   6.601,   2072.2,2,    551.3,2,     70,  0.0060,   0.250,   0.022,3, 22.0958,-999.000
      06MT28_1,   A08,   232,  1,   3423,    212,2,19940421,1952,-11.3332,  -6.9998, 4300,     99.9,  17.5765,  35.9064,2,-999.0000,9,    155.3,2,     2.88,2,    10.06,2,    1.875,2,    1.025,2,    0.069,2,    0.787,2, -999.000,9,   1.7210,2,    -0.42,2,   7.059,   2130.8,2,    864.5,2,    100,  0.0060,   0.250,   0.023,2, 17.5596,-999.000
      06MT28_1,   A08,   232,  1,   3422,    211,2,19940421,1952,-11.3332,  -6.9998, 4300,    148.9,  13.3986,  35.3485,2,-999.0000,9,     72.5,2,     7.76,2,    24.52,2,    0.976,2,    0.530,2,    0.026,2,    0.248,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2199.4,2,   1529.4,2,    149,-999.0000,-999.000,-999.000,9, 13.3776,-999.000
      06MT28_1,   A08,   232,  1,   3421,    210,2,19940421,1952,-11.3332,  -6.9998, 4300,    199.9,  11.7182,  35.1330,2,-999.0000,9,     61.9,2,    10.15,2,    28.05,2,    0.587,2,    0.323,2,    0.016,2,    0.154,2, -999.000,9,   1.7470,2,     1.88,2,   7.315,   2215.9,2,   1777.8,2,    200,  0.0070,   0.250,   0.024,2, 11.6924,-999.000
      06MT28_1,   A08,   232,  1,   3420,    209,2,19940421,1952,-11.3332,  -6.9998, 4300,    300.1,  10.1132,  34.9427,2,  34.9445,2,     60.6,2,    12.82,2,    31.15,2,    0.278,2,    0.161,2,    0.012,2,    0.128,2, -999.000,9,   1.7640,2,     1.98,2,   7.450,   2225.7,2,   2023.0,2,    300,  0.0070,   0.250,   0.025,2, 10.0780,-999.000
      06MT28_1,   A08,   232,  1,   3418,    207,2,19940421,1952,-11.3332,  -6.9998, 4300,    400.0,   8.7205,  34.7943,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    400,-999.0000,-999.000,-999.000,9,  8.6775,-999.000
      06MT28_1,   A08,   232,  1,   3417,    208,2,19940421,1952,-11.3332,  -6.9998, 4300,    400.4,   8.7240,  34.7938,2,-999.0000,9,     45.5,2,    16.35,2,    35.43,2,    0.081,2,    0.052,2,    0.009,2,    0.082,2, -999.000,9,   1.7670,2,     0.81,2,   7.547,   2243.7,2,   2404.2,2,    400,  0.0070,   0.250,   0.025,2,  8.6809,-999.000
      06MT28_1,   A08,   232,  2,   3428,    324,2,19940421,2147,-11.3330,  -7.0000, 4305,     16.8,  26.7037,  36.3925,2,  36.3933,2,    193.3,2,     1.06,2,     0.10,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2034.8,2,   -999.0,9,     14,-999.0000,-999.000,-999.000,9, 26.6999,-999.000
      06MT28_1,   A08,   232,  2,   3419,    323,2,19940421,2147,-11.3330,  -7.0000, 4305,    396.4,   8.4948,  34.7741,2,-999.0000,9,     60.9,2,    16.93,2,    36.15,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2245.5,2,   1550.1,6,    399,-999.0000,-999.000,-999.000,9,  8.4528,-999.000
      06MT28_1,   A08,   232,  2,   3416,    322,2,19940421,2147,-11.3330,  -7.0000, 4305,    496.5,   7.3435,  34.6587,2,-999.0000,9,     73.9,2,    19.21,2,    35.84,2,    0.053,6,    0.033,6,    0.003,6,    0.118,6, -999.000,9,   1.7740,2,     1.36,2,   7.584,   2237.5,2,   1483.5,2,    500,  0.0070,   0.250,   0.025,2,  7.2950,-999.000
      06MT28_1,   A08,   232,  2,   3415,    321,2,19940421,2147,-11.3330,  -7.0000, 4305,    596.6,   6.4134,  34.5877,2,  34.5868,2,     68.3,2,    22.74,2,    38.31,2,    0.018,6,    0.011,6,    0.001,6,    0.073,6, -999.000,9,   1.7930,2,     1.49,2,   7.663,   2246.7,2,   1625.5,2,    600,  0.0070,   0.250,   0.025,2,  6.3589,-999.000
