EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,DOC,DOC_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,UMOL/KG,,DEG C
  33RO20070710,GOMECC,45,1,4501,1,2,20070721,1620,30.494,-78.4983,812,812.2,9.11,35.132,2,35.141,2,122.4,2,129.4,6,16.5,2,26.4,2,0.01,2,1.76,2,0.07,2,-999,9,-999,9,-999,9,2199.7,6,2323.8,2,893.7,2,20,-999,9,9.0178
  33RO20070710,GOMECC,45,1,4503,3,2,20070721,1623,30.494,-78.4983,812,707.2,13.379,35.742,2,35.75,2,151.3,2,160.2,2,6.8,2,15.8,2,0,2,1.01,2,0.03,2,-999,9,-999,9,-999,9,2158.2,2,2351,2,604.6,2,20,-999,9,13.2774
  33RO20070710,GOMECC,45,1,4504,4,2,20070721,1626,30.494,-78.4983,812,604.2,15.956,36.164,2,36.171,2,166.8,2,177.2,2,3.5,2,10.1,2,0.01,2,0.63,2,0.03,2,2.4,2,1.51,2,0.04,2,2136.6,2,2370.7,2,486.3,2,20,-999,9,15.8586
  33RO20070710,GOMECC,45,1,4505,5,2,20070721,1628,30.494,-78.4983,812,502.6,17.91,36.541,2,36.548,2,191.6,2,204.2,2,1.6,2,4.4,2,0.01,2,0.28,2,0.04,2,2.12,2,1.37,2,0.07,2,2107.7,2,2390.8,2,388,2,20,-999,9,17.8225
  33RO20070710,GOMECC,45,1,4506,6,4,20070721,1631,30.494,-78.4983,812,434.8,18.147,36.563,2,-999,9,190,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.0707
  33RO20070710,GOMECC,45,1,4507,7,2,20070721,1632,30.494,-78.4983,812,374.8,18.383,36.589,2,36.592,2,188.2,2,199.5,2,1.7,2,4,2,0.01,2,0.24,2,0.04,2,-999,9,-999,9,-999,9,2106.4,2,2396.6,2,385,2,20,-999,9,18.3168
  33RO20070710,GOMECC,45,1,4508,8,2,20070721,1634,30.494,-78.4983,812,311.8,18.755,36.604,2,36.611,2,175.5,2,188,2,1.7,2,4.3,2,0.01,2,0.24,2,0.04,2,2.22,2,1.32,2,0.03,2,2114,2,2394.9,2,397.9,2,20,-999,9,18.6992
  33RO20070710,GOMECC,45,1,4509,9,2,20070721,1636,30.494,-78.4983,812,261.6,19.392,36.673,2,36.682,2,180.9,2,192.7,2,1.3,2,2.8,2,0.01,2,0.15,2,0.19,2,-999,9,-999,9,-999,9,2106.4,2,2399.8,2,376.1,2,20,-999,9,19.3441
  33RO20070710,GOMECC,45,1,4510,10,2,20070721,1638,30.494,-78.4983,812,212.4,20.229,36.715,2,36.722,2,171.8,2,183.7,2,1.4,2,3,2,0.02,2,0.16,2,0.05,2,2.25,2,1.51,2,0.12,2,2109.1,2,2404.6,2,376.5,2,20,-999,9,20.189
  33RO20070710,GOMECC,45,1,4511,11,2,20070721,1639,30.494,-78.4983,812,172.4,21.758,36.732,2,36.74,2,184.3,2,196.3,2,1.1,2,1.1,2,0.04,2,0.08,2,0.03,2,-999,9,-999,9,-999,9,2084.9,2,2402.7,2,330.3,2,20,-999,9,21.7239
  33RO20070710,GOMECC,45,1,4512,12,9,20070721,1640,30.494,-78.4983,812,172.8,21.757,36.733,2,-999,9,184.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,21.7228
  33RO20070710,GOMECC,45,1,4513,13,2,20070721,1641,30.494,-78.4983,812,130.5,23.504,36.739,2,36.751,2,150,2,160.9,2,1.8,2,3.3,2,0.05,2,0.18,2,0.06,2,1.7,2,1.23,2,0.06,2,2109.1,6,2403,2,371.4,2,20,-999,9,23.4767
  33RO20070710,GOMECC,45,1,4514,14,2,20070721,1642,30.494,-78.4983,812,101.2,25.217,36.494,2,36.502,2,174.6,2,187.8,2,1.4,2,0.2,2,0.13,2,0.04,2,0.1,2,-999,9,-999,9,-999,9,2060.8,2,2386.5,2,312.8,2,20,-999,9,25.1948
  33RO20070710,GOMECC,45,1,4515,15,2,20070721,1643,30.494,-78.4983,812,101.2,25.215,36.495,2,-999,9,174.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.63,2,1.34,2,0.01,2,-999,9,-999,9,-999,9,-999,-999,9,25.1928
  33RO20070710,GOMECC,45,1,4516,16,2,20070721,1644,30.494,-78.4983,812,72.2,26.15,36.318,2,36.324,2,186.9,2,199.6,2,1.4,2,0,2,0,2,0.03,2,0.03,2,-999,9,-999,9,-999,9,2037.3,2,2380,2,287.2,2,20,-999,9,26.1338
  33RO20070710,GOMECC,45,1,4517,17,2,20070721,1646,30.494,-78.4983,812,50.4,27.556,36.245,2,-999,5,191.9,2,204.6,2,1.5,2,0,2,0,2,0.03,2,0.04,2,-999,9,-999,9,-999,9,2019.9,2,2375.5,2,273.9,2,20,-999,9,27.5442
  33RO20070710,GOMECC,45,1,4518,18,2,20070721,1646,30.494,-78.4983,812,50.6,27.556,36.246,2,-999,9,192.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.71,2,1.21,2,0.26,2,-999,9,-999,9,-999,9,-999,-999,9,27.5442
  33RO20070710,GOMECC,45,1,4519,19,2,20070721,1647,30.494,-78.4983,812,40.6,28.413,36.098,2,36.103,2,188,2,200.6,2,1.6,2,0,2,0,2,0.02,2,0.13,2,-999,9,-999,9,-999,9,2001.8,2,2367.3,2,261.3,2,20,-999,9,28.4033
  33RO20070710,GOMECC,45,1,4520,20,2,20070721,1648,30.494,-78.4983,812,30.1,28.521,36.064,2,36.072,2,187.6,2,199.5,2,1.6,2,0,2,0,2,0.02,2,0.04,2,-999,9,-999,9,-999,9,1999.7,2,2366.7,2,260.9,2,20,-999,9,28.5138
  33RO20070710,GOMECC,45,1,4521,21,2,20070721,1649,30.494,-78.4983,812,19.8,28.648,36.061,2,36.07,2,186.5,2,199.5,2,1.6,2,0,2,0,2,0.02,2,0.05,2,1.49,2,1.04,2,0.06,2,1998.6,2,2363.2,2,260.5,2,20,-999,9,28.6432
  33RO20070710,GOMECC,45,1,4522,22,2,20070721,1650,30.494,-78.4983,812,10.6,28.648,36.062,2,36.068,2,186.6,2,198.8,2,1.6,2,0,2,0,2,0.01,2,0.05,2,-999,9,-999,9,-999,9,1998,2,2363,2,260.1,2,20,-999,9,28.6455
  33RO20070710,GOMECC,45,1,4523,23,2,20070721,1652,30.494,-78.4983,812,4.8,28.643,36.061,2,-999,9,186.6,2,198.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.5,2,1.15,2,0.16,2,2000.2,6,2366.2,2,260,2,20,67.1,2,28.6418
  33RO20070710,GOMECC,45,1,4524,24,2,20070721,1652,30.494,-78.4983,812,4.9,28.643,36.061,2,36.076,2,186.5,2,-999,9,1.6,2,0,2,0,2,0.01,2,0.05,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,28.6418
  33RO20070710,GOMECC,46,1,4601,1,2,20070721,2036,30.2973,-78.0015,804,803.7,9.557,35.227,2,35.249,4,131.2,2,139.6,6,14.5,2,24.3,2,0,2,1.52,2,0.03,2,1.05,2,0.63,2,0.01,2,2189.8,6,2326.5,2,838.7,2,20,-999,9,9.4632
  33RO20070710,GOMECC,46,1,4603,3,2,20070721,2038,30.2973,-78.0015,804,705.3,13.076,35.686,2,35.696,2,139.5,2,147.7,2,8.1,2,17.7,2,0,2,1.08,2,0.04,2,1.66,2,1.03,2,0.01,2,2166.5,2,2347.5,2,655.5,2,20,-999,9,12.9762
  33RO20070710,GOMECC,46,1,4604,4,2,20070721,2041,30.2973,-78.0015,804,605,14.813,35.916,2,35.921,2,128.1,2,136.8,2,6.9,2,16.3,2,0,2,1,2,0.04,2,-999,9,-999,9,-999,9,2167,2,2358.7,2,629.7,2,20,-999,9,14.7203
  33RO20070710,GOMECC,46,1,4605,5,2,20070721,2044,30.2973,-78.0015,804,481.9,17.533,36.444,2,36.45,2,177.8,2,190.1,2,2.4,2,6.4,2,0.01,2,0.35,2,0.04,2,2.16,2,1.4,2,-999,9,2118.3,2,2385.9,2,425.8,2,20,-999,9,17.4504
  33RO20070710,GOMECC,46,1,4606,6,2,20070721,2047,30.2973,-78.0015,804,409.2,18.205,36.571,2,36.579,2,190.1,2,202.8,2,1.7,2,4.4,2,0.01,2,0.63,2,0.04,2,-999,9,-999,9,-999,9,2105.3,3,2393.6,2,385.5,2,20,-999,9,18.1331
  33RO20070710,GOMECC,46,1,4607,7,2,20070721,2049,30.2973,-78.0015,804,371.3,18.397,36.593,2,36.598,2,189.6,2,202,2,1.5,2,3.7,2,0.01,2,0.2,2,0.04,2,2.42,2,1.55,2,0,2,2104.2,2,2394.8,2,382.3,2,20,-999,9,18.3313
  33RO20070710,GOMECC,46,1,4608,8,2,20070721,2051,30.2973,-78.0015,804,309.5,18.761,36.615,2,36.625,2,180.2,2,192.4,2,1.5,2,3.7,2,0.01,2,0.18,2,0.03,2,-999,9,-999,9,-999,9,2108.8,2,2396.8,2,389.3,2,20,-999,9,18.7056
  33RO20070710,GOMECC,46,1,4609,9,2,20070721,2053,30.2973,-78.0015,804,259.8,19.776,36.699,2,36.705,2,183.2,2,194.8,2,1.3,2,2.2,2,0.01,2,0.11,2,0.04,2,1.97,2,1.35,2,0,2,2100.3,2,2402.2,2,364.3,2,20,-999,9,19.7278
  33RO20070710,GOMECC,46,1,4610,10,2,20070721,2055,30.2973,-78.0015,804,209.3,20.637,36.751,2,36.754,2,180.9,2,193.3,2,1.2,2,1.6,2,0.02,2,0.08,2,0.03,2,-999,9,-999,9,-999,9,2096.3,2,2404.3,2,353.2,2,20,-999,9,20.597
  33RO20070710,GOMECC,46,1,4611,11,2,20070721,2057,30.2973,-78.0015,804,169.7,21.716,36.723,2,36.734,2,186,2,198.1,2,1.1,2,1,2,0.04,2,0.05,2,0.04,2,-999,9,-999,9,-999,9,2078.3,2,2405.4,6,327.9,2,20,-999,9,21.6824
  33RO20070710,GOMECC,46,1,4612,12,9,20070721,2059,30.2973,-78.0015,804,130.9,22.902,36.694,2,-999,9,191.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,22.8752
  33RO20070710,GOMECC,46,1,4613,13,2,20070721,2059,30.2973,-78.0015,804,131.1,22.901,36.693,2,36.701,2,191.4,2,216.1,2,1,2,0.1,2,0.1,2,0.03,2,0.04,2,1.99,2,1.47,2,0.23,2,2064.5,2,2403.3,2,308.4,2,20,-999,9,22.8741
  33RO20070710,GOMECC,46,1,4614,14,2,20070721,2101,30.2973,-78.0015,804,101.5,24.194,36.644,2,36.652,2,180.6,2,194.3,2,1.2,2,0.3,2,0.08,2,0.03,2,0.04,2,1.75,2,1.29,2,0.28,2,2066.9,2,2400.5,2,315.2,2,20,-999,9,24.1724
  33RO20070710,GOMECC,46,1,4615,15,2,20070721,2102,30.2973,-78.0015,804,70.4,25.5,36.484,2,36.491,2,177.9,2,190.3,2,1.3,2,0,2,0,2,0.01,2,0.04,2,-999,9,-999,9,-999,9,2056,2,2393.6,2,309.1,2,20,-999,9,25.4844
  33RO20070710,GOMECC,46,1,4616,16,2,20070721,2104,30.2973,-78.0015,804,50.5,26.684,36.354,2,36.369,2,192.8,2,206.3,2,1.3,2,0,2,0,2,0.01,2,0.04,2,1.57,2,1.31,2,0.12,2,2027.3,2,2383.8,2,280.9,2,20,-999,9,26.6725
  33RO20070710,GOMECC,46,1,4617,17,2,20070721,2105,30.2973,-78.0015,804,39.9,27.44,36.255,2,36.267,2,191.5,2,204.5,2,1.4,2,0,2,0,2,0.01,2,0.04,2,-999,9,-999,9,-999,9,2017.1,2,2379.1,2,273.2,2,20,-999,9,27.4307
  33RO20070710,GOMECC,46,1,4618,18,2,20070721,2106,30.2973,-78.0015,804,29.7,28.097,36.14,2,36.17,4,189.2,2,202.2,2,1.5,2,0,2,0,2,0,2,0.04,2,-999,9,0,2,-999,9,2008.7,2,2374,2,267.6,2,20,-999,9,28.09
  33RO20070710,GOMECC,46,1,4619,19,2,20070721,2107,30.2973,-78.0015,804,20.1,28.692,36.127,2,36.132,2,186.7,2,198.9,2,1.5,2,0,2,0,2,0,2,0.04,2,1.54,2,1.11,2,0.06,2,2002.2,2,2370.4,2,261.9,2,20,-999,9,28.6872
  33RO20070710,GOMECC,46,1,4620,20,2,20070721,2109,30.2973,-78.0015,804,10.5,28.756,36.081,2,36.092,2,186.2,2,199.2,2,1.5,2,0,2,0,2,0,2,0.04,2,1.48,2,1.11,2,0,2,1999.1,2,2368.3,2,260.6,2,20,-999,9,28.7535
  33RO20070710,GOMECC,46,1,4621,21,2,20070721,2110,30.2973,-78.0015,804,4.4,28.756,36.082,2,-999,1,186,2,198.7,6,-999,9,-999,9,-999,9,-999,9,-999,9,1.72,2,1.34,2,0.03,2,1998.2,6,2368.4,2,258.4,2,20,69.6,2,28.7549
  33RO20070710,GOMECC,46,1,4622,22,2,20070721,2110,30.2973,-78.0015,804,4.6,28.756,36.082,2,36.09,2,186.4,2,-999,9,1.5,2,0,2,0,2,0,2,0.04,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,28.7549
  33RO20070710,GOMECC,47,1,4701,1,2,20070723,2015,35.9998,-75.05,45,31.2,14.164,34.251,2,-999,5,257.4,2,272.2,6,1,2,0.1,2,0.01,2,0.33,2,0.08,2,3.33,2,2.08,2,0.37,2,2048.1,2,2290.5,2,414.8,2,20,-999,9,14.1595
  33RO20070710,GOMECC,47,1,4703,3,2,20070723,2015,35.9998,-75.05,45,31.3,14.154,34.25,2,-999,9,257.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,14.1495
  33RO20070710,GOMECC,47,1,4704,4,2,20070723,2016,35.9998,-75.05,45,20.9,17.736,34.617,2,-999,1,247,2,262.8,2,0.6,2,0.1,2,0.01,2,0.21,2,0.08,2,-999,9,-999,9,-999,9,2029.8,2,2304.8,2,360.4,2,20,-999,9,17.7325
  33RO20070710,GOMECC,47,1,4705,5,2,20070723,2017,35.9998,-75.05,45,21,17.861,34.621,2,34.629,2,246.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,17.8574
  33RO20070710,GOMECC,47,1,4706,6,2,20070723,2018,35.9998,-75.05,45,10.1,25.123,35.944,2,-999,1,198,2,211.5,2,0,2,0,2,0,2,0.05,2,0.07,2,1.92,2,1.22,2,0.26,2,2030.9,2,2372.3,2,290.5,2,20,-999,9,25.1208
  33RO20070710,GOMECC,47,1,4707,7,2,20070723,2018,35.9998,-75.05,45,10.1,25.281,35.964,2,35.963,2,198.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.2788
  33RO20070710,GOMECC,47,1,4708,8,2,20070723,2020,35.9998,-75.05,45,4.5,25.431,35.988,2,-999,9,196.4,2,210,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2029.9,6,2371.5,2,289.4,2,20,70,2,25.43
  33RO20070710,GOMECC,47,1,4709,9,2,20070723,2020,35.9998,-75.05,45,4.1,25.414,35.98,2,35.986,2,196.9,2,-999,9,0,2,0,2,0,2,0.04,2,0.07,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.4131
  33RO20070710,GOMECC,47,1,4710,10,2,20070723,2020,35.9998,-75.05,45,4.5,25.314,35.978,2,-999,9,196.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.313
  33RO20070710,GOMECC,48,1,4801,1,2,20070723,2125,35.964,-74.9535,71,58.9,13.01,34.124,2,34.123,2,243.7,2,256.8,6,1.8,2,1,2,0.21,2,0.4,2,0.44,2,3.65,2,2.36,2,0.28,2,2066.3,2,2284.5,2,477.3,2,20,-999,9,13.002
  33RO20070710,GOMECC,48,1,4803,3,9,20070723,2125,35.964,-74.9535,71,58.8,13.009,34.123,2,-999,9,243.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,13.001
  33RO20070710,GOMECC,48,1,4804,4,2,20070723,2127,35.964,-74.9535,71,40.9,12.608,33.987,2,33.987,2,245.7,2,259,2,2,2,1.3,2,0.23,2,0.42,2,0.18,2,3.75,2,2.12,2,0.18,2,2065.3,2,2277.9,2,491.3,2,20,-999,9,12.6026
  33RO20070710,GOMECC,48,1,4805,5,2,20070723,2129,35.964,-74.9535,71,30.7,13.329,34.043,2,34.043,2,251.2,2,264.6,2,1.9,2,0.8,2,0.16,2,0.38,2,0.16,2,-999,9,-999,9,-999,9,2055,2,2279.8,2,459.5,2,20,-999,9,13.3248
  33RO20070710,GOMECC,48,1,4806,6,2,20070723,2130,35.964,-74.9535,71,20.5,18.311,34.71,2,34.61,4,235.9,2,255,6,1.1,2,0.1,2,0.04,2,0.21,2,0.11,2,2.91,2,1.84,2,0.17,2,2036.5,2,2304.6,2,373.8,2,20,-999,9,18.3075
  33RO20070710,GOMECC,48,1,4807,7,2,20070723,2132,35.964,-74.9535,71,10.4,25.792,35.656,2,35.538,4,195.5,2,212.7,2,0.2,2,0,2,0,2,0.02,2,0.08,2,-999,9,-999,9,-999,9,2017.8,2,2351.8,2,292.7,2,20,-999,9,25.7897
  33RO20070710,GOMECC,48,1,4808,8,2,20070723,2133,35.964,-74.9535,71,4.7,26.154,35.196,2,35.22,4,194.7,2,211.6,2,0.2,2,0,2,0,2,0.01,2,0.08,2,-999,9,-999,9,-999,9,2008.8,6,2337.2,2,293.6,2,20,78.7,2,26.1529
  33RO20070710,GOMECC,48,1,4809,9,9,20070723,2134,35.964,-74.9535,71,4.8,26.159,35.195,2,-999,9,194.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,26.1579
  33RO20070710,GOMECC,49,1,4901,1,2,20070723,2251,35.9162,-74.8502,110,96.9,12.272,35.129,2,35.127,2,187.6,2,197.7,6,6,2,10.1,2,0.14,2,0.75,2,0.08,2,-999,9,-999,9,-999,9,2131.4,2,2322.6,2,585.6,2,20,-999,9,12.2592
  33RO20070710,GOMECC,49,1,4903,3,2,20070723,2252,35.9162,-74.8502,110,96.4,12.248,35.116,2,-999,9,188.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,12.2353
  33RO20070710,GOMECC,49,1,4904,4,2,20070723,2254,35.9162,-74.8502,110,70.8,11.923,34.705,2,34.734,4,206.2,2,216,2,4.2,2,7.2,2,0.12,2,0.63,2,0.18,2,3.38,2,2.19,2,0.25,2,2111.4,2,2306.6,2,561.1,2,20,-999,9,11.9139
  33RO20070710,GOMECC,49,1,4905,5,2,20070723,2254,35.9162,-74.8502,110,71.2,11.899,34.701,2,-999,9,206.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,11.8898
  33RO20070710,GOMECC,49,1,4906,6,2,20070723,2256,35.9162,-74.8502,110,50.8,15.911,35.562,2,35.559,2,187.3,2,198.1,2,2.8,2,5.8,2,0.21,2,0.45,2,0.1,2,-999,9,-999,9,-999,9,2112.8,2,2344.7,2,473.5,2,20,-999,9,15.903
  33RO20070710,GOMECC,49,1,4907,7,2,20070723,2257,35.9162,-74.8502,110,40.7,17.245,35.656,2,35.681,4,200,2,210.8,2,1.9,2,3.3,2,0.14,2,0.3,2,0.08,2,2.62,2,1.65,2,0.23,2,2097.2,2,2352.1,2,420,2,20,-999,9,17.2382
  33RO20070710,GOMECC,49,1,4908,8,2,20070723,2259,35.9162,-74.8502,110,30.7,22.396,36.165,2,36.167,2,219.2,2,234.1,2,0.3,2,0,2,0.01,2,0.03,2,0.08,2,-999,9,-999,9,-999,9,2048.4,2,2381.7,2,304.7,2,20,-999,9,22.3898
  33RO20070710,GOMECC,49,1,4909,9,2,20070723,2259,35.9162,-74.8502,110,31,22.392,36.166,2,-999,9,219.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,22.3858
  33RO20070710,GOMECC,49,1,4910,10,2,20070723,2301,35.9162,-74.8502,110,20.5,25.821,36.039,2,36.061,4,194,2,208.4,2,0.5,2,0,2,0,2,0.02,2,0.12,2,1.84,2,1.33,2,0.01,2,2030.7,2,2374.7,2,287.9,2,20,-999,9,25.8164
  33RO20070710,GOMECC,49,1,4911,11,2,20070723,2303,35.9162,-74.8502,110,10.3,25.969,35.737,2,35.747,2,193.1,2,206.2,2,0.6,2,0,2,0,2,0,2,0.08,2,-999,9,-999,9,-999,9,2020.1,2,2354.1,6,286,2,20,-999,9,25.9667
  33RO20070710,GOMECC,49,1,4912,12,2,20070723,2304,35.9162,-74.8502,110,5.1,25.955,35.535,2,35.381,4,193.1,2,206.5,2,0.6,2,0,2,0,2,0,2,0.12,2,1.98,2,1.28,2,-999,9,2010.2,6,2339,2,289.7,2,20,73.8,2,25.9539
  33RO20070710,GOMECC,49,1,4913,13,9,20070723,2304,35.9162,-74.8502,110,5.3,25.955,35.536,2,-999,9,193.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.9538
  33RO20070710,GOMECC,49,1,4914,14,2,20070723,2304,35.9162,-74.8502,110,4.8,25.956,35.546,2,-999,9,193.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.9549
  33RO20070710,GOMECC,50,1,5001,1,2,20070724,31,35.8982,-74.7913,921,883.3,4.458,34.965,2,34.97,2,239.1,2,251.4,6,12.3,2,17.7,2,0.01,2,1.2,2,0.13,2,2.61,2,1.37,2,0.04,2,2168.4,2,2312.1,2,775.9,2,20,-999,9,4.3881
  33RO20070710,GOMECC,50,1,5003,3,2,20070724,34,35.8982,-74.7913,921,705.8,4.714,34.971,2,34.978,2,232,2,243.8,2,12.5,2,18.1,2,0.01,2,1.24,2,0.08,2,-999,9,-999,9,-999,9,2171,2,2314.3,2,786.9,2,20,-999,9,4.6577
  33RO20070710,GOMECC,50,1,5004,4,2,20070724,37,35.8982,-74.7913,921,605,5.073,34.981,2,34.988,2,221.2,2,232.1,2,12.9,2,18.6,2,0.02,2,1.28,2,0.09,2,2.44,2,1.14,2,0.07,2,2173.8,2,2316.7,2,801.8,2,20,-999,9,5.0235
  33RO20070710,GOMECC,50,1,5005,5,2,20070724,39,35.8982,-74.7913,921,504.3,5.734,35.006,2,35.011,2,201.3,2,213.8,2,13.7,2,19.9,2,0.03,2,1.37,2,0.09,2,-999,9,-999,9,-999,9,2179.9,2,2315.7,2,831.2,2,20,-999,9,5.6905
  33RO20070710,GOMECC,50,1,5006,6,2,20070724,41,35.8982,-74.7913,921,433.2,7.163,35.05,2,35.051,2,167.5,2,178,2,14.7,2,21.9,2,0.03,2,1.51,2,0.08,2,-999,9,-999,9,-999,9,2188,2,2318.3,2,859.1,2,20,-999,9,7.1211
  33RO20070710,GOMECC,50,1,5007,7,2,20070724,43,35.8982,-74.7913,921,373.2,8.87,35.164,2,35.161,2,141.3,2,149,2,14.7,2,23.2,2,0.03,2,1.57,2,0.09,2,1.35,2,0.71,2,-999,9,2192.8,2,2321.7,2,851.4,2,20,-999,9,8.8293
  33RO20070710,GOMECC,50,1,5008,8,2,20070724,45,35.8982,-74.7913,921,312.5,11.502,35.473,2,35.474,2,137.2,2,143.7,2,11,2,20.1,2,0.01,2,1.32,2,0.08,2,-999,9,-999,9,-999,9,2178.6,2,2344.8,2,727.6,2,20,-999,9,11.4619
  33RO20070710,GOMECC,50,1,5009,9,2,20070724,46,35.8982,-74.7913,921,263.3,12.894,35.672,2,35.682,2,143.4,2,151.2,2,8.9,2,17.1,2,0.02,2,1.12,2,0.11,2,-999,9,-999,9,-999,9,2168.1,2,2351.3,2,648.3,2,20,-999,9,12.8576
  33RO20070710,GOMECC,50,1,5010,10,2,20070724,48,35.8982,-74.7913,921,212.1,13.623,35.811,2,35.813,2,187.5,2,198.2,2,5.7,2,11.1,2,0.03,2,0.74,2,0.08,2,2.44,2,1.54,2,0.27,2,2139,2,2363.7,2,524.9,2,20,-999,9,13.5927
  33RO20070710,GOMECC,50,1,5011,11,2,20070724,49,35.8982,-74.7913,921,171.8,13.859,35.841,2,35.846,2,183.1,2,193.8,2,5.7,2,11.1,2,0.04,2,0.74,2,0.09,2,-999,9,-999,9,-999,9,2138.6,2,2363.6,2,522.7,2,20,-999,9,13.8342
  33RO20070710,GOMECC,50,1,5012,12,3,20070724,50,35.8982,-74.7913,921,130.7,13.328,35.635,2,-999,9,184.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,13.3097
  33RO20070710,GOMECC,50,1,5013,13,2,20070724,52,35.8982,-74.7913,921,100.3,14.709,35.838,2,35.823,2,159.5,2,171.5,6,6,2,11.6,2,0.09,2,0.77,2,0.08,2,2.28,2,1.4,2,0.01,2,2145,2,2365.3,6,547.5,2,20,-999,9,14.694
  33RO20070710,GOMECC,50,1,5014,14,2,20070724,52,35.8982,-74.7913,921,100.2,14.706,35.838,2,-999,9,159.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,14.691
  33RO20070710,GOMECC,50,1,5015,15,2,20070724,53,35.8982,-74.7913,921,70.6,12.051,34.788,2,34.814,4,205.4,2,214.4,2,4.9,2,8,2,0.08,2,0.67,2,0.08,2,-999,9,-999,9,-999,9,2115.8,2,2316.6,2,563.9,2,20,-999,9,12.0418
  33RO20070710,GOMECC,50,1,5016,16,2,20070724,55,35.8982,-74.7913,921,50.7,14.974,35.402,2,35.408,2,186.2,2,195.8,2,4.5,2,7,2,0.23,2,0.56,2,0.08,2,-999,9,-999,9,-999,9,2118.9,2,2349.1,2,503.9,2,20,-999,9,14.9663
