BOTTLE,20030520WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: May 20, 2003
#original HYD file: a09hy.txt   Tue May 20 10:08:58 2003
#original SUM file: a09su.txt   Fri Nov  3 15:46:48 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU
      06MT15_3,   A09,   180,  1,      6,    319,2,19910301,2005,-19.0000, -11.8750, 2871,    195.0,  15.1570,  35.4274,2,-999.0000,9,   -999.0,9,    185.6,2,     3.71,2,     9.38,2,     0.00,2,     0.79,2,    2.154,2,    1.083,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 15.1272,-999.000
      06MT15_3,   A09,   180,  1,      7,    318,2,19910301,2005,-19.0000, -11.8750, 2871,    294.0,  11.6875,  35.0136,2,  35.0040,2,    147.8,2,    149.6,2,     8.11,2,    19.93,2,     0.00,2,     1.41,2,    1.354,2,    0.692,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 11.6496,-999.000
      06MT15_3,   A09,   180,  1,      8,    317,2,19910301,2005,-19.0000, -11.8750, 2871,    394.0,   9.2158,  34.7596,2,-999.0000,9,   -999.0,9,    140.4,2,    13.68,2,    25.99,2,     0.00,2,     1.78,2,    0.814,2,    0.420,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  9.1720,-999.000
      06MT15_3,   A09,   180,  1,      9,    316,2,19910301,2005,-19.0000, -11.8750, 2871,    495.0,   7.7656,  34.6298,2,-999.0000,9,    136.3,2,    135.9,2,    17.79,2,    29.71,2,     0.00,2,     2.04,2,    0.500,2,    0.268,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  7.7157,-999.000
      06MT15_3,   A09,   180,  1,     10,    315,2,19910301,2005,-19.0000, -11.8750, 2871,    594.0,   6.0978,  34.5076,2,-999.0000,9,   -999.0,9,    142.2,2,    23.65,2,    32.74,2,     0.00,2,     2.20,2,    0.195,2,    0.113,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  6.0451,-999.000
      06MT15_3,   A09,   180,  1,     11,    314,2,19910301,2005,-19.0000, -11.8750, 2871,    694.0,   5.2662,  34.4627,2,-999.0000,9,    153.2,2,    149.6,2,    27.66,2,    33.62,2,     0.00,2,     2.22,2,    0.084,2,    0.054,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  5.2085,-999.000
      06MT15_3,   A09,   180,  1,     12,    313,2,19910301,2005,-19.0000, -11.8750, 2871,    795.0,   4.6338,  34.4455,2,-999.0000,9,   -999.0,9,    156.9,2,    31.86,2,    33.91,2,     0.00,2,     2.27,2,    0.039,2,    0.028,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  4.5711,-999.000
      06MT15_3,   A09,   180,  1,     13,    312,2,19910301,2005,-19.0000, -11.8750, 2871,    895.0,   4.1283,  34.4597,2,-999.0000,9,    170.2,2,    167.3,2,    35.97,2,    33.42,2,     0.00,2,     2.21,2,    0.020,2,    0.016,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  4.0605,-999.000
      06MT15_3,   A09,   180,  1,     14,    311,2,19910301,2005,-19.0000, -11.8750, 2871,    994.0,   3.8490,  34.5156,2,  34.5190,2,   -999.0,9,    172.7,2,    38.11,2,    32.54,2,     0.00,2,     2.20,2,    0.009,2,    0.009,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.7750,-999.000
      06MT15_3,   A09,   180,  1,     15,    310,2,19910301,2005,-19.0000, -11.8750, 2871,   1093.0,   3.7435,  34.5716,2,-999.0000,9,    179.2,2,    179.2,2,    39.09,2,    31.37,2,     0.00,2,     2.15,2,    0.007,2,    0.011,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.6621,-999.000
      06MT15_3,   A09,   180,  1,     16,    309,2,19910301,2005,-19.0000, -11.8750, 2871,   1193.0,   3.7348,  34.6244,2,-999.0000,9,   -999.0,9,    182.0,2,    37.92,2,    30.39,2,     0.00,2,     2.03,2,    0.005,2,    0.011,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.6450,-999.000
      06MT15_3,   A09,   180,  1,     17,    308,2,19910301,2005,-19.0000, -11.8750, 2871,   1393.0,   3.5925,  34.7606,2,-999.0000,9,    201.3,2,    201.8,2,    35.57,2,    27.07,2,     0.00,2,     1.80,2,    0.005,2,    0.009,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.4868,-999.000
      06MT15_3,   A09,   180,  1,     18,    307,2,19910301,2005,-19.0000, -11.8750, 2871,   1594.0,   3.3998,  34.8193,2,-999.0000,9,   -999.0,9,    216.4,2,    35.08,2,    25.21,2,     0.00,2,     1.69,2,    0.002,2,    0.004,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.2786,-999.000
      06MT15_3,   A09,   180,  1,     19,    306,2,19910301,2005,-19.0000, -11.8750, 2871,   1795.0,   3.2031,  34.8785,2,-999.0000,9,    231.9,2,    232.7,2,    33.22,2,    22.86,2,     0.00,2,     1.50,2,    0.006,2,    0.003,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.0664,-999.000
      06MT15_3,   A09,   180,  1,     20,    305,2,19910301,2005,-19.0000, -11.8750, 2871,   1994.0,   3.0602,  34.9015,2,  34.9070,2,   -999.0,9,    240.0,2,    33.02,2,    22.08,2,     0.00,2,     1.46,2, -999.000,9,    0.001,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.9074,-999.000
      06MT15_3,   A09,   180,  1,     21,    304,2,19910301,2005,-19.0000, -11.8750, 2871,   2243.0,   2.8739,  34.9057,2,-999.0000,9,    242.4,2,    244.4,2,    35.17,2,    21.69,2,     0.00,2,     1.45,2, -999.000,9,    0.003,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.7010,-999.000
      06MT15_3,   A09,   180,  1,     22,    303,2,19910301,2005,-19.0000, -11.8750, 2871,   2494.0,   2.7980,  34.9009,2,  34.9030,2,   -999.0,9,    244.8,2,    37.42,2,    21.88,2,     0.00,2,     1.45,2,    0.003,2,    0.001,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.6025,-999.000
      06MT15_3,   A09,   180,  1,     23,    302,2,19910301,2005,-19.0000, -11.8750, 2871,   2730.0,   2.7627,  34.8973,2,  34.9000,2,    241.9,2,    244.1,2,    38.69,2,    21.88,2,     0.00,2,     1.45,2,    0.002,2,    0.000,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.5447,-999.000
      06MT15_3,   A09,   180,  1,     24,    301,2,19910301,2005,-19.0000, -11.8750, 2871,   2863.0,   2.7105,  34.8931,2,  34.8950,2,   -999.0,9,   -999.0,9,    40.35,2,    22.08,2,     0.00,2,     1.47,2,    0.002,2,    0.003,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.4802,-999.000
      06MT15_3,   A09,   181,  1,      1,    324,2,19910302,0144,-19.0000, -11.3483, 3116,      7.0,  25.2562,  36.6415,2,-999.0000,9,    207.1,2,    208.6,2,     0.39,2,     0.00,2,     0.00,2,     0.19,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2077.8,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 25.2547,-999.000
      06MT15_3,   A09,   181,  1,      2,    323,2,19910302,0144,-19.0000, -11.3483, 3116,     26.0,  25.1912,  36.6445,2,-999.0000,9,   -999.0,9,    209.3,2,     0.49,2,     0.00,2,     0.00,2,     0.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2076.9,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 25.1855,-999.000
      06MT15_3,   A09,   181,  1,      3,    322,2,19910302,0144,-19.0000, -11.3483, 3116,     60.0,  23.4212,  36.5187,2,-999.0000,9,    231.5,2,    223.7,2,     0.68,2,     0.10,2,     0.00,2,     0.19,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2072.3,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 23.4087,-999.000
      06MT15_3,   A09,   181,  1,      4,    321,2,19910302,0144,-19.0000, -11.3483, 3116,     95.0,  21.0375,  36.2731,2,-999.0000,9,   -999.0,9,    233.5,2,     1.07,2,     0.10,2,     0.00,2,     0.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2065.2,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 21.0192,-999.000
      06MT15_3,   A09,   181,  1,      5,    320,2,19910302,0144,-19.0000, -11.3483, 3116,    145.0,  17.3717,  35.7625,2,-999.0000,9,    201.7,2,    207.4,2,     2.25,2,     3.22,2,     0.01,2,     0.45,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2084.6,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 17.3473,-999.000
      06MT15_3,   A09,   181,  1,      6,    319,2,19910302,0144,-19.0000, -11.3483, 3116,    196.0,  15.0519,  35.4043,2,-999.0000,9,   -999.0,9,    191.4,2,     3.42,2,     8.40,2,     0.00,2,     0.69,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2101.9,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 15.0220,-999.000
      06MT15_3,   A09,   181,  1,      7,    318,2,19910302,0144,-19.0000, -11.3483, 3116,    295.0,  11.6951,  35.0184,2,-999.0000,9,    142.4,2,    141.9,2,     8.40,2,    20.91,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2161.8,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 11.6571,-999.000
      06MT15_3,   A09,   181,  1,      8,    317,2,19910302,0144,-19.0000, -11.3483, 3116,    395.0,   9.2066,  34.7554,2,-999.0000,9,   -999.0,9,    142.2,2,    13.19,2,    26.00,2,     0.00,2,     1.76,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2181.2,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  9.1627,-999.000
      06MT15_3,   A09,   181,  1,      9,    316,2,19910302,0144,-19.0000, -11.3483, 3116,    494.0,   7.0385,  34.5660,2,-999.0000,9,    140.6,2,    141.2,2,    19.26,2,    30.89,2,     0.00,2,     2.07,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2200.3,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  6.9914,-999.000
      06MT15_3,   A09,   181,  1,     10,    315,2,19910302,0144,-19.0000, -11.3483, 3116,    595.0,   5.7491,  34.4820,2,-999.0000,9,   -999.0,9,    146.9,2,    24.54,2,    33.04,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2209.2,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  5.6979,-999.000
      06MT15_3,   A09,   181,  1,     11,    314,2,19910302,0144,-19.0000, -11.3483, 3116,    694.0,   4.8392,  34.4441,2,-999.0000,9,    154.1,2,    156.1,2,    29.81,2,    33.63,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2213.4,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  4.7838,-999.000
      06MT15_3,   A09,   181,  1,     12,    313,2,19910302,0144,-19.0000, -11.3483, 3116,    794.0,   4.3136,  34.4424,2,-999.0000,9,   -999.0,9,    165.5,2,    33.63,2,    33.33,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2212.6,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  4.2529,-999.000
      06MT15_3,   A09,   181,  1,     13,    312,2,19910302,0144,-19.0000, -11.3483, 3116,    893.0,   4.0488,  34.4649,2,-999.0000,9,    168.9,2,    169.8,2,    35.97,2,    33.14,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2215.1,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.9817,-999.000
      06MT15_3,   A09,   181,  1,     14,    311,2,19910302,0144,-19.0000, -11.3483, 3116,    994.0,   3.8269,  34.5078,2,-999.0000,9,   -999.0,9,    174.9,2,    37.73,2,    32.26,2,     0.00,2,     2.16,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2215.6,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.7531,-999.000
      06MT15_3,   A09,   181,  1,     15,    310,2,19910302,0144,-19.0000, -11.3483, 3116,   1194.0,   3.7120,  34.6549,2,-999.0000,9,    186.0,2,    185.9,2,    36.55,2,    29.81,2,     0.00,2,     1.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2210.7,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.6223,-999.000
      06MT15_3,   A09,   181,  1,     16,    309,2,19910302,0144,-19.0000, -11.3483, 3116,   1393.0,   3.5500,  34.7767,2,-999.0000,9,   -999.0,9,    205.1,2,    34.40,2,    26.58,2,     0.00,2,     1.75,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2198.4,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.4447,-999.000
      06MT15_3,   A09,   181,  1,     17,    308,2,19910302,0144,-19.0000, -11.3483, 3116,   1594.0,   3.3695,  34.8394,2,-999.0000,9,    216.7,2,    221.6,2,    33.32,2,    24.33,2,     0.00,2,     1.62,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2190.3,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.2486,-999.000
      06MT15_3,   A09,   181,  1,     18,    307,2,19910302,0144,-19.0000, -11.3483, 3116,   1793.0,   3.1981,  34.8979,2,-999.0000,9,   -999.0,9,    239.2,2,    30.49,2,    21.99,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2180.8,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  3.0616,-999.000
      06MT15_3,   A09,   181,  1,     19,    306,2,19910302,0144,-19.0000, -11.3483, 3116,   1993.0,   3.0762,  34.9147,2,-999.0000,9,    242.0,2,    245.2,2,    30.29,2,    21.30,2,     0.00,2,     1.41,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2175.7,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.9232,-999.000
      06MT15_3,   A09,   181,  1,     20,    305,2,19910302,0144,-19.0000, -11.3483, 3116,   2244.0,   2.8822,  34.9058,2,-999.0000,9,   -999.0,9,    244.8,2,    34.59,2,    21.60,2,     0.00,2,     1.42,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2180.5,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.7090,-999.000
      06MT15_3,   A09,   181,  1,     21,    304,2,19910302,0144,-19.0000, -11.3483, 3116,   2493.0,   2.7586,  34.8982,2,-999.0000,9,    241.8,2,    243.8,2,    38.31,2,    21.99,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2184.0,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.5639,-999.000
      06MT15_3,   A09,   181,  1,     22,    303,2,19910302,0144,-19.0000, -11.3483, 3116,   2754.0,   2.7007,  34.8941,2,-999.0000,9,   -999.0,9,    243.7,2,    39.97,2,    22.08,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2186.1,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.4816,-999.000
      06MT15_3,   A09,   181,  1,     23,    302,2,19910302,0144,-19.0000, -11.3483, 3116,   2932.0,   2.6529,  34.8903,2,-999.0000,9,    240.5,2,    243.3,2,    41.43,2,    22.18,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2187.4,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.4168,-999.000
      06MT15_3,   A09,   181,  1,     24,    301,2,19910302,0144,-19.0000, -11.3483, 3116,   3156.0,   2.6150,  34.8864,2,  34.8900,2,   -999.0,9,    242.3,2,    43.10,2,    22.38,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   2189.8,2,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  2.3567,-999.000
      06MT15_3,   A09,   182,  1,      1,    324,2,19910302,0730,-18.9983, -10.8250, 3496,     10.0,  25.1280,  36.6243,2,  36.6270,2,    217.1,2,    208.2,2,     0.59,3,     0.00,2,     0.00,2,     0.21,2,    1.814,2,    0.952,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 25.1258,-999.000
      06MT15_3,   A09,   182,  1,      2,    323,2,19910302,0730,-18.9983, -10.8250, 3496,     26.0,  25.1329,  36.6256,2,-999.0000,9,   -999.0,9,    208.2,2,     0.59,3,     0.00,2,     0.00,2,     0.22,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 25.1272,-999.000
      06MT15_3,   A09,   182,  1,      3,    322,2,19910302,0730,-18.9983, -10.8250, 3496,     60.0,  24.5482,  36.6304,2,-999.0000,9,    237.1,2,    213.1,2,     0.59,3,     0.10,2,     0.00,2,     0.24,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 24.5353,-999.000
      06MT15_3,   A09,   182,  1,      4,    321,2,19910302,0730,-18.9983, -10.8250, 3496,     96.0,  21.3633,  36.4060,2,-999.0000,9,   -999.0,9,    229.0,2,     0.59,2,     0.10,2,     0.00,2,     0.26,2,    2.168,2,    1.108,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 21.3446,-999.000
      06MT15_3,   A09,   182,  1,      5,    320,2,19910302,0730,-18.9983, -10.8250, 3496,    145.0,  19.7297,  36.2404,2,-999.0000,9,    199.6,2,    205.6,2,     0.68,2,     2.54,2,     0.01,2,     0.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 19.7030,-999.000
      06MT15_3,   A09,   182,  1,      6,    319,2,19910302,0730,-18.9983, -10.8250, 3496,    195.0,  15.1263,  35.4186,2,-999.0000,9,   -999.0,9,    188.9,2,     1.86,2,     8.70,2,     0.00,2,     0.76,2,    2.199,2,    1.094,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 15.0965,-999.000
      06MT15_3,   A09,   182,  1,      7,    318,2,19910302,0730,-18.9983, -10.8250, 3496,    295.0,  11.6353,  35.0133,2,-999.0000,9,    147.6,2,    143.2,2,     6.45,2,    20.53,2,     0.00,2,     1.46,2,    1.289,2,    0.653,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000, 11.5974,-999.000
      06MT15_3,   A09,   182,  1,      8,    317,2,19910302,0730,-18.9983, -10.8250, 3496,    396.0,   9.5172,  34.8007,2,  34.7780,2,   -999.0,9,    137.0,2,    11.24,2,    25.81,2,     0.00,2,     1.80,2,    0.769,2,    0.401,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  9.4723,-999.000
      06MT15_3,   A09,   182,  1,      9,    316,2,19910302,0730,-18.9983, -10.8250, 3496,    494.0,   7.3939,  34.5957,2,-999.0000,9,    139.0,2,    137.5,2,    16.53,2,    30.41,2,     0.00,2,     2.10,2,    0.433,2,    0.232,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  7.3455,-999.000
      06MT15_3,   A09,   182,  1,     10,    315,2,19910302,0730,-18.9983, -10.8250, 3496,    594.0,   5.9094,  34.4945,2,-999.0000,9,   -999.0,9,    141.0,2,    22.20,2,    33.25,2,     0.00,2,     2.27,2,    0.168,2,    0.092,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  5.8575,-999.000
      06MT15_3,   A09,   182,  1,     11,    314,2,19910302,0730,-18.9983, -10.8250, 3496,    695.0,   4.9661,  34.4505,2,-999.0000,9,    144.8,2,    153.7,2,    27.28,2,    33.84,2,     0.00,2,     2.30,2,    0.067,2,    0.038,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,  4.9100,-999.000
