EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,DOC,DOCE,DOC_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,,DEG C,UMOL/KG,UMOL/KG,,ug/kg,,ug/kg,,DEG C
  320619970113,    13,  6,     20,2,19970127,0000,-76.5033, 168.9920,  754,     30.3,   0.3520,  34.4140,2,   -999.0,9,  -999.00,9,    13.57,2,     0.05,2,     1.26,2,     1.06,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,   0.3508
  320619970113,    13,  5,     17,2,19970127,0000,-76.5033, 168.9920,  754,     30.6,   0.3700,  34.4140,2,    370.2,2,  -999.00,9,    14.74,2,     0.05,2,     1.33,2,     1.46,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    38.27,2,     4.88,2,   0.3688
  320619970113,    13,  1,     16,2,19970127,0000,-76.5033, 168.9920,  754,     40.4,   0.2110,  34.4270,2,    365.0,2,    65.44,2,    17.07,2,     0.06,2,     1.43,2,     1.74,2,   2147.6,2,    281.9,2,        4,     52.1,      0.7,2,     -999,9,     -999,9,   0.2095
  320619970113,    13,  6,     19,2,19970127,0000,-76.5033, 168.9920,  754,     40.6,  -0.9060,  34.4020,2,   -999.0,9,  -999.00,9,    17.65,2,     0.06,2,     1.58,2,     2.93,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.9071
  320619970113,    13,  5,     16,2,19970127,0000,-76.5033, 168.9920,  754,     40.7,  -0.9700,  34.4200,2,    340.7,2,  -999.00,9,    19.18,2,     0.06,2,     1.67,2,      3.2,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    42.67,2,     4.74,2,  -0.9711
  320619970113,    13,  5,     15,2,19970127,0000,-76.5033, 168.9920,  754,     50.6,  -1.1890,  34.4500,2,    324.0,2,  -999.00,9,    22.45,2,     0.07,2,     1.83,2,     3.41,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.1903
  320619970113,    13,  1,     15,2,19970127,0000,-76.5033, 168.9920,  754,     50.7,  -1.0800,  34.4540,2,    338.5,2,    69.35,2,    22.24,2,     0.06,2,     1.77,2,     2.81,2,   2199.0,2,    398.9,2,        4,     52.1,      0.9,2,     -999,9,     -999,9,  -1.0813
  320619970113,    13,  6,     18,2,19970127,0000,-76.5033, 168.9920,  754,     51.2,  -1.1890,  34.4460,2,   -999.0,9,  -999.00,9,    21.17,2,     0.07,2,     1.78,2,      3.5,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.1903
  320619970113,    13,  6,     17,2,19970127,0000,-76.5033, 168.9920,  754,     51.2,  -1.1890,  34.4480,2,    324.1,2,  -999.00,9,    21.67,2,     0.08,2,     1.80,2,     3.47,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.1903
  320619970113,    13,  1,     14,2,19970127,0000,-76.5033, 168.9920,  754,     60.0,  -1.1660,  34.4730,2,    327.7,2,    70.72,2,    23.58,2,     0.07,2,     1.86,2,     2.96,2,   2211.4,2,    435.5,2,        4,     49.2,      1.1,2,     -999,9,     -999,9,  -1.1675
  320619970113,    13,  6,     16,2,19970127,0000,-76.5033, 168.9920,  754,     60.1,  -1.4430,  34.4800,2,   -999.0,9,  -999.00,9,    26.08,2,     0.08,2,     1.98,2,     2.81,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4444
  320619970113,    13,  5,     14,2,19970127,0000,-76.5033, 168.9920,  754,     60.5,  -1.4330,  34.4790,2,    305.6,2,  -999.00,9,    26.16,2,     0.07,2,     1.96,2,     2.96,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,       39,2,     4.81,2,  -1.4344
  320619970113,    13,  5,     13,2,19970127,0000,-76.5033, 168.9920,  754,     70.6,  -1.4620,  34.5050,2,    295.3,2,  -999.00,9,    27.46,2,     0.08,2,     2.03,2,     2.38,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4636
  320619970113,    13,  6,     15,2,19970127,0000,-76.5033, 168.9920,  754,     75.1,  -1.4550,  34.5150,2,    291.0,2,  -999.00,9,    27.74,2,     0.09,2,     2.05,2,     2.12,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4567
  320619970113,    13,  1,     13,2,19970127,0000,-76.5033, 168.9920,  754,     80.8,  -1.4370,  34.5010,2,    295.4,2,    73.06,2,    27.13,2,     0.10,2,     2.03,2,     2.38,2,   2233.1,2,    522.4,2,        4,     47.2,      1.0,2,     -999,9,     -999,9,  -1.4389
  320619970113,    13,  5,     12,2,19970127,0000,-76.5033, 168.9920,  754,     80.8,  -1.3880,  34.5300,2,    280.7,2,  -999.00,9,    29.14,2,     0.10,2,     2.08,2,     1.66,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     19.6,2,     1.66,2,  -1.3899
  320619970113,    13,  5,     11,2,19970127,0000,-76.5033, 168.9920,  754,     90.6,  -1.6150,  34.5450,2,    277.0,2,  -999.00,9,    30.07,2,     0.13,2,     2.10,2,     0.84,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6170
  320619970113,    13,  6,     14,2,19970127,0000,-76.5033, 168.9920,  754,    100.2,  -1.5840,  34.5550,2,   -999.0,9,  -999.00,9,    29.94,2,     0.13,2,     2.10,2,     0.62,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5862
  320619970113,    13,  6,     13,2,19970127,0000,-76.5033, 168.9920,  754,    100.4,  -1.5900,  34.5530,2,    277.6,2,  -999.00,9,    30.04,2,     0.13,2,     2.10,2,     0.63,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5922
  320619970113,    13,  5,     10,2,19970127,0000,-76.5033, 168.9920,  754,    100.5,  -1.5890,  34.5530,2,    276.0,2,  -999.00,9,    30.34,2,     0.13,2,     2.10,2,     0.58,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    11.81,2,     1.03,2,  -1.5912
  320619970113,    13,  1,     12,2,19970127,0000,-76.5033, 168.9920,  754,    100.7,  -1.4570,  34.5410,2,    284.3,2,    74.91,2,    28.62,2,     0.12,2,     2.08,2,     1.52,2,   2238.6,2,    538.4,2,        4,     44.2,      0.9,2,     -999,9,     -999,9,  -1.4593
  320619970113,    13,  5,      9,2,19970127,0000,-76.5033, 168.9920,  754,    125.6,  -1.6730,  34.5810,2,    280.4,2,  -999.00,9,    30.43,2,     0.12,2,     2.10,2,     0.44,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6757
  320619970113,    13,  1,     11,2,19970127,0000,-76.5033, 168.9920,  754,    126.4,  -1.6120,  34.5660,2,    279.7,2,    75.59,2,    29.46,2,     0.14,2,     2.10,2,      0.8,2,   2241.5,2,    549.5,2,        4,     43.8,      1.0,2,     -999,9,     -999,9,  -1.6148
  320619970113,    13,  6,     12,2,19970127,0000,-76.5033, 168.9920,  754,    149.5,  -1.8810,  34.6100,2,    294.6,2,  -999.00,9,    29.62,2,     0.19,2,     2.07,2,     0.49,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8840
  320619970113,    13,  5,      8,2,19970127,0000,-76.5033, 168.9920,  754,    150.4,  -1.8880,  34.6000,2,    287.0,2,  -999.00,9,    30.58,2,     0.11,2,     2.09,2,     0.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     5.57,2,     -999,9,  -1.8910
  320619970113,    13,  1,     10,2,19970127,0000,-76.5033, 168.9920,  754,    151.8,  -1.8360,  34.5820,2,    285.9,2,    74.62,2,    29.84,2,     0.15,2,     2.09,2,     0.32,2,   2239.6,2,    538.0,2,        4,     42.6,      1.0,2,     -999,9,     -999,9,  -1.8391
  320619970113,    13,  5,      7,2,19970127,0000,-76.5033, 168.9920,  754,    175.5,  -1.8880,  34.6250,2,    292.9,2,  -999.00,9,    30.14,2,     0.16,2,     2.07,2,      0.3,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8916
  320619970113,    13,  6,     10,2,19970127,0000,-76.5033, 168.9920,  754,    200.1,  -1.8890,  34.6480,2,    287.7,2,  -999.00,9,    30.60,2,     0.09,2,     2.09,2,     0.02,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8932
  320619970113,    13,  6,     11,2,19970127,0000,-76.5033, 168.9920,  754,    200.2,  -1.8890,  34.6490,2,   -999.0,9,  -999.00,9,    30.64,2,     0.09,2,     2.09,2,     0.02,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8932
  320619970113,    13,  5,      6,2,19970127,0000,-76.5033, 168.9920,  754,    200.8,  -1.9000,  34.6480,2,    287.5,2,  -999.00,9,    30.87,2,     0.04,2,     2.09,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     5.33,2,     -999,9,  -1.9041
  320619970113,    13,  5,      5,2,19970127,0000,-76.5033, 168.9920,  754,    201.1,  -1.9000,  34.6470,2,    287.6,2,  -999.00,9,    30.93,2,     0.03,2,     2.09,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9042
  320619970113,    13,  1,      9,2,19970127,0000,-76.5033, 168.9920,  754,    202.6,  -1.8680,  34.6370,2,    285.2,2,    74.91,2,    30.19,2,     0.14,2,     2.10,2,     0.16,2,   2243.8,2,    542.7,2,        4,     42.5,      0.6,2,     -999,9,     -999,9,  -1.8722
  320619970113,    13,  5,      3,2,19970127,0000,-76.5033, 168.9920,  754,    225.7,  -1.8960,  34.6620,2,    287.3,2,  -999.00,9,    30.97,2,     0.04,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9007
  320619970113,    13,  5,      4,2,19970127,0000,-76.5033, 168.9920,  754,    225.8,  -1.8960,  34.6610,2,    287.1,2,  -999.00,9,    30.97,2,     0.04,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9007
  320619970113,    13,  6,      9,2,19970127,0000,-76.5033, 168.9920,  754,    249.6,  -1.9080,  34.6720,2,    285.3,2,  -999.00,9,    30.82,2,     0.01,2,     2.10,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9133
  320619970113,    13,  5,      1,2,19970127,0000,-76.5033, 168.9920,  754,    251.6,  -1.8990,  34.6690,2,    287.3,2,  -999.00,9,    31.03,2,     0.03,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9043
  320619970113,    13,  5,      2,2,19970127,0000,-76.5033, 168.9920,  754,    251.6,  -1.8980,  34.6680,2,    287.3,2,  -999.00,9,    30.93,2,     0.04,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9033
  320619970113,    13,  1,      8,2,19970127,0000,-76.5033, 168.9920,  754,    253.0,  -1.8640,  34.6650,2,    285.7,2,    74.03,2,    30.27,2,     0.12,2,     2.09,2,     0.14,2,   2244.8,2,    549.6,2,        4,     41.9,      0.6,2,     -999,9,     -999,9,  -1.8694
  320619970113,    13,  6,      8,2,19970127,0000,-76.5033, 168.9920,  754,    299.7,  -1.8890,  34.6920,2,    285.3,2,  -999.00,9,    30.72,2,     0.02,2,     2.10,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8955
  320619970113,    13,  1,      7,2,19970127,0000,-76.5033, 168.9920,  754,    303.3,  -1.8860,  34.6820,2,    286.4,2,    74.22,2,    30.25,2,     0.04,2,     2.09,2,        0,2,   2245.5,2,    541.0,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8926
  320619970113,    13,  1,      6,2,19970127,0000,-76.5033, 168.9920,  754,    354.1,  -1.8910,  34.6970,2,    285.0,2,    74.71,2,    30.45,2,     0.02,2,     2.10,2,     0.01,2,   2246.6,2,    548.4,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8989
  320619970113,    13,  6,      7,2,19970127,0000,-76.5033, 168.9920,  754,    400.2,  -1.9000,  34.7280,2,    286.9,2,  -999.00,9,    30.80,2,     0.00,2,     2.10,2,     0.03,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9091
  320619970113,    13,  1,      5,2,19970127,0000,-76.5033, 168.9920,  754,    404.8,  -1.8940,  34.7150,2,    285.8,2,    74.71,2,    30.48,2,     0.01,2,     2.10,2,        0,2,   2246.9,2,    542.9,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9032
  320619970113,    13,  1,      4,2,19970127,0000,-76.5033, 168.9920,  754,    456.1,  -1.8960,  34.7290,2,    287.0,2,    74.80,2,    30.44,2,     0.01,2,     2.10,2,     0.01,2,   2249.9,2,    547.4,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9067
  320619970113,    13,  6,      5,2,19970127,0000,-76.5033, 168.9920,  754,    501.1,  -1.8910,  34.7520,2,   -999.0,9,  -999.00,9,    30.58,2,     0.00,2,     2.08,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9030
  320619970113,    13,  6,      6,2,19970127,0000,-76.5033, 168.9920,  754,    501.1,  -1.8910,  34.7510,2,    290.9,2,  -999.00,9,    30.52,2,     0.00,2,     2.08,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9030
  320619970113,    13,  1,      3,2,19970127,0000,-76.5033, 168.9920,  754,    506.5,  -1.8960,  34.7400,2,    287.7,2,    74.90,2,    30.62,2,     0.00,2,     2.10,2,     0.03,2,   2249.7,2,    544.3,2,        4,     42.1,      0.6,2,     -999,9,     -999,9,  -1.9081
  320619970113,    13,  6,      3,2,19970127,0000,-76.5033, 168.9920,  754,    603.0,  -1.8920,  34.7630,2,    292.0,2,  -999.00,9,    30.55,2,     0.00,2,     2.08,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9070
  320619970113,    13,  6,      4,2,19970127,0000,-76.5033, 168.9920,  754,    603.3,  -1.8930,  34.7640,2,   -999.0,9,  -999.00,9,    30.54,2,     0.00,2,     2.08,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9080
  320619970113,    13,  1,      2,2,19970127,0000,-76.5033, 168.9920,  754,    606.9,  -1.8930,  34.7730,2,    288.3,2,    76.95,2,    30.41,2,     0.02,2,     2.10,2,     0.01,2,   2253.5,2,    561.4,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9081
  320619970113,    13,  6,      2,2,19970127,0000,-76.5033, 168.9920,  754,    701.0,  -1.8900,  34.7820,2,   -999.0,9,  -999.00,9,    30.50,2,     0.00,2,     2.10,2,     0.02,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9081
  320619970113,    13,  1,      1,2,19970127,0000,-76.5033, 168.9920,  754,    724.9,  -1.8890,  34.7940,2,    287.0,2,    79.88,2,    30.49,2,     0.01,2,     2.12,2,     0.04,2,   2259.1,2,    562.8,2,        4,     42.6,      0.4,2,     -999,9,     -999,9,  -1.9080
  320619970113,    13,  6,      1,2,19970127,0000,-76.5033, 168.9920,  754,    752.9,  -1.8890,  34.8040,2,   -999.0,9,  -999.00,9,    30.31,2,     0.00,2,     2.11,2,     0.02,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9089
  320619970113,    14,  1,     23,2,19970129,0000,-76.4897, 170.0290,  710,      3.0,   0.0140,  34.2340,2,    392.2,2,    72.00,2,     9.36,2,     0.07,2,     1.00,2,     0.17,2,   -999.0,9,   -999.0,9,     -999,     58.1,      1.1,2,    35.65,2,      4.4,2,   0.0139
  320619970113,    14,  1,     24,2,19970129,0000,-76.4897, 170.0290,  710,      3.2,   0.0140,  34.2350,2,    392.3,2,    71.90,2,     9.37,2,     0.07,2,     0.99,2,     0.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,   0.0139
  320619970113,    14,  1,     22,2,19970129,0000,-76.4897, 170.0290,  710,      5.6,   0.0090,  34.2330,2,    392.0,2,    72.10,2,     9.36,2,     0.07,2,     1.00,2,     0.18,2,   -999.0,9,   -999.0,9,     -999,     58.8,      0.7,2,    38.71,2,     4.75,2,   0.0088
  320619970113,    14,  1,     21,2,19970129,0000,-76.4897, 170.0290,  710,     10.1,   0.0100,  34.2310,2,    392.4,2,    71.80,2,     9.40,2,     0.07,2,     1.00,2,     0.18,2,   -999.0,9,   -999.0,9,     -999,     59.4,      1.0,2,    38.99,2,     4.85,2,   0.0097
  320619970113,    14,  1,     20,2,19970129,0000,-76.4897, 170.0290,  710,     15.4,   0.0010,  34.2370,2,    392.6,2,    71.90,2,     9.52,2,     0.07,2,     1.00,2,     0.22,2,   -999.0,9,   -999.0,9,     -999,     59.1,      0.8,2,    40.44,2,     5.16,2,   0.0005
  320619970113,    14,  1,     19,2,19970129,0000,-76.4897, 170.0290,  710,     20.7,  -0.0380,  34.2760,2,    397.6,2,    72.29,2,     9.13,2,     0.06,2,     1.00,2,     0.35,2,   -999.0,9,   -999.0,9,     -999,     59.6,      0.9,2,    42.53,2,     5.61,2,  -0.0387
  320619970113,    14,  1,     18,2,19970129,0000,-76.4897, 170.0290,  710,     25.6,  -0.1200,  34.2830,2,    395.2,2,    72.19,2,     9.69,2,     0.07,2,     1.05,2,     0.49,2,   -999.0,9,   -999.0,9,     -999,     58.9,      0.5,2,     -999,9,     -999,9,  -0.1209
  320619970113,    14,  1,     17,2,19970129,0000,-76.4897, 170.0290,  710,     31.1,  -0.3000,  34.2840,2,    387.7,2,    72.09,2,    10.64,2,     0.06,2,     1.10,2,     0.77,2,   -999.0,9,   -999.0,9,     -999,     59.0,      1.0,2,       57,2,     7.81,2,  -0.3010
  320619970113,    14,  1,     16,2,19970129,0000,-76.4897, 170.0290,  710,     40.4,  -0.1610,  34.3160,2,    387.6,2,    71.99,2,    10.25,2,     0.06,2,     1.10,2,     0.92,2,   -999.0,9,   -999.0,9,     -999,     58.4,      0.9,2,    57.35,2,     7.68,2,  -0.1624
  320619970113,    14,  1,     15,2,19970129,0000,-76.4897, 170.0290,  710,     50.9,  -0.1300,  34.3370,2,    384.8,2,    71.89,2,    10.51,2,     0.06,2,     1.14,2,     1.15,2,   -999.0,9,   -999.0,9,     -999,     58.2,      1.0,2,     -999,9,     -999,9,  -0.1317
  320619970113,    14,  1,     14,2,19970129,0000,-76.4897, 170.0290,  710,     60.5,  -0.1570,  34.3650,2,    376.7,2,    71.60,2,    11.54,2,     0.07,2,     1.24,2,     1.81,2,   -999.0,9,   -999.0,9,     -999,     53.3,      1.0,2,    57.68,2,     6.61,2,  -0.1590
  320619970113,    14,  1,     13,2,19970129,0000,-76.4897, 170.0290,  710,     80.0,  -1.0310,  34.3940,2,    339.4,2,    72.58,2,    18.50,2,     0.07,2,     1.66,2,     3.28,2,   -999.0,9,   -999.0,9,     -999,     51.8,      0.4,2,    69.29,2,     8.13,2,  -1.0331
  320619970113,    14,  1,     12,2,19970129,0000,-76.4897, 170.0290,  710,    100.3,  -1.2980,  34.4500,2,    319.6,2,    72.67,2,    22.79,2,     0.08,2,     1.86,2,     3.37,2,   -999.0,9,   -999.0,9,     -999,     50.8,      1.0,2,    55.05,2,     6.42,2,  -1.3005
  320619970113,    14,  1,     11,2,19970129,0000,-76.4897, 170.0290,  710,    125.6,  -1.0080,  34.5110,2,    329.0,2,    68.08,2,    24.16,2,     0.08,2,     1.86,2,     2.27,2,   -999.0,9,   -999.0,9,     -999,     46.8,      0.7,2,     -999,9,     -999,9,  -1.0114
  320619970113,    14,  1,     10,2,19970129,0000,-76.4897, 170.0290,  710,    150.4,  -1.3900,  34.5470,2,    306.1,2,    71.49,2,    26.60,2,     0.10,2,     1.99,2,        2,2,   -999.0,9,   -999.0,9,     -999,     46.7,      0.6,2,    17.68,2,     2.18,2,  -1.3937
  320619970113,    14,  1,      9,2,19970129,0000,-76.4897, 170.0290,  710,    200.3,  -1.8530,  34.5940,2,    288.2,2,    74.81,2,    30.19,2,     0.16,2,     2.11,2,      0.4,2,   -999.0,9,   -999.0,9,     -999,     44.0,      0.6,2,     9.03,2,     0.83,2,  -1.8572
  320619970113,    14,  1,      8,2,19970129,0000,-76.4897, 170.0290,  710,    250.4,  -1.8780,  34.6350,2,    290.9,2,    74.71,2,    30.39,2,     0.17,2,     2.11,2,     0.23,2,   -999.0,9,   -999.0,9,     -999,     42.3,      1.2,2,     -999,9,     -999,9,  -1.8833
  320619970113,    14,  1,      7,2,19970129,0000,-76.4897, 170.0290,  710,    301.7,  -1.8870,  34.6610,2,    286.4,2,    75.20,2,    30.86,2,     0.08,2,     2.13,2,     0.03,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8936
  320619970113,    14,  1,      6,2,19970129,0000,-76.4897, 170.0290,  710,    349.7,  -1.8910,  34.6830,2,    285.6,2,    75.39,2,    30.97,2,     0.05,2,     2.13,2,     0.02,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8988
  320619970113,    14,  1,      5,2,19970129,0000,-76.4897, 170.0290,  710,    400.6,  -1.8960,  34.6960,2,    285.5,2,    75.39,2,    31.05,2,     0.01,2,     2.13,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,     41.8,      0.8,2,     -999,9,     -999,9,  -1.9051
  320619970113,    14,  1,      4,2,19970129,0000,-76.4897, 170.0290,  710,    451.1,  -1.9120,  34.7120,2,    285.3,2,    75.88,2,    31.14,2,     0.00,2,     2.14,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9224
  320619970113,    14,  1,      3,2,19970129,0000,-76.4897, 170.0290,  710,    500.6,  -1.8960,  34.7300,2,    287.4,2,    75.19,2,    31.09,2,     0.00,2,     2.13,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.9079
  320619970113,    14,  1,      2,2,19970129,0000,-76.4897, 170.0290,  710,    601.2,  -1.8940,  34.7510,2,    288.4,2,    75.58,2,    31.00,2,     0.00,2,     2.13,2,        0,2,   -999.0,9,   -999.0,9,     -999,     41.9,      0.7,2,     -999,9,     -999,9,  -1.9089
  320619970113,    14,  1,      1,2,19970129,0000,-76.4897, 170.0290,  710,    708.8,  -1.8890,  34.7860,2,    286.2,2,    79.88,2,    31.03,2,     0.01,2,     2.16,2,     0.04,2,   -999.0,9,   -999.0,9,     -999,     41.8,      0.8,2,     -999,9,     -999,9,  -1.9074
  320619970113,    15,  1,     23,2,19970129,0000,-76.5012, 172.0110,  653,      4.1,  -0.1300,  34.2550,2,    386.5,2,    71.80,2,    10.45,2,     0.10,2,     1.06,2,     0.17,2,   2074.6,2,    194.0,2,        4,     57.8,      0.8,2,    54.32,2,      6.7,2,  -0.1301
  320619970113,    15,  1,     24,2,19970129,0000,-76.5012, 172.0110,  653,      4.5,  -0.1300,  34.2550,2,    386.7,2,    71.61,2,    10.44,2,     0.10,2,     1.06,2,     0.17,2,   2073.7,2,    194.5,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1301
  320619970113,    15,  1,     22,2,19970129,0000,-76.5012, 172.0110,  653,      5.4,  -0.1300,  34.2540,2,    386.7,2,    71.70,2,    10.44,2,     0.10,2,     1.06,2,     0.18,2,   2076.3,2,    192.4,2,        4,   -999.0,   -999.0,9,    49.08,2,     5.59,2,  -0.1302
  320619970113,    15,  1,     21,2,19970129,0000,-76.5012, 172.0110,  653,      9.7,  -0.1310,  34.2520,2,    386.6,2,    71.70,2,    10.49,2,     0.10,2,     1.06,2,     0.18,2,   2074.3,2,    193.9,2,        4,     57.1,      1.1,2,    53.63,2,     5.57,2,  -0.1313
  320619970113,    15,  1,     20,2,19970129,0000,-76.5012, 172.0110,  653,     14.6,  -0.1290,  34.2530,2,    387.1,2,    71.80,2,    10.48,2,     0.10,2,     1.06,2,     0.18,2,   2074.6,2,    192.4,2,        4,   -999.0,   -999.0,9,    48.26,2,     5.73,2,  -0.1295
  320619970113,    15,  1,     19,2,19970129,0000,-76.5012, 172.0110,  653,     19.7,  -0.1240,  34.2530,2,    386.9,2,    71.70,2,    10.44,2,     0.09,2,     1.06,2,     0.18,2,   2076.4,2,    193.1,2,        4,     57.5,      1.0,2,    48.46,2,     4.97,2,  -0.1247
  320619970113,    15,  1,     18,2,19970129,0000,-76.5012, 172.0110,  653,     24.8,  -0.1240,  34.2540,2,    387.3,2,    71.70,2,    10.48,2,     0.09,2,     1.06,2,     0.18,2,   2074.5,2,    193.0,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1248
  320619970113,    15,  1,     17,2,19970129,0000,-76.5012, 172.0110,  653,     30.4,  -0.1190,  34.2610,2,    386.8,2,    71.61,2,    10.42,2,     0.10,2,     1.06,2,     0.22,2,   2075.7,2,    191.1,2,        4,     56.8,      0.7,2,    49.27,2,     5.69,2,  -0.1200
  320619970113,    15,  1,     16,2,19970129,0000,-76.5012, 172.0110,  653,     40.1,  -0.0860,  34.3300,2,    382.8,2,    71.31,2,    10.29,2,     0.10,2,     1.10,2,     0.65,2,   2081.6,2,    194.3,2,        4,     57.0,      0.7,2,    58.21,2,     6.14,2,  -0.0874
  320619970113,    15,  1,     15,2,19970129,0000,-76.5012, 172.0110,  653,     49.8,   0.1500,  34.3600,2,    380.4,2,    71.70,2,    10.98,2,     0.10,2,     1.17,2,      1.1,2,   2091.8,2,    202.8,2,        4,     55.5,      1.0,2,     -999,9,     -999,9,   0.1482
  320619970113,    15,  1,     14,2,19970129,0000,-76.5012, 172.0110,  653,     59.7,  -0.1620,  34.3940,2,    371.0,2,    71.70,2,    12.84,2,     0.10,2,     1.32,2,     1.88,2,   2114.6,2,    231.5,2,        4,     54.7,      0.4,2,    71.74,2,     5.95,2,  -0.1640
