EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2TMP,PCO2_FLAG_W,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHER,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,C14ERR,DELC14_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,DEGC,,TU,TU,,NMOL/KG,,PERCNT,PERCNT,,O/OO,,O/OO,O/OO,,DEGC
  58JH19940723,  AR18,   619,  2,      5,    113,2,19940803, 61.9960, -21.1610, 1621,    123.8,   7.6391,  35.1643,2,  35.1648,2,    271.8,2,     6.52,2,    13.44,2,     0.02,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,    7.62693,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.6269
  58JH19940723,  AR18,   619,  2,      4,    109,3,19940803, 61.9960, -21.1610, 1621,    149.2,   7.5961,  35.1640,2,  35.1644,2,    271.4,2,     6.60,2,    13.40,2,     0.02,2,     1.00,2,    4.030,2,    2.163,2,    0.279,2,    3.716,2,   -999.0,9,   -999.0,    7.58145,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.5815
  58JH19940723,  AR18,   619,  2,      3,    103,2,19940803, 61.9960, -21.1610, 1621,    199.7,   7.5470,  35.1638,2,  35.1632,2,    272.0,2,     6.70,2,    13.32,2,     0.02,2,     1.00,2,    4.013,2,    1.935,2,    0.227,2,    3.614,2,   2142.4,2,    372.0,     7.5274,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.5274
  58JH19940723,  AR18,   619,  2,      2,    102,3,19940803, 61.9960, -21.1610, 1621,    250.5,   7.4445,  35.1531,2,  35.1534,2,    272.4,2,     6.84,2,    13.35,2,     0.02,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,    7.42003,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.4200
  58JH19940723,  AR18,   619,  2,      1,    115,2,19940803, 61.9960, -21.1610, 1621,    300.6,   7.3842,  35.1504,2,  35.1496,2,    272.8,2,     6.84,2,    13.41,2,     0.02,2,     1.00,2,    3.949,2,    1.857,2,    0.252,2,    3.789,2,   2143.4,2,    368.3,    7.35488,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.3549
  58JH19940723,  AR18,   619,  1,     12,    110,2,19940803, 61.9960, -21.1610, 1621,    400.0,   7.2653,  35.1440,2,  35.1437,2,    273.7,2,     6.86,2,    13.44,2,     0.02,2,     1.02,2,    3.747,2,    1.771,2,    0.191,2,    3.755,2,   -999.0,9,   -999.0,    7.22638,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.2264
  58JH19940723,  AR18,   619,  1,     11,    104,2,19940803, 61.9960, -21.1610, 1621,    500.0,   7.1876,  35.1412,2,  35.1412,2,    274.5,2,     6.90,2,    13.51,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2144.8,2,    370.6,    7.13891,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.1389
  58JH19940723,  AR18,   619,  1,     10,    107,2,19940803, 61.9960, -21.1610, 1621,    700.0,   6.7838,  35.1012,2,  35.1016,2,    263.8,2,     8.00,2,    14.65,2,     0.01,2,     1.07,2,    3.386,2,    1.724,2,    0.333,3,    3.614,2,   -999.0,9,   -999.0,    6.71686,9,    1.650,    0.080,2,   0.0000,2,     0.80,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   6.7169
  58JH19940723,  AR18,   619,  1,      9,    114,2,19940803, 61.9960, -21.1610, 1621,    800.0,   6.2988,  35.0773,2,  35.0791,2,    255.0,2,     9.11,2,    15.60,2,     0.02,2,     1.15,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2158.3,2,    394.9,    6.22469,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.2247
  58JH19940723,  AR18,   619,  1,      8,    112,2,19940803, 61.9960, -21.1610, 1621,    900.0,   5.6064,  35.0972,2,  35.0474,0,    261.5,2,     9.30,2,    15.28,2,     0.01,2,     1.13,2,    2.061,2, -999.000,5,    0.002,3,    2.183,2,   -999.0,9,   -999.0,    5.52713,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   5.5271
  58JH19940723,  AR18,   619,  1,      7,    100,2,19940803, 61.9960, -21.1610, 1621,   1000.0,   5.0688,  35.0267,2,  35.0276,2,    267.0,2,     9.19,2,    14.94,2,     0.02,2,     1.11,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2156.2,2,    379.0,    4.98411,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   4.9841
  58JH19940723,  AR18,   619,  1,      6,      3,2,19940803, 61.9960, -21.1610, 1621,   1200.0,   4.6439,  35.0262,2,  35.0276,2,    274.6,2,     8.60,2,    14.38,2,     0.02,2,     1.06,2,    2.193,2, -999.000,5,    0.083,2,    2.408,2,   -999.0,9,   -999.0,     4.5444,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   4.5444
  58JH19940723,  AR18,   619,  1,      5,    113,2,19940803, 61.9960, -21.1610, 1621,   1300.0,   4.4700,  35.0158,2,  35.0167,2,    275.5,2,     8.81,2,    14.39,2,     0.01,2,     1.07,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2153.0,2,    366.0,      4.363,2,    1.480,    0.080,2,   0.0000,2,     2.90,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   4.3630
  58JH19940723,  AR18,   619,  1,      4,    109,3,19940803, 61.9960, -21.1610, 1621,   1385.0,   3.9946,  34.9686,2,  34.9754,2,    273.5,2,     9.67,2,    15.09,2,     0.02,2,     1.13,2,    1.530,2, -999.000,5,    0.000,2,    1.968,2,   -999.0,9,   -999.0,    3.88481,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   3.8848
  58JH19940723,  AR18,   619,  1,      3,    103,2,19940803, 61.9960, -21.1610, 1621,   1390.0,   3.9708,  34.9633,2,  34.9591,2,    273.7,2,    10.02,2,    15.49,2,     0.02,2,     1.15,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,    3.86085,9,    1.390,    0.110,2,   0.0000,2,     5.60,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   3.8608
  58JH19940723,  AR18,   619,  1,      2,    101,2,19940803, 61.9960, -21.1610, 1621,   1499.2,   3.6724,  34.9827,2,  34.9825,2,    275.7,2,     9.88,2,    14.96,2,     0.02,2,     1.11,2,    2.617,2,    1.165,2,    0.103,2,    3.256,2,   2159.3,2,    365.8,    3.55593,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   3.5559
  58JH19940723,  AR18,   619,  1,      1,    115,2,19940803, 61.9960, -21.1610, 1621,   1581.9,   3.5299,  34.9815,2,  34.9807,2,    276.4,2,     9.92,2,    14.76,2,     0.02,2,     1.11,2,    1.460,2, -999.000,5,    0.187,3,    2.416,2,   2156.2,2,    361.9,    3.40774,2,    1.350,    0.070,2,   0.0000,2,     4.40,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   3.4077
  58JH19940723,  AR18,   620,  1,     12,    110,2,19940803, 62.5030, -21.6640, 1351,      2.3,  11.5242,  35.0429,2,  35.0447,2,    275.1,2,     0.90,2,     2.58,2,     0.06,2,     0.29,2,    3.436,2,    1.603,2,    0.511,3,    4.622,2,   2052.6,2,    279.8,    11.5239,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.5239
  58JH19940723,  AR18,   620,  1,     11,    104,2,19940803, 62.5030, -21.6640, 1351,      8.3,  11.5201,  35.0401,2,  35.0453,2,    271.6,2,     0.92,2,     2.66,2,     0.06,2,     0.31,2,    3.731,2,    1.871,2,    0.274,2,    4.869,2,   -999.0,9,   -999.0,    11.5191,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.5191
  58JH19940723,  AR18,   620,  1,     10,    107,2,19940803, 62.5030, -21.6640, 1351,     28.2,  10.7831,  35.0554,2,  35.0713,2,    274.7,2,     1.20,2,     3.87,2,     0.13,2,     0.41,2,    3.485,2,    1.596,2,    0.270,2,    4.520,2,   -999.0,9,   -999.0,    10.7797,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  10.7797
  58JH19940723,  AR18,   620,  1,      9,    114,2,19940803, 62.5030, -21.6640, 1351,     48.8,   8.2505,  35.1542,2,  35.1575,2,    269.7,2,     3.93,2,    11.61,2,     0.20,2,     0.91,2,    4.178,2,    2.068,2,    0.291,2,    4.688,2,   -999.0,9,   -999.0,     8.2455,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   8.2455
  58JH19940723,  AR18,   620,  1,      8,    112,2,19940803, 62.5030, -21.6640, 1351,     98.6,   7.6849,  35.1586,2,  35.1591,2,    271.9,2,     6.15,2,    13.54,2,     0.02,2,     1.05,2,    3.579,2,    1.553,2,    0.260,2,    3.621,2,   -999.0,9,   -999.0,    7.67519,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.6752
  58JH19940723,  AR18,   620,  1,      7,    100,2,19940803, 62.5030, -21.6640, 1351,    199.1,   7.4587,  35.1527,2,  35.1540,2,    272.7,2,     6.82,2,    13.51,2,     0.02,2,     1.06,2,    4.062,2,    1.965,2,    0.247,2,    3.948,2,   -999.0,9,   -999.0,     7.4393,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.4393
  58JH19940723,  AR18,   620,  1,      6,      3,2,19940803, 62.5030, -21.6640, 1351,    299.1,   7.3413,  35.1456,2,  35.1467,2,    272.5,2,     6.90,2,    13.47,2,     0.02,2,     1.03,2,    3.530,2,    1.686,2,    0.240,2,    3.418,2,   -999.0,9,   -999.0,    7.31223,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.3122
  58JH19940723,  AR18,   620,  1,      5,    113,2,19940803, 62.5030, -21.6640, 1351,    500.2,   7.1620,  35.1407,2,  35.1417,2,    274.9,2,     6.96,2,    13.65,2,     0.02,2,     1.02,2,    3.622,2,    1.634,2,    0.196,2,    3.768,2,   -999.0,9,   -999.0,    7.11339,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.1134
  58JH19940723,  AR18,   620,  1,      4,    109,2,19940803, 62.5030, -21.6640, 1351,    850.2,   5.9003,  35.0751,2,  35.1160,0,    267.0,2,     7.78,2,    14.42,2,     0.02,2,     1.06,2,    3.298,2,    1.488,2,    0.152,2,    3.374,2,   -999.0,9,   -999.0,    5.82374,9,    1.650,    0.140,2,   0.0000,2,     0.30,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   5.8238
  58JH19940723,  AR18,   620,  1,      3,    103,2,19940803, 62.5030, -21.6640, 1351,    998.1,   4.9848,  35.0257,2,  35.0254,2,    265.1,2,     9.33,2,    15.26,2,     0.01,2,     1.13,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,    4.90092,9,    1.310,    0.110,2,   0.0000,2,     3.90,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   4.9009
  58JH19940723,  AR18,   620,  1,      2,    102,2,19940803, 62.5030, -21.6640, 1351,   1273.3,   3.8638,  34.9599,2,  35.1160,0,    266.9,2,     7.81,2,    14.43,2,     0.02,2,     1.06,2,    3.607,3,    1.642,2,    0.225,2,    3.754,2,   -999.0,9,   -999.0,    3.76488,9,    1.640,    0.100,2,   0.0000,2,     0.60,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   3.7652
  58JH19940723,  AR18,   620,  1,      1,    115,2,19940803, 62.5030, -21.6640, 1351,   1329.3,   3.8755,  34.9822,2,  34.9835,2,    273.9,2,     9.87,2,    14.96,2,     0.02,2,     1.14,2,    1.624,2,    0.345,3,    0.119,2,    1.868,3,   -999.0,9,   -999.0,    3.77185,9,    1.270,    0.120,2,   0.0000,2,     4.70,     0.30,2,  -999.00,9,   -999.0,   -999.0,9,   3.7719
  58JH19940723,  AR18,   621,  1,     12,    110,2,19940803, 62.8330, -22.0610, 1033,      2.4,  11.5101,  35.0426,2,  35.0472,2,    273.5,2,     0.82,2,     2.62,2,     0.06,2,     0.31,2,    3.735,2,    2.361,2, -999.000,2,    4.945,2,   2054.8,2,    277.2,    11.5098,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.5098
  58JH19940723,  AR18,   621,  1,     11,    104,2,19940803, 62.8330, -22.0610, 1033,      9.3,  11.4703,  35.0376,2,  35.0486,2,    273.4,2,     1.04,2,     3.14,2,     0.12,2,     0.38,2,    3.970,2,    2.377,2,    0.243,2,    4.704,2,   2062.2,2,    290.4,    11.4691,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.4691
  58JH19940723,  AR18,   621,  1,     10,    107,2,19940803, 62.8330, -22.0610, 1033,     29.9,   9.0148,  35.0869,2,  35.1051,2,    274.8,2,     2.65,2,     8.77,2,     0.47,2,     0.82,2,    4.052,2,    2.031,2,    0.197,2,    4.908,2,   2113.0,2,    326.7,    9.01157,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   9.0116
  58JH19940723,  AR18,   621,  1,      9,    114,2,19940803, 62.8330, -22.0610, 1033,     49.8,   7.8407,  35.1232,2,  35.1022,2,    275.8,2,     2.39,2,     8.11,2,     0.48,2,     0.71,2,    4.180,2,    2.048,2,    0.258,2,    4.848,2,   2105.1,3,    305.4,    7.83576,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.8358
  58JH19940723,  AR18,   621,  1,      8,    112,2,19940803, 62.8330, -22.0610, 1033,     99.3,   7.3117,  35.1356,2,  35.1368,2,    270.3,2,     6.68,2,    14.03,2,     0.02,2,     1.02,2,    3.912,2,    1.570,2,    0.137,3,    4.103,2,   2144.9,2,    378.0,     7.3022,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.3022
  58JH19940723,  AR18,   621,  1,      7,    100,2,19940803, 62.8330, -22.0610, 1033,    199.4,   7.0945,  35.1276,2,  35.1280,2,    272.5,2,     7.05,2,    13.91,2,     0.02,2,     1.03,2,    4.190,2,    2.152,2,    0.262,2,    4.214,2,   2144.7,2,    376.4,    7.07563,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.0756
  58JH19940723,  AR18,   621,  1,      6,      3,2,19940803, 62.8330, -22.0610, 1033,    298.0,   6.9694,  35.1195,2,  35.1197,2,    273.6,2,     7.28,2,    14.03,2,     0.02,2,     1.05,2,    3.754,2,    1.867,2, -999.000,2,    4.001,2,   2143.6,2,    375.2,    6.94128,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.9413
  58JH19940723,  AR18,   621,  1,      5,    113,2,19940803, 62.8330, -22.0610, 1033,    400.1,   6.8330,  35.1112,2,  35.1116,2,    272.1,2,     7.42,2,    14.08,2,     0.02,2,     1.04,2,    4.035,2,    1.885,2,    0.262,2,    4.228,2,   2144.1,2,    372.2,    6.79539,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.7954
  58JH19940723,  AR18,   621,  1,      4,    109,2,19940803, 62.8330, -22.0610, 1033,    499.3,   6.6472,  35.0990,2,  35.1063,0,    270.3,2,     7.62,2,    14.30,2,     0.02,2,     1.07,2,    3.540,2,    1.556,2,    0.139,2,    3.872,2,   2146.0,2,    372.1,    6.60064,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.6006
  58JH19940723,  AR18,   621,  1,      3,    103,2,19940803, 62.8330, -22.0610, 1033,    599.1,   6.3804,  35.0824,2,  35.0843,2,    262.2,2,     8.64,2,    15.12,2,     0.02,2,     1.10,2,    3.592,2,    1.671,2,    0.201,2,    3.863,2,   2152.3,2,    386.5,    6.32535,2,    1.640,    0.160,2,   0.0000,2,     1.70,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   6.3253
  58JH19940723,  AR18,   621,  1,      2,    102,2,19940803, 62.8330, -22.0610, 1033,    799.7,   5.2626,  35.0254,2,  35.0256,2,    256.0,2,     9.99,2,    16.06,2,     0.02,2,     1.16,2,    2.740,2,    1.202,2,    0.142,2,    3.239,2,   2157.1,2,    392.2,    5.19484,2,    1.550,    0.080,2,   0.0000,2,     4.30,     0.20,2,  -999.00,9,   -999.0,   -999.0,9,   5.1948
  58JH19940723,  AR18,   621,  1,      1,    115,2,19940803, 62.8330, -22.0610, 1033,   1009.8,   4.7044,  35.0033,2,  35.0041,2,    264.5,2,     9.96,2,    15.62,2,     0.02,2,     1.15,2,    2.935,2,    1.381,2,    0.116,2,    3.504,2,   2162.4,2,    382.2,    4.62163,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   4.6216
  58JH19940723,  AR18,   622,  1,     12,    110,2,19940804, 63.1990, -22.4900,  330,      2.1,  11.3507,  35.0154,2,  35.0169,2,    279.1,2,     0.85,2,     2.78,2,     0.07,2,     0.30,2,    3.542,2,    1.680,2,    0.232,2,    4.679,2,   2053.1,2,    271.6,    11.3504,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.3504
  58JH19940723,  AR18,   622,  1,     11,    104,2,19940804, 63.1990, -22.4900,  330,     10.1,  11.3287,  35.0121,2,  35.0177,2,    278.9,2,     0.86,2,     2.83,2,     0.08,2,     0.31,2,    3.649,2,    1.922,2,    0.263,2,    4.632,2,   -999.0,9,   -999.0,    11.3274,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.3274
  58JH19940723,  AR18,   622,  1,     10,    107,2,19940804, 63.1990, -22.4900,  330,     20.7,  11.0129,  35.0057,2,  35.0321,2,    276.1,2,     1.09,2,     3.85,2,     0.20,2,     0.41,2,    3.448,2,    1.305,2,    0.215,2,    4.190,2,   -999.0,9,   -999.0,    11.0104,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.0104
  58JH19940723,  AR18,   622,  1,      9,    114,9,19940804, 63.1990, -22.4900,  330,     30.5,   9.7219,  35.0495,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,       -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   9.7185
  58JH19940723,  AR18,   622,  1,      8,    112,2,19940804, 63.1990, -22.4900,  330,     50.4,   7.4344,  35.1048,2,  35.1034,2,    269.2,2,     4.17,2,    12.59,2,     0.04,2,     0.94,2,    3.802,2,    1.765,2,    0.180,2,    4.307,2,   -999.0,9,   -999.0,    7.42955,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.4296
  58JH19940723,  AR18,   622,  1,      7,    100,2,19940804, 63.1990, -22.4900,  330,     75.6,   7.1014,  35.1152,2,  35.1148,2,    268.2,2,     6.01,2,    14.20,2,     0.02,2,     1.06,2,    4.221,2,    2.050,2,    0.246,2,    4.512,2,   -999.0,9,   -999.0,    7.09431,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.0943
  58JH19940723,  AR18,   622,  1,      6,      3,2,19940804, 63.1990, -22.4900,  330,    100.0,   7.0130,  35.1190,2,  35.1201,2,    270.5,2,     6.80,2,    14.22,2,     0.02,2,     1.06,2,    3.732,3,    1.929,2,    0.275,2,    3.904,2,   -999.0,9,   -999.0,    7.00367,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.0037
  58JH19940723,  AR18,   622,  1,      5,    113,3,19940804, 63.1990, -22.4900,  330,    125.4,   6.9580,  35.1181,2,  35.1201,2,    271.2,2,     7.08,2,    14.26,2,     0.02,2,     1.07,2,    4.141,2,    1.928,2,    0.271,2,    4.327,2,   -999.0,9,   -999.0,    6.94633,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.9463
  58JH19940723,  AR18,   622,  1,      4,    109,2,19940804, 63.1990, -22.4900,  330,    150.3,   6.8897,  35.1144,2,  35.0171,0,   -999.0,9,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5,    3.375,3,    2.091,2,    0.163,2,    4.088,2,   -999.0,9,   -999.0,    6.87579,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.8758
  58JH19940723,  AR18,   622,  1,      3,    103,2,19940804, 63.1990, -22.4900,  330,    199.8,   6.7581,  35.1085,2,  35.1095,2,    266.8,2,     7.46,2,    14.53,2,     0.02,2,     1.08,2,    4.189,2,    2.034,2,    0.232,2,    4.423,2,   -999.0,9,   -999.0,    6.73971,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.7397
  58JH19940723,  AR18,   622,  1,      2,    102,2,19940804, 63.1990, -22.4900,  330,    250.2,   6.5751,  35.1030,2,  35.1110,0,    267.3,2,     7.37,2,    14.80,2,     0.02,2,     1.08,2,    3.533,3,    2.149,2,    0.204,2,    3.692,2,   -999.0,9,   -999.0,    6.55233,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.5523
  58JH19940723,  AR18,   622,  1,      1,    115,2,19940804, 63.1990, -22.4900,  330,    307.9,   6.4891,  35.1003,2,  35.1024,2,    257.3,2,     9.29,2,    15.46,2,     0.03,2,     1.15,2,    4.314,2,    2.241,2,    0.292,2,    4.704,2,   -999.0,9,   -999.0,    6.46116,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.4612
  58JH19940723,  AR18,   623,  1,     10,    107,2,19940804, 63.4990, -22.7390,  213,      2.1,  11.5710,  34.9059,2,  34.9097,2,    279.0,2,     0.66,2,     0.38,2,     0.02,2,     0.18,2,    3.457,2,    1.666,2,    0.246,2,    4.497,2,   2025.9,2,    249.3,    11.5707,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.5707
  58JH19940723,  AR18,   623,  1,      9,    114,2,19940804, 63.4990, -22.7390,  213,      9.4,  11.4685,  34.9253,2,  34.9050,0,    279.0,2,     0.65,2,     0.30,2,     0.02,2,     0.17,2,    3.888,2,    1.998,2,    0.248,2,    5.063,2,   -999.0,9,   -999.0,    11.4673,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  11.4673
  58JH19940723,  AR18,   623,  1,      8,    112,2,19940804, 63.4990, -22.7390,  213,     19.6,  10.8648,  34.9929,2,  35.0028,2,    273.6,2,     0.80,2,     2.36,2,     0.10,2,     0.31,2,    3.970,2,    2.541,2,    0.467,3,    5.112,2,   -999.0,9,   -999.0,    10.8624,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  10.8624
  58JH19940723,  AR18,   623,  1,      7,    100,2,19940804, 63.4990, -22.7390,  213,     30.6,   9.3871,  35.0435,2,  35.0490,2,    271.8,2,     1.30,2,     4.26,2,     0.33,2,     0.51,2,    4.205,2,    2.264,2,    0.270,2,    4.883,2,   -999.0,9,   -999.0,    9.38371,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   9.3837
  58JH19940723,  AR18,   623,  1,      6,      3,2,19940804, 63.4990, -22.7390,  213,     50.5,   7.2340,  35.0916,2,  35.0931,2,    260.5,2,     4.69,2,    13.48,2,     0.03,2,     1.01,2,    4.349,2,    2.218,2,    0.328,2,    4.959,2,   -999.0,9,   -999.0,    7.22922,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.2292
  58JH19940723,  AR18,   623,  1,      5,    113,2,19940804, 63.4990, -22.7390,  213,     74.2,   6.9490,  35.1147,2,  35.1165,2,    266.2,2,     6.70,2,    14.57,2,     0.02,2,     1.07,2,    4.250,2,    2.129,2,    0.259,2,    4.461,2,   -999.0,9,   -999.0,    6.94212,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.9421
  58JH19940723,  AR18,   623,  1,      4,    109,2,19940804, 63.4990, -22.7390,  213,     98.9,   6.8583,  35.1130,2,  35.1140,2,    266.4,2,     7.14,2,    14.65,2,     0.01,2,     1.07,2,    4.105,2,    1.794,2,    0.229,2,    4.417,2,   -999.0,9,   -999.0,    6.84919,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.8492
