EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,THETA
,,,,,,,,,,,METERS,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C
  33RO20110926,   A10,    55,  1,     21,  11010,2,20111014,2132,-30.0009, -14.4265, 3194,  88.9000,     88.9,  17.3670,  35.8490,2,  35.8486,2,    237.2,2,    236.8,2,     1.30,2,     0.20,2,     0.05,2,     0.18,2,    2.403,2,    1.438,2,    1.385,2,    3.212,4,   2082.7,2,   2353.6,2,-999.0000,9,   7.9759,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.3521
  33RO20110926,   A10,    55,  1,     20,  11715,2,20111014,2132,-30.0009, -14.4265, 3194, 135.4000,    135.4,  16.1428,  35.6443,2,  35.6440,2,    225.3,2,    226.1,2,     1.80,6,     2.70,6,     0.06,6,     0.33,6,    2.543,2,    1.518,2,    1.422,2,    1.746,4,   2093.2,2,   2342.5,2,-999.0000,9,   7.9308,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  16.1212
  33RO20110926,   A10,    55,  1,     19,  11007,2,20111014,2132,-30.0009, -14.4265, 3194, 170.7000,    170.7,  14.9226,  35.4347,2,  35.4310,2,    219.1,2,    220.6,2,     2.30,2,     5.00,2,     0.02,2,     0.48,2,    2.719,2,    1.598,2,    1.443,2,    1.079,4,   2101.3,2,   2326.8,2,-999.0000,9,   7.8978,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  14.8968
  33RO20110926,   A10,    55,  1,     18,  11710,2,20111014,2132,-30.0009, -14.4265, 3194, 215.6000,    215.6,  14.0335,  35.3192,2,  35.3186,2,    218.3,2,    221.2,2,     2.60,2,     6.70,2,     0.01,2,     0.58,2,    2.848,2,    1.651,2,     1.37,2,    1.065,3,   2107.9,2,   2320.8,2,-999.0000,9,   7.8748,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  14.0022
  33RO20110926,   A10,    55,  1,     17,  11023,2,20111014,2132,-30.0009, -14.4265, 3194, 275.6000,    275.6,  13.3410,  35.2386,2,  35.2383,2,    218.1,2,    220.2,2,     2.90,6,     8.40,6,     0.01,6,     0.67,6,    2.914,2,    1.643,2,    1.336,2,    1.113,3,   2113.9,2,   2315.2,2,-999.0000,9,   7.8568,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.3022
  33RO20110926,   A10,    55,  1,     16,  11709,2,20111014,2132,-30.0009, -14.4265, 3194, 328.0000,    328.0,  12.5803,  35.1438,2,  35.1451,2,    217.5,2,    217.7,2,     3.50,2,    10.30,2,     0.01,2,     0.79,2,    3.045,2,    1.715,2,    1.365,2,    1.070,3,   2120.0,2,   2314.6,2,-999.0000,9,   7.8356,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  12.5359
  33RO20110926,   A10,    55,  1,     15,  11006,2,20111014,2132,-30.0009, -14.4265, 3194, 375.0000,    375.0,  11.9843,  35.0598,2,  35.0514,2,    216.5,2,    213.4,2,     4.40,2,    12.10,2,     0.01,2,     0.92,2,    3.117,2,    1.733,2,    1.236,2,    1.053,3,   2125.8,2,   2312.0,2,-999.0000,9,   7.8196,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  11.9350
  33RO20110926,   A10,    55,  1,     14,  11708,2,20111014,2132,-30.0009, -14.4265, 3194, 430.3000,    430.3,  11.2697,  34.9649,2,  34.9611,2,    213.0,2,    212.0,2,     5.20,2,    14.10,2,     0.01,2,     1.03,2,    3.166,2,    1.738,2,    1.219,2,    1.164,3,   2133.4,2,   -999.0,5,-999.0000,9,-999.0000,5,  -999.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  11.2153
  33RO20110926,   A10,    55,  1,     13,  11031,2,20111014,2132,-30.0009, -14.4265, 3194, 529.7000,    529.7,   9.1782,  34.6999,2,  34.6992,2,    209.1,2,    208.1,2,     8.50,2,    19.00,2,     0.01,2,     1.37,2,    3.253,2,    1.725,2,    1.056,2,    1.468,3,   2148.6,2,   2293.0,2,-999.0000,9,   7.7366,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   9.1191
  33RO20110926,   A10,    55,  1,     12,  11027,2,20111014,2132,-30.0009, -14.4265, 3194, 620.2000,    620.2,   7.5240,  34.5159,2,  34.5089,2,    209.9,2,    209.7,2,    11.90,2,    23.70,2,     0.01,2,     1.65,2,    3.280,2,    1.698,2,    0.925,2,    1.995,3,   2161.3,2,   2287.2,2,-999.0000,9,   7.6885,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   7.4622
  33RO20110926,   A10,    55,  1,     11,  11707,2,20111014,2132,-30.0009, -14.4265, 3194, 720.2000,    720.2,   5.8691,  34.3614,2,  34.3619,2,    219.9,2,    219.9,2,    15.80,2,    26.70,2,     0.01,2,     1.84,2,    3.302,2,    1.673,2,    0.875,2,    2.512,3,   2171.0,2,   2281.7,2,-999.0000,9,   7.6615,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   5.8059
  33RO20110926,   A10,    55,  1,     10,  11003,2,20111014,2132,-30.0009, -14.4265, 3194, 860.5000,    860.5,   4.3135,  34.2936,2,  34.2940,2,    221.9,2,    222.3,2,    25.30,6,    29.90,6,     0.01,6,     2.06,6,    2.769,2,    1.373,2,     0.59,2,    2.535,3,   2186.1,2,   2293.1,2,-999.0000,9,   7.6352,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.2475
  33RO20110926,   A10,    55,  1,      9,  11706,2,20111014,2132,-30.0009, -14.4265, 3194,1010.1000,   1010.1,   3.5771,  34.3335,2,  34.3337,2,    208.7,2,    209.0,2,    36.60,2,    31.80,2,     0.01,2,     2.20,2,    1.904,6,    0.931,6,     0.35,6,    1.924,3,   2205.4,2,   2301.5,2,-999.0000,9,   7.6112,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.5042
  33RO20110926,   A10,    55,  1,      8,  11033,2,20111014,2132,-30.0009, -14.4265, 3194,1160.3000,   1160.3,   3.1540,  34.4362,2,  34.4385,2,    192.6,2,    193.0,2,    48.40,6,    32.90,6,     0.01,6,     2.27,6,    0.999,2,    0.495,2,    0.226,2,    1.321,3,   2223.2,6,   2310.1,2,-999.0000,9,   7.5864,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.0725
  33RO20110926,   A10,    55,  1,      7,  11705,2,20111014,2132,-30.0009, -14.4265, 3194,1340.4000,   1340.4,   3.0370,  34.5505,2,  34.5526,2,    185.7,2,    187.3,2,    53.90,2,    32.10,2,     0.01,2,     2.23,2,    0.460,2,    0.225,2,    0.087,2,    0.785,3,   2231.0,2,   2321.6,6,-999.0000,9,   7.5938,6,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.9419
  33RO20110926,   A10,    55,  1,      6,  11029,2,20111014,2132,-30.0009, -14.4265, 3194,1540.1000,   1540.1,   2.8708,  34.6413,2,  34.6437,2,    191.4,2,    191.1,2,    55.80,2,    30.90,2,     0.01,2,     2.13,2,    0.240,2,    0.119,2,        0,2,    0.519,3,   2234.6,3,   2324.8,2,-999.0000,9,   7.6114,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.7609
  33RO20110926,   A10,    55,  1,      5,  11704,2,20111014,2132,-30.0009, -14.4265, 3194,1740.0000,   1740.0,   2.7874,  34.7275,2,  34.7277,2,    203.3,2,    202.0,2,    54.30,6,    28.60,6,     0.01,6,     1.98,6,    0.108,2,    0.054,2,        0,2,    0.312,3,   2227.3,2,   2332.6,2,-999.0000,9,   7.6362,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.6615
  33RO20110926,   A10,    55,  1,      4,  11030,2,20111014,2132,-30.0009, -14.4265, 3194,1939.7000,   1939.7,   2.6938,  34.7865,2,  34.7865,2,    215.2,2,    213.6,2,    52.10,6,    26.90,6,     0.01,6,     1.84,6,    0.054,2,    0.029,2,        0,2,    0.238,3,   2219.5,2,   2335.3,2,-999.0000,9,   7.6613,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.5517
  33RO20110926,   A10,    55,  1,      3,  11703,2,20111014,2132,-30.0009, -14.4265, 3194,2249.8000,   2249.8,   2.5967,  34.8309,2,  34.8320,2,    226.4,2,    228.6,2,    49.30,2,    25.10,2,     0.01,2,     1.71,2,    0.032,2,    0.018,2,        0,2,    0.159,3,   2208.7,2,   2329.0,3,-999.0000,9,   7.6855,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.4280
  33RO20110926,   A10,    55,  1,      2,  11702,2,20111014,2132,-30.0009, -14.4265, 3194,2600.1000,   2600.1,   2.5751,  34.8408,2,  34.8418,2,    231.6,2,    230.6,2,    48.90,6,    24.20,6,     0.01,6,     1.68,6,    0.029,2,    0.021,3,    0.107,2,    0.144,3,   2203.8,6,   2329.8,2,-999.0000,9,   7.6905,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.3737
  33RO20110926,   A10,    55,  1,      1,  11701,2,20111014,2132,-30.0009, -14.4265, 3194,3183.7000,   3183.7,   2.3176,  34.8556,2,  34.8564,2,    240.2,2,    240.0,2,    52.50,2,    24.10,2,     0.01,2,     1.64,2,    0.012,6,    0.008,6,    0.073,6,    0.100,3,   2204.7,2,   2338.0,2,-999.0000,9,   7.7040,6,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.0633
  33RO20110926,   A10,    56,  1,     24,  11714,2,20111014,0459,-30.0004, -15.1884, 3638,   4.9000,      4.9,  17.6940,  35.8855,2,  35.8848,2,    237.3,2,    238.6,2,     1.30,2,     0.00,2,     0.01,2,     0.15,2,    2.371,6,    1.429,6,    1.427,6,    4.648,4,   2082.5,6,   2359.1,6,-999.0000,9,   7.9809,6,    25.00,     62.5,2,     3.08,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.6932
  33RO20110926,   A10,    56,  1,     23,  11713,3,20111014,0459,-30.0004, -15.1884, 3638,  29.3000,     29.3,  17.6830,  35.8827,2,  35.8821,2,    238.0,2,    238.8,2,     1.30,2,     0.00,2,     0.01,2,     0.15,2,    2.369,2,    1.428,2,    1.389,2,    4.395,4,   2082.4,2,   2354.6,2,-999.0000,9,   7.9790,2,    25.00,     67.8,3,     4.11,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.6780
  33RO20110926,   A10,    56,  1,     22,  11712,2,20111014,0459,-30.0004, -15.1884, 3638,  80.2000,     80.2,  17.6144,  35.8779,2,  35.8798,2,    239.1,2,    238.1,2,     1.30,2,     0.00,2,     0.01,2,     0.16,2,    2.383,2,    1.434,2,    1.418,2,    4.370,4,   2082.3,2,   2353.6,2,-999.0000,9,   7.9790,2,    25.00,     59.4,2,     3.37,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.6008
  33RO20110926,   A10,    56,  1,     21,  11010,2,20111014,0459,-30.0004, -15.1884, 3638, 129.3000,    129.3,  16.6657,  35.7414,2,  35.7336,2,    229.0,2,    230.0,2,     1.60,6,     1.60,6,     0.17,6,     0.27,6,    2.477,2,    1.483,2,    1.416,2,    2.144,4,   2091.5,2,   2344.8,2,-999.0000,9,   7.9489,2,    25.00,     56.4,2,     4.77,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  16.6446
  33RO20110926,   A10,    56,  1,     20,  11715,2,20111014,0459,-30.0004, -15.1884, 3638, 200.2000,    200.2,  14.5341,  35.3881,2,  35.3883,2,    219.6,2,    219.9,2,     2.50,2,     5.80,2,     0.02,2,     0.52,2,    2.755,2,    1.617,2,    1.382,2,    1.174,4,   2106.0,2,   2325.9,2,-999.0000,9,   7.8867,2,    25.00,     55.2,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  14.5043
  33RO20110926,   A10,    56,  1,     19,  11007,2,20111014,0459,-30.0004, -15.1884, 3638, 299.9000,    299.9,  13.1252,  35.2117,2,  35.2126,2,    218.4,2,    217.6,2,     3.20,2,     9.00,2,     0.01,2,     0.71,2,    2.962,2,    1.701,2,    1.334,2,    1.137,3,   2115.9,2,   2318.1,2,-999.0000,9,   7.8517,2,    25.00,     55.3,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.0834
  33RO20110926,   A10,    56,  1,     18,  11710,2,20111014,0459,-30.0004, -15.1884, 3638, 399.6000,    399.6,  11.7220,  35.0319,2,  35.0332,2,    217.4,2,    215.7,2,     4.30,6,    12.60,6,     0.02,6,     0.92,6,    3.116,2,    1.752,2,    1.297,2,    1.187,3,   2127.6,2,   2309.6,2,-999.0000,9,   7.8126,2,    25.00,     46.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  11.6702
  33RO20110926,   A10,    56,  1,     17,  11023,2,20111014,0459,-30.0004, -15.1884, 3638, 500.4000,    500.4,   9.6359,  34.7540,2,  34.7474,2,    209.2,2,    209.2,2,     7.80,2,    18.60,2,     0.01,2,     1.30,2,    3.220,2,    1.737,2,     1.08,2,    1.447,3,   2146.5,2,   2296.2,2,-999.0000,9,   7.7445,2,    25.00,     46.2,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   9.5784
  33RO20110926,   A10,    56,  1,     16,  11709,2,20111014,0459,-30.0004, -15.1884, 3638, 526.9000,    526.9,   8.9731,  34.6737,2,  34.6740,2,    208.5,2,    208.2,2,     8.90,2,    20.20,2,     0.01,2,     1.41,2,    3.249,2,    1.726,2,    1.019,2,    1.627,3,   2149.2,2,   2293.2,2,-999.0000,9,   7.7264,2,    25.00,     44.6,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   8.9151
  33RO20110926,   A10,    56,  1,     15,  11006,2,20111014,0459,-30.0004, -15.1884, 3638, 649.8000,    649.8,   6.6666,  34.4323,2,  34.4342,2,    213.0,2,    213.3,2,    13.90,2,    25.60,2,     0.01,2,     1.76,2,    3.276,2,    1.694,2,    0.891,2,    2.269,3,   2164.6,2,   2286.6,2,-999.0000,9,   7.6703,2,    25.00,     42.1,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   6.6059
  33RO20110926,   A10,    56,  1,     14,  11708,2,20111014,0459,-30.0004, -15.1884, 3638, 800.8000,    800.8,   4.7466,  34.2945,2,  34.2941,2,    224.8,2,    225.2,2,    21.20,2,    28.80,2,     0.01,2,     1.99,2,    3.062,2,    1.534,2,    0.699,2,    2.670,3,   2177.2,2,   2285.5,2,-999.0000,9,   7.6465,2,    25.00,     44.9,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.6829
  33RO20110926,   A10,    56,  1,     13,  11031,2,20111014,0459,-30.0004, -15.1884, 3638, 950.2000,    950.2,   3.8781,  34.3159,2,  34.3159,2,    212.0,2,    213.0,2,    32.10,6,    30.70,6,     0.01,6,     2.16,6,    2.254,2,    1.106,2,    0.409,2,    2.179,3,   2177.3,4,   2294.7,2,-999.0000,9,   7.6164,2,    25.00,     41.4,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.8077
  33RO20110926,   A10,    56,  1,     12,  11027,3,20111014,0459,-30.0004, -15.1884, 3638,1050.1000,   1050.1,   3.4765,  34.3716,2,-999.0000,9,    200.1,9,   -999.0,9,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5, -999.000,9, -999.000,9,     -999,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,  -999.00,   -999.0,5,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.4011
  33RO20110926,   A10,    56,  1,     11,  11707,4,20111014,0459,-30.0004, -15.1884, 3638,1299.4000,   1299.4,   3.0145,  34.5350,2,  34.7113,4,    185.8,2,    202.5,4,    33.40,4,    24.80,4,     0.01,4,     1.75,4,    1.637,4,    0.886,4,    0.562,4,    1.390,4,   2188.4,4,   2312.9,6,-999.0000,9,   7.6855,4,    25.00,     44.9,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.9230
  33RO20110926,   A10,    56,  1,     10,  11003,2,20111014,0459,-30.0004, -15.1884, 3638,1487.6000,   1487.6,   2.8921,  34.6421,2,  34.6426,2,    191.4,2,    191.7,2,    55.00,2,    30.80,2,     0.01,2,     2.13,2,    0.240,2,    0.118,2,        0,2,    0.510,3,   2227.8,2,   2323.5,2,-999.0000,9,   7.6104,2,    25.00,     37.8,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.7863
  33RO20110926,   A10,    56,  1,      9,  11706,2,20111014,0459,-30.0004, -15.1884, 3638,1689.7000,   1689.7,   2.7983,  34.7143,2,  34.7126,2,    201.4,2,    201.8,2,    54.10,2,    28.80,2,     0.01,2,     2.01,2,    0.130,2,    0.063,2,    0.019,2,    0.364,3,   2221.2,2,   2326.8,2,-999.0000,9,   7.6304,2,    25.00,     39.1,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.6766
  33RO20110926,   A10,    56,  1,      8,  11033,2,20111014,0459,-30.0004, -15.1884, 3638,1889.6000,   1889.6,   2.7015,  34.7779,2,  34.7790,2,    213.5,2,    213.4,2,    51.80,2,    27.10,2,     0.01,2,     1.86,2,    0.063,2,    0.033,2,    0.045,2,    0.215,3,   2213.3,2,   2331.9,2,-999.0000,9,   7.6583,2,    25.00,     39.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.5637
  33RO20110926,   A10,    56,  1,      7,  11705,2,20111014,0459,-30.0004, -15.1884, 3638,2099.7000,   2099.7,   2.6366,  34.8137,2,  34.8137,2,    222.2,2,    222.5,2,    50.10,2,    25.80,2,     0.01,2,     1.76,2,    0.041,2,    0.021,2,        0,2,    0.166,3,   2206.7,2,   2332.1,2,-999.0000,9,   7.6763,2,    25.00,     42.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.4810
  33RO20110926,   A10,    56,  1,      6,  11029,2,20111014,0459,-30.0004, -15.1884, 3638,2300.2000,   2300.2,   2.5851,  34.8363,2,  34.8368,2,    229.8,2,    229.5,2,    48.30,2,    24.80,2,     0.01,2,     1.70,2,    0.025,2,    0.013,2,        0,2,    0.130,3,   2202.3,2,   2333.1,2,-999.0000,9,   7.6904,2,    25.00,     43.2,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.4120
  33RO20110926,   A10,    56,  1,      5,  11704,2,20111014,0459,-30.0004, -15.1884, 3638,2500.9000,   2500.9,   2.5626,  34.8462,2,  34.8456,2,    233.0,2,    233.7,2,    48.10,2,    24.60,2,     0.01,2,     1.67,2,    0.020,2,    0.012,2,    0.017,2,    0.168,3,   2199.4,2,   2333.8,2,-999.0000,9,   7.6964,2,    25.00,     41.4,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.3710
  33RO20110926,   A10,    56,  1,      4,  11030,2,20111014,0459,-30.0004, -15.1884, 3638,2699.4000,   2699.4,   2.5086,  34.8517,2,  34.8520,2,    234.9,2,    235.5,2,    48.60,6,    23.70,6,     0.01,6,     1.64,6,    0.018,2,    0.012,2,    0.065,2,    0.130,3,   2198.5,2,   2334.7,2,-999.0000,9,   7.6994,2,    25.00,     39.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.2988
  33RO20110926,   A10,    56,  1,      3,  11703,2,20111014,0459,-30.0004, -15.1884, 3638,2897.4000,   2897.4,   2.4270,  34.8571,2,  34.8577,2,    237.8,2,    237.8,2,    49.60,2,    24.00,2,     0.01,2,     1.63,2,    0.013,2,    0.008,2,    0.043,2,    0.098,3,   2199.4,2,   2331.0,2,-999.0000,9,   7.7025,2,    25.00,     39.9,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.1993
  33RO20110926,   A10,    56,  1,      2,  11702,2,20111014,0459,-30.0004, -15.1884, 3638,3121.1000,   3121.1,   2.3612,  34.8580,2,  34.8581,2,    240.3,2,    239.6,2,    50.90,2,    23.50,2,     0.01,2,     1.63,2,    0.011,2,    0.007,2,    0.069,2,    0.130,3,   2198.6,2,   2331.8,2,-999.0000,9,   7.6995,2,    25.00,     40.3,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.1123
  33RO20110926,   A10,    56,  1,      1,  11701,2,20111014,0459,-30.0004, -15.1884, 3638,3520.6000,   3520.6,   2.2771,  34.8570,2,  34.8574,2,    242.1,2,    240.9,2,    53.40,2,    23.70,2,     0.01,2,     1.64,2,    0.013,6,    0.006,6,    0.089,6,    0.101,3,   2201.1,6,   2336.9,6,-999.0000,9,   7.7060,6,    25.00,     41.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   1.9883
  33RO20110926,   A10,    57,  1,     24,  11714,2,20111014,1311,-29.9998, -15.9503, 4032,   4.6000,      4.6,  18.0839,  35.9029,2,  35.9011,2,    237.6,2,    238.1,2,     1.50,2,     0.10,2,     0.01,2,     0.16,2,    2.345,2,    1.426,2,    1.456,2,    3.105,4,   2086.4,6,   2353.7,6,-999.0000,9,   7.9820,6,    25.00,     60.4,2,     4.43,2,     54.0,2,      3.0,     1.22,2,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  18.0831
  33RO20110926,   A10,    57,  1,     23,  11713,2,20111014,1311,-29.9998, -15.9503, 4032,  45.4000,     45.4,  17.7754,  35.8936,2,  35.8947,2,    237.9,2,    238.7,2,     1.50,2,     0.10,2,     0.01,2,     0.16,2,    2.356,2,    1.427,2,    1.407,2,    3.188,4,   2085.9,2,   2356.4,2,-999.0000,9,   7.9799,2,    25.00,     61.6,2,     3.45,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.7677
  33RO20110926,   A10,    57,  1,     22,  11712,2,20111014,1311,-29.9998, -15.9503, 4032,  94.8000,     94.8,  16.9216,  35.7757,2,  35.7733,2,    233.7,2,    230.4,2,     1.80,2,     1.20,2,     0.16,2,     0.25,2,    2.437,2,    1.469,2,    1.431,2,    1.726,4,   2093.5,2,   2350.2,2,-999.0000,9,   7.9569,2,    25.00,     45.6,3,     4.74,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  16.9060
  33RO20110926,   A10,    57,  1,     21,  11010,2,20111014,1311,-29.9998, -15.9503, 4032, 149.9000,    149.9,  15.6904,  35.5751,2,  35.5741,2,    226.6,2,    225.6,2,     2.30,2,     3.50,2,     0.03,2,     0.38,2,    2.582,2,    1.544,2,    1.463,2,    1.212,4,   2100.1,2,   2336.6,2,-999.0000,9,   7.9248,2,    25.00,     50.5,2,     7.26,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.6669
  33RO20110926,   A10,    57,  1,     20,  11715,2,20111014,1311,-29.9998, -15.9503, 4032, 250.0000,    250.0,  13.5786,  35.2517,2,  35.2566,2,    218.7,2,    218.5,2,     3.20,6,     7.90,6,     0.01,6,     0.65,6,    2.884,2,    1.681,2,    1.362,2,    0.823,3,   2117.5,2,   2319.9,2,-999.0000,9,   7.8647,2,    25.00,     50.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.5430
