BOTTLE,20020817WHPOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 17, 2002
#original HYD file: i02ehy.txt   Sat Aug 17 16:20:57 2002
#original SUM file: i02esu.txt   Tue Jan  8 10:56:35 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,LCAT,LCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,CTDRAW,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PM/KG,,PM/KG,,TU,,UMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU
    316N145_14,  I02E,  1096,  1,      2, 022,2,19951211,0529, -8.0070,  93.9972, 5257,   5247.2,   1.2126,  34.7117,2,  34.7123,2,    199.1,2,    198.0,2,   125.78,2,    32.37,2,     0.00,2,     2.22,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2274.1,2,   -999.0,5,   2396.0,2,52617.4,  -999.0,-999.0000,-999.000,-999.000,  0.7579,-999.000
    316N145_14,  I02E,  1096,  1,      1, 023,2,19951211,0529, -8.0070,  93.9972, 5257,   5367.6,   1.2269,  34.7118,2,  34.7121,2,    197.5,2,    199.5,2,   125.44,6,    32.31,6,     0.00,6,     2.21,6,    0.002,2,    0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2274.2,2,   -999.0,5,   2390.9,2,53816.7,  -999.0,-999.0000,-999.000,-999.000,  0.7567,-999.000
    316N145_14,  I02E,  1097,  1,     36, 024,2,19951211,1239, -8.0013,  93.3333, 5055,     13.2,  26.9437,  34.2861,2,  34.2870,2,    201.4,2,    205.4,2,     3.04,2,     0.15,2,     0.02,2,     0.16,2,    1.641,2,    0.945,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1929.3,2,   -999.0,5,   2248.5,2,  276.2,  -999.0,-999.0000,-999.000,-999.000, 26.9407,-999.000
    316N145_14,  I02E,  1097,  1,     35, 003,2,19951211,1239, -8.0013,  93.3333, 5055,     37.5,  26.7350,  34.3044,2,  34.3040,2,    195.2,2,    207.1,2,     3.03,2,     0.15,2,     0.02,2,     0.18,2,    1.652,2,    0.945,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1936.8,2,   -999.0,5,   -999.0,9,  512.4,  -999.0,-999.0000,-999.000,-999.000, 26.7265,-999.000
    316N145_14,  I02E,  1097,  1,     34, 026,2,19951211,1239, -8.0013,  93.3333, 5055,     68.1,  23.9770,  35.2453,2,  35.2052,3,    119.2,2,    149.8,2,     6.11,2,     3.71,2,     0.47,2,     0.62,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2051.4,2,   -999.0,5,   2303.1,3,  810.2,  -999.0,-999.0000,-999.000,-999.000, 23.9627,-999.000
    316N145_14,  I02E,  1097,  1,     33, 027,2,19951211,1239, -8.0013,  93.3333, 5055,    107.8,  18.4449,  34.9073,2,  34.9140,2,     68.6,2,     66.2,2,    19.32,2,    21.21,2,     0.03,2,     1.48,2,    1.183,2,    0.642,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 1204.2,  -999.0,-999.0000,-999.000,-999.000, 18.4261,-999.000
    316N145_14,  I02E,  1097,  1,     32, 028,2,19951211,1239, -8.0013,  93.3333, 5055,    153.2,  14.3741,  34.9314,2,  34.9300,2,     60.0,2,     61.2,2,    25.65,2,    25.61,2,     0.00,2,     1.78,2,    0.776,2,    0.394,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 1655.8,  -999.0,-999.0000,-999.000,-999.000, 14.3517,-999.000
    316N145_14,  I02E,  1097,  1,     31, 029,3,19951211,1239, -8.0013,  93.3333, 5055,    202.7,  12.2061,  34.9048,2,  34.9061,2,     59.6,2,     59.5,2,    29.45,2,    28.15,2,     0.00,2,     1.93,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 2151.2,  -999.0,-999.0000,-999.000,-999.000, 12.1793,-999.000
    316N145_14,  I02E,  1097,  1,     30, 030,2,19951211,1239, -8.0013,  93.3333, 5055,    252.6,  11.3686,  34.9403,2,  34.9398,2,     61.7,2,     63.7,2,    28.18,2,    28.93,2,     0.00,2,     1.94,2,    0.315,6,    0.158,6, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 2651.2,  -999.0,-999.0000,-999.000,-999.000, 11.3367,-999.000
    316N145_14,  I02E,  1097,  1,     29, 031,2,19951211,1239, -8.0013,  93.3333, 5055,    307.1,  10.8486,  34.9364,2,  34.9366,2,     70.6,2,     74.6,2,    26.92,2,    28.73,2,     0.00,2,     1.92,2,    0.304,2,    0.156,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 3195.7,  -999.0,-999.0000,-999.000,-999.000, 10.8109,-999.000
    316N145_14,  I02E,  1097,  1,     28, 032,2,19951211,1239, -8.0013,  93.3333, 5055,    352.9,  10.3180,  34.8982,2,  34.8977,2,     64.6,2,     66.9,2,    31.45,2,    30.65,2,     0.00,2,     2.04,2,    0.167,2,    0.090,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 3654.6,  -999.0,-999.0000,-999.000,-999.000, 10.2760,-999.000
    316N145_14,  I02E,  1097,  1,     27, 033,3,19951211,1239, -8.0013,  93.3333, 5055,    402.5,   9.6508,  34.8666,2,  34.8662,2,     72.0,2,     70.5,2,    35.61,2,    31.48,2,     0.00,2,     2.13,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 4150.7,  -999.0,-999.0000,-999.000,-999.000,  9.6047,-999.000
    316N145_14,  I02E,  1097,  1,     26, 037,2,19951211,1239, -8.0013,  93.3333, 5055,    503.3,   8.9856,  34.8447,2,  34.8444,2,     69.5,2,     65.9,2,    44.13,2,    33.03,2,     0.00,2,     2.30,2,    0.055,2,    0.031,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 5159.3,  -999.0,-999.0000,-999.000,-999.000,  8.9302,-999.000
    316N145_14,  I02E,  1097,  1,     25, 9446,2,19951211,1239, -8.0013,  93.3333, 5055,    602.8,   8.3812,  34.8405,2,  34.8414,2,     60.1,2,     59.8,2,    53.55,2,    34.49,2,     0.00,2,     2.44,2,    0.023,2,    0.013,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 6156.0,  -999.0,-999.0000,-999.000,-999.000,  8.3170,-999.000
    316N145_14,  I02E,  1097,  1,     24, 036,2,19951211,1239, -8.0013,  93.3333, 5055,    702.4,   7.9595,  34.8538,2,  34.8532,2,     56.3,2,     56.0,2,    60.97,2,    35.32,2,     0.00,2,     2.53,2,    0.013,2,    0.004,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 7150.8,  -999.0,-999.0000,-999.000,-999.000,  7.8865,-999.000
    316N145_14,  I02E,  1097,  1,     23, 001,2,19951211,1239, -8.0013,  93.3333, 5055,    797.6,   6.9793,  34.7741,2,  34.7738,2,     59.3,2,     62.0,2,    74.56,2,    36.01,2,     0.00,2,     2.59,2,    0.009,2,    0.005,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 8103.3,  -999.0,-999.0000,-999.000,-999.000,  6.9018,-999.000
    316N145_14,  I02E,  1097,  1,     22, 019,2,19951211,1239, -8.0013,  93.3333, 5055,    896.9,   6.2701,  34.7440,2,  34.7431,2,     69.1,2,     68.2,2,    84.36,2,    36.22,2,     0.00,2,     2.62,2,    0.011,2,    0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 9096.2,  -999.0,-999.0000,-999.000,-999.000,  6.1871,-999.000
    316N145_14,  I02E,  1097,  1,     21, 025,2,19951211,1239, -8.0013,  93.3333, 5055,    997.5,   5.6755,  34.7245,2,  34.7243,2,     75.6,2,     73.6,2,    91.97,2,    36.49,2,     0.00,2,     2.64,2,    0.004,2,    0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,10102.4,  -999.0,-999.0000,-999.000,-999.000,  5.5870,-999.000
    316N145_14,  I02E,  1097,  1,     20, 004,2,19951211,1239, -8.0013,  93.3333, 5055,   1096.5,   5.0960,  34.7059,2,  34.7060,2,     85.8,2,     81.5,2,    99.23,2,    36.59,2,     0.00,2,     2.64,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,11093.4,  -999.0,-999.0000,-999.000,-999.000,  5.0027,-999.000
    316N145_14,  I02E,  1097,  1,     19, 005,2,19951211,1239, -8.0013,  93.3333, 5055,   1197.8,   4.6232,  34.7011,2,  34.7003,2,     89.8,2,     88.2,2,   104.48,2,    36.66,2,     0.00,2,     2.63,2,    0.004,2,    0.000,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12107.5,  -999.0,-999.0000,-999.000,-999.000,  4.5247,-999.000
    316N145_14,  I02E,  1097,  1,     18, 006,2,19951211,1239, -8.0013,  93.3333, 5055,   1293.0,   4.4085,  34.7272,2,  34.7268,2,     91.3,2,     90.7,2,   106.11,2,    36.62,2,     0.00,2,     2.64,2,    0.001,2,   -0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,13059.9,  -999.0,-999.0000,-999.000,-999.000,  4.3034,-999.000
    316N145_14,  I02E,  1097,  1,     17, 038,2,19951211,1239, -8.0013,  93.3333, 5055,   1389.6,   4.0903,  34.7419,2,  34.7435,2,     96.3,2,     95.9,2,   107.93,2,    36.48,2,     0.00,2,     2.62,2,    0.004,2,   -0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14026.2,  -999.0,-999.0000,-999.000,-999.000,  3.9797,-999.000
    316N145_14,  I02E,  1097,  1,     16, 008,2,19951211,1239, -8.0013,  93.3333, 5055,   1594.1,   3.4396,  34.7521,2,  34.7518,2,    113.1,2,    110.9,2,   113.19,2,    36.02,2,     0.00,2,     2.58,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,16070.8,  -999.0,-999.0000,-999.000,-999.000,  3.3180,-999.000
    316N145_14,  I02E,  1097,  1,     15, 009,2,19951211,1239, -8.0013,  93.3333, 5055,   1790.5,   2.8739,  34.7484,2,  34.7486,2,    125.5,2,    125.6,2,   118.09,2,    35.57,2,     0.00,2,     2.52,2,    0.000,2,   -0.003,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,18036.0,  -999.0,-999.0000,-999.000,-999.000,  2.7424,-999.000
    316N145_14,  I02E,  1097,  1,     14, 010,2,19951211,1239, -8.0013,  93.3333, 5055,   1993.5,   2.5442,  34.7462,2,  34.7467,2,    133.7,2,    135.0,2,   121.54,2,    35.05,2,     0.00,2,     2.48,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,20067.0,  -999.0,-999.0000,-999.000,-999.000,  2.3997,-999.000
    316N145_14,  I02E,  1097,  1,     13, 011,2,19951211,1239, -8.0013,  93.3333, 5055,   1993.9,   2.5442,  34.7462,2,  34.7461,2,    134.8,2,    134.9,2,   121.55,2,    35.16,2,     0.00,2,     2.48,2,    0.000,2,    0.000,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,20070.6,  -999.0,-999.0000,-999.000,-999.000,  2.3997,-999.000
    316N145_14,  I02E,  1097,  1,     12, 012,2,19951211,1239, -8.0013,  93.3333, 5055,   2244.7,   2.2040,  34.7393,2,  34.7404,2,    144.5,2,    145.7,2,   124.45,2,    34.71,2,     0.00,2,     2.44,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,22579.8,  -999.0,-999.0000,-999.000,-999.000,  2.0427,-999.000
    316N145_14,  I02E,  1097,  1,     11, 9426,2,19951211,1239, -8.0013,  93.3333, 5055,   2494.7,   1.9805,  34.7360,2,  34.7378,2,    154.0,2,    154.0,2,   125.91,2,    34.26,2,     0.00,2,     2.39,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,25081.7,  -999.0,-999.0000,-999.000,-999.000,  1.8007,-999.000
    316N145_14,  I02E,  1097,  1,     10, 014,2,19951211,1239, -8.0013,  93.3333, 5055,   3002.0,   1.6686,  34.7279,2,  34.7290,2,    164.3,2,    163.6,2,   130.45,2,    33.99,2,     0.00,2,     2.37,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,30156.7,  -999.0,-999.0000,-999.000,-999.000,  1.4476,-999.000
    316N145_14,  I02E,  1097,  1,      9, 015,2,19951211,1239, -8.0013,  93.3333, 5055,   3255.2,   1.5289,  34.7232,2,  34.7239,2,    167.5,2,    169.4,2,   131.54,2,    33.86,2,     0.00,2,     2.36,2,    0.002,2,    0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,32689.6,  -999.0,-999.0000,-999.000,-999.000,  1.2865,-999.000
    316N145_14,  I02E,  1097,  1,      8, 016,2,19951211,1239, -8.0013,  93.3333, 5055,   3508.3,   1.3541,  34.7179,2,  34.7188,2,    175.8,2,    179.1,2,   130.28,2,    33.19,2,     0.00,2,     2.30,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,35222.3,  -999.0,-999.0000,-999.000,-999.000,  1.0906,-999.000
    316N145_14,  I02E,  1097,  1,      7, 017,2,19951211,1239, -8.0013,  93.3333, 5055,   3737.1,   1.2388,  34.7145,2,  34.7160,2,    184.4,2,    185.1,2,   129.74,2,    33.09,2,     0.00,2,     2.28,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,37510.4,  -999.0,-999.0000,-999.000,-999.000,  0.9548,-999.000
    316N145_14,  I02E,  1097,  1,      6, 018,2,19951211,1239, -8.0013,  93.3333, 5055,   3988.4,   1.1762,  34.7129,2,  34.7134,2,    189.0,2,    189.5,2,   128.84,2,    32.69,2,     0.00,2,     2.26,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,40025.6,  -999.0,-999.0000,-999.000,-999.000,  0.8675,-999.000
    316N145_14,  I02E,  1097,  1,      5, 002,2,19951211,1239, -8.0013,  93.3333, 5055,   4243.5,   1.1344,  34.7119,2,  34.7131,2,    193.3,2,    195.2,2,   126.57,2,    32.47,2,     0.00,2,     2.22,2,   -0.001,2,   -0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,42577.2,  -999.0,-999.0000,-999.000,-999.000,  0.7993,-999.000
    316N145_14,  I02E,  1097,  1,      4, 020,2,19951211,1239, -8.0013,  93.3333, 5055,   4498.7,   1.1397,  34.7112,2,  34.7129,2,    195.5,2,    197.1,2,   125.95,2,    32.35,2,     0.00,2,     2.22,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,45129.5,  -999.0,-999.0000,-999.000,-999.000,  0.7760,-999.000
    316N145_14,  I02E,  1097,  1,      3, 021,2,19951211,1239, -8.0013,  93.3333, 5055,   4749.3,   1.1632,  34.7117,2,  34.7127,2,    197.6,2,    197.3,2,   125.96,2,    32.41,2,     0.00,2,     2.22,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,47636.9,  -999.0,-999.0000,-999.000,-999.000,  0.7699,-999.000
    316N145_14,  I02E,  1097,  1,      2, 022,2,19951211,1239, -8.0013,  93.3333, 5055,   4996.7,   1.1875,  34.7112,2,  34.7131,2,    197.4,2,    197.6,2,   125.60,2,    32.21,2,     0.00,2,     2.21,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,50110.7,  -999.0,-999.0000,-999.000,-999.000,  0.7641,-999.000
    316N145_14,  I02E,  1097,  1,      1, 023,2,19951211,1239, -8.0013,  93.3333, 5055,   5158.9,   1.2062,  34.7113,2,  34.7121,2,    195.7,2,    198.6,2,   125.82,6,    32.32,6,     0.00,6,     2.22,6,    0.002,2,    0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,51731.7,  -999.0,-999.0000,-999.000,-999.000,  0.7625,-999.000
    316N145_14,  I02E,  1098,  1,     36, 024,2,19951211,2009, -8.0000,  92.6667, 5155,     12.0,  26.9477,  34.3852,2,  34.3864,2,    209.9,2,    204.9,2,     3.64,2,     0.16,2,     0.00,2,     0.17,2,    1.637,2,    0.945,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1937.4,2,   -999.0,5,   2258.2,2,  264.1,  -999.0,-999.0000,-999.000,-999.000, 26.9450,-999.000
    316N145_14,  I02E,  1098,  1,     35, 003,3,19951211,2009, -8.0000,  92.6667, 5155,     36.9,  26.8982,  34.3881,2,  34.3913,2,    207.8,2,    207.7,2,     3.46,2,     0.16,2,     0.00,2,     0.17,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1938.1,2,   -999.0,5,   2255.2,2,  508.8,  -999.0,-999.0000,-999.000,-999.000, 26.8898,-999.000
    316N145_14,  I02E,  1098,  1,     34, 026,2,19951211,2009, -8.0000,  92.6667, 5155,     66.7,  23.0143,  34.6999,2,  34.7225,2,     93.6,2,    125.1,2,    11.43,2,    10.71,2,     0.27,2,     0.87,2,    1.463,2,    0.818,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2055.2,2,   -999.0,5,   2276.6,2,  801.5,  -999.0,-999.0000,-999.000,-999.000, 23.0007,-999.000
    316N145_14,  I02E,  1098,  1,     33, 027,2,19951211,2009, -8.0000,  92.6667, 5155,    107.7,  17.5516,  34.7291,2,  34.7099,2,     84.6,2,     89.0,2,    23.55,2,    19.93,2,     0.03,2,     1.43,2,    1.178,2,    0.635,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2126.7,2,   -999.0,5,   2290.6,2, 1203.3,  -999.0,-999.0000,-999.000,-999.000, 17.5335,-999.000
    316N145_14,  I02E,  1098,  1,     32, 028,2,19951211,2009, -8.0000,  92.6667, 5155,    156.8,  14.5268,  34.9043,2,  34.9002,2,     59.3,2,     61.2,2,    26.82,2,    25.76,2,     0.01,2,     1.81,2,    0.788,2,    0.410,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2182.3,2,   -999.0,5,   2301.5,2, 1693.2,  -999.0,-999.0000,-999.000,-999.000, 14.5036,-999.000
    316N145_14,  I02E,  1098,  1,     31, 029,2,19951211,2009, -8.0000,  92.6667, 5155,    207.3,  12.0303,  34.8435,2,  34.8465,2,     69.2,2,     67.2,2,    32.44,2,    27.93,2,     0.00,2,     1.95,2,    0.537,2,    0.272,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2203.6,2,   -999.0,5,   2312.0,2, 2198.3,  -999.0,-999.0000,-999.000,-999.000, 12.0033,-999.000
    316N145_14,  I02E,  1098,  1,     30, 030,2,19951211,2009, -8.0000,  92.6667, 5155,    257.2,  11.2580,  34.8593,2,  34.8585,2,     62.3,2,     60.8,2,    33.53,2,    29.57,2,     0.00,2,     2.04,2,    0.340,2,    0.171,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2215.2,2,   -999.0,5,   2308.5,2, 2697.5,  -999.0,-999.0000,-999.000,-999.000, 11.2258,-999.000
    316N145_14,  I02E,  1098,  1,     29, 031,2,19951211,2009, -8.0000,  92.6667, 5155,    306.9,  10.6494,  34.8733,2,  34.8705,2,     63.3,2,     62.3,2,    34.26,2,    30.58,2,     0.01,2,     2.09,2,    0.252,6,    0.129,6, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2221.5,2,   -999.0,5,   2314.7,2, 3195.5,  -999.0,-999.0000,-999.000,-999.000, 10.6122,-999.000
    316N145_14,  I02E,  1098,  1,     28, 032,3,19951211,2009, -8.0000,  92.6667, 5155,    356.7,  10.2405,  34.8773,2,  34.8701,2,     70.1,2,     70.1,2,    32.82,2,    30.64,2,     0.01,2,     2.08,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2219.0,2,   -999.0,5,   2310.7,2, 3692.6,  -999.0,-999.0000,-999.000,-999.000, 10.1983,-999.000
    316N145_14,  I02E,  1098,  1,     27, 033,2,19951211,2009, -8.0000,  92.6667, 5155,    404.5,   9.7730,  34.8466,2,  34.8456,2,     87.4,2,     82.0,2,    32.83,2,    30.43,2,     0.00,2,     2.07,2,    0.201,2,    0.102,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2216.6,2,   -999.0,5,   2311.8,2, 4170.5,  -999.0,-999.0000,-999.000,-999.000,  9.7263,-999.000
    316N145_14,  I02E,  1098,  1,     26, 037,2,19951211,2009, -8.0000,  92.6667, 5155,    505.1,   8.6834,  34.8098,2,  34.8082,2,     69.5,2,     72.1,2,    46.43,2,    33.19,2,     0.00,2,     2.34,2,    0.058,2,    0.030,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2239.3,2,   -999.0,5,   2319.8,2, 5176.7,  -999.0,-999.0000,-999.000,-999.000,  8.6289,-999.000
    316N145_14,  I02E,  1098,  1,     25, 9446,3,19951211,2009, -8.0000,  92.6667, 5155,    606.5,   7.8680,  34.7960,2,  34.7539,4,     60.6,2,    129.9,4,    88.14,4,    34.94,4,     0.00,4,     2.50,4,    0.012,2,    0.004,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2280.3,4,   -999.0,5,   2370.7,4, 6191.8,  -999.0,-999.0000,-999.000,-999.000,  7.8058,-999.000
    316N145_14,  I02E,  1098,  1,     24, 036,2,19951211,2009, -8.0000,  92.6667, 5155,    707.5,   7.2889,  34.7813,2,  34.7809,2,     61.1,2,     61.5,2,    69.66,2,    35.85,2,     0.00,2,     2.60,2,    0.014,2,    0.005,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2274.5,2,   -999.0,5,   2345.5,2, 7202.5,  -999.0,-999.0000,-999.000,-999.000,  7.2189,-999.000
    316N145_14,  I02E,  1098,  1,     23, 001,2,19951211,2009, -8.0000,  92.6667, 5155,    807.8,   6.6482,  34.7523,2,  34.7508,2,     65.0,2,     65.7,2,    78.92,2,    36.38,2,     0.00,2,     2.63,2,    0.009,2,    0.003,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2284.6,2,   -999.0,5,   2355.7,2, 8204.8,  -999.0,-999.0000,-999.000,-999.000,  6.5716,-999.000
    316N145_14,  I02E,  1098,  1,     22, 019,2,19951211,2009, -8.0000,  92.6667, 5155,    905.3,   6.0159,  34.7262,2,  34.7221,2,     72.5,2,     72.0,2,    87.29,2,    36.65,2,     0.00,2,     2.67,2,    0.012,2,    0.005,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2291.8,2,   -999.0,5,   2360.6,2, 9180.8,  -999.0,-999.0000,-999.000,-999.000,  5.9338,-999.000
    316N145_14,  I02E,  1098,  1,     21, 025,2,19951211,2009, -8.0000,  92.6667, 5155,   1006.6,   5.4567,  34.7160,2,  34.7107,2,     76.7,2,     77.4,2,    94.74,2,    36.76,2,     0.00,2,     2.68,2,    0.008,2,    0.004,2, -999.000,1,   1.8810,2,    13.62,2,   -999.0,9,   -999.0,9,   7.875,2,   2297.3,2,   -999.0,5,   2373.8,2,10193.7,  -999.0,  0.0030,   0.160,   0.033,  5.3690,-999.000
