EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,,DEGC,,DEGC
  33LK19960415,  AR04,    46,  1,      5,2,19960428,  2.5077, -34.9993,   25,   2392.9,   3.1509,  34.9506,2,  34.9524,2,     -9.0,9,    255.6,2,    24.03,2,    19.31,2,     0.00,2,     1.25,2,    0.035,2,    0.017,2,   2171.2,2,     -9.0,9,   7.7616,    25.00,2,   2.9587
  33LK19960415,  AR04,    46,  1,      4,2,19960428,  2.5077, -34.9993,   25,   2691.4,   2.8519,  34.9281,2,  34.9297,2,     -9.0,9,    252.3,2,    31.21,2,    20.21,2,     0.00,2,     1.32,2,   -0.001,2,    0.007,2,   2167.0,2,     -9.0,9,   7.7588,    25.00,2,   2.6358
  33LK19960415,  AR04,    46,  1,      3,2,19960428,  2.5077, -34.9993,   25,   2994.7,   2.6698,  34.9204,2,  34.9207,2,     -9.0,9,    255.1,2,    32.31,2,    19.97,2,     0.00,2,     1.30,2,    0.006,2,    0.008,2,   2178.7,2,     -9.0,9,   7.7579,    25.00,2,   2.4268
  33LK19960415,  AR04,    46,  1,      2,2,19960428,  2.5077, -34.9993,   25,   3297.2,   2.5299,  34.9091,2,  34.9093,2,     -9.0,9,    255.8,2,    34.80,2,    20.09,2,     0.00,2,     1.32,2,    0.018,2,    0.018,2,   2168.1,2,     -9.0,9,   7.7577,    25.00,2,   2.2585
  33LK19960415,  AR04,    46,  1,      1,2,19960428,  2.5077, -34.9993,   25,   3599.9,   2.4110,  34.9008,2,  34.8994,2,     -9.0,9,    256.3,2,    37.09,2,    20.15,2,     0.00,2,     1.33,2,    0.034,2,    0.023,2,   2165.8,2,     -9.0,9,   7.7578,    25.00,2,   2.1099
  33LK19960415,  AR04,    47,  1,     22,2,19960428,  1.9972, -34.9935,   20,      3.1,  28.1002,  35.7563,2,  35.7599,2,     -9.0,9,    199.3,2,     0.95,2,     0.18,2,     0.00,2,     0.01,2,    1.614,2,    0.891,2,   1999.2,2,    365.0,2,   8.1064,    25.00,2,  28.0995
  33LK19960415,  AR04,    47,  1,     21,2,19960428,  1.9972, -34.9935,   20,     46.3,  24.6401,  36.4516,2,  36.4202,2,     -9.0,9,    196.5,2,     1.31,2,     0.19,2,     0.00,2,     0.10,2,    1.704,2,    0.912,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  24.6301
  33LK19960415,  AR04,    47,  1,     20,2,19960428,  1.9972, -34.9935,   20,    195.6,  12.2594,  35.1830,2,  35.1856,2,     -9.0,9,    122.3,2,     8.99,2,    22.14,2,     0.00,2,     1.42,2,    1.121,2,    0.528,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  12.2335
  33LK19960415,  AR04,    47,  1,     19,2,19960428,  1.9972, -34.9935,   20,    494.7,   7.0750,  34.6229,2,  34.6278,2,     -9.0,9,    128.0,2,    20.09,2,    32.19,2,     0.00,2,     2.06,2,    0.355,2,    0.154,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   7.0277
  33LK19960415,  AR04,    47,  1,     18,2,19960428,  1.9972, -34.9935,   20,    745.7,   5.2060,  34.5010,2,  34.5018,2,     -9.0,9,    151.6,2,    27.77,2,    33.49,2,     0.00,2,     2.23,2,    0.160,2,    0.076,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   5.1441
  33LK19960415,  AR04,    47,  1,     17,2,19960428,  1.9972, -34.9935,   20,    992.7,   4.6974,  34.6471,2,  34.6640,2,     -9.0,9,    155.9,2,    29.44,2,    32.15,2,     0.00,2,     2.13,2,    0.011,2,    0.006,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.6168
  33LK19960415,  AR04,    47,  1,     16,2,19960428,  1.9972, -34.9935,   20,   1193.0,   4.5929,  34.8408,2,  34.8462,2,     -9.0,9,    187.0,2,    23.95,2,    26.88,2,     0.00,2,     1.76,2,    0.026,2,    0.014,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.4949
  33LK19960415,  AR04,    47,  1,     15,2,19960428,  1.9972, -34.9935,   20,   1395.8,   4.5120,  34.9209,2,  34.9279,2,     -9.0,9,    210.2,2,    20.08,2,    23.63,2,     0.00,2,     1.54,2,    0.065,2,    0.040,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.3959
  33LK19960415,  AR04,    47,  1,     14,2,19960428,  1.9972, -34.9935,   20,   1493.4,   4.5041,  34.9450,2,  34.9504,2,     -9.0,9,    217.3,2,    19.21,2,    22.62,2,     0.00,2,     1.48,2,    0.080,2,    0.037,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.3789
  33LK19960415,  AR04,    47,  1,     13,2,19960428,  1.9972, -34.9935,   20,   1596.2,   4.2408,  34.9768,2,  34.9722,2,     -9.0,9,    237.5,2,    17.12,2,    20.39,2,     0.00,2,     1.32,2,    0.102,2,    0.055,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.1089
  33LK19960415,  AR04,    47,  1,     12,2,19960428,  1.9972, -34.9935,   20,   1696.5,   4.1020,  34.9839,2,  34.9843,2,     -9.0,9,    244.8,2,    16.57,2,    19.74,2,     0.00,2,     1.27,2,    0.114,2,    0.057,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.9623
  33LK19960415,  AR04,    47,  1,     11,2,19960428,  1.9972, -34.9935,   20,   1794.0,   3.9584,  34.9855,2,  34.9864,2,     -9.0,9,    248.6,2,    16.50,2,    19.33,2,     0.00,2,     1.24,2,    0.132,2,    0.068,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.8113
  33LK19960415,  AR04,    47,  1,     10,2,19960428,  1.9972, -34.9935,   20,   1995.4,   3.6988,  34.9788,2,  34.9784,2,     -9.0,9,    255.0,2,    17.82,2,    19.00,2,     0.00,2,     1.21,2,    0.089,2,    0.054,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.5361
  33LK19960415,  AR04,    47,  1,      9,2,19960428,  1.9972, -34.9935,   20,   2396.2,   3.1934,  34.9541,2,  34.9534,2,     -9.0,9,    257.1,2,    22.96,2,    19.20,2,     0.00,2,     1.25,2,    0.022,2,    0.023,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.0001
  33LK19960415,  AR04,    47,  1,      8,2,19960428,  1.9972, -34.9935,   20,   2694.9,   2.9048,  34.9372,2,  34.9346,2,     -9.0,9,    255.8,2,    27.77,2,    19.72,2,     0.00,2,     1.29,2,    0.005,2,    0.013,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.6873
  33LK19960415,  AR04,    47,  1,      7,2,19960428,  1.9972, -34.9935,   20,   2996.7,   2.7056,  34.9232,2,  34.9224,2,     -9.0,9,    254.9,2,    30.77,2,    19.98,2,     0.00,2,     1.31,2,    0.006,2,    0.012,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.4616
  33LK19960415,  AR04,    47,  1,      6,2,19960428,  1.9972, -34.9935,   20,   3296.0,   2.5581,  34.9148,2,  34.8948,2,     -9.0,9,    261.6,2,    31.42,2,    19.73,2,     0.00,2,     1.29,2,    0.044,2,    0.027,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.2862
  33LK19960415,  AR04,    47,  1,      5,2,19960428,  1.9972, -34.9935,   20,   3596.8,   2.3935,  34.9012,2,  34.8994,2,     -9.0,9,    259.8,2,    35.08,2,    19.88,2,     0.00,2,     1.32,2,    0.049,2,    0.029,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.0932
  33LK19960415,  AR04,    47,  1,      4,2,19960428,  1.9972, -34.9935,   20,   3794.6,   2.3336,  34.8953,2,  34.8944,2,     -9.0,9,    258.6,2,    36.65,2,    19.98,2,     0.00,2,     1.33,2,    0.047,2,    0.030,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.0131
  33LK19960415,  AR04,    47,  1,      3,2,19960428,  1.9972, -34.9935,   20,   3993.6,   2.2665,  34.8872,2,  34.8859,2,     -9.0,9,    257.5,2,    39.64,2,    20.37,2,     0.00,2,     1.36,2,    0.046,2,    0.028,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   1.9255
  33LK19960415,  AR04,    47,  1,      2,2,19960428,  1.9972, -34.9935,   20,   3994.3,   2.2662,  34.8882,2,  34.8858,2,     -9.0,9,    258.1,2,    40.07,2,    20.39,2,     0.00,2,     1.36,2,   -9.000,9,   -9.000,9,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   1.9251
  33LK19960415,  AR04,    47,  1,      1,2,19960428,  1.9972, -34.9935,   20,   4225.2,   2.1463,  34.8734,2,  34.8714,2,     -9.0,9,    254.7,2,    45.20,2,    21.09,2,     0.00,2,     1.42,2,    0.054,2,    0.032,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   1.7823
  33LK19960415,  AR04,    48,  1,     22,2,19960428,  1.5047, -35.0030,   25,      3.0,  28.3030,  35.6252,2,  35.6669,2,     -9.0,9,    199.5,2,     1.09,2,     0.02,2,     0.00,2,     0.03,2,    1.632,2,    0.867,2,   1983.2,2,    366.7,2,   8.1195,    25.00,2,  28.3023
  33LK19960415,  AR04,    48,  1,     21,2,19960428,  1.5047, -35.0030,   25,     46.6,  24.8341,  36.5163,2,  36.4550,2,     -9.0,9,    198.3,2,     1.39,2,     0.02,2,     0.00,2,     0.10,2,    1.733,2,    0.891,2,   2055.1,2,     -9.0,9,   8.0793,    25.00,2,  24.8240
  33LK19960415,  AR04,    48,  1,     20,2,19960428,  1.5047, -35.0030,   25,    146.7,  12.9678,  35.2648,2,  35.2580,2,     -9.0,9,    147.1,2,     7.84,2,    18.40,2,     0.01,2,     1.21,2,    1.411,2,    0.629,2,   2160.1,2,     -9.0,9,   7.7976,    25.00,2,  12.9476
  33LK19960415,  AR04,    48,  1,     19,2,19960428,  1.5047, -35.0030,   25,    297.8,  11.2415,  35.0666,2,  35.0527,2,     -9.0,9,     97.9,2,    11.71,2,    27.17,2,     0.01,2,     1.71,2,    0.762,2,    0.317,2,   2192.7,2,     -9.0,9,   7.6629,    25.00,2,  11.2041
  33LK19960415,  AR04,    48,  1,     18,2,19960428,  1.5047, -35.0030,   25,    495.8,   7.3914,  34.6556,2,  34.6317,2,     -9.0,9,    120.7,2,    20.45,2,    32.93,2,     0.00,2,     2.09,2,    0.281,2,    0.115,2,   2203.9,2,     -9.0,9,   7.5969,    25.00,2,   7.3428
  33LK19960415,  AR04,    48,  1,     17,2,19960428,  1.5047, -35.0030,   25,    745.2,   5.1412,  34.5074,2,  34.5056,2,     -9.0,9,    149.0,2,    29.27,2,    34.02,2,     0.00,2,     2.27,2,    0.092,2,    0.044,2,   2225.4,2,     -9.0,9,   7.5926,    25.00,2,   5.0797
  33LK19960415,  AR04,    48,  1,     16,2,19960428,  1.5047, -35.0030,   25,    995.7,   4.5619,  34.6122,2,  34.6177,2,     -9.0,9,    157.6,2,    31.41,2,    32.59,2,     0.00,2,     2.19,2,    0.011,2,    0.014,2,   2189.7,3,     -9.0,9,   7.6116,    25.00,2,   4.4821
  33LK19960415,  AR04,    48,  1,     15,2,19960428,  1.5047, -35.0030,   25,   1194.3,   4.5600,  34.8516,2,  34.8573,2,     -9.0,9,    190.2,2,    24.18,2,    26.54,2,     0.00,2,     1.75,2,    0.027,2,    0.019,2,   2195.3,2,     -9.0,9,   7.6830,    25.00,2,   4.4621
  33LK19960415,  AR04,    48,  1,     14,2,19960428,  1.5047, -35.0030,   25,   1395.2,   4.5238,  34.9261,2,  34.9299,2,     -9.0,9,    209.5,2,    20.85,2,    23.77,2,     0.00,2,     1.53,2,    0.061,2,    0.032,2,   2164.2,2,     -9.0,9,   7.7176,    25.00,2,   4.4076
  33LK19960415,  AR04,    48,  1,     13,2,19960428,  1.5047, -35.0030,   25,   1494.8,   4.4973,  34.9519,2,  34.9598,2,     -9.0,9,    220.5,2,    19.28,2,    22.36,2,     0.00,2,     1.44,2,    0.094,2,    0.055,2,   2145.3,3,     -9.0,9,   7.7301,    25.00,2,   4.3720
  33LK19960415,  AR04,    48,  1,     12,2,19960428,  1.5047, -35.0030,   25,   1592.6,   4.1680,  34.9746,2,  34.9744,2,     -9.0,9,    234.9,2,    18.16,2,    20.92,2,     0.00,2,     1.34,2,    0.070,2,    0.050,2,   2160.7,2,     -9.0,9,   7.7475,    25.00,2,   4.0373
  33LK19960415,  AR04,    48,  1,     11,2,19960428,  1.5047, -35.0030,   25,   1695.8,   3.9957,  34.9822,2,  34.9823,2,     -9.0,9,    244.9,2,    17.43,2,    19.94,2,     0.00,2,     1.27,2,    0.096,2,    0.061,2,   2164.8,2,     -9.0,9,   7.7580,    25.00,2,   3.8574
  33LK19960415,  AR04,    48,  1,     10,2,19960428,  1.5047, -35.0030,   25,   1795.9,   3.8438,  34.9800,2,  34.9807,2,     -9.0,9,    249.1,2,    17.88,2,    19.64,2,     0.00,2,     1.25,2,    0.089,2,    0.058,2,   2099.0,3,     -9.0,9,   7.7594,    25.00,2,   3.6981
  33LK19960415,  AR04,    48,  1,      9,2,19960428,  1.5047, -35.0030,   25,   1996.7,   3.5743,  34.9767,2,  34.9749,2,     -9.0,9,    255.7,2,    18.99,2,    19.17,2,     0.00,2,     1.21,2,    0.088,2,   -9.000,9,   2122.2,3,     -9.0,9,   7.7627,    25.00,2,   3.4134
  33LK19960415,  AR04,    48,  1,      8,2,19960428,  1.5047, -35.0030,   25,   2395.3,   3.1347,  34.9500,2,  34.9480,2,     -9.0,9,    253.9,2,    25.82,2,    19.92,2,     0.00,2,     1.28,2,    0.031,2,    0.032,2,   2132.4,3,     -9.0,9,   7.7615,    25.00,2,   2.9425
  33LK19960415,  AR04,    48,  1,      7,2,19960428,  1.5047, -35.0030,   25,   2697.1,   2.8920,  34.9382,2,  34.9346,2,     -9.0,9,    254.6,2,    28.89,2,    20.11,2,     0.00,2,     1.29,2,    0.004,2,    0.014,2,   2130.0,3,     -9.0,9,   7.7596,    25.00,2,   2.6745
  33LK19960415,  AR04,    48,  1,      6,2,19960428,  1.5047, -35.0030,   25,   2995.1,   2.7040,  34.9265,2,  34.9246,2,     -9.0,9,    255.9,2,    31.48,2,    20.12,2,     0.00,2,     1.29,2,    0.005,2,    0.020,2,   2131.1,3,     -9.0,9,   7.7585,    25.00,2,   2.4602
  33LK19960415,  AR04,    48,  1,      5,2,19960428,  1.5047, -35.0030,   25,   3292.9,   2.5474,  34.9152,2,  34.9129,2,     -9.0,9,    257.6,2,    32.95,2,    20.07,2,     0.00,2,     1.29,2,    0.040,2,    0.024,2,   2145.1,3,     -9.0,9,   7.7578,    25.00,2,   2.2760
  33LK19960415,  AR04,    48,  1,      4,2,19960428,  1.5047, -35.0030,   25,   3597.0,   2.4025,  34.9053,2,  34.9024,2,     -9.0,9,    259.8,2,    34.94,2,    20.03,2,     0.00,2,     1.29,2,    0.059,2,    0.032,2,   2138.3,3,     -9.0,9,   7.7575,    25.00,2,   2.1020
  33LK19960415,  AR04,    48,  1,      3,2,19960428,  1.5047, -35.0030,   25,   3797.3,   2.3549,  34.8992,2,  34.8960,2,     -9.0,9,    258.5,2,    37.27,2,    20.42,2,     0.00,2,     1.31,2,    0.044,2,    0.028,2,   2148.2,3,     -9.0,9,   7.7549,    25.00,2,   2.0335
  33LK19960415,  AR04,    48,  1,      1,2,19960428,  1.5047, -35.0030,   25,   4082.8,   2.2395,  34.8871,2,  34.8834,2,     -9.0,9,    256.7,2,    42.49,2,    21.01,2,     0.00,2,     1.36,2,   -9.000,9,   -9.000,9,     -9.0,4,     -9.0,9,   7.7545,    25.00,2,   1.8891
  33LK19960415,  AR04,    48,  1,      2,2,19960428,  1.5047, -35.0030,   25,   4083.4,   2.2378,  34.8869,2,  34.8824,2,     -9.0,9,    256.1,2,    42.33,2,    21.03,2,     0.00,2,     1.35,2,    0.045,2,    0.029,2,   2167.3,3,     -9.0,9,   7.7545,    25.00,2,   1.8874
  33LK19960415,  AR04,    49,  1,     22,2,19960429,  1.0058, -35.0005,   25,      2.7,  28.6076,  35.9021,2,  35.9318,2,     -9.0,9,    198.4,2,     1.02,2,     0.06,2,     0.00,2,     0.05,2,    1.630,2,    0.884,2,   2008.4,2,    375.7,2,   8.1039,    25.00,2,  28.6070
  33LK19960415,  AR04,    49,  1,     21,2,19960429,  1.0058, -35.0005,   25,     46.2,  27.0329,  36.3818,2,  36.4032,2,     -9.0,9,    202.6,2,     1.02,2,     0.07,2,     0.00,2,     0.07,2,    1.690,2,    0.892,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  27.0222
  33LK19960415,  AR04,    49,  1,     20,2,19960429,  1.0058, -35.0005,   25,    144.7,  13.4264,  35.3244,2,  35.3256,2,     -9.0,9,    153.8,2,     7.08,2,    16.70,2,     0.01,2,     1.12,2,    1.501,2,    0.707,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  13.4060
  33LK19960415,  AR04,    49,  1,     19,2,19960429,  1.0058, -35.0005,   25,    295.3,  10.8375,  35.0170,2,  35.0217,2,     -9.0,9,     94.8,2,    12.27,2,    27.87,2,     0.00,2,     1.76,2,    0.718,2,    0.324,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  10.8013
  33LK19960415,  AR04,    49,  1,     18,2,19960429,  1.0058, -35.0005,   25,    491.1,   7.0840,  34.6272,2,  34.6298,2,     -9.0,9,    119.9,2,    20.52,2,    32.89,2,     0.00,2,     2.13,2,    0.260,2,    0.121,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   7.0370
  33LK19960415,  AR04,    49,  1,     17,2,19960429,  1.0058, -35.0005,   25,    745.0,   5.0789,  34.5033,2,  34.5074,2,     -9.0,9,    147.8,2,    29.14,2,    33.82,2,     0.00,2,     2.28,2,    0.090,2,    0.043,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   5.0177
  33LK19960415,  AR04,    49,  1,     16,2,19960429,  1.0058, -35.0005,   25,    990.1,   4.5602,  34.5982,2,  34.6020,2,     -9.0,9,    157.0,2,    31.84,2,    32.68,2,     0.00,2,     2.22,2,    0.011,2,    0.008,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.4809
  33LK19960415,  AR04,    49,  1,     15,2,19960429,  1.0058, -35.0005,   25,   1194.9,   4.6225,  34.8228,2,  34.8129,2,     -9.0,9,    181.1,2,    25.85,2,    27.90,2,     0.00,2,     1.86,2,    0.015,2,    0.014,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.5241
  33LK19960415,  AR04,    49,  1,     14,2,19960429,  1.0058, -35.0005,   25,   1396.5,   4.4701,  34.9170,2,  34.9178,2,     -9.0,9,    208.6,2,    21.27,2,    23.85,2,     0.00,2,     1.57,2,    0.049,2,    0.027,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.3544
  33LK19960415,  AR04,    49,  1,     13,2,19960429,  1.0058, -35.0005,   25,   1494.8,   4.4539,  34.9616,2,  34.9627,2,     -9.0,9,    221.6,2,    18.84,2,    21.98,2,     0.00,2,     1.43,2,    0.107,2,    0.058,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.3291
  33LK19960415,  AR04,    49,  1,     12,2,19960429,  1.0058, -35.0005,   25,   1594.0,   4.1157,  34.9796,2,  34.9804,2,     -9.0,9,    244.7,2,    17.56,2,    20.14,2,     0.00,2,     1.30,2,    0.098,2,    0.051,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.9854
  33LK19960415,  AR04,    49,  1,     11,2,19960429,  1.0058, -35.0005,   25,   1695.9,   3.9884,  34.9840,2,  34.9874,2,     -9.0,9,    245.0,2,    16.69,2,    19.29,2,     0.00,2,     1.23,2,    0.156,2,    0.085,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.8502
  33LK19960415,  AR04,    49,  1,     10,2,19960429,  1.0058, -35.0005,   25,   1793.3,   3.8732,  34.9800,2,  34.9840,2,     -9.0,9,    250.6,2,    17.33,2,    19.20,2,     0.00,2,     1.24,2,    0.107,2,    0.060,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.7273
  33LK19960415,  AR04,    49,  1,      9,2,19960429,  1.0058, -35.0005,   25,   1993.6,   3.6113,  34.9698,2,  34.9740,2,     -9.0,9,    254.0,2,    19.27,2,    19.09,2,     0.00,2,     1.23,2,    0.069,2,    0.040,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.4501
  33LK19960415,  AR04,    49,  1,      8,2,19960429,  1.0058, -35.0005,   25,   2196.6,   3.3407,  34.9614,2,  34.9641,2,     -9.0,9,    257.2,2,    21.15,2,    19.00,2,     0.00,2,     1.23,2,    0.069,2,    0.039,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.1643
  33LK19960415,  AR04,    49,  1,      7,2,19960429,  1.0058, -35.0005,   25,   2393.6,   3.1121,  34.9456,2,  34.9473,2,     -9.0,9,    254.1,2,    25.94,2,    19.67,2,     0.00,2,     1.27,2,    0.010,2,    0.011,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.9205
  33LK19960415,  AR04,    49,  1,      6,2,19960429,  1.0058, -35.0005,   25,   2696.0,   2.8929,  34.9343,2,  34.9370,2,     -9.0,9,    257.1,2,    28.31,2,    19.62,2,     0.00,2,     1.27,2,    0.013,2,    0.016,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.6755
  33LK19960415,  AR04,    49,  1,      5,2,19960429,  1.0058, -35.0005,   25,   2994.3,   2.6957,  34.9209,2,  34.9219,2,     -9.0,9,    256.6,2,    31.87,2,    19.94,2,     0.00,2,     1.30,2,    0.026,2,    0.020,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.4521
  33LK19960415,  AR04,    49,  1,      3,2,19960429,  1.0058, -35.0005,   25,   3196.0,   2.6093,  34.9169,2,  34.9159,2,     -9.0,9,    257.3,2,    33.08,2,    19.89,2,     0.00,2,     1.30,2,   -9.000,9,   -9.000,9,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.3467
  33LK19960415,  AR04,    49,  1,      4,2,19960429,  1.0058, -35.0005,   25,   3196.3,   2.6109,  34.9160,2,  34.9159,2,     -9.0,9,    257.4,2,    33.13,2,    19.89,2,     0.00,2,     1.31,2,    0.016,2,    0.018,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.3482
  33LK19960415,  AR04,    49,  1,      2,2,19960429,  1.0058, -35.0005,   25,   3397.3,   2.5198,  34.9099,2,  34.9100,2,     -9.0,9,    259.2,2,    33.57,2,    19.70,2,     0.00,2,     1.29,2,    0.033,2,    0.028,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.2379
  33LK19960415,  AR04,    49,  1,      1,2,19960429,  1.0058, -35.0005,   25,   3599.1,   2.4013,  34.9020,2,  34.9014,2,     -9.0,9,    259.8,2,    35.30,2,    19.74,2,     0.00,2,     1.29,2,    0.051,2,    0.035,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.1006
  33LK19960415,  AR04,    50,  1,      6,2,19960429,  0.6675, -34.9978, 4540,      4.9,  28.5220,  36.0017,2,  36.0509,2,     -9.0,9,    198.2,2,     0.84,2,     0.25,2,     0.00,2,     0.03,2,   -9.000,9,   -9.000,9,   2038.4,3,    379.3,2,   8.0926,    25.00,2,  28.5208
  33LK19960415,  AR04,    50,  1,      5,2,19960429,  0.6675, -34.9978, 4540,     48.6,  27.4555,  36.4073,2,  36.4598,2,     -9.0,9,    203.2,2,     0.81,2,     0.25,2,     0.00,2,     0.05,2,   -9.000,9,   -9.000,9,   2043.0,2,     -9.0,9,   8.0883,    25.00,2,  27.4442
  33LK19960415,  AR04,    50,  1,      4,2,19960429,  0.6675, -34.9978, 4540,    149.6,  13.8635,  35.3862,2,  35.3851,2,     -9.0,9,    163.4,2,     5.81,2,    14.94,2,     0.00,2,     1.01,2,   -9.000,9,   -9.000,9,   2146.0,2,     -9.0,9,   7.8304,    25.00,2,  13.8420
  33LK19960415,  AR04,    50,  1,      3,2,19960429,  0.6675, -34.9978, 4540,    250.1,  12.3442,  35.1951,2,  35.1904,2,     -9.0,9,     98.5,3,     9.39,2,    24.81,2,     0.00,2,     1.59,2,   -9.000,9,   -9.000,9,   2204.1,2,     -9.0,9,   7.6865,    25.00,2,  12.3108
  33LK19960415,  AR04,    50,  1,      2,2,19960429,  0.6675, -34.9978, 4540,    398.1,   8.1292,  34.7266,2,  34.7224,2,     -9.0,9,    119.2,2,    17.00,2,    30.92,2,     0.00,2,     2.00,2,   -9.000,9,   -9.000,9,   2229.4,2,     -9.0,9,   7.6037,    25.00,2,   8.0882
  33LK19960415,  AR04,    50,  1,      1,2,19960429,  0.6675, -34.9978, 4540,    499.7,   6.8154,  34.5979,2,  34.5997,2,     -9.0,9,    134.2,2,    20.65,2,    32.24,2,     0.00,2,     2.14,2,   -9.000,9,   -9.000,9,   2229.6,3,     -9.0,9,   7.6073,    25.00,2,   6.7686
  33LK19960415,  AR04,    50,  2,     22,2,19960429,  0.6675, -34.9978, 4540,    592.3,   6.1957,  34.5538,2,  34.5583,2,     -9.0,9,    138.9,2,    23.63,2,    33.01,2,     0.00,2,     2.20,2,    0.239,2,    0.099,2,   2213.8,3,     -9.0,9,   7.5927,    25.00,2,   6.1426
  33LK19960415,  AR04,    50,  2,     21,2,19960429,  0.6675, -34.9978, 4540,    745.5,   4.9229,  34.5068,2,  34.5058,2,     -9.0,9,    148.7,2,    29.42,2,    34.06,2,     0.00,2,     2.32,2,    0.079,2,    0.027,2,   2227.1,2,     -9.0,9,   7.5895,    25.00,2,   4.8626
  33LK19960415,  AR04,    50,  2,     20,2,19960429,  0.6675, -34.9978, 4540,    894.7,   4.6188,  34.5384,2,  34.5391,2,     -9.0,9,    151.5,2,    31.43,2,    33.79,2,     0.00,2,     2.33,2,    0.031,2,    0.013,2,   2228.5,2,     -9.0,9,   7.5815,    25.00,2,   4.5475
  33LK19960415,  AR04,    50,  2,     19,2,19960429,  0.6675, -34.9978, 4540,    996.2,   4.5701,  34.6381,2,  34.5989,2,     -9.0,9,    155.9,2,    30.97,2,    32.78,2,     0.00,2,     2.25,2,    0.017,2,    0.013,2,   2224.8,2,     -9.0,9,   7.5935,    25.00,2,   4.4902
  33LK19960415,  AR04,    50,  2,     18,2,19960429,  0.6675, -34.9978, 4540,   1200.0,   4.5889,  34.8165,2,  34.8064,2,     -9.0,9,    178.7,2,    25.36,2,    28.12,2,     0.00,2,     1.90,2,    0.011,2,    0.008,2,   2222.0,3,     -9.0,9,   7.6467,    25.00,2,   4.4903
