EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-12,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DON,DON_FLAG_W,DELC14,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,PMOL/KG,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,/MILLE,,DEG C
  31DS19960105,P14S15,   170,  1,     11,2,19960304,   0, -3.9990,-168.7510, 5191,   2939.4,   1.6598,  34.6745,2,    143.4,6,   140.52,2,    36.68,2,     0.00,2,     2.53,2, -999.000, -999.000, -999.000,9, -999.000,9,   2326.0,2,   2419.3,2,   1225.2,2,20,   7.5707,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.4453
  31DS19960105,P14S15,   170,  1,     10,2,19960304,   0, -3.9990,-168.7510, 5191,   3191.5,   1.5794,  34.6801,2,    148.9,2,   140.76,2,    36.32,2,     0.00,2,     2.50,2, -999.000, -999.000, -999.000,9, -999.000,9,   2322.7,2,   2416.0,2,   1221.1,2,20,   7.5775,2,    25.00,     41.8,2,   -999.0,1,   -999.0,  -999.00,9,   1.3422
  31DS19960105,P14S15,   170,  1,      9,2,19960304,   0, -3.9990,-168.7510, 5191,   3439.6,   1.5196,  34.6843,2,    153.2,2,   141.24,2,    36.00,2,     0.00,2,     2.47,2,    0.001,    0.004, -999.000,9, -999.000,9,   2320.5,2,   2417.2,2,   1185.2,2,20,   7.5831,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.2590
  31DS19960105,P14S15,   170,  1,      8,2,19960304,   0, -3.9990,-168.7510, 5191,   3689.7,   1.4849,  34.6873,2,    157.3,2,   140.78,2,    35.73,2,     0.00,2,     2.45,2, -999.000, -999.000, -999.000,9, -999.000,9,   2318.8,2,   2420.3,2,   1155.8,2,20,   7.5898,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.1995
  31DS19960105,P14S15,   170,  1,      7,2,19960304,   0, -3.9990,-168.7510, 5191,   3940.8,   1.4464,  34.6910,2,    161.9,2,   139.93,2,    35.45,2,     0.00,2,     2.43,2, -999.000, -999.000, -999.000,9, -999.000,9,   2315.0,2,   2418.0,2,   1141.8,2,20,   7.5947,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.1353
  31DS19960105,P14S15,   170,  1,      6,2,19960304,   0, -3.9990,-168.7510, 5191,   4191.7,   1.3799,  34.6961,2,    170.5,2,   136.82,2,    34.89,2,     0.00,2,     2.38,2,   -0.002,    0.000,    0.000,2,    0.000,2,   2305.7,2,   2410.3,2,   1115.3,2,20,   7.6020,2,    25.00,     42.2,2,   -999.0,1,   -999.0,  -999.00,9,   1.0433
  31DS19960105,P14S15,   170,  1,      5,2,19960304,   0, -3.9990,-168.7510, 5191,   4439.2,   1.3247,  34.7001,2,    179.8,2,   131.44,2,    34.16,2,     0.00,2,     2.33,2, -999.000, -999.000, -999.000,9, -999.000,9,   2294.5,2,   2401.0,2,   1100.1,2,20,   7.6064,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.9619
  31DS19960105,P14S15,   170,  1,      4,2,19960304,   0, -3.9990,-168.7510, 5191,   4689.4,   1.2683,  34.7034,2,    187.5,2,   127.19,2,    33.49,2,     0.00,2,     2.29,2,    0.001,    0.001,    0.000,2,    0.006,2,   2283.0,2,   2391.1,2,   1098.9,2,20,   7.6081,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8785
  31DS19960105,P14S15,   170,  1,      3,2,19960304,   0, -3.9990,-168.7510, 5191,   4939.1,   1.2064,  34.7069,2,    196.2,2,   123.24,2,    32.92,2,     0.00,2,     2.25,2,    0.002,    0.001, -999.000,9, -999.000,9,   2271.8,2,   2379.8,2,   1088.8,2,20,   7.6096,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.7892
  31DS19960105,P14S15,   170,  1,      2,2,19960304,   0, -3.9990,-168.7510, 5191,   5188.4,   1.1950,  34.7077,2,    199.6,2,   121.43,6,    32.62,6,     0.00,6,     2.23,6,    0.005,    0.002,    0.000,2,    0.038,2,   2266.2,2,   2373.9,2,   1087.5,2,20,   7.6107,2,    25.00,     41.9,2,   -999.0,1,   -999.0,  -999.00,9,   0.7480
  31DS19960105,P14S15,   170,  1,      1,2,19960304,   0, -3.9990,-168.7510, 5191,   5288.9,   1.2080,-999.0000,9,    200.4,2,   121.53,2,    32.63,2,     0.00,2,  -999.00,9,    0.004,    0.009,    0.000,2,    0.036,2,   2266.4,2,   2375.1,2,   1111.2,2,20,   7.6099,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,   170,  1,     35,2,19960304,   0, -3.9990,-168.7510, 5191,   -999.0,-999.0000,  35.7633,4,   -999.0,9,     1.69,2,     2.60,2,     0.10,2,     0.38,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   2357.1,2,    291.0,3,20,   8.0854,2,    25.00,     74.2,2,      5.3,2,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,   170,  1,     36,2,19960304,   0, -3.9990,-168.7510, 5191,   -999.0,-999.0000,  35.7690,4,   -999.0,9,     1.77,2,     2.60,2,     0.10,2,     0.38,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   2352.8,2,    291.5,3,20,   8.0827,2,    25.00,     74.2,2,      5.4,2,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,   171,  1,     36,2,19960305,   0, -3.0000,-168.7510, 5347,      5.4,  27.2887,  35.5727,2,    201.4,2,     2.19,2,     3.73,2,     0.20,2,     0.44,2,    1.710,    0.980,    0.180,2,    1.896,2,   2019.3,2,   2343.0,2,    310.2,2,20,   8.0611,2,    25.00,     69.9,2,      5.1,2,     82.5,  -999.00,9,  27.2875
  31DS19960105,P14S15,   171,  1,     35,2,19960305,   0, -3.0000,-168.7510, 5347,     28.7,  27.2935,  35.5828,2,    201.1,2,     2.22,2,     3.71,2,     0.20,2,     0.44,2,    1.703,    0.967, -999.000,9, -999.000,9,   2019.5,2,   2343.1,2,    310.7,2,20,   8.0608,2,    25.00,     70.0,2,   -999.0,1,   -999.0,  -999.00,9,  27.2869
  31DS19960105,P14S15,   171,  1,     34,2,19960305,   0, -3.0000,-168.7510, 5347,     56.0,  27.2750,  35.5941,2,    200.6,2,     2.09,2,     3.65,2,     0.20,2,     0.45,2,    1.710,    0.988,    0.177,2,    1.855,2,   2019.8,2,   2344.0,2,    305.5,2,20,   8.0607,2,    25.00,     70.0,2,   -999.0,1,   -999.0,  -999.00,9,  27.2620
  31DS19960105,P14S15,   171,  1,     33,2,19960305,   0, -3.0000,-168.7510, 5347,     90.2,  27.3336,  35.6469,2,    197.5,2,     2.09,2,     3.49,2,     0.19,2,     0.47,2,    1.697,    0.986,    0.180,6,    1.821,6,   2020.1,2,   2346.3,2,    310.9,2,20,   8.0636,2,    25.00,     65.6,2,      5.1,2,   -999.0,  -999.00,9,  27.3127
  31DS19960105,P14S15,   171,  1,     32,2,19960305,   0, -3.0000,-168.7510, 5347,    114.2,  27.2222,  35.6160,2,    196.4,2,     2.18,2,     3.65,2,     0.22,2,     0.47,2,    1.701,    0.960,    0.179,2,    1.825,2,   2023.3,2,   2344.2,2,    309.1,2,20,   8.0569,2,    25.00,     65.6,2,      5.2,2,   -999.0,  -999.00,9,  27.1958
  31DS19960105,P14S15,   171,  1,     31,2,19960305,   0, -3.0000,-168.7510, 5347,    173.4,  23.4134,  36.0262,3,    152.4,2,     2.36,2,     6.68,2,     0.11,2,     0.67,2,    1.883,    1.030,    0.176,2,    0.675,2,   2089.4,2,   2371.6,2,    391.5,2,20,   7.9798,2,    25.00,     59.4,2,      4.1,2,   -999.0,  -999.00,9,  23.3774
  31DS19960105,P14S15,   171,  1,     30,2,19960305,   0, -3.0000,-168.7510, 5347,    214.3,  15.9357,  35.2951,2,     95.0,2,    10.53,2,    18.73,2,     0.01,2,     1.47,2,    1.262,    0.670,    0.081,2,    0.203,2,   2166.6,2,   2328.3,2,    724.5,2,20,   7.7518,2,    25.00,     55.3,2,      3.0,2,   -999.0,  -999.00,9,  15.9018
  31DS19960105,P14S15,   171,  1,     29,2,19960305,   0, -3.0000,-168.7510, 5347,    262.3,  11.6964,  34.8806,2,     89.9,2,    19.08,2,    25.84,2,     0.01,2,     1.86,2,    0.517,    0.286,    0.032,2,    0.132,2,   2192.4,2,   2310.6,2,    973.3,2,20,   7.6432,2,    25.00,     52.0,2,      2.5,2,   -999.0,  -999.00,9,  11.6627
  31DS19960105,P14S15,   171,  1,     28,2,19960305,   0, -3.0000,-168.7510, 5347,    325.3,   9.9363,  34.7352,2,    102.2,2,    23.46,2,    27.93,2,     0.00,2,     1.95,2,    0.346,    0.181,    0.848,4,    0.120,2,   2197.0,2,   2305.9,2,   1018.5,2,20,   7.6214,2,    25.00,     50.0,2,      2.2,2,   -999.0,  -999.00,9,   9.8986
  31DS19960105,P14S15,   171,  1,     27,2,19960305,   0, -3.0000,-168.7510, 5347,    421.6,   9.1427,  34.6799,2,   -999.0,9,    28.30,2,    30.82,2,     0.00,2,     2.13,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,     47.4,2,   -999.0,1,   -999.0,  -999.00,9,   9.0960
  31DS19960105,P14S15,   171,  1,     26,2,19960305,   0, -3.0000,-168.7510, 5347,    526.5,   8.0384,  34.6271,2,     58.2,2,    37.98,2,    36.61,2,     0.00,2,     2.53,2,    0.053,    0.029,    0.010,6,    0.030,6,   2249.3,2,   2311.6,2,   1458.4,2,20,   7.4839,2,    25.00,     47.2,2,   -999.0,1,   -999.0,  -999.00,9,   7.9841
  31DS19960105,P14S15,   171,  1,     25,2,19960305,   0, -3.0000,-168.7510, 5347,    623.7,   6.9775,  34.5821,2,     49.1,6,    48.66,2,    39.95,2,     0.00,2,     2.79,2,    0.007,    0.003, -999.000,9, -999.000,9,   2270.1,2,   2317.3,2,   1624.1,2,20,   7.4406,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   6.9178
  31DS19960105,P14S15,   171,  1,     24,2,19960305,   0, -3.0000,-168.7510, 5347,    729.1,   6.0269,  34.5557,2,     63.4,2,    58.15,2,    40.01,2,     0.00,2,     2.81,2,    0.004,    0.001,    0.005,2,    0.005,2,   2276.4,2,   2328.8,2,   1577.2,2,20,   7.4548,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   5.9618
  31DS19960105,P14S15,   171,  1,     23,2,19960305,   0, -3.0000,-168.7510, 5347,    818.9,   5.3996,  34.5453,2,     75.3,2,    66.65,2,    39.67,2,     0.00,2,     2.80,2,   -0.001,    0.000, -999.000,9, -999.000,9,   2280.3,2,   2336.9,2,   1526.8,2,20,   7.4707,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   5.3299
  31DS19960105,P14S15,   171,  1,     22,2,19960305,   0, -3.0000,-168.7510, 5347,    924.9,   4.8510,  34.5442,2,     86.6,2,    74.94,2,    39.08,2,     0.00,2,     2.77,2,    0.000,    0.000,    0.000,2,    0.000,2,   2282.1,2,   2348.5,2,   1477.1,2,20,   7.4854,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   4.7754
  31DS19960105,P14S15,   171,  1,     21,2,19960305,   0, -3.0000,-168.7510, 5347,   1027.4,   4.4664,  34.5493,2,     91.1,6,    81.87,2,    38.96,2,     0.00,2,     2.77,2, -999.000, -999.000, -999.000,9, -999.000,9,   2290.2,2,   2354.7,2,   1457.0,2,20,   7.4907,2,    25.00,     43.0,2,   -999.0,1,   -999.0,  -999.00,9,   4.3847
  31DS19960105,P14S15,   171,  1,     20,2,19960305,   0, -3.0000,-168.7510, 5347,   1120.2,   4.1782,  34.5560,2,     93.6,2,    88.21,2,    38.98,2,     0.00,2,     2.78,2,    0.000,    0.000,    0.004,2,    0.000,2,   2295.9,2,   2363.6,2,   1452.5,2,20,   7.4938,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   4.0908
  31DS19960105,P14S15,   171,  1,     19,2,19960305,   0, -3.0000,-168.7510, 5347,   1224.7,   3.8302,  34.5695,2,     93.7,2,    96.91,2,    39.19,2,     0.00,2,     2.80,2, -999.000, -999.000, -999.000,9, -999.000,9,   2307.0,2,   2372.0,2,   1482.9,2,20,   7.4930,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.7369
  31DS19960105,P14S15,   171,  1,     18,2,19960305,   0, -3.0000,-168.7510, 5347,   1351.9,   3.5578,  34.5802,2,     94.7,2,   103.86,2,    39.27,2,     0.00,2,     2.80,2, -999.000, -999.000, -999.000,9, -999.000,9,   2314.4,2,   2380.3,2,   1451.4,2,20,   7.4928,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.4563
  31DS19960105,P14S15,   171,  1,     17,2,19960305,   0, -3.0000,-168.7510, 5347,   1564.0,   3.0451,  34.6007,2,    102.3,2,   115.62,2,    38.92,2,     0.00,2,     2.77,2, -999.000, -999.000, -999.000,9, -999.000,9,   2320.5,2,   2391.8,2,   1424.4,2,20,   7.5040,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.9313
  31DS19960105,P14S15,   171,  1,     16,2,19960305,   0, -3.0000,-168.7510, 5347,   1815.4,   2.5284,  34.6223,2,    112.3,2,   126.56,2,    38.36,2,     0.00,2,     2.71,2,   -0.001,    0.000,    0.000,2,    0.000,2,   2327.0,2,   2406.4,2,   1372.4,2,20,   7.5207,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.3999
  31DS19960105,P14S15,   171,  1,     15,2,19960305,   0, -3.0000,-168.7510, 5347,   2043.7,   2.1466,  34.6450,2,    118.3,6,   136.09,2,    38.10,2,     0.00,2,     2.68,2, -999.000, -999.000, -999.000,9, -999.000,9,   2335.6,2,   2415.6,2,   1341.9,2,20,   7.5321,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.0041
  31DS19960105,P14S15,   171,  1,     14,2,19960305,   0, -3.0000,-168.7510, 5347,   2314.4,   1.8997,  34.6582,2,    127.7,2,   139.68,2,    37.50,2,     0.00,2,     2.62,2, -999.000, -999.000, -999.000,9, -999.000,9,   2334.7,2,   2420.6,2,   1290.1,6,20,   7.5476,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.7378
  31DS19960105,P14S15,   171,  1,     13,2,19960305,   0, -3.0000,-168.7510, 5347,   2562.7,   1.8332,  34.6623,2,    128.8,2,   142.28,2,    37.43,2,     0.00,2,     2.61,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.6503
  31DS19960105,P14S15,   171,  1,     12,2,19960305,   0, -3.0000,-168.7510, 5347,   2812.9,   1.7330,  34.6689,2,    135.9,2,   142.17,2,    37.00,2,     0.00,2,     2.57,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.5289
  31DS19960105,P14S15,   171,  1,     11,2,19960305,   0, -3.0000,-168.7510, 5347,   3064.7,   1.6520,  34.6744,2,    141.7,2,   142.53,2,    36.63,2,     0.00,2,     2.54,2,    0.000,    0.000,    0.000,2,    0.000,2,   2329.9,2,   2422.4,2,   1228.3,6,20,   7.5656,3,    25.00,     42.8,2,   -999.0,1,   -999.0,  -999.00,9,   1.4256
  31DS19960105,P14S15,   171,  1,     10,2,19960305,   0, -3.0000,-168.7510, 5347,   3314.3,   1.5556,  34.6842,2,    153.4,2,   140.83,2,    35.86,2,     0.00,2,     2.47,2, -999.000, -999.000, -999.000,9, -999.000,9,   2322.4,2,   2421.5,2,   1192.2,2,20,   7.5838,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.3068
  31DS19960105,P14S15,   171,  1,      9,2,19960305,   0, -3.0000,-168.7510, 5347,   3563.5,   1.5130,  34.6846,2,    154.3,2,   140.96,2,    35.79,2,     0.00,2,     2.47,2, -999.000, -999.000, -999.000,9, -999.000,9,   2319.5,2,   2421.9,2,   1168.4,2,20,   7.5867,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.2399
  31DS19960105,P14S15,   171,  1,      8,2,19960305,   0, -3.0000,-168.7510, 5347,   3811.0,   1.4418,  34.6897,2,    161.4,2,   139.60,2,    35.34,2,     0.00,2,     2.43,2,    0.000,    0.000,    0.003,2,    0.000,2,   2314.4,2,   2419.3,2,   1134.9,2,20,   7.5955,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.1447
  31DS19960105,P14S15,   171,  1,      7,2,19960305,   0, -3.0000,-168.7510, 5347,   4065.4,   1.3778,  34.6953,2,    169.6,6,   137.57,2,    34.74,2,     0.00,2,     2.39,2, -999.000, -999.000, -999.000,9, -999.000,9,   2307.1,2,   2413.6,2,   1111.0,2,20,   7.6013,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.0551
  31DS19960105,P14S15,   171,  1,      6,2,19960305,   0, -3.0000,-168.7510, 5347,   4314.9,   1.3159,  34.6984,2,    178.8,2,   132.78,2,    34.06,2,     0.00,2,     2.34,2, -999.000, -999.000, -999.000,9, -999.000,9,   2295.2,2,   2403.2,2,   1092.3,2,20,   7.6074,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.9674
  31DS19960105,P14S15,   171,  1,      5,2,19960305,   0, -3.0000,-168.7510, 5347,   4566.6,   1.2747,  34.7016,2,    186.1,2,   128.70,2,    33.50,2,     0.00,2,     2.30,2,   -0.002,    0.000,    0.000,2,    0.008,2,   2286.2,2,   2392.6,2,   1087.5,2,20,   7.6086,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8989
  31DS19960105,P14S15,   171,  1,      4,2,19960305,   0, -3.0000,-168.7510, 5347,   4813.9,   1.2426,  34.7039,2,    191.1,2,   126.30,2,    33.11,2,     0.00,2,     2.28,2,    0.001,    0.000,    0.003,2,    0.019,2,   2278.5,2,   2385.9,2,   1078.4,2,20,   7.6090,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8390
  31DS19960105,P14S15,   171,  1,      3,2,19960305,   0, -3.0000,-168.7510, 5347,   5065.4,   1.1877,  34.7064,2,    198.5,2,   123.26,2,    32.57,2,     0.00,2,     2.24,2,    0.003,    0.000,    0.000,2,    0.047,2,   2269.6,2,   2376.6,2,   1066.2,2,20,   7.6099,2,    25.00,     42.8,2,   -999.0,1,   -999.0,  -999.00,9,   0.7560
  31DS19960105,P14S15,   171,  1,      2,2,19960305,   0, -3.0000,-168.7510, 5347,   5315.8,   1.2106,  34.7076,2,    199.1,2,   122.04,2,    32.52,2,     0.00,2,     2.23,2,    0.003,    0.001,    0.000,6,    0.049,6,   2267.6,2,   2369.7,2,   1073.4,2,20,   7.6113,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.7474
  31DS19960105,P14S15,   171,  1,      1,2,19960305,   0, -3.0000,-168.7510, 5347,   5466.4,   1.2305,  34.7076,2,    198.7,2,   122.08,6,    32.55,6,     0.00,6,     2.23,6,    0.005,    0.001,    0.000,2,    0.045,2,   2267.9,2,   2380.4,2,   1097.4,2,20,   7.6112,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.7478
  31DS19960105,P14S15,   172,  2,     36,2,19960305,   0, -2.0020,-168.7500, 3293,      5.7,  26.5116,  35.3931,2,    201.5,2,     2.81,2,     4.37,2,     0.32,2,     0.47,2,    1.759,    0.958, -999.000,9, -999.000,9,   2022.3,2,   2328.2,2,    326.3,2,20,   8.0362,2,    25.00,     69.6,2,      4.9,2,     62.1,     1.32,2,  26.5103
  31DS19960105,P14S15,   172,  2,     35,2,19960305,   0, -2.0020,-168.7500, 3293,     10.0,  26.5125,  35.4018,2,    201.3,2,     2.84,2,     4.37,2,     0.32,2,     0.48,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,     70.5,2,      4.9,2,     57.7,     1.31,2,  26.5102
  31DS19960105,P14S15,   172,  2,     34,2,19960305,   0, -2.0020,-168.7500, 3293,     20.1,  26.5178,  35.3921,2,    201.6,2,     2.78,2,     4.37,2,     0.32,2,     0.48,2,    1.758,    0.946, -999.000,9, -999.000,9,   2022.6,2,   2327.4,2,    327.6,2,20,   8.0369,2,    25.00,     70.5,2,      5.0,2,     69.4,     1.34,2,  26.5132
  31DS19960105,P14S15,   172,  2,     33,2,19960305,   0, -2.0020,-168.7500, 3293,     44.9,  26.5122,  35.3900,2,    201.3,2,     2.87,2,     4.36,2,     0.32,2,     0.48,2,    1.754,    0.954, -999.000,9, -999.000,9,   2023.0,2,   2328.4,2,    329.0,2,20,   8.0373,2,    25.00,     70.8,2,      5.1,2,     82.6,     1.33,2,  26.5020
  31DS19960105,P14S15,   172,  2,     32,2,19960305,   0, -2.0020,-168.7500, 3293,     71.0,  26.4944,  35.3852,2,    200.9,2,     2.93,2,     4.41,2,     0.32,2,     0.49,2, -999.000, -999.000, -999.000,9, -999.000,9,   2022.8,2,   2329.8,2,    326.9,2,20,   8.0372,2,    25.00,     68.8,2,      5.4,2,     72.0,     1.32,2,  26.4783
  31DS19960105,P14S15,   172,  2,     31,2,19960305,   0, -2.0020,-168.7500, 3293,     97.1,  26.4098,  35.3874,2,    199.8,2,     2.96,2,     4.50,2,     0.33,2,     0.51,2,    1.767,    0.967, -999.000,9, -999.000,9,   2024.8,2,   2332.0,2,    334.4,2,20,   8.0319,2,    25.00,     64.7,2,      4.9,2,     72.2,     1.28,6,  26.3879
  31DS19960105,P14S15,   172,  2,     30,2,19960305,   0, -2.0020,-168.7500, 3293,    119.9,  26.2894,  35.3457,2,    198.6,2,     2.99,2,     4.59,2,     0.34,2,     0.52,2, -999.000, -999.000, -999.000,9, -999.000,9,   2025.1,2,   2323.5,2,    335.0,2,20,   8.0278,2,    25.00,     63.7,2,      4.7,2,     61.9,     1.29,2,  26.2624
  31DS19960105,P14S15,   172,  2,     29,2,19960305,   0, -2.0020,-168.7500, 3293,    143.6,  26.1519,  35.3953,2,    191.5,2,     3.01,2,     4.69,2,     0.68,2,     0.54,2,    1.755,    0.959, -999.000,9, -999.000,9,   2030.5,2,   2325.9,0,    346.9,2,20,   8.0210,2,    25.00,   -999.0,9,   -999.0,9,     73.5,     1.26,2,  26.1197
  31DS19960105,P14S15,   172,  2,     28,2,19960305,   0, -2.0020,-168.7500, 3293,    168.6,  21.5239,  35.7472,2,    132.2,2,     4.32,2,    10.55,2,     0.04,2,     0.93,2, -999.000, -999.000, -999.000,9, -999.000,9,   2111.8,2,   2354.4,2,    483.1,2,20,   7.9096,2,    25.00,     59.3,2,      3.8,2,     74.8,     1.01,2,  21.4909
  31DS19960105,P14S15,   172,  2,     27,2,19960305,   0, -2.0020,-168.7500, 3293,    196.8,  16.1003,  35.3278,2,   -999.0,9,     9.92,2,    18.15,2,     0.01,2,     1.41,2,    1.240,    0.630, -999.000,9, -999.000,9,   2159.9,2,   2331.8,2,    691.2,2,20,   7.7672,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  16.0689
  31DS19960105,P14S15,   172,  2,     26,2,19960305,   0, -2.0020,-168.7500, 3293,    221.3,  13.0207,  35.0315,3,     98.2,2,    15.20,2,    22.24,2,     0.01,2,     1.64,2,    0.808,    0.404, -999.000,9, -999.000,9,   2174.0,2,   2316.0,2,    814.2,2,20,   7.7017,2,    25.00,     52.9,2,      2.4,2,     13.3,     0.63,2,  12.9902
  31DS19960105,P14S15,   172,  2,     25,2,19960305,   0, -2.0020,-168.7500, 3293,    246.8,  11.7348,  34.8813,2,    101.4,2,    19.00,2,    24.55,2,     0.01,2,     1.75,2,    0.606,    0.302, -999.000,9, -999.000,9,   2181.2,2,   2312.3,2,    886.6,2,20,   7.6705,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,  11.7030
  31DS19960105,P14S15,   172,  2,     24,2,19960305,   0, -2.0020,-168.7500, 3293,    291.1,  10.3658,  34.7573,2,     85.7,2,    24.94,2,    28.82,2,     0.01,2,     2.01,2, -999.000, -999.000, -999.000,9, -999.000,9,   2204.2,2,   2306.0,2,   1070.7,2,20,   7.5998,2,    25.00,     48.6,2,      1.8,2,    -52.3,     0.52,2,  10.3312
  31DS19960105,P14S15,   172,  2,     23,2,19960305,   0, -2.0020,-168.7500, 3293,    340.6,   9.6992,  34.7111,2,     73.4,2,    28.53,2,    31.37,2,     0.01,2,     2.18,2,    0.208,    0.104, -999.000,9, -999.000,9,   2219.0,2,   2308.0,2,   1203.4,3,20,   7.5585,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   9.6603
  31DS19960105,P14S15,   172,  2,     22,2,19960305,   0, -2.0020,-168.7500, 3293,    389.8,   9.4511,  34.6973,2,    101.5,6,    26.11,2,    29.09,2,     0.00,2,     2.02,2, -999.000, -999.000, -999.000,9, -999.000,9,   2202.4,2,   2306.5,2,   1064.1,3,20,   7.6069,2,    25.00,     47.5,2,      1.9,2,    -57.6,     0.59,2,   9.4071
  31DS19960105,P14S15,   172,  2,     21,2,19960305,   0, -2.0020,-168.7500, 3293,    440.7,   8.8864,  34.6612,2,     91.3,2,    29.76,2,    31.23,2,     0.00,2,     2.16,2,    0.177,    0.089, -999.000,9, -999.000,9,   2214.8,2,   2310.1,2,   1160.1,3,20,   7.5726,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   8.8384
  31DS19960105,P14S15,   172,  2,     20,2,19960305,   0, -2.0020,-168.7500, 3293,    491.3,   8.2546,  34.6277,2,     84.5,2,    33.71,2,    33.25,2,     0.00,2,     2.31,2, -999.000, -999.000, -999.000,9, -999.000,9,   2226.6,2,   2308.1,2,   1257.8,3,20,   7.5441,2,    25.00,     45.3,2,      1.2,2,   -999.0,  -999.00,9,   8.2033
  31DS19960105,P14S15,   172,  2,     19,2,19960305,   0, -2.0020,-168.7500, 3293,    540.4,   7.7136,  34.6010,2,     92.1,6,    36.43,2,    33.67,2,     0.00,2,     2.34,2,    0.092,    0.045, -999.000,9, -999.000,9,   2228.1,2,   2309.9,2,   1270.0,3,20,   7.5442,3,    25.00,   -999.0,9,   -999.0,9,   -107.0,     0.49,2,   7.6592
