EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,O/OO,,O/OO,O/OO,,DEG C
  33LG20060321,  SR01,17,1,316,16,2,20060326,110,-60.683,-63.06,3677,100.7,-0.2,33.911,2,33.918,2,344.9,2,43.66,2,21.81,2,0.23,2,1.88,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-0.2033
  33LG20060321,  SR01,17,1,317,17,2,20060326,111,-60.683,-63.06,3677,75.4,1.46,33.811,2,33.819,2,342.1,2,31.67,2,18.89,2,0.17,2,1.63,2,2145.8,2,350.6,2,1.46,-999,9,-999,1.48,2,1.4565
  33LG20060321,  SR01,17,1,318,18,2,20060326,112,-60.683,-63.06,3677,51.2,2.94,33.704,2,33.709,2,330.7,2,25.03,2,16.93,2,0.21,2,1.46,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.937
  33LG20060321,  SR01,17,1,319,19,2,20060326,114,-60.683,-63.06,3677,24.8,3.01,33.702,2,33.708,2,330.1,2,24.35,2,15.93,2,0.23,2,1.48,2,2124.9,2,337,2,3.01,-999,9,-999,-999,9,3.0085
  33LG20060321,  SR01,17,1,320,20,2,20060326,115,-60.683,-63.06,3677,10.4,3.07,33.702,2,33.705,2,329.1,2,25.42,2,16.89,2,0.2,2,1.48,2,-999,9,335.8,2,3.07,-999,9,-999,-999,9,3.0694
  33LG20060321,  SR01,17,1,321,21,2,20060326,116,-60.683,-63.06,3677,4.6,3.08,33.702,2,33.704,2,328.8,2,26.85,2,17.06,2,0.18,2,1.45,2,2125.9,2,336.1,2,3.08,-999,9,-999,-999,9,3.0797
  33LG20060321,  SR01,17,1,322,22,2,20060326,116,-60.683,-63.06,3677,5.6,3.09,33.703,2,33.704,2,328.9,2,26.1,2,16.65,2,0.19,2,1.44,2,-999,9,336.2,2,3.09,-999,9,-999,-999,9,3.0897
  33LG20060321,  SR01,17,1,323,23,2,20060326,116,-60.683,-63.06,3677,6.9,3.09,33.701,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,3.0896
  33LG20060321,  SR01,18,1,324,1,2,20060327,354,-61.037,-62.936,3820,1013.3,1.75,34.73,2,34.73,2,190.8,2,85.14,2,25.94,2,0.02,2,2.17,2,2255.1,2,529.5,2,1.75,-155.9,2,2.2,0.34,2,1.6907
  33LG20060321,  SR01,18,1,325,2,2,20060327,401,-61.037,-62.936,3820,809.5,1.92,34.717,2,34.717,2,187.2,2,82.02,2,26.34,2,0.02,2,2.06,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.8729
  33LG20060321,  SR01,18,1,326,3,2,20060327,406,-61.037,-62.936,3820,605.5,2.05,34.688,2,34.687,2,182.1,2,69.86,2,25.23,2,0.04,2,2.04,2,2254.7,2,567.2,2,2.05,-999,9,-999,-999,9,2.0152
  33LG20060321,  SR01,18,1,327,4,2,20060327,409,-61.037,-62.936,3820,506,2.1,34.661,2,34.661,2,179.1,2,82.01,3,26.16,2,0.04,2,2.28,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.0711
  33LG20060321,  SR01,18,1,328,5,2,20060327,412,-61.037,-62.936,3820,398.9,2.13,34.61,2,34.609,2,177.6,2,67.73,2,26.13,2,0.03,2,2.19,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.1075
  33LG20060321,  SR01,18,1,329,6,2,20060327,416,-61.037,-62.936,3820,304.3,2.07,34.542,2,34.541,2,181.9,2,64.32,2,28.44,2,0.06,2,2.3,2,2252.3,2,612.6,2,2.07,-999,9,-999,-999,9,2.0533
  33LG20060321,  SR01,18,1,330,7,2,20060327,418,-61.037,-62.936,3820,202.6,1.67,34.389,2,34.384,2,208.7,2,54.89,2,27.94,2,0.05,2,2.3,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.6598
  33LG20060321,  SR01,18,1,331,8,2,20060327,421,-61.037,-62.936,3820,151,0.91,34.241,2,34.239,2,253,2,44.19,2,24.84,2,0.04,2,2.17,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.9034
  33LG20060321,  SR01,18,1,332,9,2,20060327,423,-61.037,-62.936,3820,101.7,-0.95,33.971,2,33.969,2,331.8,2,32.03,2,23.12,2,0.26,2,1.91,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-0.9527
  33LG20060321,  SR01,18,1,333,10,2,20060327,424,-61.037,-62.936,3820,86.6,-1.05,33.932,2,33.929,2,344.1,2,29.88,2,22.51,2,0.23,2,1.88,2,2180.4,2,396.8,2,-1.05,-999,9,-999,1.06,2,-1.0522
  33LG20060321,  SR01,18,1,334,11,2,20060327,425,-61.037,-62.936,3820,76.4,-0.96,33.89,2,33.885,2,355,2,26.77,2,20.74,2,0.23,2,1.82,2,2166.8,2,379.8,2,-0.96,-999,9,-999,-999,9,-0.962
  33LG20060321,  SR01,18,1,335,12,2,20060327,426,-61.037,-62.936,3820,51.4,1.35,33.781,2,33.791,2,347,2,16.36,2,18.32,2,0.22,2,1.57,2,2143,2,353.8,2,1.35,-999,9,-999,-999,9,1.3477
  33LG20060321,  SR01,18,1,336,13,2,20060327,428,-61.037,-62.936,3820,25.4,3.04,33.731,2,33.73,2,330.9,2,9.06,2,16.57,2,0.26,2,1.36,2,2127.5,2,346.1,2,3.04,-80.5,2,2.2,1.77,2,3.0385
  33LG20060321,  SR01,18,1,337,14,2,20060327,429,-61.037,-62.936,3820,10.6,3.13,33.728,2,33.725,2,329.9,2,8.38,2,17.4,2,0.25,2,1.67,2,-999,9,-999,9,-999,-999,9,-999,-999,9,3.1294
  33LG20060321,  SR01,18,1,338,15,2,20060327,430,-61.037,-62.936,3820,4.2,3.14,33.727,2,33.725,2,329.5,2,9.06,2,16.54,2,0.27,2,1.37,2,2124.3,2,347.6,2,3.14,-74.7,2,2.2,1.82,2,3.1397
  33LG20060321,  SR01,18,1,339,16,2,20060327,430,-61.037,-62.936,3820,5.1,3.14,33.727,2,33.725,2,328.2,2,8.38,2,16.6,2,0.3,2,1.37,2,-999,9,-999,9,-999,-999,9,-999,-999,9,3.1397
  33LG20060321,  SR01,19,1,340,1,2,20060327,803,-61.393,-62.815,3820,3435.3,0.38,34.694,2,34.689,2,221.8,2,112.06,2,27.19,2,0.02,2,2.12,2,2257.1,2,489.1,2,0.38,-999,9,-999,0.1,2,0.1483
  33LG20060321,  SR01,19,1,341,2,2,20060327,832,-61.393,-62.815,3820,3050.4,0.54,34.709,2,34.706,2,216.6,2,119.64,2,26.85,2,0.06,2,2.15,2,2260.2,2,494.1,2,0.54,-999,9,-999,0.39,2,0.3398
  33LG20060321,  SR01,19,1,342,3,2,20060327,845,-61.393,-62.815,3820,2541.1,0.67,34.713,2,34.707,2,212.7,2,111.37,2,26.59,2,0.02,2,2.08,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.5111
  33LG20060321,  SR01,19,1,343,4,2,20060327,858,-61.393,-62.815,3820,2032.3,0.92,34.72,2,34.717,2,208.4,2,106.08,2,26.88,2,0.02,2,2.15,2,2259.6,2,497.3,2,0.92,-999,9,-999,-999,9,0.7973
  33LG20060321,  SR01,19,1,344,5,2,20060327,909,-61.393,-62.815,3820,1518.5,1.23,34.73,2,34.729,2,201.2,2,95.45,2,26.35,2,0.02,2,2.05,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.141
  33LG20060321,  SR01,19,1,345,6,2,20060327,920,-61.393,-62.815,3820,1010.7,1.65,34.733,2,34.729,2,192.8,2,86.4,2,25.79,2,0.06,2,2.09,2,2254.1,2,521.9,2,1.65,-999,9,-999,0.39,2,1.5917
  33LG20060321,  SR01,19,1,346,7,2,20060327,926,-61.393,-62.815,3820,808.3,1.83,34.723,2,34.718,2,187.4,2,78.23,2,26.78,2,0.19,2,2.07,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.7835
  33LG20060321,  SR01,19,1,347,8,2,20060327,931,-61.393,-62.815,3820,605.4,1.94,34.7,2,34.697,2,181.6,2,76.26,2,26.02,2,0.03,2,2.1,2,2255.7,2,566.8,2,1.94,-999,9,-999,0.35,2,1.9057
  33LG20060321,  SR01,19,1,348,9,2,20060327,934,-61.393,-62.815,3820,504.9,1.99,34.681,2,34.678,2,180.5,2,71.2,2,27.45,2,0.02,2,2.14,2,2255.3,2,576.6,2,1.99,-999,9,-999,0.29,2,1.9616
  33LG20060321,  SR01,19,1,349,10,2,20060327,938,-61.393,-62.815,3820,401.1,2.03,34.649,2,34.647,2,177.5,2,69.36,2,27.67,2,0.02,2,2.18,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.0077
  33LG20060321,  SR01,19,1,350,11,2,20060327,940,-61.393,-62.815,3820,303.9,1.92,34.596,2,34.586,2,178.5,2,71.41,2,28.86,2,0.02,2,2.26,2,2256.3,2,609.5,2,1.92,-999,9,-999,0.29,2,1.9037
  33LG20060321,  SR01,19,1,351,12,2,20060327,943,-61.393,-62.815,3820,202.9,1.45,34.471,2,34.463,2,193.7,2,63.28,2,29.07,2,0.02,2,2.23,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.4401
  33LG20060321,  SR01,19,1,352,13,2,20060327,946,-61.393,-62.815,3820,152,0.68,34.313,2,34.316,2,225.4,2,58.82,2,28.49,2,0.09,2,2.21,2,2233.7,2,564.8,2,0.68,-999,9,-999,0.17,2,0.6737
  33LG20060321,  SR01,19,1,353,14,2,20060327,949,-61.393,-62.815,3820,100.6,-0.79,34.002,2,34,2,304.6,2,48.57,2,24.03,2,0.22,2,2,2,2198.4,2,447.6,2,-0.79,-999,9,-999,-999,9,-0.7928
  33LG20060321,  SR01,19,1,354,15,2,20060327,950,-61.393,-62.815,3820,75.8,-0.59,33.912,2,33.911,2,334.1,2,45.31,2,20.11,2,0.13,2,1.95,2,2177.5,2,395.2,2,-0.59,-999,9,-999,0.98,2,-0.5922
  33LG20060321,  SR01,19,1,355,16,2,20060327,951,-61.393,-62.815,3820,50.7,2.5,33.734,2,33.764,2,331.6,2,27.17,2,16.58,2,0.34,2,1.47,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.4972
  33LG20060321,  SR01,19,1,356,17,2,20060327,952,-61.393,-62.815,3820,24.7,2.75,33.731,2,33.726,2,329.5,2,23.96,2,16.39,2,0.2,2,1.38,2,2128.4,2,335.7,2,2.75,-999,9,-999,1.68,2,2.7486
  33LG20060321,  SR01,19,1,357,18,2,20060327,953,-61.393,-62.815,3820,10.3,2.76,33.729,2,33.725,2,330.2,2,25.03,2,14.15,2,0.18,2,1.35,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.7594
  33LG20060321,  SR01,19,1,358,19,2,20060327,954,-61.393,-62.815,3820,4.9,2.76,33.729,2,33.737,2,329.8,2,26.78,2,16.08,2,0.19,2,1.36,2,2129.1,2,335.7,2,2.76,-999,9,-999,1.69,2,2.7597
  33LG20060321,  SR01,19,1,359,20,2,20060327,954,-61.393,-62.815,3820,4.9,2.76,33.728,2,33.725,2,329.4,2,26.55,2,16.41,2,0.19,2,1.36,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.7597
  33LG20060321,  SR01,20,1,360,1,2,20060327,1334,-61.746,-62.699,3549,3510.9,0.37,34.693,2,34.692,2,222.6,2,129.6,2,24.49,2,0.03,2,2.06,2,2260,2,489.3,2,0.37,-999,9,-999,0.36,2,0.1314
  33LG20060321,  SR01,20,1,361,2,2,20060327,1346,-61.746,-62.699,3549,3050.3,0.45,34.705,2,34.7,2,218.2,2,130.97,2,24.82,2,0.03,2,2.13,2,2263.5,2,487.8,2,0.45,-999,9,-999,-999,9,0.2519
  33LG20060321,  SR01,20,1,362,3,2,20060327,1357,-61.746,-62.699,3549,2539.3,0.52,34.71,2,34.705,2,214.8,2,129.85,2,24.81,2,0.02,2,2.12,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.3641
  33LG20060321,  SR01,20,1,363,4,2,20060327,1407,-61.746,-62.699,3549,2030.1,0.74,34.715,2,34.711,2,212,2,124.73,2,24.46,2,0.02,2,2.03,2,2263.7,2,497.3,2,0.74,-999,9,-999,-999,9,0.6203
  33LG20060321,  SR01,20,1,364,5,2,20060327,1418,-61.746,-62.699,3549,1520.4,1.07,34.725,2,34.722,2,204.6,2,115.63,2,24.6,2,0.02,2,1.99,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.9828
  33LG20060321,  SR01,20,1,365,6,2,20060327,1428,-61.746,-62.699,3549,1012,1.48,34.734,2,34.731,2,196.3,2,100.32,2,24.42,2,0.03,2,2.08,2,2260.5,2,515.3,2,1.48,-999,9,-999,0.39,2,1.4229
  33LG20060321,  SR01,20,1,366,7,2,20060327,1433,-61.746,-62.699,3549,808.8,1.67,34.732,2,34.727,2,190.8,2,93.31,2,24.07,2,0.02,2,2.08,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.6245
  33LG20060321,  SR01,20,1,367,8,2,20060327,1437,-61.746,-62.699,3549,607.6,1.85,34.719,2,34.714,2,186,2,89.3,2,24.09,2,0.04,2,2,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.816
  33LG20060321,  SR01,20,1,368,9,2,20060327,1440,-61.746,-62.699,3549,505,1.92,34.708,2,34.714,2,183.3,2,87.38,2,25.35,2,0.03,2,2.06,2,2257.7,2,564.4,2,1.92,-999,9,-999,0.47,2,1.8919
  33LG20060321,  SR01,20,1,369,10,2,20060327,1443,-61.746,-62.699,3549,405.7,1.93,34.679,2,34.674,2,178.4,2,85.95,2,23.95,2,0.02,2,2.14,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.9077
  33LG20060321,  SR01,20,1,370,11,2,20060327,1446,-61.746,-62.699,3549,302.3,1.96,34.641,2,34.637,2,178.8,2,70.9,2,25.09,2,0.02,2,2.17,2,2259.4,2,589.9,2,1.96,-999,9,-999,-999,9,1.9436
  33LG20060321,  SR01,20,1,371,12,2,20060327,1449,-61.746,-62.699,3549,202.3,1.81,34.545,2,34.539,2,182.4,2,65.69,2,26.86,2,0.03,2,2.3,2,2250,2,615.3,2,1.81,-999,9,-999,0.34,2,1.7995
  33LG20060321,  SR01,20,1,372,13,2,20060327,1451,-61.746,-62.699,3549,151.7,1.2,34.428,2,34.43,2,199.8,2,64.16,2,26.27,2,0.03,2,2.33,2,2236.2,2,598,2,1.2,-999,9,-999,-999,9,1.193
  33LG20060321,  SR01,20,1,373,14,2,20060327,1453,-61.746,-62.699,3549,100.1,-0.38,34.154,2,34.146,2,262.5,2,59.34,2,24.53,2,0.27,2,2.22,2,2211.8,2,508.6,2,-0.38,-999,9,-999,0.17,2,-0.3832
  33LG20060321,  SR01,20,1,374,15,2,20060327,1454,-61.746,-62.699,3549,76.2,-0.77,33.99,2,33.987,2,309.1,2,48.4,2,21.74,2,0.22,2,2.1,2,2195.7,2,438.9,2,-0.77,-999,9,-999,0.83,2,-0.7721
  33LG20060321,  SR01,20,1,375,16,2,20060327,1456,-61.746,-62.699,3549,50.7,1.24,33.816,2,33.815,2,332.4,2,42.19,2,16.63,2,0.18,2,1.72,2,2137.4,2,361.1,2,1.24,-999,9,-999,1.42,2,1.2377
  33LG20060321,  SR01,20,1,376,17,2,20060327,1457,-61.746,-62.699,3549,40.3,2.73,33.72,2,33.722,2,329.3,2,28.14,2,14.94,2,0.2,2,1.48,2,2130.7,2,336.2,2,2.73,-999,9,-999,1.38,2,2.7277
  33LG20060321,  SR01,20,1,377,18,2,20060327,1458,-61.746,-62.699,3549,25.7,2.77,33.718,2,33.713,2,328.8,2,29.9,2,15.76,2,0.17,2,1.3,2,-999,9,334.9,2,2.77,-999,9,-999,-999,9,2.7685
  33LG20060321,  SR01,20,1,378,19,2,20060327,1459,-61.746,-62.699,3549,10.4,2.78,33.714,2,33.713,2,329.3,2,33.8,2,14.63,2,0.19,2,1.48,2,2119,2,335.2,2,2.78,-999,9,-999,-999,9,2.7794
  33LG20060321,  SR01,20,1,379,20,2,20060327,1500,-61.746,-62.699,3549,4.8,2.78,33.713,2,33.711,2,329.7,2,33.24,2,14.64,2,0.18,2,1.47,2,2118.7,2,334.2,2,2.78,-999,9,-999,1.77,2,2.7797
  33LG20060321,  SR01,20,1,380,21,2,20060327,1500,-61.746,-62.699,3549,5.5,2.78,33.713,2,33.71,2,329.6,2,28.61,2,15.02,2,0.2,2,1.5,2,-999,9,333.5,2,2.78,-999,9,-999,-999,9,2.7797
  33LG20060321,  SR01,20,1,381,22,2,20060327,1500,-61.746,-62.699,3549,4.8,2.78,33.713,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,2.7797
  33LG20060321,  SR01,21,1,382,1,2,20060327,2113,-62.099,-62.582,4831,4820.9,0.43,34.685,2,34.682,2,227.8,2,119.67,2,25.02,2,0.02,2,2.12,2,2252.5,2,497.2,2,0.43,-155.5,2,2.2,0.36,2,0.0527
  33LG20060321,  SR01,21,1,383,2,2,20060327,2114,-62.099,-62.582,4831,4795.4,0.43,34.686,2,34.68,2,226.9,2,118.7,2,24.44,2,0.02,2,2.16,2,2252.5,2,496.2,2,0.43,-162.2,2,2.2,0.47,2,0.0556
  33LG20060321,  SR01,21,1,384,3,2,20060327,2127,-62.099,-62.582,4831,4077.7,0.4,34.69,2,34.68,2,224.6,2,121.61,2,24.98,2,0.02,2,2.13,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.1043
  33LG20060321,  SR01,21,1,385,4,2,20060327,2136,-62.099,-62.582,4831,3563,0.41,34.695,2,34.69,2,221.9,2,121.61,2,24.89,2,0.02,2,2.11,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.1654
  33LG20060321,  SR01,21,1,386,5,2,20060327,2146,-62.099,-62.582,4831,3050.5,0.47,34.704,2,34.705,2,218.3,2,125.51,2,25.24,2,0.02,2,2.21,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.2714
  33LG20060321,  SR01,21,1,387,6,2,20060327,2157,-62.099,-62.582,4831,2538.8,0.52,34.708,2,34.703,2,214.7,2,123.56,2,25.5,2,0.02,2,2.08,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.3642
  33LG20060321,  SR01,21,1,388,7,2,20060327,2206,-62.099,-62.582,4831,2030.5,0.7,34.714,2,34.708,2,211.4,2,118.7,2,24.31,2,0.02,2,2.08,2,-999,9,499.5,2,0.7,-158.7,2,2.2,0.17,2,0.5809
  33LG20060321,  SR01,21,1,389,8,2,20060327,2223,-62.099,-62.582,4831,1520.6,0.98,34.722,2,34.715,2,206.5,2,109.94,2,22.97,2,0.02,2,2.04,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.8939
  33LG20060321,  SR01,21,1,390,9,2,20060327,2233,-62.099,-62.582,4831,1013.7,1.32,34.732,2,34.728,2,200.1,2,99.24,2,25.44,2,0.05,2,2.09,2,2263.4,2,509.3,2,1.32,-999,9,-999,-999,9,1.2641
  33LG20060321,  SR01,21,1,391,10,2,20060327,2237,-62.099,-62.582,4831,810.3,1.49,34.734,2,34.736,2,196,2,94.86,2,25.15,2,0.02,2,2.05,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.4456
  33LG20060321,  SR01,21,1,392,11,2,20060327,2241,-62.099,-62.582,4831,606.1,1.7,34.73,2,34.727,2,190.7,2,86.89,2,25.21,2,0.03,2,2.08,2,2251.2,2,533.1,2,1.7,-999,9,-999,-999,9,1.6668
  33LG20060321,  SR01,21,1,393,12,2,20060327,2243,-62.099,-62.582,4831,506.7,1.79,34.721,2,34.721,2,186.5,2,85.14,2,24.73,2,0.06,2,2.09,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.7623
  33LG20060321,  SR01,21,1,394,13,2,20060327,2245,-62.099,-62.582,4831,404.6,1.9,34.705,2,34.7,2,182.3,2,80.95,2,25.97,2,0.03,2,2.15,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.8779
  33LG20060321,  SR01,21,1,395,14,2,20060327,2247,-62.099,-62.582,4831,303.5,1.95,34.674,2,34.673,2,179,2,62.18,3,25.84,2,0.07,2,2.15,2,2255.2,2,584.6,2,1.95,-999,9,-999,-999,9,1.9336
  33LG20060321,  SR01,21,1,396,15,2,20060327,2250,-62.099,-62.582,4831,201.4,1.91,34.608,2,34.602,2,177.5,2,69.87,2,27.22,2,0.03,2,2.23,2,2255.1,2,612.1,2,1.91,-999,9,-999,-999,9,1.8994
  33LG20060321,  SR01,21,1,397,16,2,20060327,2251,-62.099,-62.582,4831,151.1,1.57,34.514,2,34.516,2,186.8,2,67.73,2,27.73,2,0.04,2,2.23,2,2249.8,2,469.6,2,1.57,-133.9,2,2.2,0.35,2,1.5625
  33LG20060321,  SR01,21,1,398,17,2,20060327,2252,-62.099,-62.582,4831,100.8,-0.21,34.2,2,34.202,2,250.7,2,59.08,2,25.7,2,0.26,2,2.13,2,2223.5,2,530.7,2,-0.21,-132.5,2,2.2,0.54,2,-0.2134
  33LG20060321,  SR01,21,1,399,18,2,20060327,2254,-62.099,-62.582,4831,75.1,-0.87,34.029,2,34.023,2,291.7,2,56.36,2,23.3,2,0.23,2,2.03,2,2203.5,2,465.3,2,-0.87,-121.5,2,2.2,0.66,2,-0.872
  33LG20060321,  SR01,21,1,400,19,2,20060327,2255,-62.099,-62.582,4831,50.5,-0.32,33.893,2,33.874,2,320.5,2,49.75,2,20.07,2,0.25,2,1.85,2,2176.1,2,403.8,2,-0.32,-999,9,-999,-999,9,-0.3216
  33LG20060321,  SR01,21,1,401,20,2,20060327,2256,-62.099,-62.582,4831,25.3,2.74,33.65,2,33.664,2,329.7,2,43.14,2,15.56,2,0.15,2,1.27,2,2126,2,341.6,2,2.74,-100.4,2,2.2,1.3,2,2.7386
  33LG20060321,  SR01,21,1,402,21,2,20060327,2257,-62.099,-62.582,4831,8.8,2.74,33.645,2,33.643,2,330.2,2,43.14,2,15.89,2,0.19,2,1.4,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.7395
  33LG20060321,  SR01,21,1,403,22,2,20060327,2258,-62.099,-62.582,4831,5.2,2.73,33.645,2,33.646,2,329.7,2,38.57,2,15.14,2,0.27,2,1.47,2,2125.5,2,-999,9,-999,-105.7,2,2.2,1.69,2,2.7297
  33LG20060321,  SR01,21,1,404,23,2,20060327,2258,-62.099,-62.582,4831,5.3,2.73,33.643,2,33.642,2,329.7,2,40.32,2,13.72,2,0.24,2,1.43,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.7297
  33LG20060321,  SR01,21,1,405,24,2,20060327,2258,-62.099,-62.582,4831,5.8,2.73,33.645,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,337.7,2,2.73,-999,9,-999,-999,9,2.7297
  33LG20060321,  SR01,22,1,406,1,2,20060328,222,-62.458,-62.462,3654,1415,0.73,34.714,2,34.716,2,211.3,2,130.83,2,24.11,2,0.03,2,2.15,2,2259.3,2,497,2,0.73,-999,9,-999,0.44,2,0.6539
  33LG20060321,  SR01,22,1,407,2,2,20060328,226,-62.458,-62.462,3654,1265.1,0.82,34.717,2,34.721,2,208.6,2,119.89,2,23.77,2,0.03,2,2.22,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.7527
  33LG20060321,  SR01,22,1,408,3,2,20060328,231,-62.458,-62.462,3654,1012.8,1.16,34.727,2,34.73,2,202.4,2,108.47,2,23.43,2,0.03,2,2.17,2,2258.1,2,-999,9,-999,-999,9,-999,0.41,2,1.1055
  33LG20060321,  SR01,22,1,409,4,2,20060328,235,-62.458,-62.462,3654,810.9,1.4,34.732,2,34.737,2,197.2,2,109.23,2,23.52,2,0.02,2,2.3,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.3562
  33LG20060321,  SR01,22,1,410,5,2,20060328,240,-62.458,-62.462,3654,607,1.68,34.731,2,34.735,2,191.8,2,92.89,2,23.92,2,0.07,2,2.19,2,2252.7,2,528.9,2,1.68,-999,9,-999,-999,9,1.6468
  33LG20060321,  SR01,22,1,411,6,2,20060328,242,-62.458,-62.462,3654,505.6,1.75,34.723,2,34.723,2,187.9,2,90.29,2,23.73,2,0.02,2,2.19,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.7225
  33LG20060321,  SR01,22,1,412,7,2,20060328,244,-62.458,-62.462,3654,405,1.82,34.702,2,34.705,2,183.5,2,86.89,2,24.6,2,0.02,2,2.33,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.7981
  33LG20060321,  SR01,22,1,413,8,2,20060328,247,-62.458,-62.462,3654,302.6,1.9,34.676,2,34.682,2,182.4,2,71.65,2,24.93,2,0.03,2,2.27,2,2255.8,2,574.4,2,1.9,-999,9,-999,-999,9,1.8837
  33LG20060321,  SR01,22,1,414,9,2,20060328,248,-62.458,-62.462,3654,253.1,1.89,34.658,2,34.665,2,178.6,2,84.21,2,24.66,2,0.02,2,2.27,2,2257.5,2,586.1,2,1.89,-999,9,-999,-999,9,1.8765
  33LG20060321,  SR01,22,1,415,10,2,20060328,249,-62.458,-62.462,3654,203.2,1.72,34.616,2,34.62,2,176.4,2,69.79,2,25.03,2,0.03,2,2.29,2,2257.9,2,598.1,2,1.72,-999,9,-999,-999,9,1.7096
  33LG20060321,  SR01,22,1,416,11,2,20060328,251,-62.458,-62.462,3654,152,1.28,34.504,2,34.498,2,195.6,2,90.44,3,25.14,2,0.02,2,2.31,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.2729
  33LG20060321,  SR01,22,1,417,12,2,20060328,252,-62.458,-62.462,3654,101.7,-0.23,34.202,2,34.189,2,253.9,2,61.98,2,24.47,2,0.24,2,2.23,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-0.2334
  33LG20060321,  SR01,22,1,418,13,2,20060328,253,-62.458,-62.462,3654,89.6,-0.17,34.115,2,34.121,2,280.1,2,62.37,2,22.62,2,0.33,2,2.02,2,2211.7,2,475.7,2,-0.17,-999,9,-999,0.65,2,-0.173
  33LG20060321,  SR01,22,1,419,14,2,20060328,254,-62.458,-62.462,3654,70.7,0.25,34.083,2,34.088,2,298.4,2,59.17,2,21.42,2,0.36,2,1.83,2,2201.2,2,444.5,2,0.25,-999,9,-999,0.79,2,0.2474
  33LG20060321,  SR01,22,1,420,15,2,20060328,255,-62.458,-62.462,3654,54.6,-0.46,34.018,2,34.017,2,299.4,2,56.34,2,21.61,2,0.32,2,2.03,2,2199.8,2,442.4,2,-0.46,-999,9,-999,-999,9,-0.4617
  33LG20060321,  SR01,22,1,421,16,2,20060328,256,-62.458,-62.462,3654,40.7,0.35,33.958,2,33.974,2,315.6,2,55.99,2,18.86,2,0.28,2,1.93,2,2182.5,2,404.6,2,0.35,-999,9,-999,0.97,2,0.3485
  33LG20060321,  SR01,22,1,422,17,2,20060328,257,-62.458,-62.462,3654,25.5,2.22,33.963,2,33.971,2,332.1,2,59.12,2,17.43,2,0.26,2,1.7,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.2187
