EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,,DEGC,,UG/L,,UG/L,,DEGC
  35LU19950909, AR04g,    44,  1,     15,2,19950921,  2.9963, -35.0012,   15,    997.0,   4.6047,  34.6583,2,  34.6653,2,    156.9,2,    154.5,2,    30.92,4,    32.91,2,     0.00,2,     2.19,2,    0.020,2,    0.006,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.5244
  35LU19950909, AR04g,    44,  1,     14,2,19950921,  2.9963, -35.0012,   15,   1296.0,   4.5869,  34.9095,2,  34.9217,2,    202.3,2,    203.8,2,    21.09,4,    24.70,2,     0.00,2,     1.61,2,    0.062,2,    0.024,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.4793
  35LU19950909, AR04g,    44,  1,     13,2,19950921,  2.9963, -35.0012,   15,   1496.6,   4.3206,  34.9688,2,  34.9724,2,    229.3,2,    229.0,2,    17.86,4,    21.73,2,     0.00,2,     1.40,2,    0.116,2,    0.049,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.1971
  35LU19950909, AR04g,    44,  1,     12,2,19950921,  2.9963, -35.0012,   15,   1595.9,   4.2094,  34.9783,2,  34.9803,2,    236.2,2,    237.2,2,    16.96,4,    20.87,2,     0.00,2,     1.35,2,    0.142,2,    0.056,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.0778
  35LU19950909, AR04g,    44,  1,     11,2,19950921,  2.9963, -35.0012,   15,   1697.1,   4.0313,  34.9822,2,  34.9821,2,    244.3,2,    243.0,2,    16.93,4,    20.36,2,     0.00,2,     1.31,2,    0.116,2,    0.051,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.8924
  35LU19950909, AR04g,    44,  1,     10,2,19950921,  2.9963, -35.0012,   15,   1796.8,   3.8925,  34.9830,2,  34.9834,2,    248.9,2,    248.6,2,    17.10,4,    19.84,2,     0.00,2,     1.27,2,    0.117,2,    0.054,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.7460
  35LU19950909, AR04g,    44,  1,      9,2,19950921,  2.9963, -35.0012,   15,   1996.4,   3.5952,  34.9770,2,  34.9737,2,    254.7,2,    251.6,2,    19.43,4,    19.71,2,     0.00,2,     1.28,2,    0.061,2,    0.032,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.4340
  35LU19950909, AR04g,    44,  1,      8,2,19950921,  2.9963, -35.0012,   15,   2197.1,   3.3827,  34.9649,2,  34.9650,2,    254.5,2,    255.2,2,    21.03,4,    19.58,2,     0.00,2,     1.27,2,    0.039,2,    0.017,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.2055
  35LU19950909, AR04g,    44,  1,      7,2,19950921,  2.9963, -35.0012,   15,   2396.6,   3.1774,  34.9572,2,  34.9560,2,    258.5,2,    258.3,2,    22.40,4,    19.32,2,     0.00,2,     1.26,2,    0.048,2,    0.025,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.9843
  35LU19950909, AR04g,    44,  1,      6,2,19950921,  2.9963, -35.0012,   15,   2598.8,   2.9548,  34.9411,2,  34.9389,2,    256.2,2,    255.4,2,    27.54,4,    19.99,2,     0.00,2,     1.31,2,    0.022,2,    0.010,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.7459
  35LU19950909, AR04g,    44,  1,      5,2,19950921,  2.9963, -35.0012,   15,   2799.5,   2.8051,  34.9288,2,  34.9263,2,    253.3,2,    252.8,2,    32.53,4,    20.61,2,     0.00,2,     1.35,2,    0.007,2,    0.006,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.5791
  35LU19950909, AR04g,    44,  1,      4,2,19950921,  2.9963, -35.0012,   15,   2998.8,   2.6883,  34.9189,2,  34.9172,2,    252.1,2,    252.4,2,    35.30,4,    20.88,2,     0.01,2,     1.37,2,    0.026,2,    0.005,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.4445
  35LU19950909, AR04g,    44,  1,      3,2,19950921,  2.9963, -35.0012,   15,   3299.0,   2.5454,  34.9115,2,  34.9090,2,    254.9,2,    255.8,2,    36.05,4,    20.56,2,     0.00,2,     1.37,2,    0.022,2,    0.013,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.2734
  35LU19950909, AR04g,    44,  1,      2,2,19950921,  2.9963, -35.0012,   15,   3599.0,   2.3566,  34.8965,2,  34.8952,2,    255.5,2,    255.2,2,    40.38,4,    20.79,2,     0.00,2,     1.40,2,    0.031,2,    0.018,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.0571
  35LU19950909, AR04g,    44,  1,      1,2,19950921,  2.9963, -35.0012,   15,   3844.6,   2.2509,  34.8857,2,  34.8848,2,    255.3,2,    254.5,2,    43.47,4,    21.05,2,     0.00,2,     1.42,2,    0.041,2,    0.023,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   1.9271
  35LU19950909, AR04g,    45,  1,     22,2,19950922,  2.5043, -35.0007,   15,     -0.6,  27.7451,  35.8150,2,  35.8160,2,    197.7,2,    198.9,2,     0.82,2,     0.19,2,     0.00,2,     0.00,2, -999.000,9, -999.000,9,   1991.7,2,    355.5,2,   8.1111,    25.00,2,     0.11,2,     0.02,2,  27.7452
  35LU19950909, AR04g,    45,  1,     21,2,19950922,  2.5043, -35.0007,   15,     68.2,  27.0376,  35.9880,2,  35.9651,2,    203.8,2,    201.1,2,     0.69,2,     0.18,2,     0.00,2,     0.01,2, -999.000,9, -999.000,9,   2003.3,2,   -999.0,9,   8.0928,    25.00,2,  -999.00,9,  -999.00,9,  27.0219
  35LU19950909, AR04g,    45,  1,     20,2,19950922,  2.5043, -35.0007,   15,    149.2,  15.3551,  35.4700,2,  35.4927,2,    131.2,2,    133.5,2,     6.38,2,    17.08,2,     0.02,2,     1.13,2, -999.000,9, -999.000,9,   2177.7,2,   -999.0,9,   7.8233,    25.00,2,  -999.00,9,  -999.00,9,  15.3321
  35LU19950909, AR04g,    45,  1,     19,2,19950922,  2.5043, -35.0007,   15,    298.1,  11.5088,  35.0786,2,  35.0781,2,    126.3,2,    128.7,2,     9.79,2,    23.07,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,   2166.9,2,   -999.0,9,   7.7239,    25.00,2,  -999.00,9,  -999.00,9,  11.4708
  35LU19950909, AR04g,    45,  1,     18,2,19950922,  2.5043, -35.0007,   15,    599.4,   6.5557,  34.6197,2,  34.6176,2,    118.7,2,    118.5,2,    23.33,2,    34.61,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9,   2214.2,2,   -999.0,9,   7.5797,    25.00,2,  -999.00,9,  -999.00,9,   6.5003
  35LU19950909, AR04g,    45,  1,     17,2,19950922,  2.5043, -35.0007,   15,    797.8,   4.8447,  34.5496,2,  34.5550,2,    147.7,2,    147.7,2,    30.54,2,    34.33,2,     0.00,2,     2.29,2,    0.051,2,    0.019,2,   2195.4,3,   -999.0,9,   7.5902,    25.00,2,  -999.00,9,  -999.00,9,   4.7803
  35LU19950909, AR04g,    45,  1,     16,2,19950922,  2.5043, -35.0007,   15,    997.9,   4.7240,  34.7168,2,  34.7484,2,    163.0,2,    164.8,2,    27.67,2,    30.23,2,     0.00,2,     2.03,2,    0.027,2,    0.004,2,   2192.2,3,   -999.0,9,   7.6322,    25.00,2,  -999.00,9,  -999.00,9,   4.6426
  35LU19950909, AR04g,    45,  1,     15,2,19950922,  2.5043, -35.0007,   15,   1297.8,   4.5473,  34.8881,2,  34.8909,2,    200.9,2,    198.4,2,    22.12,2,    25.17,2,     0.00,2,     1.69,2,    0.065,2,    0.027,2,   2150.6,3,   -999.0,9,   7.6958,    25.00,2,  -999.00,9,  -999.00,9,   4.4400
  35LU19950909, AR04g,    45,  1,     14,2,19950922,  2.5043, -35.0007,   15,   1496.7,   4.2478,  34.9789,2,  34.9831,2,    235.0,2,    236.7,2,    17.02,2,    20.20,2,     0.00,2,     1.35,2,    0.136,2,    0.061,2,   2143.6,3,   -999.0,9,   7.7452,    25.00,2,  -999.00,9,  -999.00,9,   4.1251
  35LU19950909, AR04g,    45,  1,     13,2,19950922,  2.5043, -35.0007,   15,   1596.6,   4.1497,  34.9904,2,  34.9923,2,    245.4,2,    245.2,2,    16.04,2,    19.47,2,     0.00,2,     1.28,2,    0.213,2,    0.097,2,   2134.3,3,   -999.0,9,   7.7567,    25.00,2,  -999.00,9,  -999.00,9,   4.0188
  35LU19950909, AR04g,    45,  1,     12,2,19950922,  2.5043, -35.0007,   15,   1694.5,   4.0462,  34.9896,2,  34.9902,2,    248.2,2,    247.5,2,    16.06,2,    19.15,2,     0.00,2,     1.27,2,    0.207,2,    0.096,2,   2128.9,3,   -999.0,9,   7.7587,    25.00,2,  -999.00,9,  -999.00,9,   3.9073
  35LU19950909, AR04g,    45,  1,     11,2,19950922,  2.5043, -35.0007,   15,   1797.5,   3.9368,  34.9877,2,  34.9888,2,    251.6,2,    251.1,2,    16.33,2,    18.86,2,     0.00,2,     1.25,2,    0.195,2,    0.090,2,   2128.4,3,   -999.0,9,   7.7609,    25.00,2,  -999.00,9,  -999.00,9,   3.7896
  35LU19950909, AR04g,    45,  1,     10,2,19950922,  2.5043, -35.0007,   15,   1998.9,   3.6077,  34.9718,2,  34.9727,2,    252.9,2,    252.1,2,    19.05,2,    19.07,2,     0.00,2,     1.27,2,    0.070,2,    0.034,2,   2132.8,3,   -999.0,9,   7.7633,    25.00,2,  -999.00,9,  -999.00,9,   3.4461
  35LU19950909, AR04g,    45,  1,      9,2,19950922,  2.5043, -35.0007,   15,   2198.7,   3.3815,  34.9650,2,  34.9654,2,    254.7,2,    255.7,2,    20.90,2,    18.95,2,     0.00,2,     1.27,2,    0.043,2,    0.022,2,   2153.6,2,   -999.0,9,   7.7673,    25.00,2,  -999.00,9,  -999.00,9,   3.2042
  35LU19950909, AR04g,    45,  1,      8,2,19950922,  2.5043, -35.0007,   15,   2398.7,   3.1943,  34.9540,2,  34.9568,2,    255.8,2,    254.9,2,    22.93,2,    19.10,2,     0.00,2,     1.29,2,    0.039,2,    0.014,2,   2160.5,2,   -999.0,9,   7.7718,    25.00,2,  -999.00,9,  -999.00,9,   3.0007
  35LU19950909, AR04g,    45,  1,      7,2,19950922,  2.5043, -35.0007,   15,   2598.7,   2.9696,  34.9428,2,  34.9427,2,    256.8,2,    256.2,2,    26.67,2,    19.27,2,     0.00,2,     1.31,2,    0.028,2,    0.012,2,   2155.2,2,   -999.0,9,   7.7665,    25.00,2,  -999.00,9,  -999.00,9,   2.7604
  35LU19950909, AR04g,    45,  1,      6,2,19950922,  2.5043, -35.0007,   15,   2798.4,   2.8262,  34.9306,2,  34.9280,2,    253.9,2,    254.3,2,    30.98,2,    19.92,2,     0.00,2,     1.35,2,    0.011,2,    0.004,2,   2159.2,2,   -999.0,9,   7.7623,    25.00,2,  -999.00,9,  -999.00,9,   2.5999
  35LU19950909, AR04g,    45,  1,      5,2,19950922,  2.5043, -35.0007,   15,   2999.1,   2.6858,  34.9213,2,  34.9218,2,    253.7,2,    253.5,2,    32.57,2,    20.02,2,     0.00,2,     1.36,2,    0.009,2,    0.007,2,   2175.9,2,   -999.0,9,   7.7676,    25.00,2,  -999.00,9,  -999.00,9,   2.4420
  35LU19950909, AR04g,    45,  1,      4,2,19950922,  2.5043, -35.0007,   15,   3199.5,   2.5199,  34.9117,2,  34.9130,2,    255.1,2,    256.4,2,    33.55,2,    20.01,2,     0.00,2,     1.35,2,    0.023,2,    0.010,2,   2161.3,2,   -999.0,9,   7.7632,    25.00,2,  -999.00,9,  -999.00,9,   2.2590
  35LU19950909, AR04g,    45,  1,      3,2,19950922,  2.5043, -35.0007,   15,   3399.7,   2.4426,  34.9048,2,  34.9028,2,    255.4,2,    255.6,2,    36.43,2,    20.09,2,     0.00,2,     1.38,2,    0.032,2,    0.015,2,   2177.9,2,   -999.0,9,   7.7602,    25.00,2,  -999.00,9,  -999.00,9,   2.1624
  35LU19950909, AR04g,    45,  1,      1,2,19950922,  2.5043, -35.0007,   15,   3554.1,   2.3639,  34.8978,2,  34.8959,2,    254.9,2,    255.6,2,    38.53,2,    20.25,2,     0.00,2,     1.39,2,    0.039,2,    0.020,2,   2168.6,2,   -999.0,9,   7.7554,    25.00,2,  -999.00,9,  -999.00,9,   2.0690
  35LU19950909, AR04g,    45,  1,      2,2,19950922,  2.5043, -35.0007,   15,   3554.1,   2.3639,  34.8978,2,  34.8951,2,    254.9,2,    256.1,2,    37.90,2,    20.24,2,     0.00,2,     1.39,2,    0.035,2,    0.021,2,   2158.9,2,   -999.0,9,   7.7554,    25.00,2,  -999.00,9,  -999.00,9,   2.0690
  35LU19950909, AR04g,    46,  1,     22,4,19950922,  1.9980, -35.0045,   20,   -999.0,-999.0000,-999.0000,9,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,-999.0000
  35LU19950909, AR04g,    46,  1,     21,2,19950922,  1.9980, -35.0045,   20,     48.3,  27.7127,  35.8216,2,  35.8216,2,    199.1,2,    198.5,2,     0.83,2,     0.06,2,     0.00,2,     0.00,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  27.7014
  35LU19950909, AR04g,    46,  1,     20,2,19950922,  1.9980, -35.0045,   20,    172.1,  13.4712,  35.3397,2,  35.2812,2,    137.4,2,    139.3,2,     7.49,2,    18.80,2,     0.02,2,     1.27,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  13.4469
  35LU19950909, AR04g,    46,  1,     19,2,19950922,  1.9980, -35.0045,   20,    298.0,  11.4452,  35.0615,2,  35.0644,2,    140.8,2,    143.5,2,     9.44,2,    21.40,2,     0.01,2,     1.43,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  11.4073
  35LU19950909, AR04g,    46,  1,     18,2,19950922,  1.9980, -35.0045,   20,    496.6,   7.4112,  34.6789,2,  34.6851,2,    107.5,2,    106.8,2,    19.23,2,    33.72,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   7.3624
  35LU19950909, AR04g,    46,  1,     17,2,19950922,  1.9980, -35.0045,   20,    746.4,   4.9353,  34.5298,2,  34.5298,2,    150.0,2,    151.7,2,    29.31,2,    33.93,2,     0.00,2,     2.27,2,    0.100,2,    0.040,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.8748
  35LU19950909, AR04g,    46,  1,     16,2,19950922,  1.9980, -35.0045,   20,    996.5,   4.6750,  34.7534,2,  34.7230,2,    166.9,2,    169.0,2,    27.64,2,    31.31,2,     0.00,2,     2.09,2,    0.042,2,    0.015,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.5941
  35LU19950909, AR04g,    46,  1,     15,2,19950922,  1.9980, -35.0045,   20,   1297.1,   4.5546,  34.8751,2,  34.8783,2,    198.1,2,    195.2,2,    22.16,2,    26.02,2,     0.00,2,     1.72,2,    0.075,2,    0.030,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.4473
  35LU19950909, AR04g,    46,  1,     14,2,19950922,  1.9980, -35.0045,   20,   1495.5,   4.3998,  34.9729,2,  34.9834,2,    228.1,2,    231.6,2,    16.59,2,    21.35,2,     0.00,2,     1.38,2,    0.187,2,    0.094,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.2755
  35LU19950909, AR04g,    46,  1,     13,2,19950922,  1.9980, -35.0045,   20,   1596.8,   4.0952,  34.9843,2,  34.9864,2,    243.7,2,    244.5,2,    15.95,2,    20.00,2,     0.00,2,     1.29,2,    0.167,2,    0.082,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.9649
  35LU19950909, AR04g,    46,  1,     12,2,19950922,  1.9980, -35.0045,   20,   1697.4,   3.9951,  34.9844,2,  34.9850,2,    247.4,2,    246.9,2,    16.18,2,    19.92,2,     0.00,2,     1.29,2,    0.160,2,    0.079,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.8566
  35LU19950909, AR04g,    46,  1,     11,2,19950922,  1.9980, -35.0045,   20,   1797.3,   3.9543,  34.9855,2,  34.9842,2,    249.0,2,    249.2,2,    16.34,2,    20.48,2,     0.00,2,     1.27,2,    0.157,2,    0.079,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.8069
  35LU19950909, AR04g,    46,  1,     10,3,19950922,  1.9980, -35.0045,   20,   1998.3,   3.7156,  34.9819,2,  34.9738,0,    255.7,2,    254.4,3,    16.59,3,    19.87,3,     0.00,3,     1.23,3,    0.183,3,    0.094,3,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.5524
  35LU19950909, AR04g,    46,  1,      9,2,19950922,  1.9980, -35.0045,   20,   2397.6,   3.0713,  34.9470,2,  34.9464,2,    253.9,2,    254.3,2,    24.86,2,    20.69,2,     0.00,2,     1.30,2,    0.056,2,    0.029,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.8800
  35LU19950909, AR04g,    46,  1,      8,2,19950922,  1.9980, -35.0045,   20,   2697.5,   2.8701,  34.9349,2,  34.9351,2,    254.3,2,    255.7,2,    27.47,2,    20.89,2,     0.00,2,     1.32,2,    0.047,2,    0.017,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.6530
  35LU19950909, AR04g,    46,  1,      7,2,19950922,  1.9980, -35.0045,   20,   2999.0,   2.6568,  34.9205,2,  34.9179,2,    254.8,2,    255.0,2,    32.27,2,    21.36,2,     0.00,2,     1.36,2,    0.032,2,    0.018,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.4136
  35LU19950909, AR04g,    46,  1,      6,2,19950922,  1.9980, -35.0045,   20,   3297.7,   2.5011,  34.9098,2,  34.9064,2,    255.7,2,    255.8,2,    34.64,2,    21.60,2,     0.00,2,     1.34,2,    0.058,2,    0.025,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.2303
  35LU19950909, AR04g,    46,  1,      5,2,19950922,  1.9980, -35.0045,   20,   3600.3,   2.3684,  34.9000,2,  34.8981,2,    257.4,2,    257.4,2,    35.97,2,    21.27,2,     0.00,2,     1.34,2,    0.076,2,    0.042,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.0684
  35LU19950909, AR04g,    46,  1,      4,2,19950922,  1.9980, -35.0045,   20,   3799.4,   2.2926,  34.8940,2,  34.8926,2,    258.2,2,    258.0,2,    37.29,2,    21.04,2,     0.00,2,     1.35,2,    0.073,2,    0.036,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   1.9727
  35LU19950909, AR04g,    46,  1,      3,2,19950922,  1.9980, -35.0045,   20,   3999.7,   2.2520,  34.8881,2,  34.8858,2,    258.2,2,    257.2,2,    39.66,2,    21.31,2,     0.00,2,     1.38,2,    0.090,2,    0.048,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   1.9107
  35LU19950909, AR04g,    46,  1,      2,2,19950922,  1.9980, -35.0045,   20,   3999.9,   2.2528,  34.8884,2,  34.8857,2,    258.2,2,    257.1,2,    39.74,2,    21.35,2,     0.00,2,     1.39,2,    0.075,2,    0.036,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   1.9115
  35LU19950909, AR04g,    46,  1,      1,2,19950922,  1.9980, -35.0045,   20,   4241.5,   2.1943,  34.8789,2,  34.8777,2,    256.3,2,    254.9,2,    43.42,2,    21.79,2,     0.00,2,     1.42,2,    0.081,2,    0.047,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   1.8269
  35LU19950909, AR04g,    47,  1,     22,2,19950922,  1.5028, -35.0105,   15,      0.2,  27.7800,  35.7642,2,  35.7738,2,    199.9,2,    199.6,2,     0.97,2,     0.00,2,     0.01,2,     0.00,2, -999.000,9, -999.000,9,   2003.4,2,    355.7,2,   8.1116,    25.00,2,     0.09,2,     0.02,2,  27.7800
  35LU19950909, AR04g,    47,  1,     21,2,19950922,  1.5028, -35.0105,   15,     66.4,  27.2943,  36.0528,2,  36.0207,2,    194.3,2,    194.8,2,     0.72,2,     0.00,2,     0.02,2,     0.03,2, -999.000,9, -999.000,9,   2032.8,2,   -999.0,9,   8.0865,    25.00,2,  -999.00,9,  -999.00,9,  27.2789
  35LU19950909, AR04g,    47,  1,     20,2,19950922,  1.5028, -35.0105,   15,    139.1,  15.2860,  35.5135,2,  35.5477,2,    121.7,2,    118.4,2,     6.16,2,    17.55,2,     0.04,2,     1.19,2, -999.000,9, -999.000,9,   2160.2,2,   -999.0,9,   7.8024,    25.00,2,  -999.00,9,  -999.00,9,  15.2646
  35LU19950909, AR04g,    47,  1,     19,2,19950922,  1.5028, -35.0105,   15,    297.4,  11.1777,  35.0368,2,  35.0624,2,    135.4,2,    135.7,2,     9.83,2,    22.16,2,     0.01,2,     1.48,2, -999.000,9, -999.000,9,   2194.7,2,   -999.0,9,   7.5960,    25.00,2,  -999.00,9,  -999.00,9,  11.1405
  35LU19950909, AR04g,    47,  1,     18,2,19950922,  1.5028, -35.0105,   15,    497.4,   7.5253,  34.6953,2,  34.7039,2,    112.4,2,    112.4,2,    19.19,2,    32.60,2,     0.01,2,     2.12,2, -999.000,9, -999.000,9,   2202.0,2,   -999.0,9,   7.5988,    25.00,2,  -999.00,9,  -999.00,9,   7.4760
  35LU19950909, AR04g,    47,  1,     17,2,19950922,  1.5028, -35.0105,   15,    744.6,   4.7535,  34.5280,2,  34.5295,2,    152.0,2,    152.7,2,    30.86,2,    33.61,2,     0.01,2,     2.30,2,    0.083,2,    0.034,2,   2202.2,2,   -999.0,9,   7.5962,    25.00,2,  -999.00,9,  -999.00,9,   4.6942
  35LU19950909, AR04g,    47,  1,     16,2,19950922,  1.5028, -35.0105,   15,    995.1,   4.6347,  34.6936,2,  34.6842,2,    161.6,2,    162.1,2,    29.38,2,    31.30,2,     0.01,2,     2.13,2,    0.033,2,    0.008,2,   2192.0,2,   -999.0,9,   7.6217,    25.00,2,  -999.00,9,  -999.00,9,   4.5543
  35LU19950909, AR04g,    47,  1,     15,2,19950922,  1.5028, -35.0105,   15,   1296.9,   4.5849,  34.8872,2,  34.8764,2,    197.4,2,    194.6,2,    22.89,2,    25.58,2,     0.01,2,     1.76,2,    0.059,2,    0.024,2,   2165.0,2,   -999.0,9,   7.6871,    25.00,2,  -999.00,9,  -999.00,9,   4.4774
  35LU19950909, AR04g,    47,  1,     14,2,19950922,  1.5028, -35.0105,   15,   1497.5,   4.1838,  34.9768,2,  34.9713,2,    235.8,2,    241.4,4,    18.04,2,    21.00,2,     0.01,2,     1.44,2,    0.115,2,    0.051,2,   2156.3,2,   -999.0,9,   7.7349,    25.00,2,  -999.00,9,  -999.00,9,   4.0617
  35LU19950909, AR04g,    47,  1,     13,2,19950922,  1.5028, -35.0105,   15,   1593.3,   4.0064,  34.9852,2,  34.9841,2,    245.7,2,    243.5,2,    16.94,2,    19.17,2,     0.01,2,     1.33,2,    0.130,2,    0.060,2,   2153.9,2,   -999.0,9,   7.7545,    25.00,2,  -999.00,9,  -999.00,9,   3.8775
  35LU19950909, AR04g,    47,  1,     12,2,19950922,  1.5028, -35.0105,   15,   1696.9,   3.9642,  34.9874,2,  34.9882,2,    248.8,2,    250.0,2,    16.33,2,    18.64,2,     0.01,2,     1.28,2,    0.207,2,    0.093,2,   2152.0,2,   -999.0,9,   7.7670,    25.00,2,  -999.00,9,  -999.00,9,   3.8262
  35LU19950909, AR04g,    47,  1,     11,2,19950922,  1.5028, -35.0105,   15,   1795.0,   3.9076,  34.9872,2,  34.9868,2,    251.5,2,    250.7,2,    16.61,2,    18.40,2,     0.01,2,     1.27,2,    0.169,2,    0.080,2,   2150.8,2,   -999.0,9,   7.7697,    25.00,2,  -999.00,9,  -999.00,9,   3.7611
  35LU19950909, AR04g,    47,  1,     10,2,19950922,  1.5028, -35.0105,   15,   1998.2,   3.6331,  34.9776,2,  34.9807,2,    254.5,2,    254.5,2,    17.88,2,    18.73,2,     0.01,2,     1.25,2,    0.108,2,    0.053,2,   2147.7,2,   -999.0,9,   7.7730,    25.00,2,  -999.00,9,  -999.00,9,   3.4711
  35LU19950909, AR04g,    47,  1,      9,2,19950922,  1.5028, -35.0105,   15,   2198.3,   3.2833,  34.9595,2,  34.9640,2,    254.0,2,    255.7,2,    21.25,2,    19.01,2,     0.00,2,     1.26,2,    0.058,2,    0.029,2,   2140.0,3,   -999.0,9,   7.7751,    25.00,2,  -999.00,9,  -999.00,9,   3.1076
  35LU19950909, AR04g,    47,  1,      8,2,19950922,  1.5028, -35.0105,   15,   2399.8,   3.0920,  34.9520,2,  34.9520,2,    256.0,2,    257.4,2,    23.50,2,    19.14,2,     0.00,2,     1.26,2,    0.061,2,    0.022,2,   2140.2,3,   -999.0,9,   7.7703,    25.00,2,  -999.00,9,  -999.00,9,   2.9001
  35LU19950909, AR04g,    47,  1,      7,2,19950922,  1.5028, -35.0105,   15,   2697.0,   2.9080,  34.9365,2,  34.9378,2,    252.8,2,    254.1,2,    28.50,2,    19.81,2,     0.00,2,     1.32,2,    0.022,2,    0.012,2,   2144.6,3,   -999.0,9,   7.7691,    25.00,2,  -999.00,9,  -999.00,9,   2.6902
