BOTTLE,20020807WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020807
#original HYD file: p17ehy.txt   Wed Aug  7 10:12:17 2002
#original SUM file: p17esu.txt   Wed Aug  7 08:58:31 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
    316N138_10,  P17E,   128,  1,     21,     21,2,19921214,0602,-52.5005,-134.9928, 4336,   1507.5,   2.7089,  34.5148,2,  34.5136,2,    175.8,2,    176.9,2,    72.44,2,    33.97,2,     0.00,2,     2.40,2,    0.257,2,    0.126,2, -999.000,5,   1.8873,2,     9.39,2,   -999.0,9,   -999.0,9,   8.335,4,   2243.6,2,    612.0,2,    4.00,  -999.0,  0.0000,   0.150,   0.048,  2.6040,-999.000
    316N138_10,  P17E,   128,  1,     22,     22,2,19921214,0602,-52.5005,-134.9928, 4336,   1714.5,   2.4853,  34.5800,2,  34.5802,2,    173.9,2,    173.2,2,    78.18,2,    33.75,2,     0.00,2,     2.38,2,    0.193,2,    0.090,2,   -0.077,4,   3.8963,4,     2.44,4,   -999.0,9,   -999.0,9,  15.008,4,   2250.7,2,    616.7,2,    4.00,  -999.0,  0.0000,   0.140,   0.051,  2.3659,   0.010
    316N138_10,  P17E,   128,  1,     23,     23,2,19921214,0602,-52.5005,-134.9928, 4336,   1916.5,   2.3597,  34.6382,2,  34.6373,2,    173.5,2,    171.2,2,    85.42,2,    33.38,2,     0.00,2,     2.35,2,    0.089,2,    0.044,2, -999.000,5,   1.9089,2,    11.25,2,   -999.0,9,   -999.0,9,   8.003,2,   2253.9,2,    607.8,2,    4.00,  -999.0,  0.0000,   0.130,   0.055,  2.2249,-999.000
    316N138_10,  P17E,   128,  1,     24,     24,2,19921214,0602,-52.5005,-134.9928, 4336,   2119.5,   2.2256,  34.6761,2,  34.6823,3,    175.4,2,    174.1,2,    90.95,2,    32.84,2,     0.00,2,     2.31,2,    0.084,3,    0.015,3,    0.002,2,   1.9070,2,    12.47,2,   -999.0,9,   -999.0,9,   8.407,4,   2259.6,2,    596.9,2,    4.00,  -999.0,  0.0000,   0.150,   0.044,  2.0752,   0.008
    316N138_10,  P17E,   128,  1,     25,     25,2,19921214,0602,-52.5005,-134.9928, 4336,   2322.6,   2.0925,  34.6975,2,  34.6977,2,    177.2,2,    175.3,2,    96.06,2,    32.30,2,     0.00,2,     2.31,2,    0.024,2,    0.005,2,   -0.003,2,   1.9169,2,    13.38,2,   -999.0,9,   -999.0,9,   8.555,4,   2264.0,2,    589.6,2,    4.00,  -999.0,  0.0000,   0.150,   0.048,  1.9264,   0.006
    316N138_10,  P17E,   128,  1,     26,     26,2,19921214,0602,-52.5005,-134.9928, 4336,   2529.7,   1.9933,  34.7259,2,  34.7254,2,    187.1,2,    186.6,2,    92.14,2,    31.34,2,     0.00,2,     2.21,2,    0.034,2,    0.021,2,    0.004,2,   1.9004,2,     9.99,2,   -999.0,9,   -999.0,9,   8.401,4,   2251.1,2,    567.5,2,    4.00,  -999.0,  0.0000,   0.150,   0.049,  1.8102,   0.006
    316N138_10,  P17E,   128,  1,     27,     27,2,19921214,0602,-52.5005,-134.9928, 4336,   2732.9,   1.8399,  34.7290,2,  34.7281,2,    188.4,2,    189.7,2,    98.75,2,    31.45,2,     0.00,2,     2.24,2,    0.018,2,    0.008,2, -999.000,5,   1.9125,2,    11.16,2,   -999.0,9,   -999.0,9,   8.436,4,   2253.8,2,    561.2,2,    4.00,  -999.0,  0.0000,   0.150,   0.044,  1.6408,-999.000
    316N138_10,  P17E,   128,  1,     28,     28,2,19921214,0602,-52.5005,-134.9928, 4336,   2935.5,   1.6687,  34.7323,2,  34.7317,2,    192.7,2,    194.3,2,   101.49,2,    31.23,2,     0.00,2,     2.21,2,    0.023,2,    0.013,2,   -0.001,3,   1.9197,2,    10.94,2,   -999.0,9,   -999.0,9,   8.037,2,   2251.4,2,    552.2,2,    4.00,  -999.0,  0.0000,   0.130,   0.042,  1.4541,   0.007
    316N138_10,  P17E,   128,  1,     29,     29,2,19921214,0602,-52.5005,-134.9928, 4336,   3141.8,   1.5112,  34.7264,2,  34.7266,2,    193.9,2,    196.4,2,   107.69,2,    31.44,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9, -999.000,5,   1.9187,2,    10.54,2,   -999.0,9,   -999.0,9,   8.479,4,   2263.9,2,    551.2,2,    4.00,  -999.0,  0.0000,   0.150,   0.038,  1.2803,-999.000
    316N138_10,  P17E,   128,  1,     30,     30,2,19921214,0602,-52.5005,-134.9928, 4336,   3346.6,   1.4145,  34.7229,2,  34.7240,2,    194.6,2,    196.9,2,   111.09,2,    31.60,2,     0.00,2,     2.25,2,    0.010,2,    0.005,2,   -0.001,3,   1.9254,2,    11.19,2,   -999.0,9,   -999.0,9,   8.628,4,   2262.7,2,    555.2,2,    4.00,  -999.0,  0.0000,   0.120,   0.057,  1.1657,   0.007
