BOTTLE,20140922CDIACAK
#code : jjward hyd_to_exchange.pl
#original files copied from HTML directory: Aug. 19,2002
#original HYD file: a06hy.txt   Mon Aug 19 12:58:19 2002
#original SUM file: a06su.txt   Mon Aug 19 13:04:08 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLA,CHLA_FLAG_W,OXYNIT,OXYNIT_FLAG_W,ARGON,ARGON_FLAG_W,CTDRAW,PHAEO,PHAEO_FLAG_W,THETA,METHAN,METHAN_FLAG_W,AZOTE,AZOTE_FLAG_W
,,,,,,,,,,,,DBAR,DEG C,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,%,,UMOL/KG,,UATM,,,,DEG C,UG/L,,NMOL/KG,,UMOL/KG,,DBAR,UG/L,,DEG C,NMOL/KG,,UMOL/KG,
 35A3CITHER1_2,   A06,195,1,13,13,2,19930304,1257,8.033,-15.283,4127,1993.2,3.443,34.95,2,34.943,3,236.3,2,234.5,2,25.95,2,20.88,2,0,2,1.4,2,0.005,2,-0.002,2,-999,9,-999,9,-999,9,2193.6,2,-999,9,7.7283,2,25,-999,9,-999,9,15.25,2,2000,-999,9,3.2844,-999,9,561.5,2
 35A3CITHER1_2,   A06,195,1,12,12,2,19930304,1257,8.033,-15.283,4127,2193.9,3.243,34.945,2,34.949,2,238.9,2,237.6,2,28.51,2,20.63,2,0,2,1.39,2,0.001,2,0,2,-999,9,-999,9,-999,9,2186.5,3,-999,9,7.7318,2,25,-999,9,-999,9,15.31,2,2200,-999,9,3.0685,-999,9,562.7,2
 35A3CITHER1_2,   A06,195,1,11,11,2,19930304,1257,8.033,-15.283,4127,2393.1,3.063,34.939,2,34.943,2,240,2,239.4,2,31.25,2,20.49,2,0,2,1.39,2,0.001,2,0.001,2,-999,9,-999,9,-999,9,2198,3,-999,9,7.7319,2,25,-999,9,-999,9,15.49,2,2399,-999,9,2.8724,-999,9,571.9,2
 35A3CITHER1_2,   A06,195,1,10,10,2,19930304,1257,8.033,-15.283,4127,2593.8,2.929,34.934,2,34.919,3,240.8,2,240.5,2,33.21,2,20.51,2,0,2,1.38,2,0.009,2,0,2,-999,9,-999,9,-999,9,2212.9,2,-999,9,7.7364,2,25,-999,9,-999,9,15.51,2,2600,-999,9,2.7212,-999,9,570.2,2
 35A3CITHER1_2,   A06,195,1,9,9,2,19930304,1257,8.033,-15.283,4127,2793.8,2.796,34.927,2,34.929,2,240.8,2,240.8,2,36.07,2,20.58,2,0,2,1.4,2,0.001,2,-0.001,2,-999,9,-999,9,-999,9,2214.4,2,-999,9,7.7336,2,25,-999,9,-999,9,15.38,3,2800,-999,9,2.5708,-999,9,-999,4
 35A3CITHER1_2,   A06,195,1,8,8,2,19930304,1257,8.033,-15.283,4127,2993.4,2.705,34.921,2,34.925,2,241.1,2,240.7,2,38.11,2,20.7,2,0,2,1.41,2,0,2,0.001,2,-999,9,-999,9,-999,9,2215.7,2,-999,9,7.7332,2,25,-999,9,-999,9,15.6,2,2999,-999,9,2.4614,-999,9,568.8,2
 35A3CITHER1_2,   A06,195,1,7,7,2,19930304,1257,8.033,-15.283,4127,3194.1,2.626,34.915,2,34.917,2,241,2,241.2,2,40.21,2,20.62,2,0,2,1.41,2,0.003,2,0.002,2,-999,9,-999,9,-999,9,2216.8,2,-999,9,7.733,2,25,-999,9,-999,9,15.75,2,3200,-999,9,2.3633,-999,9,572.5,2
 35A3CITHER1_2,   A06,195,1,6,6,2,19930304,1257,8.033,-15.283,4127,3394.1,2.539,34.908,2,34.914,2,240.8,2,240.4,2,41.79,2,21.03,2,0,2,1.43,2,0.006,2,0.001,2,-999,9,-999,9,-999,9,2217.8,2,-999,9,7.7318,2,25,-999,9,-999,9,15.85,2,3400,-999,9,2.2571,-999,9,576.5,2
 35A3CITHER1_2,   A06,195,1,5,5,2,19930304,1257,8.033,-15.283,4127,3593.6,2.489,34.905,2,34.906,2,240.7,2,242,2,43.64,2,21.07,2,0,2,1.44,2,0.024,2,0.007,2,-999,9,-999,9,-999,9,2218.2,2,-999,9,7.732,2,25,-999,9,-999,9,15.97,2,3599,-999,9,2.1867,-999,9,580,2
 35A3CITHER1_2,   A06,195,1,4,4,2,19930304,1257,8.033,-15.283,4127,3593.7,2.488,34.903,2,34.908,2,240.7,2,240.5,2,43.85,2,20.97,2,0,2,1.43,2,0.006,2,0,2,-999,9,-999,9,-999,9,2213.8,2,-999,9,7.7311,2,25,-999,9,-999,9,16.22,3,3599,-999,9,2.1857,-999,9,575.1,2
 35A3CITHER1_2,   A06,195,1,3,3,2,19930304,1257,8.033,-15.283,4127,3793.1,2.434,34.898,2,34.901,2,240.3,2,239.8,2,45.94,2,21.18,2,0,2,1.45,2,0.004,2,-0.001,2,-999,9,-999,9,-999,9,2223.7,2,-999,9,7.7303,2,25,-999,9,-999,9,16.46,3,3799,-999,9,2.111,-999,9,581.3,2
 35A3CITHER1_2,   A06,195,1,2,2,2,19930304,1257,8.033,-15.283,4127,3994.2,2.345,34.89,2,34.892,2,239.5,2,239.1,2,49.13,2,21.52,2,0,2,1.47,2,0.005,2,-0.001,2,-999,9,-999,9,-999,9,2224.3,2,-999,9,7.73,2,25,-999,9,-999,9,16.67,3,4000,-999,9,2.0018,-999,9,587.8,2
 35A3CITHER1_2,   A06,195,1,1,1,2,19930304,1257,8.033,-15.283,4127,4154,2.32,34.885,2,34.889,2,235.1,2,237.7,2,50.73,2,21.67,2,0,2,1.49,2,0.007,2,0.003,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.7255,2,25,-999,9,-999,9,-999,9,4160,-999,9,1.9592,-999,9,587.3,2
 35A3CITHER1_2,   A06,196,1,30,30,2,19930304,1825,8.1163,-15.0003,3823,1.5,26.601,35.165,2,35.166,2,202.3,2,204.4,2,1.98,2,0.04,2,0,2,0,2,1.766,2,0.948,2,-999,9,-999,9,-999,9,-999,9,384.2,2,-999,9,-999,0.11,2,7,2,-999,9,7,0.04,2,26.6007,3.07,2,-999,9
 35A3CITHER1_2,   A06,196,1,29,29,2,19930304,1825,8.1163,-15.0003,3823,14,26.561,35.166,2,35.174,3,207.5,2,204.4,2,1.99,2,0.08,2,0,2,0.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.12,2,7.31,2,-999,9,20,0.04,2,26.5578,3.29,2,-999,9
 35A3CITHER1_2,   A06,196,1,28,28,2,19930304,1825,8.1163,-15.0003,3823,33.4,19.518,35.562,2,35.638,3,160.4,2,134.4,3,4.01,2,7.3,2,0.39,2,0.65,2,1.381,2,0.708,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1.91,2,-999,9,-999,9,39,0.64,2,19.5119,5.64,2,-999,9
 35A3CITHER1_2,   A06,196,1,27,27,2,19930304,1825,8.1163,-15.0003,3823,53.9,16.979,35.669,2,35.659,3,85.8,2,80.1,2,6.2,2,19.89,2,0.39,2,1.28,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.02,2,49.02,2,-999,9,60,0.07,2,16.9701,4.3,2,-999,9
 35A3CITHER1_2,   A06,196,1,26,26,2,19930304,1825,8.1163,-15.0003,3823,74.2,15.843,35.604,2,35.603,2,69.5,2,69.6,2,7.56,2,22.93,2,0.09,2,1.46,2,1.164,2,0.569,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.13,2,55.42,2,-999,9,80,0.19,2,15.8313,4.3,2,-999,9
 35A3CITHER1_2,   A06,196,1,25,25,2,19930304,1825,8.1163,-15.0003,3823,118.3,14.652,35.489,2,35.479,3,69.4,2,72.1,2,8.75,2,24.23,2,0.01,2,1.53,2,0.973,2,0.484,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.01,2,55.97,2,-999,9,125,0.09,2,14.6343,3.86,2,-999,9
 35A3CITHER1_2,   A06,196,1,24,24,2,19930304,1825,8.1163,-15.0003,3823,192.9,13.445,35.363,2,35.352,3,74.8,2,76.6,2,9.7,2,25.31,2,0,2,1.59,2,0.787,2,0.401,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,55.63,2,-999,9,200,-999,9,13.4178,3.5,2,-999,9
 35A3CITHER1_2,   A06,196,1,23,23,2,19930304,1825,8.1163,-15.0003,3823,391.8,9.837,35.021,2,35.02,2,51.1,2,52.1,2,16.41,2,34.88,2,0,2,2.08,2,0.192,2,0.093,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,71.53,2,-999,9,399,-999,9,9.7915,3.24,2,-999,9
 35A3CITHER1_2,   A06,196,1,22,22,2,19930304,1825,8.1163,-15.0003,3823,591.9,7.095,34.761,2,34.754,3,69.5,2,73.1,2,23.68,2,38.35,2,0,2,2.37,2,0.017,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,63.61,2,-999,9,600,-999,9,7.0378,3.04,2,-999,9
 35A3CITHER1_2,   A06,196,1,20,20,2,19930304,1825,8.1163,-15.0003,3823,791.9,5.697,34.679,2,34.681,2,100.4,2,103.8,2,28.17,2,36.87,2,0,2,2.36,2,0,2,-0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,800,-999,9,5.6278,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,21,21,2,19930304,1825,8.1163,-15.0003,3823,792,5.732,34.681,2,34.681,2,100.4,2,103.7,2,28.17,2,37.06,2,0,2,2.36,2,0.003,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,800,-999,9,5.6626,2.43,2,-999,9
 35A3CITHER1_2,   A06,196,1,19,19,2,19930304,1825,8.1163,-15.0003,3823,991.7,5.084,34.729,2,34.727,2,132.8,2,131.5,2,29.21,2,33.74,2,0,2,2.22,2,0.003,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,43.09,2,-999,9,999,-999,9,5.0004,1.57,2,-999,9
 35A3CITHER1_2,   A06,196,1,18,18,2,19930304,1825,8.1163,-15.0003,3823,1191.9,4.685,34.849,2,34.849,2,165,2,165.2,2,26.62,2,28.8,2,0,2,1.92,2,0.03,2,0.005,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1199,-999,9,4.5862,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,17,17,2,19930304,1825,8.1163,-15.0003,3823,1292.5,4.463,34.884,2,34.883,2,181,2,180.4,2,25.69,2,26.73,2,0,2,1.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.31,2,-999,9,1300,-999,9,4.357,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,16,16,2,19930304,1825,8.1163,-15.0003,3823,1392.8,4.203,34.913,2,34.913,2,195.8,2,199.7,2,24.39,2,24.42,2,0,2,1.66,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1400,-999,9,4.0905,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,15,15,2,19930304,1825,8.1163,-15.0003,3823,1492.6,4.06,34.935,2,34.934,2,207.5,2,210.3,2,23.68,2,23.03,2,0,2,1.57,2,0.003,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,24.36,2,-999,9,1500,-999,9,3.9399,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,14,14,2,19930304,1825,8.1163,-15.0003,3823,1592.8,3.884,34.94,2,34.942,2,217.9,2,218.8,2,24.01,2,22.07,2,0,2,1.51,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1600,-999,9,3.7567,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,13,13,2,19930304,1825,8.1163,-15.0003,3823,1692.9,3.729,34.946,2,34.942,2,225.4,2,227.1,2,24.16,2,21.2,2,0,2,1.47,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,23.17,2,-999,9,1700,-999,9,3.5945,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,12,12,2,19930304,1825,8.1163,-15.0003,3823,1792.4,3.617,34.946,2,34.952,2,230.4,2,230.4,2,24.98,2,20.85,2,0,2,1.45,2,0.002,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1799,-999,9,3.4747,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,11,11,2,19930304,1825,8.1163,-15.0003,3823,1993.9,3.431,34.948,2,34.952,2,236.5,2,235.9,2,26.07,2,20.25,2,0,2,1.41,2,-0.001,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,21.6,2,-999,9,2000,-999,9,3.2726,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,10,10,2,19930304,1825,8.1163,-15.0003,3823,2193.8,3.232,34.945,2,34.948,2,238.8,2,237.9,2,28.9,2,20.2,2,0,2,1.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,19.79,2,-999,9,2200,-999,9,3.0577,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,9,9,2,19930304,1825,8.1163,-15.0003,3823,2394.5,3.036,34.937,2,34.94,2,240.6,2,240.4,2,31.75,2,20.13,2,0,2,1.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.45,2,-999,9,2400,-999,9,2.8457,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,8,8,2,19930304,1825,8.1163,-15.0003,3823,2593.6,2.921,34.932,2,34.934,2,240.7,2,240.6,2,33.97,2,20.18,2,0,2,1.41,2,0.001,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.33,2,-999,9,2599,-999,9,2.7133,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,7,7,2,19930304,1825,8.1163,-15.0003,3823,2794.1,2.81,34.927,2,34.921,2,241.8,2,241.8,2,35.64,2,20.16,2,0,2,1.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.37,2,-999,9,2800,-999,9,2.5845,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,6,6,2,19930304,1825,8.1163,-15.0003,3823,2993.9,2.697,34.919,2,34.921,2,241.7,2,241.5,2,38.29,2,20.32,2,0,2,1.43,2,0.012,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3000,-999,9,2.4535,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,5,5,2,19930304,1825,8.1163,-15.0003,3823,2994.1,2.697,34.919,2,34.923,2,241.7,2,241.6,2,38.4,2,20.23,2,0,2,1.42,2,0.003,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.37,2,-999,9,3000,-999,9,2.4535,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,4,4,2,19930304,1825,8.1163,-15.0003,3823,3194.1,2.596,34.913,2,34.912,2,240.9,2,241.3,2,41.17,2,20.48,2,0,2,1.44,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.53,2,-999,9,3200,-999,9,2.334,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,3,3,2,19930304,1825,8.1163,-15.0003,3823,3394.1,2.52,34.905,2,34.909,2,240.5,2,240.1,2,43.18,2,20.73,2,0,2,1.46,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.72,2,-999,9,3400,-999,9,2.2386,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,2,2,2,19930304,1825,8.1163,-15.0003,3823,3594.5,2.461,34.901,2,34.904,2,240,2,240.3,2,45,2,20.94,2,0,2,1.47,2,0.003,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,18.85,2,-999,9,3600,-999,9,2.1593,-999,9,-999,9
 35A3CITHER1_2,   A06,196,1,1,1,2,19930304,1825,8.1163,-15.0003,3823,3849,2.381,34.893,2,34.896,2,236.4,2,239.4,2,48.25,2,21.08,2,0,2,1.48,2,0.001,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3855,-999,9,2.0532,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,27,30,2,19930304,2257,8.2167,-14.7003,3281,1.4,26.322,35.182,2,35.182,2,202.1,2,203.8,2,1.41,2,0.04,2,0,2,0.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,387,2,-999,9,-999,0.09,2,-999,9,-999,9,7,0.03,2,26.3217,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,26,26,2,19930304,2257,8.2167,-14.7003,3281,26,22.199,35.828,2,35.792,3,203.6,2,166.5,3,2.39,2,0.32,2,0.01,2,0.14,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,32,-999,9,22.1938,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,25,25,2,19930304,2257,8.2167,-14.7003,3281,45.3,17.469,35.639,2,35.648,3,121.7,2,84.1,3,6.32,2,17.12,2,0.16,2,1.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,51,-999,9,17.4614,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,24,24,2,19930304,2257,8.2167,-14.7003,3281,69.9,16.471,35.652,2,35.645,3,84,2,79.8,2,6.72,2,20.25,2,0.05,2,1.36,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,76,-999,9,16.4597,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,23,23,2,19930304,2257,8.2167,-14.7003,3281,94.5,15.643,35.589,2,35.586,2,78.6,2,78.3,2,7.57,2,21.67,2,0.01,2,1.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,101,-999,9,15.6282,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,22,22,2,19930304,2257,8.2167,-14.7003,3281,193.5,13.925,35.408,2,35.404,2,74.6,2,74.1,2,8.87,2,24.41,2,0,2,1.57,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,200,-999,9,13.897,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,21,21,2,19930304,2257,8.2167,-14.7003,3281,193.6,13.921,35.408,2,35.398,3,74.6,2,74.2,2,8.88,2,24.42,2,0,2,1.57,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,200,-999,9,13.893,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,20,20,2,19930304,2257,8.2167,-14.7003,3281,293.2,11.781,35.183,2,35.178,2,81.4,2,80.4,2,11.45,2,27.2,2,0,2,1.72,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,300,-999,9,11.743,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,19,19,2,19930304,2257,8.2167,-14.7003,3281,392.3,10.011,35.058,2,35.051,3,48.7,2,48,2,15.97,2,34.67,2,0,2,2.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,400,-999,9,9.965,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,18,18,2,19930304,2257,8.2167,-14.7003,3281,592.6,7.195,34.762,2,34.758,2,70.6,2,71.3,2,23.1,2,38.14,2,0,2,2.39,2,0.018,2,0.006,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,600,-999,9,7.1373,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,17,17,2,19930304,2257,8.2167,-14.7003,3281,791.9,5.833,34.689,2,34.689,2,104,2,100.8,2,27.85,2,36.86,2,0,2,2.39,2,0.004,2,-0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,800,-999,9,5.763,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,16,16,2,19930304,2257,8.2167,-14.7003,3281,992.5,5.046,34.746,2,34.745,2,135.5,2,135.3,2,28.94,2,32.68,2,0,2,2.2,2,0,2,0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1000,-999,9,4.9626,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,15,15,2,19930304,2257,8.2167,-14.7003,3281,1192.5,4.626,34.843,2,34.841,2,168.5,2,167.7,2,26.73,2,28.05,2,0,2,1.93,2,0,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1200,-999,9,4.5277,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,14,14,2,19930304,2257,8.2167,-14.7003,3281,1292.6,4.371,34.891,2,34.889,2,188,2,186.4,2,25.4,2,25.48,2,0,2,1.77,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1300,-999,9,4.2659,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,13,13,2,19930304,2257,8.2167,-14.7003,3281,1393.1,4.178,34.912,2,34.907,2,202.3,2,200.3,2,24.55,2,23.76,2,0,2,1.67,2,0.002,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1400,-999,9,4.0657,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,12,12,2,19930304,2257,8.2167,-14.7003,3281,1493.8,4.027,34.934,2,34.934,2,214.1,2,212.2,2,23.62,2,22.25,2,0,2,1.57,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1501,-999,9,3.9071,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,11,11,2,19930304,2257,8.2167,-14.7003,3281,1593.7,3.905,34.943,2,34.944,2,222,2,220.1,2,23.29,2,21.24,2,0,2,1.51,2,-0.001,2,0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1601,-999,9,3.7774,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,10,10,2,19930304,2257,8.2167,-14.7003,3281,1693.9,3.74,34.944,2,34.946,2,227.2,2,227,2,24.22,2,20.68,2,0,2,1.49,2,0.001,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1701,-999,9,3.6052,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,9,9,2,19930304,2257,8.2167,-14.7003,3281,1793.1,3.653,34.949,2,34.949,2,230.6,2,229.6,2,24.39,2,20.16,2,0,2,1.46,2,0,2,0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1800,-999,9,3.5102,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,8,8,2,19930304,2257,8.2167,-14.7003,3281,1994.6,3.429,34.949,2,34.948,2,236.4,2,235.1,2,26.2,2,19.74,2,0,2,1.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2001,-999,9,3.2705,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,7,7,2,19930304,2257,8.2167,-14.7003,3281,2194.5,3.271,34.945,2,34.945,2,238.4,2,239.1,2,28.23,2,19.49,2,0,2,1.42,2,0.001,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2201,-999,9,3.096,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,6,6,2,19930304,2257,8.2167,-14.7003,3281,2194.5,3.271,34.945,2,34.946,2,238.4,2,238.4,2,28.3,2,19.5,2,0,2,1.42,2,-0.002,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2201,-999,9,3.096,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,5,5,2,19930304,2257,8.2167,-14.7003,3281,2394.1,3.077,34.939,2,34.938,2,239.8,2,239.9,2,31.32,2,19.61,2,0,2,1.43,2,0.002,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2400,-999,9,2.886,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,4,4,2,19930304,2257,8.2167,-14.7003,3281,2595,2.929,34.933,2,34.933,2,240.5,2,241.6,2,33.73,2,19.56,2,0,2,1.43,2,0.002,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2601,-999,9,2.721,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,3,3,2,19930304,2257,8.2167,-14.7003,3281,2795,2.796,34.927,2,34.928,2,241.5,2,242.8,2,36.2,2,19.66,2,0,2,1.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2801,-999,9,2.5707,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,2,2,2,19930304,2257,8.2167,-14.7003,3281,2993.6,2.682,34.92,2,34.921,2,241.2,2,241.7,2,38.84,2,19.57,2,0,2,1.45,2,-0.001,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2999,-999,9,2.4389,-999,9,-999,9
 35A3CITHER1_2,   A06,197,1,1,1,2,19930304,2257,8.2167,-14.7003,3281,3298.9,2.561,34.91,2,34.912,2,239,2,240.2,2,42.38,2,20.02,2,0,2,1.47,2,0,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3305,-999,9,2.2887,-999,9,-999,9
 35A3CITHER1_2,   A06,198,1,26,26,4,19930305,313,8.2332,-14.6167,2962,1.7,26.117,35.222,2,35.635,3,201,2,83.2,3,-999,3,-999,3,0.03,3,-999,3,-999,9,-999,9,0.49,2,-999,9,-999,9,-999,4,-999,9,-999,9,-999,0.06,2,-999,9,-999,9,7,0.11,2,26.1166,-999,9,-999,9
