BOTTLE,20061130WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20061129
#original HYD file: a23hy.txt   Thu Nov 30 11:26:30 2006
#original SUM file: a23su.txt   Wed Nov 29 16:06:37 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,REVPRS,HELIER,TRITER,REVTMP,NEONER,DELHER
,,,,,,,,,,,,,DBAR,ITS90,PSS78,,PSS78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,UMOL/KG,,UATM@4C,,DBAR,NMOL/KG,TU,ITS90,NMOL/KG,PERCNT
      74JC10_1,   A23,    72,  1,   7205,      5,2,19950421,1324,-49.8260, -35.6065, 4967,   4832,   4824.4,   0.0414,  34.6617,2,  34.6610,2,    234.0,3, -0.3231,    227.0,2,   122.79,2,    34.11,2,     2.22,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    72,  1,   7206,      6,2,19950421,1324,-49.8260, -35.6065, 4967,   4832,   4824.4,   0.0414,  34.6617,2,  34.6624,2,    234.0,3, -0.3231,    227.1,2,   122.60,2,    34.48,2,     2.20,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    72,  1,   7202,      2,2,19950421,1324,-49.8260, -35.6065, 4967,   5043,   5036.6,   0.0373,  34.6600,2,  34.6602,2,    235.0,3, -0.3510,    228.2,2,   123.86,2,    33.79,2,     2.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    72,  1,   7201,      1,2,19950421,1324,-49.8260, -35.6065, 4967,   5044,   5037.4,   0.0381,  34.6599,2,  34.6586,2,    235.0,3, -0.3502,    228.7,2,   123.67,2,    32.99,2,     2.17,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  5029.0,-999.0000,-999.000,   0.032,-999.000,-999.000
      74JC10_1,   A23,    72,  1,   7203,      3,2,19950421,1324,-49.8260, -35.6065, 4967,   5045,   5038.2,   0.0368,  34.6609,2,  34.6606,2,    235.1,3, -0.3516,    227.6,2,   123.77,2,    34.43,2,     2.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    72,  1,   7204,      4,2,19950421,1324,-49.8260, -35.6065, 4967,   5045,   5038.2,   0.0368,  34.6609,2,  34.6596,3,    235.1,3, -0.3516,    227.1,2,   124.06,2,    34.43,2,     2.27,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  5044.0,-999.0000,-999.000,   0.029,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7321,     21,2,19950421,2123,-50.7082, -35.4152, 4134,     12,      9.6,   4.4348,  33.7595,2,  33.7609,2,    319.8,3,  4.4341,    312.5,2,     6.62,2,    17.94,2,     1.21,2,    5.612,2,    2.608,2,    0.460,2,    4.625,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7320,     27,2,19950421,2123,-50.7082, -35.4152, 4134,     57,     53.8,   3.5247,  33.8058,2,  33.7993,2,    320.9,3,  3.5213,    309.2,2,     8.98,2,    19.62,2,     1.33,2,    5.885,2,    2.628,2,    0.499,2,    4.411,2, -999.000,9,   1.7710,2,    -1.67,2,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,   3.652,-999.000,   0.300
      74JC10_1,   A23,    73,  1,   7319,     19,2,19950421,2123,-50.7082, -35.4152, 4134,    108,    103.9,   0.8548,  33.9304,2,  33.9408,2,    311.7,3,  0.8504,    304.4,2,    25.63,2,    26.51,2,     1.83,2,    6.461,2,    2.817,2,    0.565,2,    4.567,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7318,     18,2,19950421,2123,-50.7082, -35.4152, 4134,    158,    153.1,   0.8060,  34.1366,2,  34.1411,2,    286.5,3,  0.7995,    258.6,2,    46.18,2,    31.77,2,     2.06,2,    4.382,2,    1.980,2,    0.349,2,    3.092,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7317,     17,2,19950421,2123,-50.7082, -35.4152, 4134,    257,    251.2,   1.7488,  34.3479,2,  34.3466,2,    211.7,3,  1.7359,    203.3,2,    61.28,2,    34.03,2,     2.25,2,    2.050,2,    0.912,2,    0.153,2,    1.559,2, -999.000,9,   1.8090,6,     4.41,6,   7.975,6,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,-999.000,   0.025,   0.300
      74JC10_1,   A23,    73,  1,   7316,     16,2,19950421,2123,-50.7082, -35.4152, 4134,    358,    350.3,   1.8399,  34.4576,2,  34.4557,2,    194.2,3,  1.8212,    184.8,2,    70.51,2,    34.41,2,     2.26,2,    1.345,2,    0.590,2,    0.084,2,    1.057,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7315,     15,2,19950421,2123,-50.7082, -35.4152, 4134,    508,    499.9,   2.0207,  34.5841,2,  34.5857,2,    176.6,3,  1.9926,    171.7,2,    78.45,2,    33.81,2,     2.27,2,    0.479,2,    0.212,2,    0.030,2,    0.476,2, -999.000,9,   1.8260,2,     8.82,2,   7.949,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,-999.000,   0.025,   0.300
      74JC10_1,   A23,    73,  1,   7314,     14,2,19950421,2123,-50.7082, -35.4152, 4134,    759,    749.0,   1.9315,  34.6622,2,  34.6641,2,    178.5,3,  1.8883,    173.9,2,    84.91,2,    32.65,2,     2.17,2,    0.246,2,    0.117,2,    0.009,2,    0.279,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7313,     13,2,19950421,2123,-50.7082, -35.4152, 4134,   1008,    996.5,   1.7636,  34.7035,2,  34.7042,2,    182.0,3,  1.7053,    177.8,2,    93.34,2,    32.11,2,     2.13,2,    0.090,2,    0.047,2,    0.000,2,    0.133,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7312,     12,2,19950421,2123,-50.7082, -35.4152, 4134,   1257,   1244.8,   1.5544,  34.7158,2,  34.7176,2,    190.3,3,  1.4811,   -999.0,9,    95.63,2,    31.61,2,     2.10,2,    0.124,2,    0.068,2,    0.000,2,    0.155,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7311,     24,2,19950421,2123,-50.7082, -35.4152, 4134,   1507,   1494.7,   1.4057,  34.7246,2,  34.7260,2,    194.8,3,  1.3164,    188.7,2,    98.48,2,    31.31,2,     2.06,2,    0.100,2,    0.057,2,    0.007,2,    0.121,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7310,     10,2,19950421,2123,-50.7082, -35.4152, 4134,   1757,   1743.9,   1.2389,  34.7239,2,  34.7243,2,    198.5,3,  1.1334,    196.8,2,   103.26,2,    31.23,2,     2.05,2,    0.085,2,    0.064,3,    0.011,2,    0.095,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7309,      9,2,19950421,2123,-50.7082, -35.4152, 4134,   2007,   1994.5,   1.0148,  34.7120,2,  34.7123,2,    201.9,3,  0.8936,    196.2,2,   108.44,2,    31.59,2,     2.13,2,    0.114,2,    0.070,2,    0.006,2,    0.141,2, -999.000,9,   1.8540,2,     9.81,2,   8.086,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,-999.000,   0.025,   0.300
      74JC10_1,   A23,    73,  1,   7308,      8,2,19950421,2123,-50.7082, -35.4152, 4134,   2356,   2344.2,   0.6962,  34.6962,2,  34.6967,2,    207.0,3,  0.5529,    204.2,2,   113.22,2,    31.87,2,     2.13,2,    0.197,2,    0.109,2,    0.011,2,    0.203,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7307,     26,2,19950421,2123,-50.7082, -35.4152, 4134,   2706,   2694.9,   0.5528,  34.6882,2,  34.6891,2,    211.6,3,  0.3835,    207.8,2,   116.15,2,    32.00,2,     2.14,2,    0.208,2,    0.109,2,    0.007,2,    0.207,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,   0.546,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7306,      6,2,19950421,2123,-50.7082, -35.4152, 4134,   3005,   2994.8,   0.4417,  34.6829,2,  34.6810,2,    215.6,3,  0.2488,    206.0,2,   119.18,2,    32.07,2,     2.15,2,    0.209,2,    0.115,2,    0.011,2,    0.257,2, -999.000,9,   1.8790,2,     7.91,2,   8.183,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,-999.000,   0.025,   0.300
      74JC10_1,   A23,    73,  1,   7305,      5,2,19950421,2123,-50.7082, -35.4152, 4134,   3309,   3299.3,   0.2977,  34.6763,2,  34.6771,2,    220.8,3,  0.0808,    213.9,2,   120.54,2,    32.18,2,     2.14,2,    0.206,2,    0.107,2,    0.007,2,    0.239,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7304,      4,2,19950421,2123,-50.7082, -35.4152, 4134,   3610,   3601.0,   0.1900,  34.6725,2,  34.6724,2,    225.9,3, -0.0523,    217.0,2,   122.59,2,    32.34,2,     2.19,2,    0.235,2,    0.140,3,    0.011,2,    0.258,2, -999.000,9,   1.8670,2,     6.91,2,   8.194,2,   -999.0,9,   -999.0,9,  3608.0,  0.0070,-999.000,   0.184,   0.025,   0.300
      74JC10_1,   A23,    73,  1,   7303,      3,2,19950421,2123,-50.7082, -35.4152, 4134,   3910,   3901.4,   0.0944,  34.6679,2,  34.6681,2,    230.9,3, -0.1745,    216.4,2,   124.25,2,    32.26,2,     2.19,2,    0.225,2,    0.126,2,    0.007,2,    0.270,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    73,  1,   7301,      1,2,19950421,2123,-50.7082, -35.4152, 4134,   4172,   4163.6,  -0.1094,  34.6590,2,  34.6590,2,    238.6,3, -0.3987,    232.2,2,   123.96,2,    32.15,2,     2.13,2,    0.425,2,    0.221,2,    0.007,2,    0.353,2, -999.000,9,   1.8670,2,     5.93,2,   8.209,2,   -999.0,9,   -999.0,9,  4148.0,  0.0070,-999.000,  -0.114,   0.025,   0.300
      74JC10_1,   A23,    73,  1,   7302,      2,2,19950421,2123,-50.7082, -35.4152, 4134,   4173,   4164.6,  -0.1107,  34.6588,2,  34.6588,2,    238.6,3, -0.4000,    230.7,2,   124.94,2,    32.26,2,     2.14,2,    0.415,2,    0.225,2,    0.004,2,    0.411,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7419,     19,2,19950422,0329,-50.4598, -35.4650, 3283,     10,      6.9,   5.0850,  33.7387,2,  33.7374,2,    322.4,3,  5.0845,    315.2,2,     4.66,2,    15.34,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7418,     18,2,19950422,0329,-50.4598, -35.4650, 3283,     57,     54.2,   3.8951,  33.7413,2,  33.7425,2,    334.3,3,  3.8915,    316.8,2,     6.54,2,    14.99,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7417,     17,2,19950422,0329,-50.4598, -35.4650, 3283,    107,    103.3,   1.8609,  34.0315,2,  34.0182,2,    306.9,3,  1.8557,    300.4,2,    18.17,2,    25.92,2,     1.83,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7416,     16,2,19950422,0329,-50.4598, -35.4650, 3283,    155,    150.4,   1.7545,  34.0866,2,  34.0864,2,    275.0,3,  1.7469,    273.0,2,    26.55,2,    28.64,2,     1.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7415,     15,2,19950422,0329,-50.4598, -35.4650, 3283,    207,    201.8,   2.7596,  34.2698,2,  34.2697,2,    220.1,3,  2.7476,    214.6,2,    40.90,2,    32.28,2,     2.17,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7414,     14,2,19950422,0329,-50.4598, -35.4650, 3283,    257,    251.1,   2.6150,  34.3454,2,  34.3468,2,    214.1,3,  2.6003,    195.5,2,    51.42,2,    33.73,2,     2.29,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7413,     13,2,19950422,0329,-50.4598, -35.4650, 3283,    358,    350.3,   2.0209,  34.3985,2,  34.3990,2,    196.8,3,  2.0018,    191.9,2,    62.78,2,    34.52,2,     2.31,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7412,     12,2,19950422,0329,-50.4598, -35.4650, 3283,    506,    497.2,   2.2430,  34.5487,2,  34.5482,2,    180.8,3,  2.2142,    172.2,2,    73.41,2,    34.27,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7411,     24,2,19950422,0329,-50.4598, -35.4650, 3283,    755,    745.0,   2.1404,  34.6608,2,  34.6639,2,    181.9,3,  2.0962,    175.0,2,    79.10,2,    32.23,2,     2.20,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7410,     10,2,19950422,0329,-50.4598, -35.4650, 3283,   1003,    991.4,   2.1570,  34.7391,2,  34.7392,2,    192.6,3,  2.0959,    187.0,2,    77.26,2,    29.58,2,     2.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7409,      9,2,19950422,0329,-50.4598, -35.4650, 3283,   1256,   1243.7,   2.0556,  34.7663,2,  34.7663,2,    200.3,3,  1.9774,    195.3,2,    77.48,2,    28.20,2,     1.94,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7408,      8,2,19950422,0329,-50.4598, -35.4650, 3283,   1505,   1493.1,   1.5929,  34.7353,2,  34.7341,2,    198.2,3,  1.5015,    191.6,2,    93.18,2,    30.04,2,     2.06,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7407,     26,2,19950422,0329,-50.4598, -35.4650, 3283,   1755,   1743.4,   1.3394,  34.7315,2,  34.7309,2,    202.8,3,  1.2326,    196.0,2,    98.87,2,    30.32,2,     2.07,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,   1.335,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7406,      6,2,19950422,0329,-50.4598, -35.4650, 3283,   2005,   1993.4,   1.0790,  34.7167,2,  34.7172,2,    206.6,3,  0.9569,    199.0,2,   105.71,2,    30.82,2,     2.10,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7405,      5,2,19950422,0329,-50.4598, -35.4650, 3283,   2355,   2344.1,   0.7206,  34.6977,2,  34.6973,2,    211.1,3,  0.5769,    204.1,2,   113.03,2,    31.37,2,     2.14,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7404,      4,2,19950422,0329,-50.4598, -35.4650, 3283,   2705,   2694.6,   0.4853,  34.6863,2,  34.6863,2,    216.0,3,  0.3173,    208.8,2,   117.32,2,    31.37,2,     2.16,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  2701.0,-999.0000,-999.000,   0.478,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7403,      3,2,19950422,0329,-50.4598, -35.4650, 3283,   3008,   2998.6,   0.4000,  34.6831,2,  34.6822,2,    218.8,3,  0.2077,    211.1,2,   119.18,2,    31.85,2,     2.17,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7402,      2,2,19950422,0329,-50.4598, -35.4650, 3283,   3294,   3285.5,   0.3839,  34.6812,2,  34.6806,2,    217.4,3,  0.1661,    211.8,2,   120.25,2,    31.56,2,     2.17,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    74,  1,   7401,      1,2,19950422,0329,-50.4598, -35.4650, 3283,   3295,   3286.3,   0.3831,  34.6820,2,  34.6804,2,    217.1,3,  0.1653,    211.8,2,   120.64,2,    32.62,2,     2.15,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  3267.0,-999.0000,-999.000,   0.378,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7520,     27,2,19950422,0727,-50.2113, -35.5100, 3593,     13,     10.5,   5.9889,  33.7180,2,  33.7108,2,    309.1,3,  5.9881,    301.2,2,     3.83,2,    14.35,2,     1.15,2,    5.100,2,    2.364,2,    0.450,2,    5.651,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,   6.016,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7519,     19,2,19950422,0727,-50.2113, -35.5100, 3593,     58,     55.2,   3.6898,  33.7971,2,  33.8038,2,    314.5,3,  3.6862,    303.5,2,     9.06,2,    17.51,2,     1.47,2,    5.783,2,    2.732,2,    0.505,2,    5.995,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7518,     18,2,19950422,0727,-50.2113, -35.5100, 3593,    108,    103.9,   1.0874,  33.9059,2,  33.9191,2,    307.8,3,  1.0828,    303.9,2,    21.68,2,    25.08,2,     1.87,2,    6.259,2,    2.933,2,    0.532,2,    6.333,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7517,     17,2,19950422,0727,-50.2113, -35.5100, 3593,    158,    153.7,   0.9811,  34.0268,2,  34.0449,2,    289.4,3,  0.9743,    279.0,2,    30.80,2,    29.35,2,     1.97,2,    4.967,2,    2.284,2,    0.419,2,    5.147,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7516,     16,2,19950422,0727,-50.2113, -35.5100, 3593,    208,    202.8,   1.6464,  34.1506,2,  34.1562,2,    259.5,3,  1.6363,    245.7,2,    39.75,2,    31.78,2,     2.11,2,    3.654,2,    1.665,2,    0.287,2,    3.779,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7515,     15,2,19950422,0727,-50.2113, -35.5100, 3593,    257,    251.2,   1.7892,  34.2156,2,  34.2228,2,    230.8,3,  1.7763,    227.9,2,    47.29,2,    33.04,2,     2.17,2,    2.849,2,    1.339,2,    0.194,2,    2.914,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7514,     14,2,19950422,0727,-50.2113, -35.5100, 3593,    359,    351.3,   2.2298,  34.3623,2,  34.3613,2,    202.1,3,  2.2100,    196.6,2,    59.17,2,    34.74,2,     2.27,2,    1.554,2,    0.733,2,    0.096,2,    1.823,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7513,     13,2,19950422,0727,-50.2113, -35.5100, 3593,    507,    498.7,   2.2137,  34.4953,2,  34.4962,2,    182.1,3,  2.1850,    178.4,2,    72.00,2,    35.22,2,     2.31,2,    0.692,2,    0.357,2,    0.034,2,    0.936,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7512,     12,2,19950422,0727,-50.2113, -35.5100, 3593,    753,    743.1,   2.2152,  34.6167,2,  34.6181,2,    179.8,3,  2.1708,    171.0,2,    80.99,2,    34.38,2,     2.25,2,    0.237,2,    0.138,2,    0.002,2,    0.463,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7511,     24,2,19950422,0727,-50.2113, -35.5100, 3593,   1000,    988.8,   2.2964,  34.7166,2,  34.7158,2,    184.8,3,  2.2345,    182.6,2,    77.53,2,    31.46,2,     2.06,2,    0.090,2,    0.063,2,    0.000,2,    0.251,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    75,  1,   7510,     10,2,19950422,0727,-50.2113, -35.5100, 3593,   1252,   1239.6,   1.7850,  34.6998,2,  34.6997,2,    187.9,3,  1.7098,    180.4,2,    92.08,2,    32.81,2,     2.16,2,    0.143,2,    0.110,2,    0.000,2,    0.181,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
